timestamp,threadId,minimumStack
92345,3,15076
92336,4,16204
92336,5,16256
91443,6,15588
92266,7,16180
92352,8,16180
92379,10,1436
91383,16,15300
3563,0,14844
93371,1,14796
93344,3,15076
93337,4,16204
93312,5,16256
92416,6,15588
93357,7,16180
92352,8,16180
93379,10,1436
92383,16,15300
3563,0,14844
94378,1,14796
94344,3,15076
94337,4,16204
94290,5,16256
94376,6,15588
94052,7,16180
94352,8,16180
94379,10,1436
93383,16,15300
3563,0,14844
95371,1,14796
95346,3,15076
95337,4,16204
95268,5,16256
95348,6,15588
95085,7,16180
94352,8,16180
95379,10,1436
94383,16,15300
3563,0,14844
96343,1,14796
96344,3,15076
96338,4,16204
96244,5,16236
96325,6,15588
96225,7,16180
96352,8,16180
96379,10,1436
95383,16,15300
3563,0,14844
97349,1,14796
97349,3,15076
97338,4,16204
97220,5,16236
97302,6,15588
97260,7,16180
96352,8,16180
97379,10,1436
96383,16,15300
3563,0,14844
98370,1,14796
98339,3,15076
98338,4,16204
98198,5,16236
98286,6,15588
97951,7,16180
98352,8,16180
98379,10,1436
97383,16,15300
3563,0,14844
99376,1,14796
99340,3,15076
99339,4,16204
99174,5,16236
99261,6,15588
99078,7,16180
98352,8,16180
99379,10,1436
98383,16,15300
3563,0,14844
100363,1,14796
100344,3,15076
100339,4,16204
100150,5,16236
100233,6,15588
100127,7,16180
100352,8,16180
100379,10,1436
99383,16,15300
3563,0,14844
101369,1,14796
101344,3,15076
101340,4,16204
101128,5,16236
101216,6,15588
101182,7,16180
100352,8,16180
101379,10,1436
100383,16,15300
3563,0,14844
102375,1,14796
102345,3,15076
102340,4,16204
102104,5,16236
102191,6,15588
102337,7,16180
102352,8,16180
102379,10,1436
101383,16,15300
3563,0,14844
103347,1,14796
103345,3,15076
103340,4,16204
103080,5,16236
103157,6,15588
103038,7,16180
102352,8,16180
103379,10,1436
102383,16,15300
3563,0,14844
104367,1,14796
104348,3,15076
104340,4,16204
104058,5,16236
104162,6,15588
104159,7,16180
104352,8,16180
104379,10,1436
103383,16,15300
3563,0,14844
105375,1,14796
105344,3,15076
105340,4,16204
105034,5,16236
105111,6,15588
105195,7,16180
104352,8,16180
105379,10,1436
104383,16,15300
3563,0,14844
106333,1,14796
106344,3,15076
106340,4,16204
106010,5,16236
106088,6,15588
106277,7,16180
106352,8,16180
106379,10,1436
105383,16,15300
3563,0,14844
107369,1,14796
107350,3,15076
107340,4,16204
106988,5,16236
107060,6,15588
107369,7,16180
106352,8,16180
107379,10,1436
106383,16,15300
3563,0,14844
108375,1,14796
108346,3,15076
108340,4,16204
107966,5,16236
108038,6,15588
108063,7,16180
108352,8,16180
108379,10,1436
107383,16,15300
3563,0,14844
109367,1,14796
109343,3,15076
109340,4,16204
108942,5,16236
109017,6,15588
109118,7,16180
108352,8,16180
109379,10,1436
108383,16,15300
3563,0,14844
110373,1,14796
110343,3,14972
110340,4,16204
109919,5,16236
110000,6,15588
110235,7,16180
110352,8,16180
110379,10,1436
109383,16,15300
3563,0,14844
111359,1,14796
111343,3,14972
111340,4,16204
110896,5,16236
110975,6,15588
111269,7,16180
110352,8,16180
111379,10,1436
110383,16,15300
3563,0,14844
112331,1,14796
112345,3,14972
112340,4,16204
111872,5,16236
111950,6,15588
112095,7,16180
112352,8,16180
112379,10,1436
111383,16,15300
3563,0,14844
113337,1,14796
113345,3,14972
113340,4,16204
112848,5,16236
112924,6,15588
113127,7,16180
112352,8,16180
113379,10,1436
112383,16,15300
3563,0,14844
114371,1,14796
114348,3,14972
114340,4,16204
113826,5,16236
113909,6,15588
114267,7,16180
114352,8,16180
114379,10,1436
113383,16,15300
3563,0,14844
115377,1,14796
115347,3,14972
115340,4,16204
114804,5,16236
114880,6,15588
115301,7,16180
114352,8,16180
115379,10,1436
114383,16,15300
3563,0,14844
116322,1,14796
116343,3,14972
116340,4,16204
115780,5,16236
115860,6,15588
116349,7,16180
116352,8,16180
116379,10,1436
115383,16,15300
3563,0,14844
117359,1,14796
117342,3,14972
117340,4,16204
116758,5,16236
116838,6,15588
117065,7,16180
116352,8,16180
117379,10,1436
116383,16,15300
3563,0,14844
118365,1,14796
118344,3,14972
118340,4,16204
117734,5,16236
117819,6,15588
118171,7,16180
118352,8,16180
118379,10,1436
117383,16,15300
3563,0,14844
119373,1,14796
119341,3,14972
119340,4,16204
118710,5,16236
118788,6,15588
119206,7,16180
118352,8,16180
119379,10,1436
118383,16,15300
3563,0,14844
120345,1,14796
120342,3,14972
120340,4,16204
119688,5,16236
119774,6,15588
120303,7,16180
120352,8,16180
120379,10,1436
119383,16,15300
3563,0,14844
121365,1,14796
121341,3,14972
121340,4,16204
120666,5,16236
120749,6,15588
121025,7,16180
120352,8,16180
121379,10,1436
120383,16,15300
3563,0,14844
122323,1,14796
122340,3,14972
122340,4,16204
121642,5,16236
121727,6,15588
122149,7,16180
122352,8,16180
122379,10,1436
121383,16,15300
3563,0,14844
123329,1,14796
123344,3,14972
123340,4,16204
122619,5,16236
122700,6,15588
123240,7,16180
122352,8,16180
123379,10,1436
122383,16,15300
3563,0,14844
124377,1,14796
124339,3,14972
124340,4,16204
123596,5,16236
123683,6,15588
124285,7,16180
124352,8,16180
124379,10,1436
123383,16,15300
3563,0,14844
125370,1,14796
125348,3,14972
125341,4,16204
124572,5,16236
124655,6,15588
124989,7,16180
124352,8,16180
125379,10,1436
124383,16,15300
3563,0,14844
126343,1,14796
126342,3,14972
126341,4,16204
125548,5,16236
125627,6,15588
126107,7,16180
126352,8,16180
126379,10,1436
125383,16,15300
3563,0,14844
127350,1,14796
127342,3,14972
127341,4,16204
126526,5,16236
126607,6,15588
127142,7,16180
126352,8,16180
127379,10,1436
126383,16,15300
3563,0,14844
128370,1,14796
128340,3,14972
128341,4,16204
127504,5,16236
127590,6,15588
128252,7,16180
128352,8,16180
128379,10,1436
127383,16,15300
3563,0,14844
129329,1,14796
129341,3,14972
129341,4,16204
128480,5,16236
128563,6,15588
129315,7,16180
128352,8,16180
129379,10,1436
128383,16,15300
3563,0,14844
130336,1,14796
130341,3,14972
130341,4,16204
129458,5,16236
129547,6,15588
130361,7,16180
130352,8,16180
130379,10,1436
129383,16,15300
3563,0,14844
131371,1,14796
131343,3,14972
131342,4,16204
130434,5,16236
130516,6,15588
131066,7,16180
130352,8,16180
131379,10,1436
130383,16,15300
3563,0,14844
132377,1,14796
132341,3,14972
132342,4,16204
131410,5,16236
131498,6,15588
132222,7,16180
132352,8,16180
132379,10,1436
131383,16,15300
3563,0,14844
133363,1,14796
133345,3,14972
133342,4,16204
132388,5,16236
132475,6,15588
133349,7,16180
132352,8,16180
133379,10,1436
132383,16,15300
3563,0,14844
134371,1,14796
134340,3,14972
134342,4,16204
134356,5,16236
133465,6,15588
134045,7,16180
134352,8,16180
134379,10,1436
133383,16,15300
3563,0,14844
135377,1,14796
135342,3,14972
135342,4,16204
135332,5,16236
134436,6,15588
135079,7,16180
134352,8,16180
135379,10,1436
134383,16,15300
3563,0,14844
136335,1,14796
136353,3,14972
136342,4,16204
136308,5,16236
135411,6,15588
136175,7,16180
136352,8,16180
136379,10,1436
135383,16,15300
3563,0,14844
137341,1,14796
137343,3,14972
137342,4,16204
137286,5,16236
137361,6,15588
137251,7,16180
136352,8,16180
137379,10,1436
136383,16,15300
3563,0,14844
138376,1,14796
138352,3,14972
138342,4,16204
138262,5,16236
138334,6,15588
138297,7,16180
138352,8,16180
138379,10,1436
137383,16,15300
3563,0,14844
139369,1,14796
139340,3,14972
139342,4,16204
139240,5,16236
139317,6,15588
138997,7,16180
138352,8,16180
139379,10,1436
138383,16,15300
3563,0,14844
140358,1,14796
140340,3,14972
140342,4,16204
140216,5,16236
140285,6,15588
140121,7,16180
140354,8,16180
140379,10,1436
139383,16,15300
3563,0,14844
141365,1,14796
141341,3,14972
141342,4,16204
141194,5,16236
141266,6,15588
141157,7,16180
140354,8,16180
141379,10,1436
140383,16,15300
3563,0,14844
142337,1,14796
142340,3,14972
142342,4,16204
142170,5,16236
142245,6,15588
142237,7,16180
142354,8,16180
142379,10,1436
141383,16,15300
3563,0,14844
143343,1,14796
143340,3,14972
143342,4,16204
143148,5,16236
143224,6,15588
143243,7,16180
142354,8,16180
143379,10,1436
142383,16,15300
3563,0,14844
144377,1,14796
144342,3,14972
144342,4,16204
144124,5,16236
144196,6,15588
144273,7,16180
144354,8,16180
144379,10,1436
143383,16,15300
3563,0,14844
145322,1,14796
145346,3,14972
145343,4,16204
145102,5,16236
145176,6,15588
145322,7,16180
144354,8,16180
145379,10,1436
144383,16,15300
3563,0,14844
146329,1,14796
146344,3,14972
146343,4,16204
146079,5,16236
146148,6,15588
145997,7,16180
146354,8,16180
146379,10,1436
145383,16,15300
3563,0,14844
147377,1,14796
147343,3,14972
147344,4,16204
147056,5,16236
147127,6,15588
147127,7,16180
146354,8,16180
147379,10,1436
146383,16,15300
3563,0,14844
148371,1,14796
148342,3,14972
148344,4,16204
148032,5,16236
148102,6,15588
148176,7,16180
148354,8,16180
148379,10,1436
147383,16,15300
3563,0,14844
149377,1,14796
149342,3,14972
149344,4,16204
149008,5,16236
149086,6,15588
149260,7,16180
148354,8,16180
149379,10,1436
148383,16,15300
3563,0,14844
150349,1,14796
150341,3,14972
150344,4,16204
149986,5,16236
150060,6,15588
150349,7,16180
150354,8,16180
150379,10,1436
149383,16,15300
3563,0,14844
151355,1,14796
151344,3,14972
151344,4,16204
150962,5,16236
151041,6,15588
151030,7,16180
150354,8,16180
151379,10,1436
150383,16,15300
3563,0,14844
152327,1,14796
152343,3,14972
152344,4,16204
151939,5,16236
152014,6,15588
152209,7,16180
152354,8,16180
152379,10,1436
151383,16,15300
3563,0,14844
153335,1,14796
153348,3,14972
153344,4,16204
152916,5,16236
152993,6,15588
153259,7,16180
152354,8,16180
153379,10,1436
152383,16,15300
3563,0,14844
154369,1,14796
154347,3,14972
154344,4,16204
153894,5,16236
153970,6,15588
154355,7,16180
154354,8,16180
154379,10,1436
153383,16,15300
3563,0,14844
155376,1,14796
155348,3,14972
155344,4,16204
154870,5,16236
154951,6,15588
155067,7,16180
154354,8,16180
155379,10,1436
154383,16,15300
3563,0,14844
156349,1,14796
156349,3,14972
156344,4,16204
155848,5,16236
155928,6,15588
156113,7,16180
156354,8,16180
156379,10,1436
155383,16,15300
3563,0,14844
157355,1,14796
157347,3,14972
157344,4,16204
156824,5,16236
156909,6,15588
157182,7,16180
156354,8,16180
157379,10,1436
156383,16,15300
3563,0,14844
158375,1,14796
158348,3,14972
158344,4,16204
157802,5,16236
157885,6,15588
158285,7,16180
158354,8,16180
158379,10,1436
157383,16,15300
3563,0,14844
159367,1,14796
159348,3,14972
159344,4,16204
158780,5,16236
158860,6,15588
159329,7,16180
158354,8,16180
159379,10,1436
158383,16,15300
3563,0,14844
160339,1,14796
160344,3,14972
160344,4,16204
159756,5,16236
159837,6,15588
160089,7,16180
160354,8,16180
160379,10,1436
159383,16,15300
3563,0,14844
161373,1,14796
161345,3,14972
161344,4,16204
160732,5,16236
160816,6,15588
161137,7,16180
160354,8,16180
161379,10,1436
160383,16,15300
3563,0,14844
162317,1,14796
162346,3,14972
162344,4,16204
161708,5,16236
161790,6,15588
162261,7,16180
162354,8,16180
162379,10,1436
161383,16,15300
3563,0,14844
163365,1,14796
163344,3,14972
163344,4,16204
162686,5,16236
162767,6,15588
163365,7,16180
162354,8,16180
163379,10,1436
162383,16,15300
3563,0,14844
164372,1,14796
164348,3,14972
164344,4,16204
163662,5,16236
163744,6,15588
164044,7,16180
164354,8,16180
164379,10,1436
163383,16,15300
3563,0,14844
165365,1,14796
165350,3,14972
165344,4,16204
164639,5,16236
164725,6,15588
165172,7,16180
164354,8,16180
165379,10,1436
164383,16,15300
3563,0,14844
166337,1,14796
166358,3,14972
166344,4,16204
165616,5,16236
165703,6,15588
166219,7,16180
166354,8,16180
166379,10,1436
165383,16,15300
3563,0,14844
167343,1,14796
167361,3,14972
167344,4,16204
166594,5,16236
166683,6,15588
167301,7,16180
166354,8,16180
167379,10,1436
166383,16,15300
3563,0,14844
168377,1,14796
168358,3,14972
168344,4,16204
167570,5,16236
167691,6,15588
168037,7,16180
168354,8,16180
168379,10,1436
167383,16,15300
3563,0,14844
169323,1,14796
169351,3,14972
169344,4,16204
168548,5,16236
168630,6,15588
169073,7,16180
168354,8,16180
169379,10,1436
168383,16,15300
3563,0,14844
170357,1,14796
170348,3,14972
170344,4,16204
169524,5,16236
169603,6,15588
170117,7,16180
170354,8,16180
170379,10,1436
169383,16,15300
3563,0,14844
171365,1,14796
171349,3,14972
171344,4,16204
170502,5,16236
170578,6,15588
171248,7,16180
170354,8,16180
171379,10,1436
170383,16,15300
3563,0,14844
172371,1,14796
172348,3,14972
172344,4,16204
171479,5,16236
171555,6,15588
172334,7,16180
172354,8,16180
172379,10,1436
171383,16,15300
3563,0,14844
173359,1,14796
173353,3,14972
173344,4,16204
172456,5,16236
172530,6,15588
173065,7,16180
172354,8,16180
173379,10,1436
172383,16,15300
3563,0,14844
174365,1,14796
174350,3,14972
174344,4,16204
173432,5,16236
173507,6,15588
174157,7,16180
174354,8,16180
174379,10,1436
173383,16,15300
3563,0,14844
175371,1,14796
175349,3,14972
175344,4,16204
174408,5,16236
174482,6,15588
175203,7,16180
174354,8,16180
175379,10,1436
174383,16,15300
3563,0,14844
176329,1,14796
176349,3,14972
176344,4,16204
176378,5,16236
175457,6,15588
176329,7,16180
176354,8,16180
176379,10,1436
175383,16,15300
3563,0,14844
177377,1,14796
177349,3,14972
177344,4,16204
177354,5,16236
176453,6,15588
