timestamp,n,e,d,vn,ve,vd,qx,qy,qz,qw,bx,by,bz
2867552,2.15418,0.0105826,-110.886,6.49928,0.124038,4.68012,-0.0549299,-0.808783,0.0821171,0.57975,0.00159629,0.0159073,-0.00157237
2887552,2.28417,0.0130634,-110.886,6.68768,0.134337,4.85354,-0.0546275,-0.809231,0.0817351,0.579207,0.00160622,0.0159171,-0.00156546
2907552,2.41792,0.0157501,-110.883,6.87735,0.14341,5.02503,-0.0543228,-0.809629,0.0826255,0.578553,0.00160238,0.0159285,-0.0015714
2927552,2.55547,0.0186183,-110.882,7.06567,0.152924,5.19259,-0.0540042,-0.809997,0.0820611,0.578148,0.00161397,0.015936,-0.00156253
2947552,2.69678,0.0216768,-110.882,7.25403,0.162386,5.35614,-0.0536737,-0.810477,0.081477,0.577588,0.00162565,0.0159464,-0.00155383
2967552,2.84186,0.0249245,-110.884,7.4426,0.172471,5.51515,-0.0533728,-0.810651,0.0825208,0.577223,0.00161922,0.0159527,-0.00156086
2987560,2.99072,0.028374,-110.882,7.63129,0.182524,5.67259,-0.0530943,-0.811236,0.083385,0.576303,0.00161623,0.0159696,-0.00156708
3007552,3.14334,0.0320244,-110.884,7.82092,0.193099,5.82581,-0.052775,-0.811599,0.0832243,0.575843,0.00162375,0.0159781,-0.00156212
3027552,3.29976,0.0358864,-110.882,8.009,0.203504,5.97768,-0.0524756,-0.811978,0.0836916,0.575269,0.0016246,0.0159885,-0.00156348
3047552,3.45994,0.0399565,-110.882,8.19761,0.213111,6.1265,-0.0520782,-0.812088,0.0834543,0.575184,0.0016319,0.0159899,-0.00155728
3067752,3.62389,0.0442187,-110.885,8.38642,0.223934,6.26947,-0.0517618,-0.811648,0.0850665,0.575597,0.00161746,0.0159822,-0.00156881
3087684,3.79162,0.0486974,-110.884,8.57332,0.234823,6.41194,-0.0514907,-0.811852,0.0861221,0.575177,0.00161101,0.0159896,-0.00157612
3107556,3.96309,0.0533939,-110.881,8.76322,0.246347,6.55414,-0.0512457,-0.812288,0.0866744,0.5745,0.00161069,0.0160018,-0.001579
3127560,4.13835,0.0583208,-110.885,8.95192,0.258727,6.68664,-0.0508801,-0.812254,0.0863298,0.574632,0.0016184,0.0159997,-0.00157168
3147560,4.31739,0.0634953,-110.882,9.14059,0.270948,6.82198,-0.0503765,-0.81191,0.0857618,0.575247,0.00162759,0.0159887,-0.00156105
3167556,4.5002,0.0689143,-110.881,9.32975,0.282694,6.9528,-0.0499688,-0.812365,0.0850068,0.574753,0.00164168,0.0159979,-0.00155038
3187556,4.6868,0.0745682,-110.882,9.51907,0.294519,7.07869,-0.0496665,-0.812702,0.0850668,0.574293,0.00164617,0.0160057,-0.00154796
3207556,4.87718,0.0804586,-110.881,9.70678,0.306063,7.20289,-0.049241,-0.812388,0.0853422,0.574732,0.00164658,0.0159973,-0.00154584
3227556,5.07131,0.0865798,-110.884,9.89577,0.318582,7.32172,-0.0488386,-0.81251,0.0848784,0.574663,0.00165615,0.0159986,-0.0015375
3247556,5.26923,0.0929515,-110.884,10.0841,0.330651,7.43961,-0.0483075,-0.812922,0.0830428,0.574394,0.00168172,0.0160037,-0.00151567
3267556,5.47091,0.0995645,-110.882,10.2723,0.342915,7.5564,-0.0479153,-0.812639,0.0829995,0.574834,0.0016853,0.015996,-0.00151089
3287560,5.67636,0.106423,-110.882,10.4616,0.354616,7.66842,-0.0475114,-0.812671,0.0828031,0.57485,0.00169161,0.0159953,-0.0015051
3307556,5.88559,0.113515,-110.885,10.6513,0.366697,7.77577,-0.0470917,-0.81266,0.0827311,0.57491,0.00169682,0.015994,-0.00150014
3327556,6.09861,0.120849,-110.885,10.8403,0.377618,7.88256,-0.0466778,-0.812267,0.0824409,0.57554,0.00170326,0.015983,-0.00149215
3347556,6.31542,0.128401,-110.884,11.0289,0.389491,7.98734,-0.0462824,-0.812948,0.0817025,0.574716,0.00171719,0.015998,-0.00148263
3367556,6.536,0.136191,-110.881,11.2168,0.40063,8.09335,-0.0458419,-0.812531,0.0815417,0.575363,0.00172201,0.0159866,-0.00147605
3387568,6.76033,0.144204,-110.881,11.4055,0.412666,8.19207,-0.0455573,-0.812512,0.0821789,0.575323,0.00171926,0.0159872,-0.00147866
3407556,6.98844,0.152457,-110.885,11.5938,0.424722,8.28577,-0.0451215,-0.812415,0.0817892,0.575549,0.00172736,0.0159831,-0.00147056
3427556,7.22032,0.160952,-110.881,11.7825,0.437691,8.38344,-0.044849,-0.812636,0.0825511,0.57515,0.00172417,0.0159904,-0.00147488
3447556,7.45597,0.169705,-110.881,11.9712,0.450634,8.47307,-0.044487,-0.8126,0.0829962,0.575164,0.00172395,0.0159896,-0.00147492
3467556,7.69539,0.178718,-110.884,12.1608,0.463143,8.56009,-0.0441579,-0.812836,0.0835901,0.57477,0.00172216,0.0159959,-0.00147781
3487568,7.93861,0.187981,-110.885,12.3502,0.475957,8.6462,-0.0437489,-0.812945,0.083551,0.574652,0.0017273,0.0159987,-0.00147375
3507556,8.18561,0.1975,-110.884,12.5389,0.490548,8.732,-0.0433337,-0.813349,0.0830277,0.574189,0.00173835,0.0160072,-0.00146555
3527556,8.43639,0.207311,-110.881,12.7283,0.503286,8.8174,-0.0429033,-0.813129,0.0831038,0.57452,0.00174096,0.0160015,-0.00146208
3547556,8.69095,0.217377,-110.883,12.9177,0.516523,8.89821,-0.0425246,-0.813076,0.083368,0.574586,0.00174235,0.0159997,-0.00146046
3567556,8.94931,0.227707,-110.883,13.1057,0.529979,8.9784,-0.0422449,-0.813417,0.0838299,0.574056,0.00174249,0.0160086,-0.00146213
3587556,9.21142,0.238307,-110.882,13.2946,0.54257,9.05748,-0.0419467,-0.813714,0.0842223,0.5736,0.00174306,0.0160163,-0.00146319
3607556,9.47731,0.249158,-110.884,13.4839,0.556404,9.1311,-0.0413439,-0.813075,0.0828321,0.574751,0.0017604,0.015996,-0.00144358
3627560,9.74699,0.260286,-110.885,13.6735,0.569271,9.2036,-0.0409889,-0.813325,0.083151,0.574377,0.00176242,0.0160026,-0.00144309
3647556,10.0205,0.271672,-110.884,13.8621,0.582767,9.27568,-0.0405841,-0.813142,0.0830899,0.574673,0.00176692,0.0159972,-0.00143798
3667556,10.2977,0.283327,-110.881,14.0514,0.596762,9.34672,-0.0402059,-0.813051,0.0831581,0.574819,0.00176976,0.0159944,-0.00143486
3687556,10.5787,0.295262,-110.882,14.2398,0.610388,9.41307,-0.0398629,-0.813042,0.0833997,0.57482,0.00177165,0.0159943,-0.00143313
3707556,10.8635,0.30747,-110.882,14.4262,0.625193,9.478,-0.0394832,-0.812815,0.0836002,0.575139,0.0017729,0.0159889,-0.00143092
3727560,11.1521,0.319974,-110.88,14.6143,0.639428,9.54286,-0.0389377,-0.812951,0.082327,0.575167,0.00179163,0.0159887,-0.00141401
3747556,11.4443,0.332762,-110.883,14.8042,0.653145,9.60304,-0.0384358,-0.813022,0.0818947,0.575162,0.00180113,0.0159891,-0.00140554
3767560,11.7404,0.345825,-110.884,14.9945,0.666505,9.66353,-0.0380845,-0.812623,0.0825472,0.575656,0.00179697,0.0159801,-0.00140752
3787556,12.0403,0.359155,-110.884,15.1825,0.681077,9.72366,-0.0377781,-0.811866,0.0836858,0.576579,0.00178634,0.0159625,-0.0014136
3807564,12.344,0.372777,-110.882,15.3739,0.696761,9.78101,-0.0375185,-0.812403,0.0840573,0.575785,0.00178806,0.0159765,-0.00141487
3827560,12.6514,0.386712,-110.886,15.5626,0.710487,9.8341,-0.0372053,-0.812478,0.084557,0.575626,0.00178763,0.0159787,-0.00141571
3847568,12.9627,0.400922,-110.882,15.7509,0.725003,9.89131,-0.0369303,-0.812486,0.0853976,0.575509,0.00178299,0.0159804,-0.00142025
3867560,13.2777,0.415422,-110.883,15.9389,0.738781,9.94419,-0.0363979,-0.812074,0.0854313,0.576118,0.00178637,0.0159695,-0.00141497
3887560,13.5965,0.430198,-110.884,16.1277,0.754652,9.99565,-0.0360169,-0.812072,0.0852266,0.576175,0.00179227,0.0159683,-0.00140937
3907560,13.919,0.445291,-110.883,16.3159,0.7701,10.0461,-0.0357457,-0.812681,0.0860181,0.575216,0.00179055,0.0159853,-0.00141442
3927560,14.2454,0.460693,-110.886,16.5047,0.78581,10.0935,-0.0351949,-0.812241,0.0851158,0.576005,0.00180365,0.0159723,-0.00139989
3947560,14.5755,0.476409,-110.883,16.6917,0.802445,10.1436,-0.034892,-0.81234,0.0854418,0.575836,0.00180427,0.0159753,-0.00139995
3967572,14.9093,0.492458,-110.883,16.8802,0.817235,10.1887,-0.034459,-0.812707,0.0847775,0.575442,0.00181746,0.0159833,-0.00138965
3987560,15.2469,0.508802,-110.883,17.0685,0.83266,10.2344,-0.0340059,-0.812963,0.0838405,0.575243,0.00183222,0.0159874,-0.00137717
4007560,15.5883,0.525456,-110.882,17.2562,0.849092,10.2795,-0.0337077,-0.812526,0.0846194,0.575765,0.00182666,0.0159779,-0.00138027
4027560,15.9334,0.542437,-110.88,17.4456,0.864849,10.3254,-0.0333435,-0.812335,0.0847635,0.576034,0.00182902,0.0159729,-0.00137714
4047560,16.2823,0.559734,-110.883,17.6352,0.880521,10.365,-0.0331014,-0.812619,0.0856456,0.575516,0.00182482,0.0159822,-0.00138283
4067560,16.635,0.577345,-110.884,17.8245,0.896584,10.4043,-0.0326061,-0.811946,0.0857885,0.576473,0.00182583,0.0159651,-0.00137841
4087560,16.9915,0.595277,-110.885,18.0135,0.912475,10.4431,-0.0323199,-0.812048,0.0863514,0.576262,0.00182442,0.015969,-0.00138049
4107560,17.3518,0.613526,-110.885,18.2023,0.929523,10.4814,-0.0319612,-0.812073,0.0863524,0.576246,0.00182839,0.0159692,-0.00137694
4127560,17.7158,0.632117,-110.885,18.3907,0.945882,10.5194,-0.0314416,-0.81212,0.0857488,0.576299,0.00183975,0.015969,-0.00136658
4147560,18.0836,0.651034,-110.883,18.5807,0.962503,10.5586,-0.0310265,-0.812153,0.0857509,0.576273,0.00184418,0.0159696,-0.00136269
4167564,18.4552,0.670284,-110.881,18.7699,0.980368,10.5964,-0.0305439,-0.812248,0.0849691,0.576282,0.00185736,0.0159699,-0.0013508
4187560,18.8306,0.689892,-110.884,18.9594,0.996716,10.6279,-0.0302923,-0.812409,0.0862712,0.575875,0.00184837,0.0159762,-0.00136023
4207560,19.2098,0.709826,-110.886,19.1491,1.01377,10.6597,-0.0298721,-0.812526,0.0857627,0.575807,0.00185845,0.0159779,-0.00135145
4227568,19.5928,0.730101,-110.882,19.3385,1.031,10.6971,-0.0295003,-0.812719,0.0858355,0.575543,0.0018624,0.015983,-0.00134893
4247560,19.9796,0.750721,-110.883,19.5267,1.0479,10.7299,-0.0291029,-0.812767,0.0856119,0.575529,0.00186944,0.0159839,-0.00134274
4267560,20.3701,0.771679,-110.883,19.7161,1.06536,10.7617,-0.0285948,-0.812311,0.0849366,0.576297,0.00188006,0.0159705,-0.00133038
4287560,20.7644,0.792986,-110.882,19.9046,1.08188,10.7941,-0.0282939,-0.812384,0.0853514,0.576149,0.00188007,0.0159728,-0.00133084
4307564,21.1625,0.814624,-110.881,20.0934,1.10012,10.8256,-0.0280314,-0.812728,0.0860116,0.575578,0.00187788,0.0159824,-0.0013348
4327560,21.5644,0.836626,-110.884,20.2815,1.11741,10.8513,-0.027815,-0.813075,0.0872056,0.574918,0.00187038,0.0159937,-0.00134389
4347560,21.97,0.858975,-110.882,20.4697,1.13618,10.8814,-0.0274323,-0.813249,0.0868198,0.574749,0.00187915,0.0159972,-0.00133668
4367560,22.3794,0.881698,-110.884,20.6583,1.1542,10.9082,-0.0270298,-0.813262,0.0864468,0.574806,0.00188766,0.0159958,-0.00132875
4387560,22.7926,0.904782,-110.885,20.8484,1.17281,10.9348,-0.0265489,-0.812999,0.0856418,0.57532,0.00190016,0.0159869,-0.00131563
4407564,23.2096,0.928238,-110.881,21.037,1.19065,10.9653,-0.0260943,-0.813466,0.0846348,0.57483,0.00191659,0.0159966,-0.00130277
4427560,23.6303,0.952051,-110.881,21.2257,1.20862,10.992,-0.0258716,-0.813388,0.0860469,0.574741,0.00190531,0.0159971,-0.00131304
4447564,24.0548,0.976224,-110.881,21.4147,1.22739,11.0181,-0.0254733,-0.813437,0.0858557,0.574718,0.00191147,0.0159972,-0.00130752
4467564,24.4831,1.00077,-110.885,21.6015,1.24546,11.038,-0.025059,-0.813235,0.0861427,0.574979,0.00191198,0.015992,-0.00130599
4487568,24.9151,1.02568,-110.884,21.7891,1.26444,11.0634,-0.0248062,-0.813187,0.0873644,0.574872,0.00190264,0.015993,-0.00131464
4507572,25.3509,1.05097,-110.882,21.9775,1.28238,11.0884,-0.0243873,-0.812536,0.0880661,0.575704,0.00189776,0.0159777,-0.00131587
4527564,25.7905,1.07662,-110.885,22.167,1.30352,11.1074,-0.0239853,-0.811988,0.0886585,0.576403,0.00189393,0.0159643,-0.00131652
4547564,26.2338,1.10269,-110.882,22.3551,1.3233,11.1307,-0.0233779,-0.811898,0.0876086,0.576714,0.00190935,0.0159595,-0.0013015
4567564,26.6809,1.12915,-110.884,22.5429,1.34276,11.1495,-0.0229547,-0.812395,0.0872005,0.576094,0.0019199,0.015971,-0.00129429
4587564,27.1318,1.15601,-110.881,22.7326,1.36117,11.1742,-0.022399,-0.812015,0.086331,0.576781,0.00193238,0.0159591,-0.0012805
4607564,27.5864,1.18323,-110.882,22.9219,1.38158,11.1934,-0.0220052,-0.811724,0.0864573,0.577187,0.00193419,0.0159517,-0.00127733
4627564,28.0449,1.21086,-110.883,23.1103,1.40085,11.2121,-0.0216536,-0.812349,0.0866488,0.576291,0.00193824,0.0159674,-0.00127686
4647568,28.5071,1.23888,-110.883,23.2987,1.4207,11.2311,-0.021337,-0.812246,0.0874743,0.576324,0.00193354,0.0159656,-0.00128077
4667564,28.973,1.2673,-110.883,23.4873,1.44056,11.2503,-0.0210153,-0.812548,0.0876743,0.57588,0.00193667,0.015973,-0.00127945
4687564,29.4428,1.29611,-110.883,23.6761,1.45943,11.2687,-0.0206862,-0.812575,0.0881212,0.575785,0.00193583,0.0159744,-0.00128051
4707564,29.9163,1.32529,-110.882,23.8638,1.47871,11.2873,-0.0202661,-0.812572,0.0878138,0.575852,0.00194355,0.0159735,-0.00127332
4727564,30.3936,1.35487,-110.881,24.0512,1.4995,11.3063,-0.0197785,-0.812783,0.0866685,0.575745,0.00196088,0.0159761,-0.00125812
4747564,30.8746,1.38486,-110.886,24.2396,1.52068,11.3185,-0.0193628,-0.812439,0.0865016,0.576269,0.00196589,0.0159665,-0.00125163
4767564,31.3594,1.41527,-110.884,24.4275,1.54065,11.3365,-0.0188771,-0.812888,0.0855883,0.575788,0.00198113,0.0159752,-0.00123952
4787564,31.8479,1.44609,-110.882,24.6164,1.56067,11.3546,-0.0185601,-0.812972,0.0862142,0.575585,0.00197911,0.0159783,-0.00124198
4807564,32.3403,1.4773,-110.885,24.8047,1.58116,11.3678,-0.0183345,-0.813389,0.0872819,0.574843,0.00197305,0.015991,-0.00125003
4827564,32.8364,1.50892,-110.883,24.9922,1.60129,11.3863,-0.0179415,-0.813456,0.0871874,0.574775,0.00197839,0.0159919,-0.00124539
4847568,33.3362,1.54095,-110.886,25.1798,1.62163,11.3991,-0.0175884,-0.813737,0.0872534,0.574378,0.00198284,0.0159986,-0.00124276
4867568,33.8398,1.57338,-110.882,25.3666,1.64285,11.4188,-0.017218,-0.813631,0.0871928,0.574548,0.00198727,0.0159957,-0.00123816
4887564,34.3471,1.60624,-110.885,25.5538,1.66328,11.4312,-0.016885,-0.813921,0.0873094,0.57413,0.0019909,0.0160025,-0.00123628
4907564,34.8582,1.6395,-110.881,25.7421,1.6838,11.4499,-0.016571,-0.814398,0.0875632,0.573422,0.00199385,0.0160144,-0.00123605
4927564,35.3731,1.67318,-110.882,25.9289,1.7036,11.4624,-0.0162963,-0.814596,0.0886325,0.572985,0.00198678,0.0160214,-0.00124382
4947568,35.8916,1.70725,-110.884,26.118,1.72569,11.476,-0.0159537,-0.814797,0.0879634,0.572812,0.0019987,0.016025,-0.00123386
4967564,36.414,1.74176,-110.885,26.3043,1.7482,11.4887,-0.0154957,-0.814377,0.0874247,0.573503,0.00200769,0.0160127,-0.0012233
4987572,36.9401,1.77673,-110.885,26.493,1.7709,11.502,-0.0151162,-0.814577,0.0873824,0.573237,0.00201318,0.0160171,-0.00121927
5007564,37.4699,1.81215,-110.886,26.6809,1.79202,11.5146,-0.0147695,-0.81497,0.0871643,0.57272,0.00202115,0.016027,-0.00121415
5027568,38.0036,1.84799,-110.88,26.8701,1.81386,11.5343,-0.0145361,-0.815145,0.0886607,0.572247,0.00200965,0.0160339,-0.00122586
5047572,38.541,1.88426,-110.886,27.0575,1.83567,11.5418,-0.0140895,-0.814359,0.0889995,0.573324,0.00200834,0.0160144,-0.00122297
5067564,39.0821,1.92098,-110.885,27.2458,1.85721,11.5544,-0.0136914,-0.814486,0.0888947,0.573168,0.00201381,0.0160169,-0.00121859
5087564,39.627,1.95812,-110.885,27.4331,1.87934,11.5666,-0.0133103,-0.814591,0.088806,0.573043,0.00201904,0.0160192,-0.00121437
5107568,40.1757,1.99571,-110.884,27.6202,1.9018,11.5791,-0.012832,-0.814343,0.0882901,0.573485,0.00202824,0.0160116,-0.00120456
5127564,40.7281,2.03374,-110.883,27.8079,1.92455,11.5915,-0.0124583,-0.814424,0.088165,0.573397,0.00203382,0.0160135,-0.00119994
5147572,41.2842,2.07224,-110.882,27.9945,1.94752,11.6048,-0.0120471,-0.814332,0.0878761,0.573582,0.00204098,0.0160104,-0.00119286
5167568,41.8441,2.11119,-110.886,28.1817,1.97142,11.6126,-0.011785,-0.813841,0.0891931,0.574081,0.00202976,0.0159997,-0.00120078
5187568,42.4078,2.15061,-110.884,28.3691,1.99381,11.6246,-0.0114105,-0.813484,0.0898183,0.574496,0.00202649,0.0159908,-0.00120187
5207568,42.9751,2.19049,-110.882,28.5576,2.01649,11.6361,-0.0110982,-0.814141,0.0895976,0.573606,0.00203481,0.0160069,-0.00119775
5227568,43.5463,2.23082,-110.885,28.7453,2.03814,11.6429,-0.0107191,-0.814541,0.0891511,0.573115,0.00204554,0.0160163,-0.00119004
5247568,44.1212,2.27158,-110.883,28.9328,2.0621,11.6554,-0.0102665,-0.814417,0.0883849,0.573418,0.00205812,0.0160114,-0.00117773
5267568,44.6999,2.31283,-110.886,29.1197,2.08571,11.6624,-0.00999777,-0.814001,0.0896344,0.573819,0.002048,0.0160036,-0.00118525
5287568,45.2823,2.35454,-110.883,29.3066,2.10892,11.6749,-0.00947542,-0.814044,0.0888489,0.573889,0.00206104,0.0160026,-0.00117327
5307568,45.8684,2.39672,-110.885,29.4945,2.13155,11.6822,-0.0090699,-0.81372,0.0888765,0.57435,0.00206443,0.0159941,-0.00116847
5327572,46.4583,2.43935,-110.882,29.6807,2.15467,11.6936,-0.0087788,-0.814223,0.0893108,0.573575,0.00206498,0.0160075,-0.00117073
5347576,47.0519,2.48244,-110.884,29.8695,2.17834,11.7014,-0.00842346,-0.814768,0.0890725,0.572843,0.00207315,0.0160205,-0.00116608
5367568,47.6493,2.52601,-110.886,30.0566,2.20196,11.7085,-0.00807788,-0.814289,0.0897755,0.573418,0.00206813,0.0160097,-0.00116834
5387568,48.2504,2.57005,-110.882,30.244,2.22658,11.7207,-0.00770977,-0.814492,0.0895684,0.573168,0.00207491,0.0160141,-0.00116317
5407568,48.8553,2.61458,-110.884,30.432,2.25075,11.7274,-0.00728482,-0.814455,0.0894891,0.573238,0.00207933,0.0160129,-0.00115894
5427568,49.4639,2.6596,-110.885,30.6199,2.2749,11.7346,-0.00690106,-0.81449,0.0894753,0.573195,0.00208378,0.016013,-0.00115497
5447568,50.0763,2.70509,-110.881,30.8062,2.299,11.7458,-0.00641827,-0.813598,0.0894946,0.574463,0.00208535,0.0159901,-0.00114882
5467568,50.6925,2.75107,-110.882,30.9943,2.32363,11.7524,-0.0059415,-0.812819,0.0895469,0.575562,0.00208719,0.0159701,-0.00114301
5487568,51.3123,2.79755,-110.883,31.1822,2.34816,11.7585,-0.00546636,-0.812996,0.0893544,0.575346,0.00209386,0.0159742,-0.00113778
5507568,51.936,2.84451,-110.884,31.3697,2.3734,11.7642,-0.00496486,-0.812582,0.089117,0.575972,0.00209959,0.0159625,-0.00113016
5527568,52.5634,2.89198,-110.884,31.5579,2.39795,11.7692,-0.00461845,-0.812378,0.0896096,0.576186,0.00209831,0.0159579,-0.00113038
5547568,53.1945,2.93994,-110.885,31.7451,2.4223,11.7747,-0.00439656,-0.812808,0.0902132,0.575487,0.00209695,0.01597,-0.00113413
5567568,53.8294,2.98838,-110.885,31.9339,2.4465,11.7805,-0.00390844,-0.813046,0.0895945,0.575251,0.00210848,0.0159749,-0.00112466
5587568,54.4681,3.03731,-110.885,32.121,2.47218,11.786,-0.00346016,-0.81315,0.0892822,0.575156,0.0021164,0.0159766,-0.00111781
5607568,55.1105,3.08676,-110.885,32.3085,2.49777,11.7918,-0.00325789,-0.813987,0.0902612,0.573819,0.00211215,0.0159989,-0.00112626
