temperatureTimestamp,temperature,pressureTimestamp,pressure,humid_timestamp,humidity
2216164,31.65,2216164,100398,2216168,0
2236176,31.65,2236176,100398,2236180,0
2256196,31.65,2256196,100399,2256200,0
2276164,31.65,2276164,100399,2276168,0
2296164,31.65,2296164,100398,2296168,0
2316164,31.65,2316164,100399,2316172,0
2336168,31.65,2336168,100398,2336172,0
2356196,31.65,2356196,100399,2356200,0
2376168,31.65,2376168,100398,2376172,0
2396168,31.66,2396168,100399,2396172,0
2416168,31.66,2416168,100399,2416172,0
2436168,31.66,2436168,100399,2436172,0
2456196,31.66,2456196,100399,2456200,0
2476168,31.66,2476168,100399,2476172,0
2496168,31.66,2496168,100399,2496172,0
2516168,31.66,2516168,100399,2516172,0
2536176,31.66,2536176,100399,2536184,0
2556196,31.66,2556196,100399,2556200,0
2576336,31.66,2576336,100399,2576340,0
2596168,31.66,2596168,100399,2596176,0
2616168,31.66,2616168,100399,2616172,0
2636168,31.66,2636168,100399,2636172,0
2656196,31.66,2656196,100399,2656204,0
2676168,31.66,2676168,100399,2676172,0
2696168,31.67,2696168,100399,2696172,0
2716168,31.67,2716168,100399,2716172,0
2736168,31.67,2736168,100399,2736172,0
2756200,31.67,2756200,100399,2756208,0
2776172,31.67,2776172,100399,2776176,0
2796168,31.67,2796168,100399,2796172,0
2816168,31.67,2816168,100398,2816172,0
2836168,31.67,2836168,100398,2836176,0
2856200,31.67,2856200,100398,2856204,0
2876172,31.67,2876172,100398,2876180,0
2896168,31.67,2896168,100398,2896172,0
2916172,31.67,2916172,100398,2916176,0
2936168,31.68,2936168,100398,2936176,0
2956200,31.68,2956200,100398,2956204,0
2976168,31.68,2976168,100398,2976176,0
2996168,31.68,2996168,100398,2996176,0
3016168,31.68,3016168,100398,3016176,0
3036172,31.68,3036172,100398,3036176,0
3056200,31.68,3056200,100398,3056204,0
3076172,31.68,3076172,100398,3076176,0
3096172,31.68,3096172,100398,3096176,0
3116172,31.68,3116172,100398,3116180,0
3136168,31.68,3136172,100398,3136176,0
3156200,31.68,3156200,100398,3156204,0
3176172,31.68,3176172,100398,3176176,0
3196324,31.68,3196324,100398,3196332,0
3216172,31.68,3216172,100398,3216176,0
3236172,31.68,3236172,100398,3236176,0
3256204,31.68,3256204,100398,3256208,0
3276176,31.68,3276176,100398,3276180,0
3296172,31.68,3296172,100398,3296176,0
3316172,31.68,3316172,100398,3316176,0
3336172,31.68,3336172,100398,3336176,0
3356200,31.68,3356200,100398,3356208,0
3376176,31.68,3376176,100398,3376180,0
3396172,31.68,3396172,100398,3396176,0
3416184,31.69,3416184,100398,3416188,0
3436172,31.69,3436172,100398,3436176,0
3456204,31.69,3456204,100398,3456208,0
3476176,31.69,3476176,100398,3476184,0
3496172,31.69,3496172,100398,3496176,0
3516172,31.69,3516172,100398,3516176,0
3536176,31.69,3536176,100398,3536180,0
3556204,31.69,3556204,100399,3556208,0
3576172,31.69,3576172,100398,3576180,0
3596184,31.69,3596184,100399,3596192,0
3616176,31.69,3616176,100398,3616180,0
3636172,31.69,3636172,100398,3636180,0
3656204,31.69,3656204,100398,3656208,0
3676172,31.69,3676172,100399,3676180,0
3696172,31.69,3696172,100399,3696180,0
3716180,31.69,3716180,100399,3716184,0
3736172,31.69,3736172,100398,3736180,0
3756204,31.69,3756204,100399,3756208,0
3776176,31.7,3776176,100399,3776180,0
3796176,31.7,3796176,100399,3796180,0
3816328,31.7,3816328,100399,3816336,0
3836176,31.7,3836176,100399,3836180,0
3856204,31.7,3856204,100399,3856208,0
3876176,31.7,3876176,100399,3876180,0
3896176,31.7,3896176,100399,3896180,0
3916176,31.7,3916176,100399,3916180,0
3936188,31.7,3936188,100399,3936192,0
3956208,31.7,3956208,100399,3956212,0
3976176,31.7,3976176,100399,3976180,0
3996176,31.7,3996176,100399,3996180,0
4016176,31.7,4016176,100398,4016180,0
4036180,31.7,4036180,100399,4036184,0
4056216,31.7,4056216,100399,4056220,0
4076180,31.7,4076180,100399,4076188,0
4096176,31.7,4096176,100399,4096180,0
4116176,31.7,4116176,100399,4116180,0
4136176,31.7,4136176,100399,4136180,0
4156212,31.7,4156212,100399,4156216,0
4176176,31.7,4176176,100399,4176184,0
4196176,31.7,4196176,100399,4196180,0
4216180,31.7,4216180,100399,4216184,0
4236176,31.7,4236176,100399,4236184,0
4256208,31.7,4256208,100400,4256212,0
4276176,31.7,4276176,100400,4276184,0
4296180,31.7,4296180,100400,4296184,0
4316176,31.7,4316176,100400,4316184,0
4336176,31.7,4336176,100400,4336184,0
4356208,31.7,4356208,100400,4356212,0
4376180,31.7,4376180,100400,4376184,0
4396188,31.71,4396188,100400,4396196,0
4416176,31.71,4416176,100400,4416184,0
4436344,31.71,4436344,100400,4436352,0
4456208,31.71,4456208,100400,4456212,0
4476180,31.71,4476180,100400,4476184,0
4496180,31.71,4496180,100400,4496184,0
4516180,31.71,4516180,100400,4516184,0
4536180,31.71,4536180,100400,4536184,0
4556208,31.71,4556208,100400,4556212,0
4576180,31.71,4576180,100400,4576184,0
4596180,31.71,4596180,100399,4596184,0
4616184,31.71,4616184,100399,4616188,0
4636180,31.71,4636180,100399,4636188,0
4656212,31.71,4656212,100399,4656220,0
4676180,31.71,4676180,100399,4676184,0
4696180,31.71,4696180,100398,4696184,0
4716180,31.71,4716180,100398,4716184,0
4736192,31.71,4736192,100398,4736196,0
4756208,31.71,4756208,100397,4756216,0
4776184,31.71,4776184,100397,4776188,0
4796180,31.71,4796180,100397,4796184,0
4816180,31.71,4816180,100397,4816184,0
4836180,31.71,4836180,100397,4836184,0
4856212,31.71,4856212,100397,4856216,0
4876180,31.71,4876180,100397,4876188,0
4896180,31.71,4896180,100396,4896188,0
4916180,31.71,4916180,100397,4916188,0
4936180,31.71,4936180,100397,4936184,0
4956216,31.71,4956216,100397,4956220,0
4976184,31.71,4976184,100397,4976188,0
4996180,31.71,4996180,100397,4996188,0
5016184,31.71,5016184,100397,5016188,0
5036192,31.71,5036192,100397,5036200,0
5056476,31.71,5056476,100397,5056484,0
5076184,31.71,5076184,100397,5076188,0
5096188,31.71,5096188,100397,5096192,0
5116180,31.71,5116180,100397,5116188,0
5136184,31.71,5136184,100397,5136188,0
5156212,31.71,5156212,100397,5156216,0
5176184,31.71,5176184,100397,5176188,0
5196184,31.72,5196184,100397,5196188,0
5216184,31.72,5216184,100397,5216188,0
5236184,31.71,5236184,100397,5236188,0
5256212,31.72,5256212,100397,5256220,0
5276184,31.72,5276184,100397,5276188,0
5296196,31.72,5296196,100397,5296200,0
5316184,31.72,5316184,100397,5316192,0
5336184,31.72,5336184,100397,5336188,0
5356212,31.72,5356212,100398,5356220,0
5376184,31.72,5376184,100398,5376188,0
5396184,31.72,5396184,100397,5396188,0
5416184,31.72,5416184,100398,5416188,0
5436184,31.72,5436184,100397,5436188,0
5456224,31.72,5456224,100398,5456232,0
5476184,31.72,5476184,100398,5476192,0
5496184,31.72,5496184,100398,5496188,0
5516184,31.72,5516184,100398,5516188,0
5536184,31.72,5536184,100398,5536192,0
5556224,31.72,5556224,100398,5556232,0
5576188,31.72,5576188,100398,5576196,0
5596184,31.72,5596184,100398,5596192,0
5616184,31.72,5616184,100397,5616192,0
5636184,31.72,5636184,100397,5636192,0
5656216,31.72,5656216,100398,5656224,0
5676340,31.72,5676340,100398,5676344,0
5696184,31.72,5696184,100398,5696192,0
5716184,31.72,5716184,100398,5716192,0
5736184,31.72,5736184,100398,5736192,0
5756216,31.72,5756216,100398,5756220,0
5776188,31.72,5776188,100398,5776192,0
5796188,31.72,5796188,100398,5796196,0
5816184,31.72,5816184,100398,5816192,0
5836188,31.72,5836188,100398,5836192,0
5856220,31.72,5856220,100398,5856224,0
5876188,31.72,5876188,100398,5876192,0
5896188,31.73,5896188,100398,5896192,0
5916200,31.73,5916200,100398,5916204,0
5936188,31.73,5936188,100398,5936192,0
5956216,31.73,5956216,100398,5956224,0
5976188,31.73,5976188,100399,5976192,0
5996192,31.73,5996192,100399,5996196,0
6016192,31.73,6016192,100398,6016200,0
6036196,31.73,6036196,100399,6036204,0
6056220,31.73,6056220,100399,6056224,0
6076188,31.73,6076188,100399,6076192,0
6096192,31.73,6096192,100399,6096196,0
6116188,31.73,6116188,100399,6116192,0
6136188,31.73,6136188,100399,6136192,0
6156216,31.73,6156216,100399,6156224,0
6176188,31.73,6176188,100399,6176192,0
6196188,31.73,6196188,100399,6196192,0
6216188,31.73,6216188,100399,6216196,0
6236192,31.73,6236192,100399,6236200,0
6256220,31.73,6256220,100399,6256224,0
6276188,31.74,6276188,100399,6276196,0
6296364,31.74,6296364,100399,6296368,0
6316188,31.74,6316188,100399,6316196,0
6336192,31.74,6336192,100399,6336196,0
6356224,31.74,6356224,100399,6356228,0
6376192,31.74,6376192,100399,6376196,0
6396192,31.74,6396192,100399,6396196,0
6416192,31.74,6416192,100399,6416196,0
6436192,31.74,6436192,100399,6436196,0
6456220,31.74,6456220,100399,6456224,0
6476200,31.74,6476200,100399,6476208,0
6496188,31.74,6496192,100399,6496196,0
6516188,31.74,6516188,100399,6516196,0
6536204,31.74,6536204,100399,6536208,0
6556220,31.74,6556220,100400,6556228,0
6576192,31.74,6576192,100400,6576196,0
6596204,31.74,6596204,100400,6596208,0
6616192,31.74,6616192,100400,6616196,0
6636192,31.74,6636192,100399,6636196,0
6656224,31.74,6656224,100400,6656228,0
6676192,31.74,6676192,100399,6676200,0
6696192,31.74,6696192,100399,6696196,0
6716192,31.74,6716192,100399,6716196,0
6736192,31.74,6736192,100399,6736196,0
6756224,31.74,6756224,100399,6756228,0
6776192,31.74,6776192,100399,6776196,0
6796192,31.74,6796192,100399,6796196,0
6816192,31.74,6816192,100400,6816196,0
6836196,31.74,6836196,100400,6836200,0
6856224,31.74,6856224,100400,6856228,0
6876192,31.74,6876192,100400,6876196,0
6896192,31.74,6896192,100400,6896196,0
6916360,31.74,6916360,100400,6916364,0
6936196,31.74,6936196,100400,6936200,0
6956224,31.74,6956224,100400,6956228,0
6976196,31.74,6976196,100400,6976200,0
6996192,31.74,6996192,100400,6996200,0
7016196,31.74,7016196,100400,7016200,0
7036192,31.74,7036192,100401,7036200,0
7056224,31.74,7056224,100400,7056228,0
7076196,31.74,7076196,100400,7076200,0
7096192,31.74,7096196,100400,7096200,0
7116196,31.74,7116196,100400,7116200,0
7136208,31.74,7136208,100400,7136212,0
7156224,31.74,7156224,100400,7156228,0
7176196,31.74,7176196,100400,7176200,0
7196192,31.74,7196192,100400,7196200,0
7216208,31.74,7216208,100400,7216212,0
7236196,31.74,7236196,100400,7236200,0
7256224,31.74,7256224,100400,7256232,0
7276196,31.74,7276196,100400,7276200,0
7296196,31.74,7296196,100400,7296200,0
7316208,31.74,7316208,100400,7316212,0
7336196,31.74,7336196,100400,7336200,0
7356224,31.74,7356224,100400,7356232,0
7376208,31.75,7376208,100400,7376212,0
7396196,31.74,7396196,100400,7396200,0
7416196,31.74,7416196,100399,7416200,0
7436196,31.74,7436196,100399,7436200,0
7456228,31.74,7456228,100399,7456232,0
7476200,31.75,7476200,100400,7476204,0
7496200,31.75,7496200,100400,7496204,0
7516200,31.75,7516200,100400,7516204,0
7536352,31.75,7536352,100400,7536360,0
7556228,31.75,7556228,100400,7556232,0
7576196,31.75,7576196,100400,7576200,0
7596196,31.75,7596196,100400,7596200,0
7616208,31.75,7616208,100400,7616212,0
7636196,31.75,7636196,100400,7636200,0
7656228,31.75,7656228,100400,7656232,0
7676200,31.75,7676200,100401,7676204,0
7696196,31.75,7696196,100401,7696204,0
7716196,31.75,7716196,100401,7716204,0
7736200,31.75,7736200,100401,7736204,0
7756228,31.75,7756228,100401,7756232,0
7776200,31.75,7776200,100401,7776204,0
7796200,31.75,7796200,100401,7796204,0
7816196,31.75,7816196,100401,7816204,0
7836208,31.75,7836208,100401,7836216,0
7856232,31.75,7856232,100401,7856236,0
7876212,31.75,7876212,100401,7876216,0
7896200,31.75,7896200,100400,7896204,0
7916200,31.75,7916200,100400,7916204,0
7936200,31.75,7936200,100400,7936204,0
7956240,31.75,7956240,100400,7956244,0
7976220,31.75,7976220,100400,7976224,0
7996200,31.75,7996200,100400,7996204,0
8016212,31.75,8016212,100400,8016216,0
8036200,31.75,8036200,100400,8036204,0
8056228,31.76,8056228,100400,8056236,0
8076204,31.76,8076204,100400,8076212,0
8096200,31.76,8096200,100400,8096204,0
8116200,31.76,8116200,100400,8116204,0
8136200,31.76,8136200,100400,8136204,0
8156376,31.76,8156376,100400,8156380,0
8176204,31.76,8176204,100400,8176212,0
8196200,31.76,8196200,100400,8196204,0
8216200,31.76,8216200,100400,8216204,0
8236200,31.76,8236200,100400,8236204,0
8256232,31.76,8256232,100400,8256236,0
8276204,31.76,8276204,100400,8276212,0
8296212,31.76,8296212,100400,8296216,0
8316204,31.76,8316204,100400,8316208,0
8336200,31.76,8336200,100400,8336208,0
8356232,31.76,8356232,100400,8356236,0
8376208,31.76,8376208,100399,8376212,0
8396200,31.76,8396200,100399,8396208,0
8416216,31.76,8416216,100399,8416220,0
8436200,31.76,8436200,100399,8436208,0
8456232,31.76,8456232,100399,8456236,0
8476208,31.76,8476208,100399,8476216,0
8496200,31.76,8496204,100399,8496208,0
8516200,31.76,8516200,100399,8516208,0
8536204,31.76,8536204,100399,8536208,0
8556232,31.76,8556232,100399,8556240,0
8576208,31.76,8576208,100400,8576212,0
8596204,31.76,8596204,100400,8596208,0
8616204,31.76,8616204,100400,8616208,0
8636212,31.76,8636212,100400,8636220,0
8656236,31.76,8656236,100400,8656240,0
8676208,31.76,8676208,100400,8676216,0
8696204,31.76,8696204,100400,8696208,0
8716204,31.76,8716204,100400,8716208,0
8736204,31.76,8736204,100400,8736208,0
8756244,31.77,8756244,100400,8756252,0
8776400,31.77,8776400,100400,8776412,0
8796204,31.77,8796204,100400,8796208,0
8816204,31.77,8816204,100400,8816208,0
8836208,31.77,8836208,100400,8836212,0
8856244,31.77,8856244,100400,8856252,0
8876208,31.77,8876212,100400,8876216,0
8896204,31.77,8896204,100400,8896212,0
8916204,31.77,8916204,100400,8916208,0
8936208,31.77,8936208,100400,8936212,0
8956240,31.77,8956240,100399,8956244,0
8976212,31.77,8976212,100399,8976216,0
8996208,31.77,8996208,100400,8996212,0
9016204,31.77,9016204,100400,9016212,0
9036204,31.77,9036204,100399,9036212,0
9056236,31.77,9056236,100400,9056240,0
9076212,31.77,9076212,100400,9076216,0
9096204,31.77,9096204,100399,9096212,0
9116204,31.77,9116204,100399,9116212,0
9136220,31.77,9136220,100400,9136224,0
9156236,31.77,9156236,100400,9156240,0
9176216,31.77,9176216,100400,9176220,0
9196204,31.77,9196208,100399,9196212,0
9216208,31.77,9216208,100399,9216212,0
9236208,31.77,9236208,100400,9236212,0
9256240,31.77,9256240,100400,9256244,0
9276212,31.77,9276212,100400,9276220,0
9296208,31.77,9296208,100400,9296212,0
9316208,31.77,9316208,100400,9316212,0
9336208,31.77,9336208,100400,9336212,0
9356236,31.77,9356236,100400,9356244,0
9376212,31.77,9376212,100400,9376216,0
9396384,31.78,9396384,100400,9396388,0
9416208,31.78,9416208,100400,9416212,0
9436212,31.78,9436212,100400,9436216,0
9456236,31.78,9456236,100399,9456244,0
9476212,31.78,9476212,100400,9476216,0
9496208,31.78,9496208,100400,9496212,0
9516208,31.78,9516208,100400,9516212,0
9536208,31.78,9536208,100400,9536212,0
9556240,31.78,9556240,100400,9556244,0
9576212,31.78,9576212,100400,9576220,0
9596220,31.78,9596220,100400,9596224,0
9616208,31.78,9616208,100400,9616216,0
9636208,31.78,9636208,100400,9636216,0
9656240,31.78,9656240,100400,9656244,0
9676228,31.78,9676228,100400,9676232,0
9696220,31.78,9696220,100400,9696228,0
9716208,31.78,9716208,100400,9716216,0
9736208,31.78,9736208,100400,9736212,0
9756240,31.78,9756240,100400,9756244,0
9776228,31.78,9776228,100400,9776236,0
9796208,31.78,9796208,100400,9796216,0
9816220,31.78,9816220,100400,9816224,0
9836212,31.78,9836212,100400,9836216,0
9856240,31.78,9856240,100400,9856244,0
9876216,31.78,9876216,100400,9876220,0
9896212,31.78,9896212,100400,9896216,0
9916216,31.78,9916216,100400,9916220,0
9936216,31.78,9936216,100400,9936220,0
9956240,31.78,9956240,100400,9956248,0
9976216,31.78,9976216,100399,9976224,0
9996224,31.78,9996224,100399,9996228,0
10016368,31.78,10016368,100399,10016372,0
10036212,31.78,10036212,100399,10036216,0
10056240,31.78,10056240,100399,10056248,0
10076216,31.78,10076216,100399,10076220,0
10096212,31.79,10096212,100399,10096216,0
10116216,31.79,10116216,100399,10116220,0
10136212,31.79,10136212,100399,10136216,0
10156240,31.79,10156240,100399,10156248,0
10176216,31.79,10176216,100399,10176224,0
10196212,31.79,10196212,100399,10196216,0
10216212,31.79,10216212,100399,10216216,0
10236212,31.79,10236212,100399,10236220,0
10256240,31.79,10256240,100399,10256248,0
10276220,31.79,10276220,100399,10276224,0
10296212,31.79,10296212,100399,10296220,0
10316212,31.79,10316212,100399,10316216,0
10336216,31.79,10336216,100399,10336220,0
10356244,31.79,10356244,100399,10356252,0
10376220,31.79,10376220,100399,10376224,0
10396212,31.79,10396212,100399,10396220,0
10416212,31.79,10416212,100399,10416220,0
10436212,31.79,10436212,100399,10436220,0
10456244,31.79,10456244,100400,10456248,0
10476216,31.79,10476220,100400,10476228,0
10496220,31.79,10496220,100400,10496224,0
10516216,31.8,10516216,100400,10516220,0
10536216,31.8,10536216,100400,10536220,0
10556256,31.8,10556256,100400,10556260,0
10576220,31.8,10576220,100400,10576224,0
10596216,31.8,10596216,100400,10596220,0
10616216,31.8,10616216,100400,10616220,0
10636388,31.8,10636388,100400,10636396,0
10656244,31.8,10656244,100400,10656252,0
10676228,31.8,10676228,100400,10676236,0
10696216,31.8,10696216,100400,10696224,0
10716216,31.8,10716216,100400,10716220,0
10736216,31.8,10736216,100400,10736220,0
10756244,31.8,10756244,100400,10756252,0
10776220,31.8,10776220,100400,10776232,0
10796216,31.8,10796216,100400,10796220,0
10816216,31.8,10816216,100400,10816220,0
10836220,31.8,10836220,100400,10836224,0
10856248,31.8,10856248,100401,10856252,0
10876224,31.8,10876224,100400,10876232,0
10896220,31.8,10896220,100400,10896224,0
10916216,31.8,10916216,100400,10916224,0
10936216,31.8,10936216,100400,10936224,0
10956248,31.8,10956248,100400,10956252,0
10976224,31.81,10976224,100401,10976232,0
10996216,31.81,10996216,100401,10996220,0
11016216,31.81,11016216,100401,11016224,0
11036220,31.81,11036220,100400,11036224,0
11056248,31.81,11056248,100400,11056252,0
11076224,31.81,11076224,100400,11076228,0
11096216,31.81,11096216,100401,11096224,0
11116220,31.81,11116220,100400,11116228,0
11136216,31.81,11136216,100400,11136224,0
11156248,31.81,11156248,100400,11156252,0
11176224,31.81,11176224,100401,11176228,0
11196216,31.81,11196216,100401,11196224,0
11216216,31.81,11216216,100400,11216224,0
11236220,31.81,11236220,100401,11236224,0
11256412,31.81,11256412,100400,11256416,0
11276228,31.81,11276228,100400,11276236,0
11296220,31.81,11296220,100400,11296224,0
11316220,31.81,11316220,100400,11316224,0
11336224,31.81,11336224,100400,11336228,0
11356248,31.81,11356248,100400,11356256,0
11376224,31.81,11376224,100400,11376232,0
11396220,31.81,11396220,100400,11396224,0
11416220,31.81,11416220,100400,11416224,0
11436220,31.81,11436220,100400,11436224,0
11456248,31.82,11456248,100400,11456256,0
11476224,31.82,11476224,100400,11476232,0
11496220,31.82,11496220,100400,11496224,0
11516220,31.82,11516220,100400,11516224,0
11536224,31.82,11536224,100400,11536228,0
11556260,31.82,11556260,100400,11556268,0
11576224,31.82,11576224,100400,11576232,0
11596220,31.82,11596220,100400,11596224,0
11616220,31.82,11616220,100400,11616224,0
11636220,31.82,11636220,100400,11636224,0
11656252,31.82,11656252,100400,11656256,0
11676232,31.82,11676232,100401,11676236,0
11696220,31.82,11696220,100401,11696228,0
11716220,31.82,11716220,100401,11716228,0
11736232,31.82,11736232,100401,11736236,0
11756252,31.82,11756252,100401,11756256,0
11776236,31.82,11776236,100400,11776240,0
11796220,31.82,11796220,100400,11796228,0
11816224,31.82,11816224,100400,11816228,0
11836224,31.82,11836224,100400,11836228,0
11856256,31.83,11856256,100401,11856260,0
11876540,31.83,11876540,100400,11876544,0
11896224,31.83,11896224,100400,11896228,0
11916224,31.83,11916224,100400,11916228,0
11936224,31.83,11936224,100400,11936228,0
11956252,31.83,11956252,100400,11956256,0
11976236,31.83,11976236,100400,11976240,0
11996224,31.83,11996224,100400,11996228,0
12016228,31.83,12016228,100400,12016232,0
12036224,31.83,12036224,100400,12036228,0
12056252,31.83,12056252,100400,12056260,0
12076232,31.83,12076232,100400,12076236,0
12096224,31.83,12096224,100400,12096228,0
12116224,31.83,12116224,100400,12116232,0
12136224,31.83,12136224,100400,12136228,0
12156256,31.83,12156256,100400,12156260,0
12176232,31.83,12176232,100400,12176236,0
12196228,31.83,12196228,100400,12196232,0
12216228,31.84,12216228,100400,12216232,0
12236224,31.84,12236224,100400,12236228,0
12256256,31.84,12256256,100400,12256260,0
12276228,31.84,12276228,100400,12276236,0
12296224,31.84,12296224,100401,12296228,0
12316236,31.84,12316236,100401,12316240,0
12336224,31.84,12336224,100401,12336228,0
12356268,31.84,12356268,100401,12356272,0
12376232,31.84,12376232,100401,12376236,0
12396224,31.84,12396224,100400,12396232,0
12416236,31.84,12416236,100400,12416244,0
12436228,31.84,12436228,100401,12436232,0
12456256,31.84,12456256,100400,12456260,0
12476232,31.84,12476232,100401,12476236,0
12496400,31.85,12496400,100401,12496408,0
12516228,31.85,12516228,100401,12516232,0
12536224,31.85,12536224,100400,12536232,0
12556260,31.85,12556260,100400,12556264,0
12576236,31.85,12576236,100400,12576240,0
12596228,31.85,12596228,100400,12596232,0
12616228,31.85,12616228,100400,12616232,0
12636228,31.85,12636228,100400,12636232,0
12656256,31.85,12656256,100400,12656260,0
12676232,31.85,12676232,100400,12676236,0
12696232,31.85,12696232,100400,12696236,0
12716228,31.85,12716228,100400,12716236,0
12736228,31.85,12736228,100400,12736232,0
12756256,31.85,12756256,100400,12756264,0
12776232,31.85,12776232,100400,12776240,0
12796228,31.85,12796228,100400,12796232,0
12816228,31.85,12816228,100400,12816232,0
12836228,31.85,12836228,100400,12836232,0
12856260,31.86,12856260,100400,12856264,0
12876236,31.86,12876236,100400,12876244,0
12896232,31.86,12896232,100400,12896236,0
12916228,31.86,12916228,100400,12916232,0
12936228,31.86,12936228,100400,12936232,0
12956256,31.86,12956260,100400,12956264,0
12976240,31.86,12976240,100400,12976244,0
12996228,31.86,12996228,100400,12996232,0
13016228,31.86,13016228,100400,13016232,0
13036232,31.86,13036232,100399,13036236,0
13056260,31.86,13056260,100399,13056264,0
13076236,31.86,13076236,100399,13076240,0
13096228,31.86,13096228,100399,13096236,0
13116396,31.86,13116396,100399,13116404,0
13136232,31.86,13136232,100399,13136236,0
13156260,31.86,13156260,100399,13156264,0
13176236,31.86,13176236,100399,13176248,0
13196232,31.86,13196232,100398,13196236,0
13216232,31.86,13216232,100398,13216236,0
13236232,31.86,13236232,100398,13236236,0
13256264,31.87,13256264,100399,13256268,0
13276236,31.87,13276236,100398,13276248,0
13296232,31.87,13296232,100398,13296236,0
13316232,31.87,13316232,100398,13316236,0
13336232,31.87,13336232,100398,13336236,0
13356260,31.87,13356260,100399,13356264,0
13376236,31.87,13376236,100398,13376240,0
13396232,31.87,13396232,100398,13396236,0
13416232,31.87,13416232,100398,13416236,0
13436232,31.87,13436232,100398,13436236,0
13456260,31.87,13456260,100398,13456268,0
13476236,31.87,13476236,100398,13476244,0
13496232,31.87,13496232,100398,13496236,0
13516232,31.87,13516232,100398,13516236,0
13536232,31.87,13536232,100398,13536236,0
13556264,31.88,13556264,100398,13556268,0
13576244,31.88,13576244,100398,13576252,0
13596232,31.88,13596232,100398,13596236,0
13616232,31.88,13616232,100398,13616240,0
13636236,31.88,13636236,100398,13636240,0
13656264,31.88,13656264,100398,13656268,0
13676236,31.88,13676236,100398,13676244,0
13696232,31.88,13696232,100398,13696236,0
13716232,31.88,13716232,100398,13716240,0
13736388,31.88,13736388,100398,13736396,0
13756264,31.88,13756264,100398,13756268,0
13776240,31.88,13776240,100398,13776244,0
13796236,31.88,13796236,100397,13796240,0
13816232,31.88,13816232,100397,13816240,0
13836240,31.89,13836240,100397,13836248,0
13856264,31.89,13856264,100397,13856268,0
13876244,31.89,13876244,100397,13876248,0
13896236,31.89,13896236,100397,13896240,0
13916236,31.89,13916236,100396,13916244,0
13936240,31.89,13936240,100396,13936244,0
13956264,31.89,13956264,100396,13956268,0
13976240,31.89,13976240,100396,13976252,0
13996236,31.89,13996236,100396,13996240,0
14016236,31.89,14016236,100396,14016240,0
14036236,31.89,14036236,100395,14036240,0
14056264,31.89,14056264,100395,14056272,0
14076252,31.89,14076252,100396,14076260,0
14096236,31.89,14096236,100396,14096240,0
14116236,31.89,14116236,100396,14116240,0
14136236,31.89,14136236,100395,14136240,0
14156268,31.9,14156268,100395,14156276,0
14176240,31.9,14176240,100395,14176248,0
14196236,31.9,14196236,100395,14196240,0
14216236,31.9,14216236,100395,14216240,0
14236236,31.9,14236236,100395,14236240,0
14256268,31.9,14256268,100395,14256272,0
