timestamp,threadId,minimumStack
22060,6,15588
22062,7,16180
22121,8,16180
22374,10,1436
22152,16,15300
23364,1,14796
23311,3,15748
23373,4,16204
22953,5,16220
23038,6,15588
23155,7,16180
22121,8,16180
23374,10,1436
23152,16,15300
24340,1,14796
24309,3,15748
24373,4,16204
23929,5,16220
24016,6,15588
24185,7,16180
24121,8,16180
24374,10,1436
24152,16,15300
25346,1,14796
25310,3,15748
25373,4,16204
24905,5,16220
24992,6,15588
25231,7,16180
24121,8,16180
25374,10,1436
25152,16,15300
26370,1,14796
26311,3,15748
26373,4,16204
25883,5,16220
25970,6,15588
26318,7,16180
26121,8,16180
26374,10,1436
26152,16,15300
27360,1,14796
27308,3,15748
27373,4,16204
26861,5,16220
26949,6,15588
27058,7,16180
26121,8,16180
27374,10,1436
27152,16,15300
28336,1,14796
28308,3,15748
28373,4,16204
27837,5,16220
27918,6,15588
28087,7,16180
28121,8,16180
28374,10,1436
28152,16,15300
29372,1,14796
29312,3,15748
29373,4,16204
28814,5,16220
28897,6,15588
29138,7,16180
28121,8,16180
29374,10,1436
29152,16,15300
30318,1,14796
30309,3,15748
30373,4,16204
29791,5,16220
29872,6,15588
30224,7,16180
30121,8,16180
30374,10,1436
30152,16,15300
31370,1,14796
31309,3,15748
31373,4,16204
30767,5,16220
30841,6,15588
31317,7,16180
30121,8,16180
31374,10,1436
31152,16,15300
32366,1,14796
32310,3,15748
32373,4,16204
31745,5,16220
31817,6,15588
32006,7,16180
32121,8,16180
32374,10,1436
32152,16,15300
33373,1,14796
33309,3,15748
33373,4,16204
32723,5,16220
32806,6,15588
33072,7,16180
32121,8,16180
33374,10,1436
33152,16,15300
34348,1,14796
34312,3,15748
34373,4,16204
33699,5,16220
33784,6,15588
34141,7,16180
34121,8,16180
34374,10,1436
34152,16,15300
35324,1,14796
35310,3,15748
35373,4,16204
34675,5,16220
34753,6,15588
35165,7,16180
34121,8,16180
35374,10,1436
35152,16,15300
36362,1,14796
36314,3,15748
36373,4,16204
35654,5,16220
35736,6,15588
36299,7,16180
36121,8,16180
36374,10,1436
36152,16,15300
37369,1,14796
37313,3,15748
37373,4,16204
36631,5,16220
36712,6,15588
37330,7,16180
36121,8,16180
37374,10,1436
37152,16,15300
38372,1,14796
38316,3,15748
38373,4,16204
37607,5,16220
37690,6,15588
38046,7,16180
38121,8,16180
38374,10,1436
38152,16,15300
39348,1,14796
39311,3,15076
39373,4,16204
38583,5,16220
38661,6,15588
39084,7,16180
38121,8,16180
39374,10,1436
39152,16,15300
40372,1,14796
40318,3,15076
40373,4,16204
39563,5,16220
39644,6,15588
40203,7,16180
40121,8,16180
40374,10,1436
40152,16,15300
41345,1,14796
41309,3,15076
41373,4,16204
40539,5,16220
40621,6,15588
41236,7,16180
40121,8,16180
41374,10,1436
41152,16,15300
42368,1,14796
42306,3,15076
42373,4,16204
41515,5,16220
41596,6,15588
42320,7,16180
42121,8,16180
42374,10,1436
42152,16,15300
43364,1,14796
43314,3,15076
43373,4,16204
42493,5,16220
42574,6,15588
43036,7,16180
42121,8,16180
43374,10,1436
43152,16,15300
44326,1,14796
44315,3,15076
44373,4,16204
43469,5,16220
43551,6,15588
44072,7,16180
44121,8,16180
44374,10,1436
44152,16,15300
45360,1,14796
45309,3,15076
45373,4,16204
44447,5,16220
44534,6,15588
45148,7,16180
44121,8,16180
45374,10,1436
45152,16,15300
46370,1,14796
46310,3,15076
46373,4,16204
45423,5,16220
45506,6,15588
46215,7,16180
46121,8,16180
46374,10,1436
46152,16,15300
47360,1,14796
47316,3,15076
47373,4,16204
46401,5,16220
46485,6,15588
47285,7,16180
46121,8,16180
47374,10,1436
47152,16,15300
48350,1,14796
48315,3,15076
48373,4,16204
48363,5,16220
47458,6,15588
48294,7,16180
48121,8,16180
48374,10,1436
48152,16,15300
49326,1,14796
49313,3,15076
49373,4,16204
49339,5,16220
48445,6,15588
49052,7,16180
48121,8,16180
49374,10,1436
49152,16,15300
50332,1,14796
50314,3,15076
50373,4,16204
50315,5,16220
49422,6,15588
50120,7,16180
50121,8,16180
50374,10,1436
50152,16,15300
51370,1,14796
51315,3,15076
51373,4,16204
51293,5,16220
50399,6,15588
51190,7,16180
50121,8,16180
51374,10,1436
51152,16,15300
52366,1,14796
52317,3,15076
52373,4,16204
52269,5,16220
52357,6,15588
52270,7,16180
52121,8,16180
52374,10,1436
52152,16,15300
53356,1,14796
53315,3,15076
53373,4,16204
53247,5,16220
53331,6,15588
53310,7,16180
52121,8,16180
53374,10,1436
53152,16,15300
54362,1,14796
54313,3,15076
54373,4,16204
54223,5,16220
54304,6,15588
54032,7,16180
54121,8,16180
54374,10,1436
54152,16,15300
55372,1,14796
55313,3,15076
55373,4,16204
55201,5,16220
55285,6,15588
55124,7,16180
54121,8,16180
55374,10,1436
55152,16,15300
56363,1,14796
56313,3,15076
56373,4,16204
56177,5,16220
56261,6,15588
56169,7,16180
56121,8,16180
56374,10,1436
56152,16,15300
57352,1,14796
57310,3,15076
57373,4,16204
57155,5,16220
57235,6,15588
57205,7,16180
56121,8,16180
57374,10,1436
57152,16,15300
58360,1,14796
58314,3,15076
58373,4,16204
58139,5,16220
58219,6,15588
58289,7,16180
58121,8,16180
58374,10,1436
58152,16,15300
59336,1,14796
59320,3,15076
59373,4,16204
59115,5,16220
59191,6,15588
59359,7,16180
58121,8,16180
59374,10,1436
59152,16,15300
60372,1,14796
60313,3,15076
60373,4,16204
60093,5,16220
60169,6,15588
60076,7,16180
60121,8,16180
60374,10,1436
60152,16,15300
61362,1,14796
61316,3,15076
61373,4,16204
61069,5,16220
61145,6,15588
61108,7,16180
60121,8,16180
61374,10,1436
61152,16,15300
62368,1,14796
62314,3,15076
62373,4,16204
62047,5,16220
62116,6,15588
62096,7,16180
62121,8,16180
62374,10,1436
62152,16,15300
63364,1,14796
63313,3,15076
63373,4,16204
63023,5,16220
63096,6,15588
63165,7,16180
62121,8,16180
63374,10,1436
63152,16,15300
64340,1,14796
64313,3,15076
64373,4,16204
64001,5,16220
64075,6,15588
64208,7,16180
64121,8,16180
64374,10,1436
64152,16,15300
65364,1,14796
65313,3,15076
65373,4,16204
64977,5,16220
65049,6,15588
65312,7,16180
64121,8,16180
65374,10,1436
65152,16,15300
66322,1,14796
66316,3,15076
66373,4,16204
65955,5,16220
66026,6,15588
66342,7,16180
66121,8,16180
66374,10,1436
66152,16,15300
67360,1,14796
67309,3,15076
67373,4,16204
66933,5,16220
67007,6,15588
67062,7,16180
66121,8,16180
67374,10,1436
67152,16,15300
68364,1,14796
68311,3,15076
68373,4,16204
67909,5,16220
67985,6,15588
68115,7,16180
68121,8,16180
68374,10,1436
68152,16,15300
69312,1,14796
69315,3,15076
69373,4,16204
68885,5,16220
68957,6,15588
69220,7,16180
68121,8,16180
69374,10,1436
69152,16,15300
70361,1,14796
70318,3,15076
70373,4,16204
69863,5,16220
69933,6,15588
70250,7,16180
70121,8,16180
70374,10,1436
70152,16,15300
71372,1,14796
71317,3,15076
71373,4,16204
70841,5,16220
70909,6,15588
71296,7,16180
70121,8,16180
71374,10,1436
71152,16,15300
72366,1,14796
72315,3,15076
72373,4,16204
71817,5,16220
71892,6,15588
72040,7,16180
72121,8,16180
72374,10,1436
72152,16,15300
73342,1,14796
73325,3,15076
73373,4,16204
72794,5,16220
72912,6,15588
73074,7,16180
72121,8,16180
73374,10,1436
73152,16,15300
74364,1,14796
74215,3,15076
74373,4,16204
73771,5,16220
73856,6,15588
74153,7,16180
74121,8,16180
74374,10,1436
74152,16,15300
75324,1,14796
75314,3,15076
75373,4,16204
74749,5,16220
74831,6,15588
75218,7,16180
74121,8,16180
75374,10,1436
75152,16,15300
76362,1,14796
76317,3,15076
76373,4,16204
75725,5,16220
75805,6,15588
76300,7,16180
76121,8,16180
76374,10,1436
76152,16,15300
77367,1,14796
77317,3,15076
77373,4,16204
76703,5,16220
76784,6,15588
77311,7,16180
76121,8,16180
77374,10,1436
77152,16,15300
78342,1,14796
78318,3,15076
78373,4,16204
77679,5,16220
77761,6,15588
78066,7,16180
78121,8,16180
78374,10,1436
78152,16,15300
79348,1,14796
79320,3,15076
79373,4,16204
78657,5,16220
78740,6,15588
79133,7,16180
78121,8,16180
79374,10,1436
79152,16,15300
80372,1,14796
80316,3,15076
80373,4,16204
79634,5,16220
79717,6,15588
80206,7,16180
80121,8,16180
80374,10,1436
80152,16,15300
81362,1,14796
81325,3,15076
81373,4,16204
80611,5,16220
80694,6,15588
81216,7,16180
80121,8,16180
81374,10,1436
81152,16,15300
82372,1,14796
82323,3,15076
82373,4,16204
81587,5,16220
81672,6,15588
82320,7,16180
82121,8,16180
82374,10,1436
82152,16,15300
83364,1,14796
83328,3,15076
83373,4,16204
82563,5,16220
82647,6,15588
83048,7,16180
82121,8,16180
83374,10,1436
83152,16,15300
84326,1,14796
84322,3,15076
84373,4,16204
83543,5,16220
83633,6,15588
84141,7,16180
84121,8,16180
84374,10,1436
84152,16,15300
85364,1,14796
85318,3,15076
85373,4,16204
84519,5,16220
84603,6,15588
85184,7,16180
84121,8,16180
85374,10,1436
85152,16,15300
86368,1,14796
86321,3,15076
86373,4,16204
85495,5,16220
85581,6,15588
86218,7,16180
86121,8,16180
86374,10,1436
86152,16,15300
87360,1,14796
87319,3,15076
87373,4,16204
86473,5,16220
86562,6,15588
87302,7,16180
86121,8,16180
87374,10,1436
87152,16,15300
88350,1,14796
88320,3,15076
88373,4,16204
87451,5,16220
87534,6,15588
88371,7,16180
88121,8,16180
88374,10,1436
88152,16,15300
89326,1,14796
89323,3,15076
89373,4,16204
88427,5,16220
88509,6,15588
89090,7,16180
88121,8,16180
89374,10,1436
89152,16,15300
90364,1,14796
90320,3,15076
90373,4,16204
89403,5,16220
89483,6,15588
90124,7,16180
90121,8,16180
90374,10,1436
90152,16,15300
91370,1,14796
91318,3,15076
91373,4,16204
91365,5,16220
90461,6,15588
91206,7,16180
90121,8,16180
91374,10,1436
91152,16,15300
92366,1,14796
92323,3,15076
92373,4,16204
92343,5,16220
91444,6,15588
92286,7,16180
92121,8,16180
92374,10,1436
92152,16,15300
93356,1,14796
93325,3,15076
93373,4,16204
93321,5,16220
92420,6,15588
93028,7,16180
92121,8,16180
93374,10,1436
93152,16,15300
94366,1,14796
94321,3,15076
94373,4,16204
94297,5,16220
93396,6,15588
94056,7,16180
94121,8,16180
94374,10,1436
94152,16,15300
95338,1,14796
95323,3,15076
95373,4,16204
95274,5,16220
95350,6,15588
95102,7,16180
94121,8,16180
95374,10,1436
95152,16,15300
96362,1,14796
96323,3,15076
96373,4,16204
96253,5,16220
96328,6,15588
96186,7,16180
96121,8,16180
96374,10,1436
96152,16,15300
97366,1,14796
97322,3,15076
97373,4,16204
97229,5,16220
97300,6,15588
97277,7,16180
96121,8,16180
97374,10,1436
97152,16,15300
98328,1,14796
98323,3,15076
98373,4,16204
98205,5,16220
98283,6,15588
98328,7,16180
98121,8,16180
98374,10,1436
98152,16,15300
99362,1,14796
99327,3,15076
99373,4,16204
99183,5,16220
99256,6,15588
99362,7,16180
98121,8,16180
99374,10,1436
99152,16,15300
100372,1,14796
100323,3,15076
100373,4,16204
100161,5,16220
100229,6,15588
100088,7,16180
100121,8,16180
100374,10,1436
100152,16,15300
101362,1,14796
101320,3,15076
101373,4,16204
101143,5,16220
101217,6,15588
101182,7,16180
100121,8,16180
101374,10,1436
101152,16,15300
102358,1,14796
102321,3,14972
102373,4,16204
102121,5,16220
102197,6,15588
102264,7,16180
102121,8,16180
102374,10,1436
102152,16,15300
103364,1,14796
103329,3,14972
103373,4,16204
103097,5,16220
103175,6,15588
103289,7,16180
102121,8,16180
103374,10,1436
103152,16,15300
104340,1,14796
104327,3,14972
104373,4,16204
104074,5,16220
104153,6,15588
104346,7,16180
104121,8,16180
104374,10,1436
104152,16,15300
105316,1,14796
105323,3,14972
105373,4,16204
105053,5,16220
105131,6,15588
105024,7,16180
104121,8,16180
105374,10,1436
105152,16,15300
106368,1,14796
106318,3,14972
106373,4,16204
106029,5,16220
106105,6,15588
106168,7,16180
106121,8,16180
106374,10,1436
106152,16,15300
107358,1,14796
107322,3,14972
107373,4,16204
107005,5,16220
107082,6,15588
107197,7,16180
106121,8,16180
107374,10,1436
107152,16,15300
108364,1,14796
108322,3,14972
108373,4,16204
107983,5,16220
108061,6,15588
108250,7,16180
108121,8,16180
108374,10,1436
108152,16,15300
109314,1,14796
109323,3,14972
109373,4,16204
108961,5,16220
109064,6,15588
109339,7,16180
108121,8,16180
109374,10,1436
109152,16,15300
110364,1,14796
110323,3,14972
110373,4,16204
109937,5,16220
110015,6,15588
110080,7,16180
110121,8,16180
110374,10,1436
110152,16,15300
111354,1,14796
111327,3,14972
111373,4,16204
110915,5,16220
110997,6,15588
111111,7,16180
110121,8,16180
111374,10,1436
111152,16,15300
112346,1,14796
112323,3,14972
112373,4,16204
111891,5,16220
111975,6,15588
112196,7,16180
112121,8,16180
112374,10,1436
112152,16,15300
113366,1,14796
113322,3,14972
113373,4,16204
112867,5,16220
112951,6,15588
113282,7,16180
112121,8,16180
113374,10,1436
113152,16,15300
114328,1,14796
114325,3,14972
114373,4,16204
113845,5,16220
113930,6,15588
114348,7,16180
114121,8,16180
114374,10,1436
114152,16,15300
115368,1,14796
115321,3,14972
115373,4,16204
114823,5,16220
114903,6,15588
115070,7,16180
114121,8,16180
115374,10,1436
115152,16,15300
116370,1,14796
116321,3,14972
116373,4,16204
115799,5,16220
115881,6,15588
116104,7,16180
116121,8,16180
116374,10,1436
116152,16,15300
117363,1,14796
117319,3,14972
117373,4,16204
116775,5,16220
116858,6,15588
117187,7,16180
116121,8,16180
117374,10,1436
117152,16,15300
118352,1,14796
118323,3,14972
118373,4,16204
117754,5,16220
117836,6,15588
118255,7,16180
118121,8,16180
118374,10,1436
118152,16,15300
119328,1,14796
119325,3,14972
119373,4,16204
118731,5,16220
118817,6,15588
119328,7,16180
118121,8,16180
119374,10,1436
119152,16,15300
120366,1,14796
120328,3,14972
120373,4,16204
119707,5,16220
119792,6,15588
120320,7,16180
120121,8,16180
120374,10,1436
120152,16,15300
121370,1,14796
121327,3,14972
121373,4,16204
120683,5,16220
120771,6,15588
121086,7,16180
120121,8,16180
121374,10,1436
121152,16,15300
122362,1,14796
122321,3,14972
122373,4,16204
121663,5,16220
121753,6,15588
122183,7,16180
122121,8,16180
122374,10,1436
122152,16,15300
123368,1,14796
123325,3,14972
123373,4,16204
122639,5,16220
122723,6,15588
123251,7,16180
122121,8,16180
123374,10,1436
123152,16,15300
124316,1,14796
124320,3,14972
124373,4,16204
123615,5,16220
123700,6,15588
124340,7,16180
124121,8,16180
124374,10,1436
124152,16,15300
125368,1,14796
125323,3,14972
125373,4,16204
124593,5,16220
124680,6,15588
125080,7,16180
124121,8,16180
125374,10,1436
125152,16,15300
126358,1,14796
126329,3,14972
126373,4,16204
125569,5,16220
125651,6,15588
126108,7,16180
126121,8,16180
126374,10,1436
126152,16,15300
127364,1,14796
127329,3,14972
127373,4,16204
126547,5,16220
126625,6,15588
127156,7,16180
126121,8,16180
127374,10,1436
127152,16,15300
128340,1,14796
128327,3,14972
128373,4,16204
127523,5,16220
127601,6,15588
128244,7,16180
128121,8,16180
128374,10,1436
128152,16,15300
129316,1,14796
129330,3,14972
129373,4,16204
128501,5,16220
128580,6,15588
129331,7,16180
128121,8,16180
129374,10,1436
129152,16,15300
130368,1,14796
130327,3,14972
130373,4,16204
129477,5,16220
129553,6,15588
130007,7,16180
130121,8,16180
130374,10,1436
130152,16,15300
131360,1,14796
131324,3,14972
131373,4,16204
130455,5,16220
130532,6,15588
131062,7,16180
130121,8,16180
131374,10,1436
131152,16,15300
132370,1,14796
132322,3,14972
132373,4,16204
131433,5,16220
131509,6,15588
132162,7,16180
132121,8,16180
132374,10,1436
132152,16,15300
133346,1,14796
133326,3,14972
133373,4,16204
132409,5,16220
132486,6,15588
133172,7,16180
132121,8,16180
133374,10,1436
133152,16,15300
134370,1,14796
134327,3,14972
134373,4,16204
134369,5,16220
133460,6,15588
134314,7,16180
134121,8,16180
134374,10,1436
134152,16,15300
135328,1,14796
135329,3,14972
135373,4,16204
135347,5,16220
134441,6,15588
135344,7,16180
134121,8,16180
135374,10,1436
135152,16,15300
136366,1,14796
136329,3,14972
136373,4,16204
136323,5,16220
135451,6,15588
136068,7,16180
136121,8,16180
136374,10,1436
136152,16,15300
137372,1,14796
137330,3,14972
137373,4,16204
137301,5,16220
136402,6,15588
137078,7,16180
136121,8,16180
137374,10,1436
137152,16,15300
138318,1,14796
138327,3,14972
138373,4,16204
138277,5,16220
138350,6,15588
138225,7,16180
138121,8,16180
138374,10,1436
138152,16,15300
139367,1,14796
139333,3,14972
139373,4,16204
139255,5,16220
139332,6,15588
139255,7,16180
138121,8,16180
139374,10,1436
139152,16,15300
140362,1,14796
140331,3,14972
140373,4,16204
140233,5,16220
140314,6,15588
140300,7,16180
140121,8,16180
140374,10,1436
140152,16,15300
141366,1,14796
141327,3,14972
141373,4,16204
141209,5,16220
141289,6,15588
140998,7,16180
140121,8,16180
141374,10,1436
141152,16,15300
142348,1,14796
142331,3,14972
142373,4,16204
142185,5,16220
142265,6,15588
142102,7,16180
142121,8,16180
142374,10,1436
142152,16,15300
143368,1,14796
143334,3,14972
143373,4,16204
143163,5,16220
143248,6,15588
143170,7,16180
142121,8,16180
143374,10,1436
143152,16,15300
144330,1,14796
144333,3,14972
144373,4,16204
144147,5,16220
144228,6,15588
144239,7,16180
144121,8,16180
144374,10,1436
144152,16,15300
145368,1,14796
145329,3,14972
145373,4,16204
145123,5,16220
145207,6,15588
145306,7,16180
144121,8,16180
145374,10,1436
145152,16,15300
146372,1,14796
146328,3,14972
146373,4,16204
146101,5,16220
146182,6,15588
146344,7,16180
146121,8,16180
146374,10,1436
146152,16,15300
147348,1,14796
147327,3,14972
147373,4,16204
147077,5,16220
147159,6,15588
147075,7,16180
146121,8,16180
147374,10,1436
147152,16,15300
148354,1,14796
148334,3,14972
148373,4,16204
148055,5,16220
148142,6,15588
148142,7,16180
148121,8,16180
148374,10,1436
148152,16,15300
149364,1,14796
149331,3,14972
149373,4,16204
149033,5,16220
149118,6,15588
149212,7,16180
148121,8,16180
149374,10,1436
149152,16,15300
150368,1,14796
150331,3,14972
150373,4,16204
150009,5,16220
150093,6,15588
150222,7,16180
150121,8,16180
150374,10,1436
150152,16,15300
151344,1,14796
151331,3,14972
151373,4,16204
150985,5,16220
151072,6,15588
151365,7,16180
150121,8,16180
151374,10,1436
151152,16,15300
152364,1,14796
152329,3,14972
152373,4,16204
151963,5,16220
152048,6,15588
152081,7,16180
152121,8,16180
152374,10,1436
152152,16,15300
153332,1,14796
153329,3,14972
153373,4,16204
152941,5,16220
153030,6,15588
153148,7,16180
152121,8,16180
153374,10,1436
153152,16,15300
154370,1,14796
154326,3,14972
154373,4,16204
153917,5,16220
154001,6,15588
154192,7,16180
154121,8,16180
154374,10,1436
154152,16,15300
155360,1,14796
155331,3,14972
155373,4,16204
154894,5,16220
154981,6,15588
155224,7,16180
154121,8,16180
155374,10,1436
155152,16,15300
156368,1,14796
156332,3,14972
156373,4,16204
155871,5,16220
155958,6,15588
156204,7,16180
156121,8,16180
156374,10,1436
156152,16,15300
157357,1,14796
157332,3,14972
157373,4,16204
156849,5,16220
156934,6,15588
157266,7,16180
156121,8,16180
157374,10,1436
157152,16,15300
158332,1,14796
158331,3,14972
158373,4,16204
157825,5,16220
157911,6,15588
158357,7,16180
158121,8,16180
158374,10,1436
158152,16,15300
159370,1,14796
159337,3,14972
159373,4,16204
158803,5,16220
158889,6,15588
159036,7,16180
158121,8,16180
159374,10,1436
159152,16,15300
160314,1,14796
160333,3,14972
160373,4,16204
159779,5,16220
159862,6,15588
160080,7,16180
160121,8,16180
160374,10,1436
160152,16,15300
161366,1,14796
161331,3,14972
161373,4,16204
160757,5,16220
160837,6,15588
161166,7,16180
160121,8,16180
161374,10,1436
161152,16,15300
162362,1,14796
162331,3,14972
162373,4,16204
161734,5,16220
161809,6,15588
162244,7,16180
162121,8,16180
162374,10,1436
162152,16,15300
163372,1,14796
163326,3,14972
163373,4,16204
162711,5,16220
162788,6,15588
163337,7,16180
162121,8,16180
163374,10,1436
163152,16,15300
164344,1,14796
164330,3,14972
164373,4,16204
163687,5,16220
163764,6,15588
164368,7,16180
164121,8,16180
164374,10,1436
164152,16,15300
165368,1,14796
165327,3,14972
165373,4,16204
164663,5,16220
164740,6,15588
165085,7,16180
164121,8,16180
165374,10,1436
165152,16,15300
166372,1,14796
166328,3,14972
166373,4,16204
165643,5,16220
165717,6,15588
166108,7,16180
166121,8,16180
166374,10,1436
166152,16,15300
167334,1,14796
167329,3,14972
167325,4,16204
166619,5,16220
166693,6,15588
167240,7,16180
166121,8,16180
167374,10,1436
167152,16,15300
168368,1,14796
168334,3,14972
168325,4,16204
167595,5,16220
167668,6,15588
168270,7,16180
168121,8,16180
168374,10,1436
168152,16,15300
169316,1,14796
169334,3,14972
169325,4,16204
168573,5,16220
168648,6,15588
169316,7,16180
168121,8,16180
169374,10,1436
169152,16,15300
170368,1,14796
170328,3,14972
170325,4,16204
169551,5,16220
169627,6,15588
170015,7,16180
170121,8,16180
170374,10,1436
170152,16,15300
171358,1,14796
171325,3,14972
171325,4,16204
170527,5,16220
170600,6,15588
171143,7,16180
170121,8,16180
171374,10,1436
171152,16,15300
172364,1,14796
172330,3,14972
172325,4,16204
171503,5,16220
171581,6,15588
172176,7,16180
172121,8,16180
172374,10,1436
172152,16,15300
173347,1,14796
173331,3,14972
173326,4,16204
172481,5,16220
172556,6,15588
173243,7,16180
172121,8,16180
173374,10,1436
173152,16,15300
174323,1,14796
174331,3,14972
174326,4,16204
173459,5,16220
173535,6,15588
174323,7,16180
174121,8,16180
174374,10,1436
174152,16,15300
175360,1,14796
175331,3,14972
175327,4,16204
174435,5,16220
174511,6,15588
175346,7,16180
174121,8,16180
175374,10,1436
175152,16,15300
176364,1,14796
176330,3,14972
176327,4,16204
175413,5,16220
175492,6,15588
176090,7,16180
176121,8,16180
176374,10,1436
176152,16,15300
177370,1,14796
177331,3,14972
177327,4,16204
177373,5,16220
176467,6,15588
177157,7,16180
176121,8,16180
177374,10,1436
177152,16,15300
178318,1,14796
178331,3,14972
178327,4,16204
178351,5,16220
177451,6,15588
178228,7,16180
178121,8,16180
178374,10,1436
178152,16,15300
179370,1,14796
179334,3,14972
179327,4,16204
179327,5,16220
178432,6,15588
179207,7,16180
178121,8,16180
179374,10,1436
179152,16,15300
180360,1,14796
180331,3,14972
180327,4,16204
180303,5,16220
179410,6,15588
180236,7,16180
180121,8,16180
180374,10,1436
180152,16,15300
181366,1,14796
181333,3,14972
181327,4,16204
181281,5,16220
181364,6,15588
181297,7,16180
180121,8,16180
181374,10,1436
181152,16,15300
182348,1,14796
182331,3,14972
182327,4,16204
182259,5,16220
182339,6,15588
182022,7,16180
182121,8,16180
182374,10,1436
182152,16,15300
183324,1,14796
183329,3,14972
183327,4,16204
183235,5,16220
183317,6,15588
183111,7,16180
182121,8,16180
183374,10,1436
183152,16,15300
184362,1,14796
184325,3,14972
184327,4,16204
184213,5,16220
184295,6,15588
184141,7,16180
184121,8,16180
184374,10,1436
184152,16,15300
185368,1,14796
185326,3,14972
185327,4,16204
185189,5,16220
185274,6,15588
185188,7,16180
184121,8,16180
185374,10,1436
185152,16,15300
186372,1,14796
186327,3,14972
186327,4,16204
186165,5,16220
186252,6,15588
186275,7,16180
186121,8,16180
186374,10,1436
186152,16,15300
187348,1,14796
187325,3,14972
187327,4,16204
187151,5,16220
187236,6,15588
187366,7,16180
186121,8,16180
187374,10,1436
187152,16,15300
188372,1,14796
188333,3,14972
188327,4,16204
188127,5,16220
188212,6,15588
188041,7,16180
188121,8,16180
188374,10,1436
188152,16,15300
189330,1,14796
189334,3,14972
189327,4,16204
189103,5,16220
189184,6,15588
189094,7,16180
188121,8,16180
189374,10,1436
189152,16,15300
190368,1,14796
190329,3,14972
190327,4,16204
190081,5,16220
190166,6,15588
190181,7,16180
190121,8,16180
190374,10,1436
190152,16,15300
191372,1,14796
191323,3,14972
191327,4,16204
191059,5,16220
191142,6,15588
191272,7,16180
190121,8,16180
191374,10,1436
191152,16,15300
192326,1,14796
192323,3,14972
192327,4,16204
192035,5,16220
192119,6,15588
192348,7,16180
192121,8,16180
192374,10,1436
192152,16,15300
193360,1,14796
193325,3,14972
193327,4,16204
193013,5,16220
193096,6,15588
193023,7,16180
192121,8,16180
193374,10,1436
193152,16,15300
194370,1,14796
194328,3,14972
194327,4,16204
193989,5,16220
194072,6,15588
194100,7,16180
194123,8,16180
194374,10,1436
194152,16,15300
195360,1,14796
195328,3,14972
195327,4,16204
194965,5,16220
195053,6,15588
195124,7,16180
194123,8,16180
195374,10,1436
195152,16,15300
196350,1,14796
196329,3,14972
196327,4,16204
195943,5,16220
196028,6,15588
196256,7,16180
196123,8,16180
196374,10,1436
196152,16,15300
