timestamp,n,e,d,vn,ve,vd,qx,qy,qz,qw,bx,by,bz
4013424,-3.67335e+27,338619,-110.873,0.458421,0.458421,0,-0.0281123,-0.998315,0.0501957,0.00756265,-0.00111305,0.0125367,-0.00147833
4033424,-3.87742e+27,357431,-110.873,0.504,0.504,0,-0.0210019,-0.99878,0.0440493,0.00757388,-0.00116747,0.0125329,-0.00145012
4053424,-4.06206e+27,374452,-110.873,0.449857,0.449857,0,-0.0150001,-0.999149,0.037664,0.00757498,-0.00122302,0.0125272,-0.00142081
4073424,-4.22992e+27,389925,-110.873,0.400636,0.400636,0,-0.0102549,-0.999426,0.0315852,0.00673735,-0.00128222,0.0125334,-0.00139011
4093428,-4.38318e+27,404053,-110.873,0.355696,0.355696,0,-0.00734701,-0.999622,0.0258147,0.00600046,-0.00134084,0.0125383,-0.00135943
4113424,-4.52366e+27,417004,-110.873,0.3145,0.3145,0,-0.00605619,-0.999749,0.0208997,0.00524977,-0.00140644,0.0125415,-0.00132496
4133424,-4.65291e+27,428918,-110.873,0.2766,0.2766,0,-0.00623208,-0.999825,0.0169934,0.00483908,-0.00148941,0.0125354,-0.00128119
4153424,-4.77221e+27,439916,-110.874,0.226539,0.226539,0,-0.00794602,-0.999886,0.0123458,0.00354934,-0.00157708,0.0125324,-0.00123476
4173432,-4.88268e+27,450100,-110.874,0.180185,0.180185,0,-0.010776,-0.999911,0.00771966,0.00121022,-0.00167157,0.0125303,-0.00118442
4193424,-4.98526e+27,459556,-110.874,0.137143,0.137143,0,-0.015569,-0.999872,0.0035492,-0.00129323,-0.00175487,0.012513,-0.00113998
4213436,-5.08076e+27,468360,-110.874,0.097069,0.097069,0,-0.0209016,-0.999771,0.00106228,-0.00448005,-0.00184217,0.0124945,-0.00109316
4233424,-5.1699e+27,476577,-110.874,0.0596667,0.0596667,0,-0.0256277,-0.999635,-0.00148742,-0.00846858,-0.00193773,0.0124884,-0.00103949
4253428,-5.25328e+27,484264,-110.874,0.0226452,0.0226452,0,-0.0317922,-0.999425,-0.00610816,-0.0100819,-0.00202972,0.0124576,-0.000990263
4273660,-5.33146e+27,491470,-110.874,-0.0120624,-0.0120624,0,-0.0373358,-0.999146,-0.013256,-0.0117164,-0.00212776,0.0124407,-0.000936062
4293428,-5.40489e+27,498240,-110.874,-0.0446666,-0.0446666,0,-0.0424662,-0.998812,-0.0203674,-0.0124646,-0.00223789,0.0124222,-0.000876086
4313428,-5.47401e+27,504612,-110.874,-0.0753529,-0.0753529,0,-0.0476892,-0.998424,-0.0266371,-0.0128752,-0.00234419,0.0124061,-0.000817759
4333432,-5.53918e+27,510620,-110.874,-0.104286,-0.104286,0,-0.0520427,-0.998071,-0.0311374,-0.0132523,-0.00245387,0.0123964,-0.000757251
4353428,-5.60072e+27,516294,-110.874,-0.142333,-0.142333,0,-0.0554869,-0.9978,-0.0340458,-0.0125045,-0.00258079,0.0123785,-0.000688386
4373428,-5.65894e+27,521661,-110.875,-0.178324,-0.178324,0,-0.0579734,-0.997524,-0.0382128,-0.0111887,-0.00270946,0.0123616,-0.000618899
4393428,-5.7141e+27,526746,-110.875,-0.212421,-0.212421,0,-0.060139,-0.997117,-0.0453576,-0.00914614,-0.00282683,0.0123411,-0.000558005
4413428,-5.76643e+27,531570,-110.875,-0.244769,-0.244769,0,-0.0607881,-0.996607,-0.0549529,-0.00770141,-0.00293795,0.0123316,-0.00049822
4433440,-5.81614e+27,536153,-110.875,-0.2755,-0.2755,0,-0.0594809,-0.996244,-0.0625533,-0.00677973,-0.00306849,0.0123233,-0.000428533
4453428,-5.86342e+27,540513,-110.875,-0.284512,-0.284512,0,-0.0567372,-0.996068,-0.067692,-0.0069112,-0.0032003,0.0123189,-0.000356502
4473428,-5.90846e+27,544666,-110.875,-0.293095,-0.293095,0,-0.0542644,-0.996124,-0.0689563,-0.00619184,-0.00333715,0.0122887,-0.000288765
4493428,-5.9514e+27,548625,-110.875,-0.301279,-0.301279,0,-0.0500636,-0.996305,-0.0692977,-0.00822048,-0.00345415,0.012291,-0.000223006
4513440,-5.99238e+27,552404,-110.875,-0.309091,-0.309091,0,-0.0454918,-0.996596,-0.067997,-0.0101554,-0.00356548,0.0122898,-0.000160307
4533428,-6.03155e+27,556016,-110.875,-0.316556,-0.316556,0,-0.0410393,-0.996953,-0.0654499,-0.0107772,-0.00367165,0.0122736,-0.000103722
4553428,-6.06901e+27,559470,-110.875,-0.300217,-0.300217,0,-0.0363921,-0.997351,-0.0619989,-0.0110684,-0.00377243,0.0122628,-4.83785e-05
4573428,-6.10488e+27,562778,-110.875,-0.284574,-0.284574,0,-0.0323608,-0.997669,-0.059084,-0.0108497,-0.00385328,0.0122561,-3.87043e-06
4593428,-6.13926e+27,565947,-110.876,-0.269583,-0.269583,0,-0.0280527,-0.998037,-0.0550732,-0.0100634,-0.003939,0.0122521,4.41358e-05
4613428,-6.17223e+27,568988,-110.876,-0.255204,-0.255204,0,-0.0240281,-0.99839,-0.0505689,-0.00910198,-0.0040154,0.0122521,8.72128e-05
4633428,-6.20388e+27,571906,-110.876,-0.2414,-0.2414,0,-0.0204729,-0.998659,-0.0468888,-0.00794344,-0.00407207,0.0122461,0.000118194
4653428,-6.23429e+27,574710,-110.876,-0.224588,-0.224588,0,-0.017266,-0.998836,-0.0442555,-0.00839287,-0.00411994,0.0122488,0.000145544
4673428,-6.26353e+27,577407,-110.876,-0.208423,-0.208423,0,-0.0141703,-0.998934,-0.0427212,-0.0102251,-0.00416129,0.012248,0.00016898
4693428,-6.29167e+27,580001,-110.876,-0.192868,-0.192868,0,-0.011014,-0.998991,-0.0414362,-0.0133892,-0.00419787,0.0122372,0.000188418
4713428,-6.31877e+27,582500,-110.876,-0.177889,-0.177889,0,-0.00774864,-0.999082,-0.03803,-0.0181355,-0.00423469,0.0122285,0.000209425
4733428,-6.34488e+27,584908,-110.876,-0.163454,-0.163454,0,-0.00445684,-0.999144,-0.0350513,-0.0215317,-0.00425467,0.0121989,0.000217576
4753428,-6.37006e+27,587229,-110.876,-0.165571,-0.165571,0,-0.00053122,-0.999133,-0.0337809,-0.0243299,-0.00427615,0.0121809,0.00022922
4773428,-6.39435e+27,589469,-110.876,-0.167614,-0.167614,0,0.00518021,-0.999054,-0.0352443,-0.0249385,-0.00430751,0.0121606,0.00024581
4793432,-6.41781e+27,591631,-110.876,-0.169586,-0.169586,0,0.0113512,-0.998871,-0.0395728,-0.0236898,-0.00432795,0.0121393,0.000256474
4813428,-6.44047e+27,593721,-110.876,-0.171491,-0.171491,0,0.0182773,-0.998606,-0.0444289,-0.0218756,-0.00434859,0.0121272,0.0002675
4833428,-6.46237e+27,595740,-110.877,-0.173333,-0.173333,0,0.026474,-0.998358,-0.0468313,-0.019674,-0.00438365,0.0121132,0.000287365
4853432,-6.48356e+27,597693,-110.877,-0.180607,-0.180607,0,0.0344516,-0.998125,-0.047228,-0.0181406,-0.00440485,0.0121024,0.000298878
4873428,-6.50407e+27,599583,-110.877,-0.187645,-0.187645,0,0.0418104,-0.997911,-0.0456066,-0.018608,-0.00441362,0.0121116,0.000304721
4893428,-6.52392e+27,601414,-110.877,-0.19446,-0.19446,0,0.0494883,-0.997682,-0.0426515,-0.0190581,-0.00441665,0.012116,0.000306859
4913428,-6.54315e+27,603186,-110.877,-0.201062,-0.201062,0,0.0577118,-0.997371,-0.0393446,-0.0193162,-0.00442186,0.0121221,0.000310157
4933432,-6.5618e+27,604905,-110.877,-0.207462,-0.207462,0,0.0666702,-0.99691,-0.0371745,-0.0185247,-0.0044218,0.0121226,0.000310151
4953436,-6.57987e+27,606571,-110.877,-0.20753,-0.20753,0,0.0758552,-0.996309,-0.0362861,-0.0172781,-0.00441372,0.012124,0.000305383
4973432,-6.59741e+27,608187,-110.877,-0.207597,-0.207597,0,0.0849826,-0.995582,-0.0364207,-0.0163559,-0.00440704,0.0121364,0.000301795
4993432,-6.61443e+27,609756,-110.877,-0.207662,-0.207662,0,0.0942964,-0.994694,-0.0384198,-0.0146852,-0.00440128,0.0121469,0.000298293
5013436,-6.63096e+27,611279,-110.877,-0.207725,-0.207725,0,0.103144,-0.993694,-0.0419934,-0.0130178,-0.00439377,0.0121636,0.000294196
5033432,-6.64701e+27,612759,-110.877,-0.207786,-0.207786,0,0.11129,-0.992637,-0.0462641,-0.0120899,-0.00439183,0.0121934,0.000292667
5053432,-6.66262e+27,614197,-110.877,-0.215099,-0.215099,0,0.119023,-0.991467,-0.0520336,-0.0109524,-0.0043926,0.012225,0.000293558
5073440,-6.67779e+27,615595,-110.877,-0.222208,-0.222208,0,0.12721,-0.990143,-0.0578949,-0.00907575,-0.00442284,0.0122484,0.000310616
5093432,-6.69254e+27,616955,-110.877,-0.229123,-0.229123,0,0.134558,-0.988679,-0.0659962,-0.00730751,-0.0044478,0.0122812,0.00032553
5113432,-6.7069e+27,618278,-110.877,-0.235851,-0.235851,0,0.141971,-0.98709,-0.0739469,-0.00541068,-0.004491,0.0123113,0.000350317
5133432,-6.72087e+27,619566,-110.877,-0.2424,-0.2424,0,0.148823,-0.985435,-0.0821933,-0.00383566,-0.00453275,0.0123458,0.000375084
5153432,-6.73447e+27,620819,-110.877,-0.261842,-0.261842,0,0.155615,-0.983833,-0.0885836,-0.0032105,-0.0045906,0.012388,0.000409047
5173432,-6.74773e+27,622040,-110.877,-0.280779,-0.280779,0,0.161744,-0.982397,-0.0934444,-0.00188455,-0.00464866,0.0124139,0.000442786
5193436,-6.76064e+27,623230,-110.877,-0.299231,-0.299231,0,0.167546,-0.981155,-0.0962356,-0.0016009,-0.00471617,0.0124449,0.000481694
5213432,-6.77322e+27,624389,-110.877,-0.317215,-0.317215,0,0.172342,-0.980072,-0.098758,-0.00199694,-0.00477447,0.0124765,0.000515784
5233432,-6.78549e+27,625520,-110.877,-0.33475,-0.33475,0,0.176674,-0.979097,-0.100718,-0.00326565,-0.0048405,0.0125069,0.000554191
5253436,-6.79746e+27,626623,-110.877,-0.347407,-0.347407,0,0.180418,-0.97826,-0.102119,-0.00539143,-0.00490886,0.0125318,0.000594037
5273520,-6.80914e+27,627698,-110.877,-0.359756,-0.359756,0,0.183394,-0.977701,-0.102021,-0.00764496,-0.00497105,0.0125362,0.000630103
5293432,-6.82053e+27,628748,-110.877,-0.371807,-0.371807,0,0.185291,-0.977415,-0.100884,-0.0122321,-0.00502438,0.0125574,0.000661766
5313432,-6.83165e+27,629773,-110.877,-0.383571,-0.383571,0,0.186655,-0.977145,-0.100435,-0.0161608,-0.00506862,0.0125667,0.00068857
5333432,-6.84251e+27,630774,-110.877,-0.395059,-0.395059,0,0.188221,-0.976624,-0.102,-0.0193321,-0.00511383,0.012576,0.000715826
5353432,-6.85312e+27,631751,-110.877,-0.406093,-0.406093,0,0.191074,-0.975792,-0.104385,-0.0206051,-0.00517279,0.0125702,0.000752109
5373432,-6.86349e+27,632706,-110.877,-0.416874,-0.416874,0,0.193548,-0.974999,-0.106943,-0.0219132,-0.00522405,0.0125752,0.000783327
5393432,-6.87362e+27,633640,-110.877,-0.427409,-0.427409,0,0.195643,-0.974441,-0.107834,-0.0236704,-0.00526659,0.012586,0.000810155
5413432,-6.88352e+27,634552,-110.877,-0.437708,-0.437708,0,0.197638,-0.974186,-0.106035,-0.0256458,-0.00530399,0.0125903,0.000833236
5433432,-6.8932e+27,635444,-110.877,-0.447778,-0.447778,0,0.199829,-0.974088,-0.102299,-0.0274825,-0.00533932,0.012581,0.000855591
5453444,-6.90267e+27,636317,-110.877,-0.462088,-0.462088,0,0.201666,-0.974006,-0.0988501,-0.029532,-0.00536781,0.0125724,0.000873263
5473436,-6.91193e+27,637171,-110.877,-0.476087,-0.476087,0,0.203013,-0.973805,-0.0977199,-0.0306661,-0.00538147,0.0125597,0.000882201
5493432,-6.92099e+27,638006,-110.877,-0.489785,-0.489785,0,0.204416,-0.973355,-0.0990261,-0.0314206,-0.00539413,0.0125558,0.000890141
5513432,-6.92987e+27,638824,-110.877,-0.503191,-0.503191,0,0.206865,-0.972603,-0.101001,-0.0324032,-0.00542233,0.0125627,0.000908119
5533432,-6.93855e+27,639624,-110.877,-0.516316,-0.516316,0,0.209608,-0.971796,-0.103165,-0.0321555,-0.00544369,0.0125559,0.000921599
5553432,-6.94705e+27,640408,-110.877,-0.522625,-0.522625,0,0.212563,-0.971093,-0.103622,-0.0325092,-0.00546698,0.0125531,0.000936562
5573436,-6.95538e+27,641176,-110.878,-0.528804,-0.528804,0,0.215845,-0.970537,-0.101755,-0.0333935,-0.00549469,0.01255,0.000954111
5593440,-6.96354e+27,641929,-110.878,-0.534857,-0.534857,0,0.218827,-0.970118,-0.0989587,-0.0345335,-0.00551917,0.0125513,0.000969744
5613432,-6.97153e+27,642666,-110.878,-0.540788,-0.540788,0,0.221211,-0.969765,-0.0972307,-0.0341598,-0.00552579,0.0125446,0.000974092
5633436,-6.97936e+27,643389,-110.878,-0.5466,-0.5466,0,0.223799,-0.969359,-0.0959121,-0.0325335,-0.00553304,0.0125339,0.000979175
5653436,-6.98704e+27,644097,-110.878,-0.560624,-0.560624,0,0.225529,-0.969134,-0.0944098,-0.0316627,-0.00554174,0.0125454,0.000984198
5673436,-6.99457e+27,644792,-110.878,-0.574372,-0.574372,0,0.226789,-0.969016,-0.0931797,-0.0298606,-0.00553642,0.0125509,0.000980611
5693436,-7.00195e+27,645473,-110.878,-0.587854,-0.587854,0,0.227952,-0.969101,-0.0896922,-0.0289103,-0.00554545,0.0125638,0.000985582
5713436,-7.00919e+27,646141,-110.878,-0.601077,-0.601077,0,0.228202,-0.969393,-0.0862546,-0.0276005,-0.00553104,0.0125738,0.000976173
5733436,-7.01629e+27,646796,-110.878,-0.614048,-0.614048,0,0.227801,-0.969904,-0.0816091,-0.0270765,-0.00551766,0.0125904,0.000967065
5753452,-7.02326e+27,647439,-110.878,-0.618802,-0.618802,0,0.226943,-0.970442,-0.0776187,-0.0267243,-0.0054988,0.0126057,0.000954501
5773436,-7.0301e+27,648071,-110.878,-0.623467,-0.623467,0,0.226201,-0.970995,-0.0724491,-0.0274396,-0.00549364,0.0126152,0.000950671
5793436,-7.03681e+27,648690,-110.878,-0.628046,-0.628046,0,0.224766,-0.971655,-0.0670169,-0.0296027,-0.0054668,0.0126164,0.000934396
5813436,-7.04339e+27,649299,-110.878,-0.632541,-0.632541,0,0.222159,-0.972531,-0.0606055,-0.0339883,-0.00541987,0.0126133,0.000905956
5833436,-7.04986e+27,649896,-110.878,-0.636954,-0.636954,0,0.218737,-0.973476,-0.0539047,-0.0399215,-0.00536412,0.0126019,0.000872354
5853436,-7.05621e+27,650482,-110.878,-0.645721,-0.645721,0,0.215205,-0.974309,-0.0476062,-0.0462904,-0.00531152,0.0125824,0.000841209
5873436,-7.06245e+27,651059,-110.878,-0.65433,-0.65433,0,0.210078,-0.9753,-0.0439571,-0.0522103,-0.00525397,0.0125746,0.000803926
5893436,-7.06858e+27,651625,-110.878,-0.662787,-0.662787,0,0.206889,-0.975867,-0.0443235,-0.0540013,-0.00520417,0.0125471,0.000774658
5913436,-7.0746e+27,652181,-110.878,-0.671096,-0.671096,0,0.204292,-0.97632,-0.0480196,-0.0525197,-0.00515389,0.01252,0.00074437
5933440,-7.08051e+27,652727,-110.878,-0.679261,-0.679261,0,0.203352,-0.976535,-0.0507927,-0.0494636,-0.00512123,0.0124963,0.000725701
5953436,-7.08633e+27,653265,-110.878,-0.688198,-0.688198,0,0.202444,-0.976849,-0.0512665,-0.0464054,-0.00508471,0.0124816,0.000703526
5973436,-7.09204e+27,653793,-110.878,-0.696983,-0.696983,0,0.201705,-0.977199,-0.0494976,-0.0441343,-0.00504717,0.012472,0.000680464
5993436,-7.09766e+27,654312,-110.878,-0.705619,-0.705619,0,0.201144,-0.977539,-0.0466002,-0.0422661,-0.0050092,0.0124554,0.000658269
6013436,-7.10318e+27,654823,-110.878,-0.714109,-0.714109,0,0.199893,-0.97792,-0.0444173,-0.0417331,-0.00496222,0.0124484,0.000629194
6033436,-7.10861e+27,655325,-110.878,-0.722458,-0.722458,0,0.198278,-0.978309,-0.0428053,-0.0420084,-0.00491564,0.0124445,0.000600109
6053436,-7.11395e+27,655819,-110.878,-0.726992,-0.726992,0,0.19702,-0.97863,-0.0417266,-0.0415284,-0.00487826,0.0124259,0.000578587
6073444,-7.11921e+27,656305,-110.878,-0.731451,-0.731451,0,0.195297,-0.97896,-0.0423421,-0.0412738,-0.00483995,0.0124146,0.00055565
6093436,-7.12437e+27,656783,-110.878,-0.735837,-0.735837,0,0.192976,-0.979323,-0.0440867,-0.0417449,-0.00480377,0.0124176,0.000532246
