id,period,actMin,actMax,actMean,actStddev,actNSamples,periodMin,periodMax,periodMean,period_stddev,periodNSamples,workloadMin,workloadMax,workloadMean,workload_stddev,workloadNSample,missedEvents,failedEvents
100,100,0,0,0,0,5350,100,100,100,0,5349,0,0,0,0,5350,0,0
200,62,0,0,0,0,8629,62,62,62,0,8628,0,0,0,0,8629,0,0
202,10000,0,0,0,0,53,10000,10000,10000,0,52,0,0,0,0,53,0,0
0,1000,0,0,0,0,536,1000,1000,1000,0,535,0,0,0,0,536,0,0
100,100,0,0,0,0,5360,100,100,100,0,5359,0,0,0,0,5360,0,0
200,62,0,0,0,0,8645,62,62,62,0,8644,0,0,0,0,8645,0,0
202,10000,0,0,0,0,53,10000,10000,10000,0,52,0,0,0,0,53,0,0
0,1000,0,0,0,0,537,1000,1000,1000,0,536,0,0,0,0,537,0,0
100,100,0,0,0,0,5370,100,100,100,0,5369,0,0,0,0,5370,0,0
200,62,0,0,0,0,8661,62,62,62,0,8660,0,0,0,0,8661,0,0
202,10000,0,0,0,0,53,10000,10000,10000,0,52,0,0,0,0,53,0,0
0,1000,0,0,0,0,538,1000,1000,1000,0,537,0,0,0,0,538,0,0
100,100,0,0,0,0,5380,100,100,100,0,5379,0,0,0,0,5380,0,0
200,62,0,0,0,0,8677,62,62,62,0,8676,0,0,0,0,8677,0,0
202,10000,0,0,0,0,53,10000,10000,10000,0,52,0,0,0,0,53,0,0
0,1000,0,0,0,0,539,1000,1000,1000,0,538,0,0,0,0,539,0,0
100,100,0,0,0,0,5390,100,100,100,0,5389,0,0,0,0,5390,0,0
200,62,0,0,0,0,8693,62,62,62,0,8692,0,0,0,0,8693,0,0
202,10000,0,0,0,0,53,10000,10000,10000,0,52,0,0,0,0,53,0,0
0,1000,0,0,0,0,540,1000,1000,1000,0,539,0,0,0,0,540,0,0
100,100,0,0,0,0,5400,100,100,100,0,5399,0,0,0,0,5400,0,0
200,62,0,0,0,0,8709,62,62,62,0,8708,0,0,0,0,8709,0,0
202,10000,0,0,0,0,54,10000,10000,10000,0,53,0,0,0,0,54,0,0
0,1000,0,0,0,0,541,1000,1000,1000,0,540,0,0,0,0,541,0,0
100,100,0,0,0,0,5410,100,100,100,0,5409,0,0,0,0,5410,0,0
200,62,0,0,0,0,8725,62,62,62,0,8724,0,0,0,0,8725,0,0
202,10000,0,0,0,0,54,10000,10000,10000,0,53,0,0,0,0,54,0,0
0,1000,0,0,0,0,542,1000,1000,1000,0,541,0,0,0,0,542,0,0
100,100,0,0,0,0,5420,100,100,100,0,5419,0,0,0,0,5420,0,0
200,62,0,0,0,0,8742,62,62,62,0,8741,0,0,0,0,8742,0,0
202,10000,0,0,0,0,54,10000,10000,10000,0,53,0,0,0,0,54,0,0
0,1000,0,0,0,0,543,1000,1000,1000,0,542,0,0,0,0,543,0,0
100,100,0,0,0,0,5430,100,100,100,0,5429,0,0,0,0,5430,0,0
200,62,0,0,0,0,8758,62,62,62,0,8757,0,0,0,0,8758,0,0
202,10000,0,0,0,0,54,10000,10000,10000,0,53,0,0,0,0,54,0,0
0,1000,0,0,0,0,544,1000,1000,1000,0,543,0,0,0,0,544,0,0
100,100,0,0,0,0,5440,100,100,100,0,5439,0,0,0,0,5440,0,0
200,62,0,0,0,0,8774,62,62,62,0,8773,0,0,0,0,8774,0,0
202,10000,0,0,0,0,54,10000,10000,10000,0,53,0,0,0,0,54,0,0
0,1000,0,0,0,0,545,1000,1000,1000,0,544,0,0,0,0,545,0,0
100,100,0,0,0,0,5450,100,100,100,0,5449,0,0,0,0,5450,0,0
200,62,0,0,0,0,8790,62,62,62,0,8789,0,0,0,0,8790,0,0
202,10000,0,0,0,0,54,10000,10000,10000,0,53,0,0,0,0,54,0,0
0,1000,0,0,0,0,546,1000,1000,1000,0,545,0,0,0,0,546,0,0
100,100,0,0,0,0,5460,100,100,100,0,5459,0,0,0,0,5460,0,0
200,62,0,0,0,0,8806,62,62,62,0,8805,0,0,0,0,8806,0,0
202,10000,0,0,0,0,54,10000,10000,10000,0,53,0,0,0,0,54,0,0
0,1000,0,0,0,0,547,1000,1000,1000,0,546,0,0,0,0,547,0,0
100,100,0,0,0,0,5470,100,100,100,0,5469,0,0,0,0,5470,0,0
200,62,0,0,0,0,8822,62,62,62,0,8821,0,0,0,0,8822,0,0
202,10000,0,0,0,0,54,10000,10000,10000,0,53,0,0,0,0,54,0,0
0,1000,0,0,0,0,548,1000,1000,1000,0,547,0,0,0,0,548,0,0
100,100,0,0,0,0,5480,100,100,100,0,5479,0,0,0,0,5480,0,0
200,62,0,0,0,0,8838,62,62,62,0,8837,0,0,0,0,8838,0,0
202,10000,0,0,0,0,54,10000,10000,10000,0,53,0,0,0,0,54,0,0
0,1000,0,0,0,0,549,1000,1000,1000,0,548,0,0,0,0,549,0,0
100,100,0,0,0,0,5490,100,100,100,0,5489,0,0,0,0,5490,0,0
200,62,0,0,0,0,8854,62,62,62,0,8853,0,0,0,0,8854,0,0
202,10000,0,0,0,0,54,10000,10000,10000,0,53,0,0,0,0,54,0,0
0,1000,0,0,0,0,550,1000,1000,1000,0,549,0,0,0,0,550,0,0
100,100,0,0,0,0,5500,100,100,100,0,5499,0,0,0,0,5500,0,0
200,62,0,0,0,0,8871,62,62,62,0,8870,0,0,0,0,8871,0,0
202,10000,0,0,0,0,55,10000,10000,10000,0,54,0,0,0,0,55,0,0
0,1000,0,0,0,0,551,1000,1000,1000,0,550,0,0,0,0,551,0,0
100,100,0,0,0,0,5510,100,100,100,0,5509,0,0,0,0,5510,0,0
200,62,0,0,0,0,8887,62,62,62,0,8886,0,0,0,0,8887,0,0
202,10000,0,0,0,0,55,10000,10000,10000,0,54,0,0,0,0,55,0,0
0,1000,0,0,0,0,552,1000,1000,1000,0,551,0,0,0,0,552,0,0
100,100,0,0,0,0,5520,100,100,100,0,5519,0,0,0,0,5520,0,0
200,62,0,0,0,0,8903,62,62,62,0,8902,0,0,0,0,8903,0,0
202,10000,0,0,0,0,55,10000,10000,10000,0,54,0,0,0,0,55,0,0
0,1000,0,0,0,0,553,1000,1000,1000,0,552,0,0,0,0,553,0,0
100,100,0,0,0,0,5530,100,100,100,0,5529,0,0,0,0,5530,0,0
200,62,0,0,0,0,8919,62,62,62,0,8918,0,0,0,0,8919,0,0
202,10000,0,0,0,0,55,10000,10000,10000,0,54,0,0,0,0,55,0,0
0,1000,0,0,0,0,554,1000,1000,1000,0,553,0,0,0,0,554,0,0
100,100,0,0,0,0,5540,100,100,100,0,5539,0,0,0,0,5540,0,0
200,62,0,0,0,0,8935,62,62,62,0,8934,0,0,0,0,8935,0,0
202,10000,0,0,0,0,55,10000,10000,10000,0,54,0,0,0,0,55,0,0
0,1000,0,0,0,0,555,1000,1000,1000,0,554,0,0,0,0,555,0,0
100,100,0,0,0,0,5550,100,100,100,0,5549,0,0,0,0,5550,0,0
200,62,0,0,0,0,8951,62,62,62,0,8950,0,0,0,0,8951,0,0
202,10000,0,0,0,0,55,10000,10000,10000,0,54,0,0,0,0,55,0,0
0,1000,0,0,0,0,556,1000,1000,1000,0,555,0,0,0,0,556,0,0
100,100,0,0,0,0,5560,100,100,100,0,5559,0,0,0,0,5560,0,0
200,62,0,0,0,0,8967,62,62,62,0,8966,0,0,0,0,8967,0,0
202,10000,0,0,0,0,55,10000,10000,10000,0,54,0,0,0,0,55,0,0
0,1000,0,0,0,0,557,1000,1000,1000,0,556,0,0,0,0,557,0,0
100,100,0,0,0,0,5570,100,100,100,0,5569,0,0,0,0,5570,0,0
200,62,0,0,0,0,8983,62,62,62,0,8982,0,0,0,0,8983,0,0
202,10000,0,0,0,0,55,10000,10000,10000,0,54,0,0,0,0,55,0,0
0,1000,0,0,0,0,558,1000,1000,1000,0,557,0,0,0,0,558,0,0
100,100,0,0,0,0,5580,100,100,100,0,5579,0,0,0,0,5580,0,0
200,62,0,0,0,0,9000,62,62,62,0,8999,0,0,0,0,9000,0,0
202,10000,0,0,0,0,55,10000,10000,10000,0,54,0,0,0,0,55,0,0
0,1000,0,0,0,0,559,1000,1000,1000,0,558,0,0,0,0,559,0,0
100,100,0,0,0,0,5590,100,100,100,0,5589,0,0,0,0,5590,0,0
200,62,0,0,0,0,9016,62,62,62,0,9015,0,0,0,0,9016,0,0
202,10000,0,0,0,0,55,10000,10000,10000,0,54,0,0,0,0,55,0,0
0,1000,0,0,0,0,560,1000,1000,1000,0,559,0,0,0,0,560,0,0
100,100,0,0,0,0,5600,100,100,100,0,5599,0,0,0,0,5600,0,0
200,62,0,0,0,0,9032,62,62,62,0,9031,0,0,0,0,9032,0,0
202,10000,0,0,0,0,56,10000,10000,10000,0,55,0,0,0,0,56,0,0
0,1000,0,0,0,0,561,1000,1000,1000,0,560,0,0,0,0,561,0,0
100,100,0,0,0,0,5610,100,100,100,0,5609,0,0,0,0,5610,0,0
200,62,0,0,0,0,9048,62,62,62,0,9047,0,0,0,0,9048,0,0
202,10000,0,0,0,0,56,10000,10000,10000,0,55,0,0,0,0,56,0,0
0,1000,0,0,0,0,562,1000,1000,1000,0,561,0,0,0,0,562,0,0
100,100,0,0,0,0,5620,100,100,100,0,5619,0,0,0,0,5620,0,0
200,62,0,0,0,0,9064,62,62,62,0,9063,0,0,0,0,9064,0,0
202,10000,0,0,0,0,56,10000,10000,10000,0,55,0,0,0,0,56,0,0
0,1000,0,0,0,0,563,1000,1000,1000,0,562,0,0,0,0,563,0,0
100,100,0,0,0,0,5630,100,100,100,0,5629,0,0,0,0,5630,0,0
200,62,0,0,0,0,9080,62,62,62,0,9079,0,0,0,0,9080,0,0
202,10000,0,0,0,0,56,10000,10000,10000,0,55,0,0,0,0,56,0,0
0,1000,0,0,0,0,564,1000,1000,1000,0,563,0,0,0,0,564,0,0
100,100,0,0,0,0,5640,100,100,100,0,5639,0,0,0,0,5640,0,0
200,62,0,0,0,0,9096,62,62,62,0,9095,0,0,0,0,9096,0,0
202,10000,0,0,0,0,56,10000,10000,10000,0,55,0,0,0,0,56,0,0
0,1000,0,0,0,0,565,1000,1000,1000,0,564,0,0,0,0,565,0,0
100,100,0,0,0,0,5650,100,100,100,0,5649,0,0,0,0,5650,0,0
200,62,0,0,0,0,9112,62,62,62,0,9111,0,0,0,0,9112,0,0
202,10000,0,0,0,0,56,10000,10000,10000,0,55,0,0,0,0,56,0,0
0,1000,0,0,0,0,566,1000,1000,1000,0,565,0,0,0,0,566,0,0
100,100,0,0,0,0,5660,100,100,100,0,5659,0,0,0,0,5660,0,0
200,62,0,0,0,0,9129,62,62,62,0,9128,0,0,0,0,9129,0,0
202,10000,0,0,0,0,56,10000,10000,10000,0,55,0,0,0,0,56,0,0
0,1000,0,0,0,0,567,1000,1000,1000,0,566,0,0,0,0,567,0,0
100,100,0,0,0,0,5670,100,100,100,0,5669,0,0,0,0,5670,0,0
200,62,0,0,0,0,9145,62,62,62,0,9144,0,0,0,0,9145,0,0
202,10000,0,0,0,0,56,10000,10000,10000,0,55,0,0,0,0,56,0,0
0,1000,0,0,0,0,568,1000,1000,1000,0,567,0,0,0,0,568,0,0
100,100,0,0,0,0,5680,100,100,100,0,5679,0,0,0,0,5680,0,0
200,62,0,0,0,0,9161,62,62,62,0,9160,0,0,0,0,9161,0,0
202,10000,0,0,0,0,56,10000,10000,10000,0,55,0,0,0,0,56,0,0
0,1000,0,0,0,0,569,1000,1000,1000,0,568,0,0,0,0,569,0,0
100,100,0,0,0,0,5690,100,100,100,0,5689,0,0,0,0,5690,0,0
200,62,0,0,0,0,9177,62,62,62,0,9176,0,0,0,0,9177,0,0
202,10000,0,0,0,0,56,10000,10000,10000,0,55,0,0,0,0,56,0,0
0,1000,0,0,0,0,570,1000,1000,1000,0,569,0,0,0,0,570,0,0
100,100,0,0,0,0,5700,100,100,100,0,5699,0,0,0,0,5700,0,0
200,62,0,0,0,0,9193,62,62,62,0,9192,0,0,0,0,9193,0,0
202,10000,0,0,0,0,57,10000,10000,10000,0,56,0,0,0,0,57,0,0
0,1000,0,0,0,0,571,1000,1000,1000,0,570,0,0,0,0,571,0,0
100,100,0,0,0,0,5710,100,100,100,0,5709,0,0,0,0,5710,0,0
200,62,0,0,0,0,9209,62,62,62,0,9208,0,0,0,0,9209,0,0
202,10000,0,0,0,0,57,10000,10000,10000,0,56,0,0,0,0,57,0,0
0,1000,0,0,0,0,572,1000,1000,1000,0,571,0,0,0,0,572,0,0
100,100,0,0,0,0,5720,100,100,100,0,5719,0,0,0,0,5720,0,0
200,62,0,0,0,0,9225,62,62,62,0,9224,0,0,0,0,9225,0,0
202,10000,0,0,0,0,57,10000,10000,10000,0,56,0,0,0,0,57,0,0
0,1000,0,0,0,0,573,1000,1000,1000,0,572,0,0,0,0,573,0,0
100,100,0,0,0,0,5730,100,100,100,0,5729,0,0,0,0,5730,0,0
200,62,0,0,0,0,9242,62,62,62,0,9241,0,0,0,0,9242,0,0
202,10000,0,0,0,0,57,10000,10000,10000,0,56,0,0,0,0,57,0,0
0,1000,0,0,0,0,574,1000,1000,1000,0,573,0,0,0,0,574,0,0
100,100,0,0,0,0,5740,100,100,100,0,5739,0,0,0,0,5740,0,0
200,62,0,0,0,0,9258,62,62,62,0,9257,0,0,0,0,9258,0,0
202,10000,0,0,0,0,57,10000,10000,10000,0,56,0,0,0,0,57,0,0
0,1000,0,0,0,0,575,1000,1000,1000,0,574,0,0,0,0,575,0,0
100,100,0,0,0,0,5750,100,100,100,0,5749,0,0,0,0,5750,0,0
200,62,0,0,0,0,9274,62,62,62,0,9273,0,0,0,0,9274,0,0
202,10000,0,0,0,0,57,10000,10000,10000,0,56,0,0,0,0,57,0,0
0,1000,0,0,0,0,576,1000,1000,1000,0,575,0,0,0,0,576,0,0
100,100,0,0,0,0,5760,100,100,100,0,5759,0,0,0,0,5760,0,0
200,62,0,0,0,0,9290,62,62,62,0,9289,0,0,0,0,9290,0,0
202,10000,0,0,0,0,57,10000,10000,10000,0,56,0,0,0,0,57,0,0
0,1000,0,0,0,0,577,1000,1000,1000,0,576,0,0,0,0,577,0,0
100,100,0,0,0,0,5770,100,100,100,0,5769,0,0,0,0,5770,0,0
200,62,0,0,0,0,9306,62,62,62,0,9305,0,0,0,0,9306,0,0
202,10000,0,0,0,0,57,10000,10000,10000,0,56,0,0,0,0,57,0,0
0,1000,0,0,0,0,578,1000,1000,1000,0,577,0,0,0,0,578,0,0
100,100,0,0,0,0,5780,100,100,100,0,5779,0,0,0,0,5780,0,0
200,62,0,0,0,0,9322,62,62,62,0,9321,0,0,0,0,9322,0,0
202,10000,0,0,0,0,57,10000,10000,10000,0,56,0,0,0,0,57,0,0
0,1000,0,0,0,0,579,1000,1000,1000,0,578,0,0,0,0,579,0,0
100,100,0,0,0,0,5790,100,100,100,0,5789,0,0,0,0,5790,0,0
200,62,0,0,0,0,9338,62,62,62,0,9337,0,0,0,0,9338,0,0
202,10000,0,0,0,0,57,10000,10000,10000,0,56,0,0,0,0,57,0,0
0,1000,0,0,0,0,580,1000,1000,1000,0,579,0,0,0,0,580,0,0
100,100,0,0,0,0,5800,100,100,100,0,5799,0,0,0,0,5800,0,0
200,62,0,0,0,0,9354,62,62,62,0,9353,0,0,0,0,9354,0,0
202,10000,0,0,0,0,58,10000,10000,10000,0,57,0,0,0,0,58,0,0
0,1000,0,0,0,0,581,1000,1000,1000,0,580,0,0,0,0,581,0,0
100,100,0,0,0,0,5810,100,100,100,0,5809,0,0,0,0,5810,0,0
200,62,0,0,0,0,9371,62,62,62,0,9370,0,0,0,0,9371,0,0
202,10000,0,0,0,0,58,10000,10000,10000,0,57,0,0,0,0,58,0,0
0,1000,0,0,0,0,582,1000,1000,1000,0,581,0,0,0,0,582,0,0
100,100,0,0,0,0,5820,100,100,100,0,5819,0,0,0,0,5820,0,0
200,62,0,0,0,0,9387,62,62,62,0,9386,0,0,0,0,9387,0,0
202,10000,0,0,0,0,58,10000,10000,10000,0,57,0,0,0,0,58,0,0
0,1000,0,0,0,0,583,1000,1000,1000,0,582,0,0,0,0,583,0,0
100,100,0,0,0,0,5830,100,100,100,0,5829,0,0,0,0,5830,0,0
200,62,0,0,0,0,9403,62,62,62,0,9402,0,0,0,0,9403,0,0
202,10000,0,0,0,0,58,10000,10000,10000,0,57,0,0,0,0,58,0,0
0,1000,0,0,0,0,584,1000,1000,1000,0,583,0,0,0,0,584,0,0
100,100,0,0,0,0,5840,100,100,100,0,5839,0,0,0,0,5840,0,0
200,62,0,0,0,0,9419,62,62,62,0,9418,0,0,0,0,9419,0,0
202,10000,0,0,0,0,58,10000,10000,10000,0,57,0,0,0,0,58,0,0
0,1000,0,0,0,0,585,1000,1000,1000,0,584,0,0,0,0,585,0,0
100,100,0,0,0,0,5850,100,100,100,0,5849,0,0,0,0,5850,0,0
200,62,0,0,0,0,9435,62,62,62,0,9434,0,0,0,0,9435,0,0
202,10000,0,0,0,0,58,10000,10000,10000,0,57,0,0,0,0,58,0,0
0,1000,0,0,0,0,586,1000,1000,1000,0,585,0,0,0,0,586,0,0
100,100,0,0,0,0,5860,100,100,100,0,5859,0,0,0,0,5860,0,0
200,62,0,0,0,0,9451,62,62,62,0,9450,0,0,0,0,9451,0,0
202,10000,0,0,0,0,58,10000,10000,10000,0,57,0,0,0,0,58,0,0
0,1000,0,0,0,0,587,1000,1000,1000,0,586,0,0,0,0,587,0,0
100,100,0,0,0,0,5870,100,100,100,0,5869,0,0,0,0,5870,0,0
200,62,0,0,0,0,9467,62,62,62,0,9466,0,0,0,0,9467,0,0
202,10000,0,0,0,0,58,10000,10000,10000,0,57,0,0,0,0,58,0,0
0,1000,0,0,0,0,588,1000,1000,1000,0,587,0,0,0,0,588,0,0
100,100,0,0,0,0,5880,100,100,100,0,5879,0,0,0,0,5880,0,0
200,62,0,0,0,0,9483,62,62,62,0,9482,0,0,0,0,9483,0,0
202,10000,0,0,0,0,58,10000,10000,10000,0,57,0,0,0,0,58,0,0
0,1000,0,0,0,0,589,1000,1000,1000,0,588,0,0,0,0,589,0,0
100,100,0,0,0,0,5890,100,100,100,0,5889,0,0,0,0,5890,0,0
200,62,0,0,0,0,9500,62,62,62,0,9499,0,0,0,0,9500,0,0
202,10000,0,0,0,0,58,10000,10000,10000,0,57,0,0,0,0,58,0,0
0,1000,0,0,0,0,590,1000,1000,1000,0,589,0,0,0,0,590,0,0
100,100,0,0,0,0,5900,100,100,100,0,5899,0,0,0,0,5900,0,0
200,62,0,0,0,0,9516,62,62,62,0,9515,0,0,0,0,9516,0,0
202,10000,0,0,0,0,59,10000,10000,10000,0,58,0,0,0,0,59,0,0
0,1000,0,0,0,0,591,1000,1000,1000,0,590,0,0,0,0,591,0,0
100,100,0,0,0,0,5910,100,100,100,0,5909,0,0,0,0,5910,0,0
200,62,0,0,0,0,9532,62,62,62,0,9531,0,0,0,0,9532,0,0
202,10000,0,0,0,0,59,10000,10000,10000,0,58,0,0,0,0,59,0,0
0,1000,0,0,0,0,592,1000,1000,1000,0,591,0,0,0,0,592,0,0
100,100,0,0,0,0,5920,100,100,100,0,5919,0,0,0,0,5920,0,0
200,62,0,0,0,0,9548,62,62,62,0,9547,0,0,0,0,9548,0,0
202,10000,0,0,0,0,59,10000,10000,10000,0,58,0,0,0,0,59,0,0
0,1000,0,0,0,0,593,1000,1000,1000,0,592,0,0,0,0,593,0,0
100,100,0,0,0,0,5930,100,100,100,0,5929,0,0,0,0,5930,0,0
200,62,0,0,0,0,9564,62,62,62,0,9563,0,0,0,0,9564,0,0
202,10000,0,0,0,0,59,10000,10000,10000,0,58,0,0,0,0,59,0,0
0,1000,0,0,0,0,594,1000,1000,1000,0,593,0,0,0,0,594,0,0
100,100,0,0,0,0,5940,100,100,100,0,5939,0,0,0,0,5940,0,0
200,62,0,0,0,0,9580,62,62,62,0,9579,0,0,0,0,9580,0,0
202,10000,0,0,0,0,59,10000,10000,10000,0,58,0,0,0,0,59,0,0
0,1000,0,0,0,0,595,1000,1000,1000,0,594,0,0,0,0,595,0,0
100,100,0,0,0,0,5950,100,100,100,0,5949,0,0,0,0,5950,0,0
200,62,0,0,0,0,9596,62,62,62,0,9595,0,0,0,0,9596,0,0
202,10000,0,0,0,0,59,10000,10000,10000,0,58,0,0,0,0,59,0,0
0,1000,0,0,0,0,596,1000,1000,1000,0,595,0,0,0,0,596,0,0
100,100,0,0,0,0,5960,100,100,100,0,5959,0,0,0,0,5960,0,0
200,62,0,0,0,0,9612,62,62,62,0,9611,0,0,0,0,9612,0,0
202,10000,0,0,0,0,59,10000,10000,10000,0,58,0,0,0,0,59,0,0
0,1000,0,0,0,0,597,1000,1000,1000,0,596,0,0,0,0,597,0,0
100,100,0,0,0,0,5970,100,100,100,0,5969,0,0,0,0,5970,0,0
200,62,0,0,0,0,9629,62,62,62,0,9628,0,0,0,0,9629,0,0
202,10000,0,0,0,0,59,10000,10000,10000,0,58,0,0,0,0,59,0,0
0,1000,0,0,0,0,598,1000,1000,1000,0,597,0,0,0,0,598,0,0
100,100,0,0,0,0,5980,100,100,100,0,5979,0,0,0,0,5980,0,0
200,62,0,0,0,0,9645,62,62,62,0,9644,0,0,0,0,9645,0,0
202,10000,0,0,0,0,59,10000,10000,10000,0,58,0,0,0,0,59,0,0
0,1000,0,0,0,0,599,1000,1000,1000,0,598,0,0,0,0,599,0,0
100,100,0,0,0,0,5990,100,100,100,0,5989,0,0,0,0,5990,0,0
200,62,0,0,0,0,9661,62,62,62,0,9660,0,0,0,0,9661,0,0
202,10000,0,0,0,0,59,10000,10000,10000,0,58,0,0,0,0,59,0,0
