timestamp,cpu_usage,cpu_usage_min,cpu_usage_max,cpu_usage_mean,free_heap,min_free_heap
518341,60.2071,30.7459,60.2187,59.3343,5.28004e+06,5.27462e+06
519341,60.2129,30.7459,60.2187,59.336,5.28006e+06,5.27462e+06
520341,60.2154,30.7459,60.2187,59.3377,5.28004e+06,5.27462e+06
521341,60.2125,30.7459,60.2187,59.3394,5.28004e+06,5.27462e+06
522341,60.2131,30.7459,60.2187,59.341,5.28004e+06,5.27462e+06
523341,60.2072,30.7459,60.2187,59.3427,5.28004e+06,5.27462e+06
524341,60.2076,30.7459,60.2187,59.3444,5.28004e+06,5.27462e+06
525341,60.2102,30.7459,60.2187,59.346,5.28004e+06,5.27462e+06
526341,60.208,30.7459,60.2187,59.3477,5.28004e+06,5.27462e+06
527341,60.2046,30.7459,60.2187,59.3493,5.28004e+06,5.27462e+06
528341,60.2055,30.7459,60.2187,59.3509,5.28004e+06,5.27462e+06
529341,60.2072,30.7459,60.2187,59.3525,5.28004e+06,5.27462e+06
530341,60.2078,30.7459,60.2187,59.3542,5.28004e+06,5.27462e+06
531341,60.2091,30.7459,60.2187,59.3558,5.28004e+06,5.27462e+06
532341,60.2127,30.7459,60.2187,59.3574,5.28004e+06,5.27462e+06
533341,60.2154,30.7459,60.2187,59.359,5.28004e+06,5.27462e+06
534341,60.213,30.7459,60.2187,59.3606,5.28004e+06,5.27462e+06
535341,60.2208,30.7459,60.2208,59.3622,5.28004e+06,5.27462e+06
536341,60.2194,30.7459,60.2208,59.3638,5.28004e+06,5.27462e+06
537341,60.2185,30.7459,60.2208,59.3654,5.28004e+06,5.27462e+06
538341,60.2246,30.7459,60.2246,59.367,5.28004e+06,5.27462e+06
539341,60.2202,30.7459,60.2246,59.3686,5.28004e+06,5.27462e+06
540342,60.2189,30.7459,60.2246,59.3702,5.28004e+06,5.27462e+06
541342,60.2227,30.7459,60.2246,59.3718,5.28004e+06,5.27462e+06
542342,60.2307,30.7459,60.2307,59.3734,5.28004e+06,5.27462e+06
543342,60.2298,30.7459,60.2307,59.375,5.28004e+06,5.27462e+06
544342,60.2291,30.7459,60.2307,59.3765,5.28004e+06,5.27462e+06
545342,60.2305,30.7459,60.2307,59.3781,5.28004e+06,5.27462e+06
546342,60.2309,30.7459,60.2309,59.3797,5.28004e+06,5.27462e+06
547342,60.2323,30.7459,60.2323,59.3812,5.28004e+06,5.27462e+06
548342,60.2324,30.7459,60.2324,59.3828,5.28004e+06,5.27462e+06
549342,60.2296,30.7459,60.2324,59.3844,5.28004e+06,5.27462e+06
550342,60.2277,30.7459,60.2324,59.3859,5.28006e+06,5.27462e+06
551342,60.2325,30.7459,60.2325,59.3874,5.28006e+06,5.27462e+06
552342,60.2345,30.7459,60.2345,59.389,5.28004e+06,5.27462e+06
553342,60.2356,30.7459,60.2356,59.3905,5.28004e+06,5.27462e+06
554342,60.2365,30.7459,60.2365,59.392,5.28004e+06,5.27462e+06
555342,60.2352,30.7459,60.2365,59.3936,5.28004e+06,5.27462e+06
556342,60.2368,30.7459,60.2368,59.3951,5.28004e+06,5.27462e+06
557342,60.2352,30.7459,60.2368,59.3966,5.28004e+06,5.27462e+06
558342,60.2323,30.7459,60.2368,59.3981,5.28004e+06,5.27462e+06
559342,60.2342,30.7459,60.2368,59.3996,5.28004e+06,5.27462e+06
560342,60.2348,30.7459,60.2368,59.4011,5.28004e+06,5.27462e+06
561342,60.2335,30.7459,60.2368,59.4026,5.28004e+06,5.27462e+06
562342,60.2419,30.7459,60.2419,59.4041,5.28004e+06,5.27462e+06
563342,60.241,30.7459,60.2419,59.4056,5.28004e+06,5.27462e+06
564342,60.2416,30.7459,60.2419,59.4071,5.28004e+06,5.27462e+06
565342,60.2427,30.7459,60.2427,59.4086,5.28004e+06,5.27462e+06
566342,60.2391,30.7459,60.2427,59.41,5.28004e+06,5.27462e+06
567342,60.2404,30.7459,60.2427,59.4115,5.28004e+06,5.27462e+06
568342,60.2408,30.7459,60.2427,59.413,5.28004e+06,5.27462e+06
569342,60.2396,30.7459,60.2427,59.4144,5.28004e+06,5.27462e+06
570342,60.2415,30.7459,60.2427,59.4159,5.28004e+06,5.27462e+06
571342,60.24,30.7459,60.2427,59.4173,5.28004e+06,5.27462e+06
572342,60.2426,30.7459,60.2427,59.4188,5.28004e+06,5.27462e+06
573342,60.2487,30.7459,60.2487,59.4202,5.28004e+06,5.27462e+06
574342,60.2449,30.7459,60.2487,59.4217,5.28004e+06,5.27462e+06
575342,60.2463,30.7459,60.2487,59.4231,5.28004e+06,5.27462e+06
576342,60.2462,30.7459,60.2487,59.4245,5.28004e+06,5.27462e+06
577342,60.245,30.7459,60.2487,59.426,5.28004e+06,5.27462e+06
578342,60.241,30.7459,60.2487,59.4274,5.28004e+06,5.27462e+06
579342,60.2468,30.7459,60.2487,59.4288,5.28004e+06,5.27462e+06
580342,60.2427,30.7459,60.2487,59.4302,5.28006e+06,5.27462e+06
581342,60.2415,30.7459,60.2487,59.4316,5.28006e+06,5.27462e+06
582342,60.2503,30.7459,60.2503,59.433,5.28004e+06,5.27462e+06
583342,60.2452,30.7459,60.2503,59.4344,5.28004e+06,5.27462e+06
584342,60.2454,30.7459,60.2503,59.4358,5.28004e+06,5.27462e+06
585342,60.2508,30.7459,60.2508,59.4372,5.28004e+06,5.27462e+06
586342,60.2474,30.7459,60.2508,59.4386,5.28004e+06,5.27462e+06
587342,60.2532,30.7459,60.2532,59.44,5.28004e+06,5.27462e+06
588342,60.2501,30.7459,60.2532,59.4414,5.28004e+06,5.27462e+06
589342,60.2448,30.7459,60.2532,59.4427,5.28004e+06,5.27462e+06
590342,60.2449,30.7459,60.2532,59.4441,5.28004e+06,5.27462e+06
591342,60.2504,30.7459,60.2532,59.4455,5.28004e+06,5.27462e+06
592342,60.2494,30.7459,60.2532,59.4468,5.28004e+06,5.27462e+06
593342,60.2522,30.7459,60.2532,59.4482,5.28004e+06,5.27462e+06
594342,60.2527,30.7459,60.2532,59.4496,5.28004e+06,5.27462e+06
595342,60.2472,30.7459,60.2532,59.4509,5.28004e+06,5.27462e+06
596342,60.2475,30.7459,60.2532,59.4522,5.28004e+06,5.27462e+06
597342,60.2494,30.7459,60.2532,59.4536,5.28004e+06,5.27462e+06
598342,60.2496,30.7459,60.2532,59.4549,5.28004e+06,5.27462e+06
599342,60.2547,30.7459,60.2547,59.4563,5.28004e+06,5.27462e+06
600342,60.2512,30.7459,60.2547,59.4576,5.28004e+06,5.27462e+06
601342,60.2458,30.7459,60.2547,59.4589,5.28004e+06,5.27462e+06
602342,60.2445,30.7459,60.2547,59.4602,5.28004e+06,5.27462e+06
603342,60.2435,30.7459,60.2547,59.4615,5.28004e+06,5.27462e+06
604342,60.2408,30.7459,60.2547,59.4628,5.28004e+06,5.27462e+06
605342,60.2398,30.7459,60.2547,59.4641,5.28004e+06,5.27462e+06
606342,60.2401,30.7459,60.2547,59.4654,5.28004e+06,5.27462e+06
607342,60.2428,30.7459,60.2547,59.4667,5.28004e+06,5.27462e+06
608342,60.2405,30.7459,60.2547,59.4679,5.28004e+06,5.27462e+06
609342,60.2421,30.7459,60.2547,59.4692,5.28004e+06,5.27462e+06
610342,60.2442,30.7459,60.2547,59.4705,5.28006e+06,5.27462e+06
611342,60.2429,30.7459,60.2547,59.4718,5.28006e+06,5.27462e+06
612342,60.2441,30.7459,60.2547,59.473,5.28004e+06,5.27462e+06
613342,60.2386,30.7459,60.2547,59.4743,5.28004e+06,5.27462e+06
614342,60.2352,30.7459,60.2547,59.4755,5.28004e+06,5.27462e+06
615342,60.2326,30.7459,60.2547,59.4768,5.28004e+06,5.27462e+06
616342,60.237,30.7459,60.2547,59.478,5.28004e+06,5.27462e+06
617342,60.2342,30.7459,60.2547,59.4792,5.28004e+06,5.27462e+06
618342,60.2347,30.7459,60.2547,59.4805,5.28004e+06,5.27462e+06
619342,60.236,30.7459,60.2547,59.4817,5.28004e+06,5.27462e+06
620342,60.2363,30.7459,60.2547,59.4829,5.28004e+06,5.27462e+06
621342,60.2413,30.7459,60.2547,59.4841,5.28004e+06,5.27462e+06
622342,60.2403,30.7459,60.2547,59.4853,5.28004e+06,5.27462e+06
623342,60.2421,30.7459,60.2547,59.4866,5.28004e+06,5.27462e+06
624342,60.2395,30.7459,60.2547,59.4878,5.28004e+06,5.27462e+06
625342,60.2461,30.7459,60.2547,59.489,5.28004e+06,5.27462e+06
