timestamp,n,e,d,vn,ve,vd,qx,qy,qz,qw,bx,by,bz
518010732,-5.51113,5.9574,-110.884,0.0217825,-0.0808672,2.22009,0.202384,0.790524,-0.201128,-0.541903,0.0801329,0.0203605,0.0141444
518030732,-5.51126,5.9573,-110.881,0.0184388,-0.0847607,2.22281,0.202379,0.7908,-0.199946,-0.541941,0.0801363,0.0203589,0.014148
518050732,-5.51133,5.95723,-110.883,0.0176991,-0.0855098,2.22006,0.202388,0.791083,-0.199194,-0.541801,0.0801385,0.0203624,0.0141478
518070732,-5.51141,5.95715,-110.885,0.00277262,-0.100194,2.21712,0.202334,0.790814,-0.199995,-0.54192,0.0801249,0.0203637,0.014136
518090732,-5.51153,5.95703,-110.881,-0.00243306,-0.105479,2.22048,0.202717,0.791282,-0.19937,-0.541323,0.0801285,0.020375,0.0141322
518110732,-5.5116,5.95696,-110.884,-0.00457007,-0.108512,2.21756,0.202803,0.791044,-0.199753,-0.541497,0.080117,0.0203765,0.0141221
518130740,-5.51164,5.95692,-110.886,-0.00475527,-0.109281,2.2171,0.203183,0.791299,-0.199354,-0.541128,0.0801158,0.0203859,0.0141155
518150732,-5.51166,5.9569,-110.882,-0.00475198,-0.109744,2.2214,0.203287,0.790958,-0.199586,-0.541503,0.0801052,0.0203873,0.0141061
518170732,-5.51174,5.95682,-110.885,-0.0263791,-0.131659,2.22009,0.203404,0.790774,-0.198921,-0.541972,0.0801027,0.020387,0.0141043
518190732,-5.51189,5.95667,-110.881,-0.0338641,-0.140595,2.22849,0.20333,0.790329,-0.198792,-0.542696,0.080094,0.0203835,0.0140993
518210732,-5.51199,5.95656,-110.883,-0.0367037,-0.143621,2.23254,0.2029,0.789886,-0.198065,-0.543766,0.0800901,0.020376,0.0141007
518230732,-5.51204,5.9565,-110.885,-0.0379288,-0.143401,2.23518,0.202773,0.788822,-0.197891,-0.54542,0.0800748,0.0203604,0.0140974
518250732,-5.51207,5.95647,-110.881,-0.0383394,-0.142368,2.24307,0.203632,0.788853,-0.197833,-0.545075,0.0800628,0.0203687,0.0140826
518270736,-5.51179,5.91073,-110.883,0.0479339,-0.05602,2.24832,0.204517,0.788942,-0.197264,-0.54482,0.0800514,0.0203741,0.0140701
518290736,-5.5112,5.89374,-110.885,0.0808963,-0.0232857,2.25614,0.205516,0.788792,-0.196724,-0.544858,0.0800368,0.0203768,0.0140565
518310736,-5.5108,5.88743,-110.886,0.0946304,-0.00953351,2.26432,0.206592,0.788464,-0.196278,-0.545086,0.0800219,0.0203799,0.0140425
518330732,-5.51057,5.8851,-110.881,0.0986336,-0.00549933,2.2744,0.207501,0.787746,-0.195293,-0.546132,0.0800111,0.0203744,0.0140368
518350740,-5.51044,5.88424,-110.883,0.0981042,-0.00502041,2.2744,0.20846,0.787377,-0.194481,-0.546589,0.08,0.020373,0.0140284
518370732,-5.51075,5.88357,-110.884,-0.00421055,-0.10693,2.273,0.209038,0.788078,-0.193289,-0.54578,0.0799929,0.0203799,0.0140185
518390736,-5.51144,5.88274,-110.885,-0.0422265,-0.144903,2.27105,0.209448,0.788544,-0.192584,-0.545199,0.0799764,0.0203785,0.0140059
518410736,-5.51191,5.88221,-110.886,-0.0571767,-0.159281,2.26732,0.209052,0.789647,-0.192374,-0.543827,0.0799623,0.0203832,0.0139916
518430736,-5.51217,5.88193,-110.882,-0.0625948,-0.164338,2.26941,0.208034,0.790709,-0.193092,-0.542417,0.0799422,0.0203858,0.0139739
518450736,-5.5123,5.88179,-110.883,-0.0650028,-0.165796,2.26408,0.207475,0.791006,-0.192947,-0.54225,0.079927,0.0203726,0.0139692
518470740,-5.51195,5.92817,-110.884,0.0544487,-0.0466353,2.2573,0.207322,0.791669,-0.192666,-0.541439,0.0799169,0.0203669,0.0139644
518490736,-5.51116,5.94655,-110.886,0.0998341,-0.00155602,2.24953,0.206427,0.79199,-0.19431,-0.540725,0.0798895,0.0203606,0.0139461
518510736,-5.51061,5.95381,-110.881,0.117286,0.0153396,2.24789,0.205341,0.791682,-0.19562,-0.541117,0.0798628,0.0203405,0.0139363
518530736,-5.5103,5.95669,-110.883,0.123194,0.0203427,2.24004,0.204428,0.791735,-0.197389,-0.540743,0.0798413,0.0203329,0.0139236
518550744,-5.51015,5.95782,-110.885,0.126109,0.0211449,2.23457,0.203835,0.79208,-0.19837,-0.540102,0.0798334,0.0203322,0.0139177
518570736,-5.50983,5.95851,-110.881,0.20246,0.0957892,2.23679,0.202532,0.791853,-0.198768,-0.540779,0.079828,0.0203203,0.0139204
518590736,-5.50929,5.95918,-110.883,0.231876,0.124168,2.23181,0.20253,0.791746,-0.199426,-0.540693,0.0798279,0.0203273,0.0139162
518610736,-5.50892,5.9596,-110.885,0.242903,0.134854,2.22563,0.202308,0.791095,-0.200096,-0.541481,0.0798228,0.0203288,0.0139112
518630736,-5.50872,5.95982,-110.881,0.247822,0.138432,2.2256,0.202488,0.79037,-0.20021,-0.54243,0.0798192,0.0203314,0.0139067
518650736,-5.50862,5.95993,-110.883,0.249105,0.139215,2.22279,0.203435,0.789444,-0.200569,-0.54329,0.0798105,0.0203387,0.0138952
518670736,-5.5085,6.00608,-110.885,0.272504,0.161238,2.21965,0.203361,0.788679,-0.199376,-0.544866,0.0798128,0.0203398,0.0138965
518690736,-5.50832,6.02382,-110.882,0.2808,0.171149,2.22169,0.203257,0.78734,-0.198737,-0.547071,0.0798077,0.0203367,0.0138941
518710736,-5.50821,6.03065,-110.884,0.284844,0.174794,2.21596,0.204696,0.786016,-0.1989,-0.548376,0.079799,0.0203474,0.0138803
518730736,-5.50814,6.03328,-110.88,0.286408,0.176513,2.21586,0.20497,0.784994,-0.198071,-0.550037,0.0798002,0.0203544,0.013877
518750736,-5.5081,6.03429,-110.883,0.284765,0.177662,2.20944,0.205759,0.784711,-0.197345,-0.550407,0.079809,0.0203796,0.0138691
518770744,-5.50808,6.03468,-110.885,0.284873,0.179913,2.20584,0.207873,0.783096,-0.197765,-0.55176,0.0798,0.0203914,0.0138542
518790740,-5.50807,6.03485,-110.882,0.283271,0.180356,2.211,0.20807,0.782769,-0.196911,-0.552454,0.0798098,0.020407,0.0138532
518810736,-5.50807,6.03491,-110.884,0.28196,0.181025,2.21088,0.209477,0.782315,-0.197496,-0.552357,0.0798123,0.0204309,0.0138406
518830736,-5.50808,6.03494,-110.881,0.282228,0.181199,2.21885,0.209205,0.781796,-0.197163,-0.553312,0.0798198,0.0204361,0.0138438
518850744,-5.50808,6.03495,-110.883,0.281894,0.181466,2.22467,0.21015,0.781586,-0.19783,-0.553013,0.0798253,0.0204556,0.0138365
518870736,-5.50847,6.08059,-110.885,0.168846,0.0682672,2.23252,0.211129,0.780598,-0.199031,-0.553605,0.079821,0.0204624,0.0138286
518890740,-5.50926,6.0974,-110.881,0.126781,0.0251332,2.248,0.212557,0.780184,-0.199679,-0.553408,0.0798271,0.0204795,0.0138231
518910736,-5.50979,6.10359,-110.883,0.111864,0.00715549,2.26131,0.214803,0.779006,-0.201046,-0.553706,0.0798239,0.0204946,0.0138108
518930736,-5.51007,6.10585,-110.884,0.103694,0.00029102,2.27173,0.216198,0.778325,-0.201106,-0.554098,0.0798335,0.0205093,0.0138097
518950736,-5.51022,6.10669,-110.886,0.100265,-0.00374407,2.28126,0.216939,0.777988,-0.200542,-0.554487,0.0798452,0.0205212,0.0138123
518970752,-5.51038,6.1069,-110.881,0.0768255,-0.0286309,2.29657,0.218473,0.777803,-0.200712,-0.554081,0.0798485,0.0205408,0.0138027
518990740,-5.51056,6.10684,-110.881,0.0668634,-0.0373727,2.30546,0.219651,0.777629,-0.201373,-0.553621,0.0798454,0.0205579,0.0137892
519010740,-5.51069,6.10676,-110.882,0.0625482,-0.0394624,2.31358,0.220658,0.777669,-0.202496,-0.552754,0.0798375,0.0205752,0.0137714
519030748,-5.51076,6.10672,-110.882,0.0613155,-0.0404134,2.3239,0.221269,0.778093,-0.202968,-0.551738,0.0798346,0.0205892,0.01376
519050740,-5.5108,6.1067,-110.883,0.062145,-0.0405491,2.33276,0.222148,0.778953,-0.202776,-0.55024,0.0798401,0.0206046,0.0137549
519070740,-5.51082,6.10669,-110.883,0.0612001,-0.0415563,2.34334,0.221928,0.779208,-0.20242,-0.550099,0.0798415,0.0205992,0.0137594
519090740,-5.51083,6.10668,-110.882,0.0616557,-0.042952,2.3551,0.222486,0.780108,-0.203682,-0.548129,0.0798452,0.0206195,0.0137497
519110740,-5.51084,6.10667,-110.882,0.0623225,-0.0427543,2.36578,0.222015,0.780297,-0.205074,-0.547532,0.079846,0.0206217,0.0137489
519130752,-5.51085,6.10667,-110.881,0.0636034,-0.0432068,2.37659,0.221723,0.780324,-0.205457,-0.547468,0.0798505,0.0206147,0.0137571
519150740,-5.51084,6.10666,-110.885,0.0635897,-0.0438373,2.38022,0.222392,0.78064,-0.205002,-0.546916,0.0798603,0.020611,0.0137676
519170740,-5.51113,6.10637,-110.884,-0.0239267,-0.132565,2.38892,0.22287,0.781387,-0.205444,-0.545487,0.0798618,0.0206159,0.0137657
519190740,-5.51173,6.10577,-110.883,-0.0561689,-0.166382,2.39817,0.223215,0.78172,-0.204793,-0.545113,0.0798646,0.0206057,0.0137744
519210740,-5.51214,6.10535,-110.881,-0.0686787,-0.179504,2.40638,0.222322,0.781698,-0.205052,-0.545412,0.0798545,0.0205875,0.0137777
519230748,-5.51236,6.10512,-110.885,-0.0742223,-0.185095,2.40784,0.221299,0.781641,-0.205394,-0.545782,0.0798452,0.0205701,0.013781
519250740,-5.51249,6.105,-110.883,-0.0741224,-0.186501,2.41277,0.221046,0.782168,-0.205664,-0.545026,0.0798442,0.0205695,0.0137806
