timestamp,threadId,minimumStack
553302,6,15636
553135,7,16180
552314,8,16180
553342,10,1436
552343,16,15300
543809,0,14132
554330,1,14796
554310,3,15028
554316,4,16204
554188,5,16256
554273,6,15636
554240,7,16180
554314,8,16180
554342,10,1436
553343,16,15300
543809,0,14132
555288,1,14796
555305,3,15028
555316,4,16204
555156,5,16256
555238,6,15636
555288,7,16180
554314,8,16180
555342,10,1436
554343,16,15300
543809,0,14132
556295,1,14796
556306,3,15028
556316,4,16204
556122,5,16256
556204,6,15636
555965,7,16180
556314,8,16180
556342,10,1436
555343,16,15300
543809,0,14132
557330,1,14796
557302,3,15028
557316,4,16204
557088,5,16256
557169,6,15636
557095,7,16180
556314,8,16180
557342,10,1436
556343,16,15300
543809,0,14132
558337,1,14796
558306,3,15028
558316,4,16204
558058,5,16256
558146,6,15636
558143,7,16180
558314,8,16180
558342,10,1436
557343,16,15300
543809,0,14132
559329,1,14796
559310,3,15028
559316,4,16204
559024,5,16256
559111,6,15636
559225,7,16180
558314,8,16180
559342,10,1436
558343,16,15300
543809,0,14132
560315,1,14796
560310,3,15028
560316,4,16204
559990,5,16256
560077,6,15636
560319,7,16180
560314,8,16180
560342,10,1436
559343,16,15300
543809,0,14132
561321,1,14796
561311,3,15028
561316,4,16204
560959,5,16256
561040,6,15636
560997,7,16180
560314,8,16180
561342,10,1436
560343,16,15300
543809,0,14132
562294,1,14796
562307,3,15028
562316,4,16204
561926,5,16256
562008,6,15636
562176,7,16180
562314,8,16180
562342,10,1436
561343,16,15300
543809,0,14132
563300,1,14796
563307,3,15028
563316,4,16204
562892,5,16256
562978,6,15636
563227,7,16180
562314,8,16180
563342,10,1436
562343,16,15300
543809,0,14132
564335,1,14796
564307,3,15028
564316,4,16204
563860,5,16256
563946,6,15636
564321,7,16180
564314,8,16180
564342,10,1436
563343,16,15300
543809,0,14132
565280,1,14796
565307,3,15028
565316,4,16204
564828,5,16256
564941,6,15588
565034,7,16180
564314,8,16180
565342,10,1436
564343,16,15300
543809,0,14132
566315,1,14796
566307,3,15028
566316,4,16204
565794,5,16256
565874,6,15588
566080,7,16180
566314,8,16180
566342,10,1436
565343,16,15300
543809,0,14132
567321,1,14796
567307,3,15028
567316,4,16204
566762,5,16256
566840,6,15588
567161,7,16180
566314,8,16180
567342,10,1436
566343,16,15300
543809,0,14132
568328,1,14796
568308,3,15028
568316,4,16204
567728,5,16256
567801,6,15588
568252,7,16180
568314,8,16180
568342,10,1436
567343,16,15300
543809,0,14132
569301,1,14796
569306,3,15028
569316,4,16204
568696,5,16256
568769,6,15588
569301,7,16180
568314,8,16180
569342,10,1436
568343,16,15300
543809,0,14132
570307,1,14796
570303,3,15028
570316,4,16204
569664,5,16256
569743,6,15588
569980,7,16180
570314,8,16180
570342,10,1436
569343,16,15300
543809,0,14132
571341,1,14796
571312,3,15028
571316,4,16204
570630,5,16256
570706,6,15588
571107,7,16180
570314,8,16180
571342,10,1436
570343,16,15300
543809,0,14132
572287,1,14796
572307,3,15028
572316,4,16204
571598,5,16256
571675,6,15588
572195,7,16180
572314,8,16180
572342,10,1436
571343,16,15300
543809,0,14132
573335,1,14796
573305,3,15028
573316,4,16204
572566,5,16256
572647,6,15588
573335,7,16180
572314,8,16180
573342,10,1436
572343,16,15300
543809,0,14132
574341,1,14796
574305,3,15028
574316,4,16204
573532,5,16256
573606,6,15588
574015,7,16180
574314,8,16180
574342,10,1436
573343,16,15300
543809,0,14132
575333,1,14796
575306,3,15028
575316,4,16204
574499,5,16256
574580,6,15588
575097,7,16180
574314,8,16180
575342,10,1436
574343,16,15300
543809,0,14132
576305,1,14796
576306,3,15028
576316,4,16204
575468,5,16256
575560,6,15588
576187,7,16180
576314,8,16180
576342,10,1436
575343,16,15300
543809,0,14132
577313,1,14796
577307,3,15028
577316,4,16204
576434,5,16256
576518,6,15588
577237,7,16180
576314,8,16180
577342,10,1436
576343,16,15300
543809,0,14132
578334,1,14796
578306,3,15028
578316,4,16204
577400,5,16256
577480,6,15588
578271,7,16180
578314,8,16180
578342,10,1436
577343,16,15300
543809,0,14132
579293,1,14796
579307,3,15028
579316,4,16204
578368,5,16256
578452,6,15588
579001,7,16180
578314,8,16180
579342,10,1436
578343,16,15300
543809,0,14132
580331,1,14796
580305,3,15028
580316,4,16204
580316,5,16256
579427,6,15588
580093,7,16180
580314,8,16180
580342,10,1436
579343,16,15300
543809,0,14132
581338,1,14796
581306,3,15028
581316,4,16204
581282,5,16256
580396,6,15588
581144,7,16180
580314,8,16180
581342,10,1436
580343,16,15300
543809,0,14132
582311,1,14796
582312,3,15028
582316,4,16204
582250,5,16256
582337,6,15588
582312,7,16180
582314,8,16180
582342,10,1436
581343,16,15300
543809,0,14132
583331,1,14796
583304,3,15028
583316,4,16204
583218,5,16256
583303,6,15588
583331,7,16180
582314,8,16180
583342,10,1436
582343,16,15300
543809,0,14132
584337,1,14796
584306,3,15028
584316,4,16204
584184,5,16256
584266,6,15588
584036,7,16180
584314,8,16180
584342,10,1436
583343,16,15300
543809,0,14132
585329,1,14796
585305,3,15028
585316,4,16204
585152,5,16256
585241,6,15588
585177,7,16180
584314,8,16180
585342,10,1436
584343,16,15300
543809,0,14132
586301,1,14796
586307,3,15028
586316,4,16204
586119,5,16256
586198,6,15588
586213,7,16180
586314,8,16180
586342,10,1436
585343,16,15300
543809,0,14132
587336,1,14796
587314,3,15028
587316,4,16204
587086,5,16256
587160,6,15588
586940,7,16180
586314,8,16180
587342,10,1436
586343,16,15300
543809,0,14132
588331,1,14796
588307,3,15028
588316,4,16204
588054,5,16256
588131,6,15588
588031,7,16180
588314,8,16180
588342,10,1436
587343,16,15300
543809,0,14132
589337,1,14796
589306,3,15028
589316,4,16204
589020,5,16256
589102,6,15588
589081,7,16180
588314,8,16180
589342,10,1436
588343,16,15300
543809,0,14132
590323,1,14796
590309,3,15028
590316,4,16204
589988,5,16256
590070,6,15588
590116,7,16180
590314,8,16180
590342,10,1436
589343,16,15300
543809,0,14132
591333,1,14796
591308,3,15028
591316,4,16204
590956,5,16256
591044,6,15588
591257,7,16180
590314,8,16180
591342,10,1436
590343,16,15300
543809,0,14132
592305,1,14796
592309,3,15028
592316,4,16204
591922,5,16256
592005,6,15588
592309,7,16180
592314,8,16180
592342,10,1436
591343,16,15300
543809,0,14132
593311,1,14796
593304,3,15028
593316,4,16204
592888,5,16256
592967,6,15588
593117,7,16180
592314,8,16180
593342,10,1436
592343,16,15300
543809,0,14132
594331,1,14796
594304,3,15028
594316,4,16204
593858,5,16256
593940,6,15588
594152,7,16180
594314,8,16180
594342,10,1436
593343,16,15300
543809,0,14132
595290,1,14796
595312,3,15028
595316,4,16204
594824,5,16256
594898,6,15588
595172,7,16180
594314,8,16180
595342,10,1436
594343,16,15300
543809,0,14132
596325,1,14796
596305,3,15028
596316,4,16204
595790,5,16256
595862,6,15588
596231,7,16180
596314,8,16180
596342,10,1436
595343,16,15300
543809,0,14132
597331,1,14796
597308,3,15028
597316,4,16204
596759,5,16256
596834,6,15588
597020,7,16180
596314,8,16180
597342,10,1436
596343,16,15300
543809,0,14132
598337,1,14796
598310,3,15028
598316,4,16204
597726,5,16256
597802,6,15588
598052,7,16180
598314,8,16180
598342,10,1436
597343,16,15300
543809,0,14132
599309,1,14796
599308,3,15028
599316,4,16204
598692,5,16256
598763,6,15588
599191,7,16180
598314,8,16180
599342,10,1436
598343,16,15300
543809,0,14132
600316,1,14796
600308,3,15028
600316,4,16204
599660,5,16256
599736,6,15588
600226,7,16180
600314,8,16180
600342,10,1436
599343,16,15300
543809,0,14132
601336,1,14796
601305,3,15028
601317,4,16204
600628,5,16256
600699,6,15588
601246,7,16180
600314,8,16180
601342,10,1436
600343,16,15300
543809,0,14132
602295,1,14796
602307,3,15028
602317,4,16204
601594,5,16256
601670,6,15588
602296,7,16180
602314,8,16180
602342,10,1436
601343,16,15300
543809,0,14132
603329,1,14796
603306,3,15028
603318,4,16204
602562,5,16256
602638,6,15588
602978,7,16180
602314,8,16180
603342,10,1436
602343,16,15300
543809,0,14132
604337,1,14796
604309,3,15028
604318,4,16204
603528,5,16256
603600,6,15588
604027,7,16180
604314,8,16180
604342,10,1436
603343,16,15300
543809,0,14132
605309,1,14796
605308,3,15028
605318,4,16204
604496,5,16256
604566,6,15588
605074,7,16180
604314,8,16180
605342,10,1436
604343,16,15300
543809,0,14132
606318,1,14796
606304,3,15028
606318,4,16204
605464,5,16256
605541,6,15588
606143,7,16180
606314,8,16180
606342,10,1436
605343,16,15300
543809,0,14132
607325,1,14796
607302,3,15028
607318,4,16204
606430,5,16256
606500,6,15588
607249,7,16180
606314,8,16180
607342,10,1436
606343,16,15300
543809,0,14132
608331,1,14796
608306,3,15028
608318,4,16204
607398,5,16256
607474,6,15588
608282,7,16180
608314,8,16180
608342,10,1436
607343,16,15300
543809,0,14132
609307,1,14796
609304,3,15028
609318,4,16204
608366,5,16256
608445,6,15588
609002,7,16180
608314,8,16180
609342,10,1436
608343,16,15300
543809,0,14132
610341,1,14796
610312,3,15028
610318,4,16204
610314,5,16256
609422,6,15588
610107,7,16180
610314,8,16180
610342,10,1436
609343,16,15300
543809,0,14132
611333,1,14796
611312,3,15028
611318,4,16204
611280,5,16256
610396,6,15588
611153,7,16180
610314,8,16180
611342,10,1436
610343,16,15300
543809,0,14132
612333,1,14796
612304,3,15028
612318,4,16204
612248,5,16256
612326,6,15588
612223,7,16180
612314,8,16180
612342,10,1436
611343,16,15300
543809,0,14132
613339,1,14796
613310,3,15028
613318,4,16204
613216,5,16256
613296,6,15588
613235,7,16180
612314,8,16180
613342,10,1436
612343,16,15300
543809,0,14132
614331,1,14796
614306,3,15028
614318,4,16204
614182,5,16256
614263,6,15588
614256,7,16180
614314,8,16180
614342,10,1436
613343,16,15300
543809,0,14132
615337,1,14796
615308,3,15028
615318,4,16204
615150,5,16256
615230,6,15588
615302,7,16180
614314,8,16180
615342,10,1436
614343,16,15300
543809,0,14132
616309,1,14796
616308,3,15028
616318,4,16204
616118,5,16256
616199,6,15588
616101,7,16180
616314,8,16180
616342,10,1436
615343,16,15300
543809,0,14132
617329,1,14796
617306,3,15028
617318,4,16204
617084,5,16256
617164,6,15588
617121,7,16180
616314,8,16180
617342,10,1436
616343,16,15300
543809,0,14132
618335,1,14796
618307,3,15028
618318,4,16204
618052,5,16256
618137,6,15588
618181,7,16180
618314,8,16180
618342,10,1436
617343,16,15300
543809,0,14132
619321,1,14796
619310,3,15028
619318,4,16204
619019,5,16256
619103,6,15588
619293,7,16180
618314,8,16180
619342,10,1436
618343,16,15300
543809,0,14132
620327,1,14796
620316,3,15028
620318,4,16204
619986,5,16256
620073,6,15588
619997,7,16180
620314,8,16180
620342,10,1436
619343,16,15300
543809,0,14132
621333,1,14796
621306,3,15028
621318,4,16204
620954,5,16256
621041,6,15588
621139,7,16180
620314,8,16180
621342,10,1436
620343,16,15300
543809,0,14132
622305,1,14796
622304,3,15028
622318,4,16204
621920,5,16256
622002,6,15588
622204,7,16180
622314,8,16180
622342,10,1436
621343,16,15300
543809,0,14132
623339,1,14796
623311,3,15028
623318,4,16204
622888,5,16256
622976,6,15588
623325,7,16180
622314,8,16180
623342,10,1436
622343,16,15300
543809,0,14132
624331,1,14796
624311,3,15028
624318,4,16204
623856,5,16256
623941,6,15588
624034,7,16180
624314,8,16180
624342,10,1436
623343,16,15300
543809,0,14132
625289,1,14796
625317,3,15028
625318,4,16204
624822,5,16256
624907,6,15588
625157,7,16180
624314,8,16180
625342,10,1436
624343,16,15300
543809,0,14132
626295,1,14796
626313,3,15028
626318,4,16204
625788,5,16256
625875,6,15588
626205,7,16180
626314,8,16180
626342,10,1436
625343,16,15300
543809,0,14132
627329,1,14796
627310,3,15028
627318,4,16204
626758,5,16256
626867,6,15588
627225,7,16180
626314,8,16180
627342,10,1436
626343,16,15300
543809,0,14132
628335,1,14796
628313,3,15028
628318,4,16204
627724,5,16256
627802,6,15588
628009,7,16180
628314,8,16180
628342,10,1436
627343,16,15300
543809,0,14132
629341,1,14796
629312,3,15028
629318,4,16204
628690,5,16256
628766,6,15588
629074,7,16180
628314,8,16180
629342,10,1436
628343,16,15300
543809,0,14132
630313,1,14796
630313,3,15028
630318,4,16204
629659,5,16256
629736,6,15588
630104,7,16180
630314,8,16180
630342,10,1436
629343,16,15300
543809,0,14132
631319,1,14796
631310,3,15028
631318,4,16204
630626,5,16256
630700,6,15588
631243,7,16180
630314,8,16180
631342,10,1436
630343,16,15300
543809,0,14132
632293,1,14796
632312,3,15028
632318,4,16204
631592,5,16256
631665,6,15588
632316,7,16180
632314,8,16180
632342,10,1436
631343,16,15300
543809,0,14132
633299,1,14796
633307,3,15028
633318,4,16204
632560,5,16256
632635,6,15588
633105,7,16180
632314,8,16180
633342,10,1436
632343,16,15300
543809,0,14132
634333,1,14796
634309,3,15028
634318,4,16204
633528,5,16256
633600,6,15588
634140,7,16180
634314,8,16180
634342,10,1436
633343,16,15300
