WingAlgorithmTimestamp,servo1Angle,servo2Angle,targetAngle, velocityAngle,targetX,targetY
524059268,120,120,0.564323,-2.06897,26.71,16.9071
524159272,120,120,0.564318,-1.94608,26.7094,16.9066
524259268,120,120,0.564342,-2.20222,26.7119,16.909
524359268,120,120,0.564336,-2.17152,26.7113,16.9085
524459272,120,120,0.564316,-1.88602,26.7093,16.9064
524559272,120,120,0.566287,-1.91485,26.7092,16.9802
524659272,120,120,0.566299,-1.71979,26.7088,16.9804
524759272,120,120,0.568285,-2.1415,26.7107,17.0562
524859272,120,120,0.561229,-2.00026,27.1301,17.0557
524959272,120,120,0.563143,-2.20711,27.1358,17.1318
525059276,120,120,0.563141,-2.07678,27.1341,17.1306
525159276,120,120,0.563125,-1.47108,27.1324,17.129
525259284,120,120,0.56312,-0.844648,27.1319,17.1285
525359276,120,120,0.563095,0.563046,27.1293,17.1259
525459276,120,120,0.563112,0.0659605,27.1311,17.1277
525559276,120,120,0.563119,-0.766537,27.1318,17.1284
525659276,120,120,0.563109,0.281269,27.1308,17.1274
525759292,120,120,0.563104,0.416143,27.1302,17.1268
525859280,120,120,0.563102,0.449835,27.1301,17.1267
525959280,120,120,0.570169,0.556475,26.7087,17.1258
526059284,120,120,0.570227,0.561171,26.7052,17.1258
526159284,120,120,0.570261,-1.85723,26.7088,17.1293
526259280,120,120,0.570246,0.12204,26.7073,17.1278
526359280,120,120,0.570249,-0.390685,26.7077,17.1282
526459280,120,120,0.570245,0.0716399,26.7073,17.1278
526559284,120,120,0.570231,0.52684,26.7058,17.1263
526659284,120,120,0.570226,0.571873,26.7051,17.1257
526759284,120,120,0.570232,0.52727,26.7058,17.1263
526859284,120,120,0.572184,0.581701,26.7053,17.1997
526959284,120,120,0.572173,0.683677,26.7024,17.1974
527059284,120,120,0.572196,0.599614,26.7048,17.1998
527159288,120,120,0.572204,0.531374,26.7058,17.2007
527259288,120,120,0.57417,0.118805,26.7072,17.276
527359288,120,120,0.574178,0.452526,26.7064,17.2758
527459288,120,120,0.574199,-1.65312,26.7085,17.278
527559288,120,120,0.576137,-0.174733,26.7076,17.3509
527659292,120,120,0.576143,0.427993,26.7065,17.3504
527759288,120,120,0.574203,0.0489415,26.7073,17.2773
527859292,120,120,0.574211,-2.08721,26.7099,17.2793
527959292,120,120,0.5742,-1.69235,26.7087,17.2782
528059292,120,120,0.569044,-2.0671,27.1303,17.3531
528159292,120,120,0.567068,-2.06724,27.1337,17.2798
528259300,120,120,0.567019,0.478563,27.1303,17.2758
528359296,120,120,0.565072,0.560681,27.1295,17.2011
528459292,120,120,0.565064,0.434917,27.1303,17.2014
528559296,120,120,0.565081,-1.18873,27.132,17.2031
528659296,120,120,0.563122,0.401637,27.1306,17.1277
528759296,120,120,0.563104,0.441285,27.1303,17.1269
528859296,120,120,0.563114,-0.0868131,27.1313,17.1279
528959300,120,120,0.563123,-1.48455,27.1323,17.1289
529059296,120,120,0.563134,-2.01663,27.1334,17.13
529159300,120,120,0.563172,-2.25545,27.1374,17.1339
529259300,120,120,0.563165,-2.23555,27.1366,17.1331
529359300,120,120,0.563119,-0.432227,27.1319,17.1285
529459300,120,120,0.56308,0.651311,27.1278,17.1244
529559300,120,120,0.561198,-2.17546,27.1347,17.0574
529659300,120,120,0.5592,-0.459306,27.1319,16.9801
529759304,120,120,0.559177,0.146918,27.1311,16.9788
529859304,120,120,0.559155,0.605852,27.1289,16.9765
529959312,120,120,0.561219,-2.29082,27.1401,17.0616
530059308,120,120,0.556296,-2.30585,27.5637,17.1392
530159304,120,120,0.556134,0.467198,27.5547,17.1274
530259304,120,120,0.556129,0.439708,27.5543,17.1269
530359304,120,120,0.554152,0.687431,27.5503,17.049
530459308,120,120,0.554168,0.549322,27.5533,17.0515
530559308,120,120,0.552237,0.405155,27.5544,16.9787
530659308,120,120,0.548345,-1.53214,27.5563,16.8322
530759308,120,120,0.546325,0.602665,27.553,16.7538
530859308,120,120,0.544344,0.621169,27.5525,16.6789
530959308,120,120,0.544356,-0.0508436,27.5552,16.681
531059308,120,120,0.544347,0.436457,27.5544,16.6802
531159316,120,120,0.542379,0.501555,27.554,16.6059
531259316,120,120,0.542376,0.0195558,27.5552,16.6065
531359312,120,120,0.540435,-2.10861,27.5578,16.5353
531459312,120,120,0.538428,-1.29826,27.5562,16.4592
531559316,120,120,0.538416,-1.73723,27.5566,16.459
531659312,120,120,0.536437,-1.60321,27.5565,16.385
531759316,120,120,0.536391,0.54861,27.5538,16.3817
531859312,120,120,0.534408,0.538072,27.5538,16.3078
531959316,120,120,0.534412,-0.540869,27.5556,16.3091
532059316,120,120,0.534414,-0.726155,27.5558,16.3093
532159316,120,120,0.532416,0.310692,27.5549,16.2344
532259320,120,120,0.530417,-0.500035,27.5557,16.1608
532359316,120,120,0.528399,0.0885622,27.5553,16.0859
532459320,120,120,0.528471,-2.28527,27.5631,16.0931
532559320,120,120,0.528405,-1.89431,27.5573,16.0873
532659320,120,120,0.526361,0.555154,27.5535,16.0097
532759324,120,120,0.524346,0.443846,27.5541,15.9358
532859328,120,120,0.524346,-0.536588,27.5556,15.9367
532959320,120,120,0.524351,-1.30764,27.5561,15.9372
533059320,120,120,0.522346,-1.65582,27.5565,15.8638
533159324,120,120,0.522324,-1.13353,27.556,15.8627
533259324,120,120,0.520257,0.6518,27.5517,15.7844
533359324,120,120,0.518231,0.593602,27.5526,15.7109
533459324,120,120,0.516193,0.567968,27.553,15.6368
533559324,120,120,0.514148,0.547314,27.5531,15.5625
533659324,120,120,0.514137,0.496648,27.5535,15.5623
533759324,120,120,0.51419,-2.10438,27.558,15.5668
533859324,120,120,0.514154,0.219902,27.555,15.5637
533959328,120,120,0.516198,-1.47753,27.5563,15.6389
534059328,120,120,0.51622,-1.78453,27.5567,15.6399
534159328,120,120,0.514165,0.343617,27.5546,15.5639
534259328,120,120,0.514154,0.128989,27.555,15.5637
534359328,120,120,0.514158,-0.158659,27.5553,15.5641
534459336,120,120,0.514147,0.359142,27.5545,15.5632
534559340,120,120,0.514173,-1.76256,27.5566,15.5653
534659336,120,120,0.514172,-1.66604,27.5565,15.5652
534759332,120,120,0.514179,-1.96371,27.5572,15.5659
534859332,120,120,0.514151,0.28359,27.5548,15.5636
534959332,120,120,0.514168,-1.529,27.5562,15.565
535059332,120,120,0.51214,-1.816,27.5568,15.4917
535159340,120,120,0.51211,-0.374329,27.5556,15.4899
535259336,120,120,0.510055,0.411306,27.5544,15.4148
535359336,120,120,0.510025,0.557941,27.5533,15.4131
535459340,120,120,0.507995,0.356749,27.5544,15.3403
535559336,120,120,0.505935,0.19746,27.5549,15.2663
535659336,120,120,0.505916,0.293132,27.5547,15.2655
535759336,120,120,0.50391,-2.1589,27.5585,15.1955
535859336,120,120,0.503863,-1.01946,27.5561,15.1924
535959340,120,120,0.503832,0.533708,27.5536,15.19
536059340,120,120,0.501763,0.592745,27.5528,15.1153
536159340,120,120,0.501787,-1.3569,27.556,15.1179
543559388,0,120,0.46388,0.649528,27.9757,13.9959
543659384,0,120,0.463915,0.568699,27.977,13.9978
543759384,23.6802,120,0.466054,0.0527569,27.979,14.0738
543859388,118.584,120,0.463981,-1.6057,27.9803,14.0018
543959388,120,120,0.463966,-1.6999,27.9804,14.0014
544059388,84.201,120,0.463958,-1.00563,27.9799,14.0008
544159388,120,120,0.463983,-2.10667,27.9818,14.0026
544259400,120,120,0.46397,-1.85939,27.9808,14.0017
544359388,120,120,0.463971,-1.89127,27.9809,14.0018
544459388,120,120,0.463978,-1.98588,27.9813,14.0022
544559392,60.7856,120,0.455918,-0.604991,28.4003,13.9268
544659392,84.4258,120,0.453756,-1.01975,28.4038,13.8524
544759392,42.4505,120,0.453733,-0.287167,28.4034,13.8514
544859392,120,120,0.453784,-2.19986,28.407,13.8549
544959392,120,120,0.453791,-2.22129,28.4074,13.8554
545059392,0,120,0.45371,0.533138,28.402,13.8499
545159400,41.266,120,0.453736,-0.266491,28.4034,13.8515
545259396,0,120,0.451598,0.575589,28.4015,13.7755
545359396,4.17952,120,0.445854,0.372907,28.8229,13.776
545459396,120,120,0.447994,-2.246,28.833,13.8567
545559404,120,120,0.448062,-2.31647,28.8372,13.8611
545659404,120,120,0.448138,-2.32321,28.8423,13.8663
545759396,120,120,0.448009,-2.23458,28.8333,13.8573
545859396,0,120,0.449927,0.693741,28.8222,13.9201
545959400,0,120,0.44988,0.729022,28.8177,13.9163
546059400,0,120,0.452033,0.672587,28.8231,13.9955
546159400,0,120,0.452046,0.688657,28.8229,13.9959
546259400,54.5769,120,0.454183,-0.498364,28.8274,14.0742
546359400,0,120,0.458295,0.606897,28.8249,14.2201
546459400,6.78459,120,0.462467,0.344054,28.8267,14.3708
546559404,0,120,0.462443,0.696741,28.8226,14.3679
546659404,0,120,0.464428,0.737712,28.8179,14.4371
546759404,0,120,0.466532,0.710458,28.8208,14.5145
546859412,0,120,0.468545,0.741692,28.8175,14.5856
546959404,0,120,0.476555,0.741652,28.3961,14.6592
547059404,0,120,0.478686,0.75093,28.3938,14.7347
547159408,0,120,0.478716,0.764356,28.3948,14.7363
547259408,0,120,0.482822,0.770119,28.3963,14.8854
547359408,0,120,0.484877,0.772603,28.395,14.9592
547459412,0,120,0.486902,0.770826,28.393,15.0317
547559412,0,120,0.488992,0.772339,28.3964,15.1095
547659412,0,120,0.495218,0.783566,27.9756,15.1099
547759408,0,120,0.497351,0.808694,27.9756,15.1871
547859412,0,120,0.499369,0.806755,27.9728,15.2587
547959412,0,120,0.49932,0.797481,27.9675,15.254
548059412,0,120,0.49934,0.798742,27.9692,15.2557
548159412,0,120,0.497307,0.799224,27.9696,15.1822
548259412,0,120,0.497341,0.824167,27.9736,15.1856
548359412,120,120,0.505888,-2.46381,27.5626,15.2689
548459412,120,120,0.507996,-2.60352,27.5585,15.3427
548559416,0,120,0.507914,0.857203,27.5506,15.3353
548659416,0,120,0.507923,0.866679,27.5512,15.336
548759416,0,120,0.509962,0.842228,27.5507,15.4093
548859416,0,120,0.516536,0.820052,27.1283,15.4081
548959416,0,120,0.516587,0.827251,27.1246,15.4079
549059440,0,120,0.516608,0.847419,27.1264,15.4096
549159416,0,120,0.523382,0.886073,26.709,15.4127
549259420,0,120,0.525481,0.827283,26.7032,15.4842
549359420,0,120,0.525479,0.810152,26.7014,15.4831
549459420,0,120,0.52337,0.813345,26.6982,15.4061
549559420,0,120,0.523358,0.81277,26.6988,15.406
549659420,0,120,0.525464,0.838323,26.7016,15.4827
549759420,0,120,0.530313,0.838495,26.2817,15.41
549859420,0,120,0.528216,0.809884,26.2747,15.3319
549959424,0,120,0.526089,0.803702,26.2737,15.2565
550059424,0,120,0.530984,0.808989,25.853,15.1819
550159424,0,120,0.528929,0.821429,25.8525,15.1102
550259424,0,120,0.528868,0.807412,25.8488,15.106
550359424,0,120,0.533865,0.805585,25.4261,15.0299
550459424,0,120,0.531797,0.808075,25.4264,14.9592
550559428,0,120,0.539156,0.844393,25.0108,14.9636
550659436,0,120,0.536977,0.815257,25.0024,14.8846
550759432,0,120,0.532507,0.809263,24.996,14.7299
550859428,0,120,0.539991,0.828512,24.5814,14.7345
550959428,0,120,0.540137,0.87827,24.5851,14.7416
551059432,0,120,0.540159,0.922183,24.5867,14.7433
551159428,0,120,0.537882,0.822447,24.5814,14.6641
551259432,0,120,0.537889,0.846327,24.5834,14.6656
551359432,0,120,0.537835,0.816499,24.579,14.6611
551459432,0,120,0.537767,0.806355,24.5733,14.6554
551559432,0,120,0.543184,0.807803,24.1556,14.5843
551659432,0,120,0.5432,0.803502,24.1495,14.5812
551759432,0,120,0.543238,0.815852,24.1529,14.5845
551859440,0,120,0.548868,0.875201,23.7398,14.518
551959436,0,120,0.548896,0.863025,23.735,14.516
552059436,0,120,0.546651,0.871039,23.737,14.4441
552159440,0,120,0.544364,0.866924,23.7373,14.37
552259436,0,120,0.544285,0.813749,23.7322,14.3644
552359436,0,120,0.552276,0.852234,23.315,14.3676
552459436,0,120,0.547777,0.956997,23.3151,14.2234
552559440,120,120,0.545468,-2.65299,23.3183,14.1516
552659440,0,120,0.540768,0.935939,23.3152,14.0002
552759444,0,120,0.540719,0.887652,23.3144,13.9981
552859440,0,120,0.535953,0.824108,23.307,13.843
552959440,0,120,0.541608,0.827928,22.8891,13.7705
553059440,0,120,0.536911,0.85149,22.8864,13.6229
553159440,0,120,0.536791,0.815576,22.8803,13.6155
553259444,0,120,0.534479,0.826568,22.8858,13.5473
553359444,0,120,0.542586,0.811453,22.4623,13.5436
553459444,0,120,0.540233,0.813311,22.4585,13.4694
553559448,0,120,0.540186,0.81005,22.4564,13.4667
553659444,0,120,0.546158,0.817343,22.0392,13.3961
553759448,0,120,0.543807,0.831248,22.0396,13.3255
553859444,0,120,0.541333,0.824757,22.0397,13.2512
553959448,0,120,0.541292,0.823197,22.0382,13.2491
554059448,0,120,0.541266,0.821787,22.0364,13.2472
554159448,0,120,0.538752,0.814839,22.0328,13.1697
554259448,0,120,0.53632,0.83768,22.0375,13.0999
554359448,0,120,0.542285,0.825755,21.6161,13.0246
554459456,0,120,0.539893,0.886446,21.6178,12.9552
554559448,0,120,0.537332,0.83378,21.6159,12.879
554659452,0,120,0.537236,0.810412,21.6104,12.8729
554759452,0,120,0.543359,0.814699,21.1896,12.7986
554859468,0,120,0.543496,0.850482,21.1925,12.8043
554959460,0,120,0.543461,0.824354,21.1898,12.8017
555059452,0,120,0.549816,0.838008,20.771,12.7295
555159452,0,120,0.549815,0.822055,20.7638,12.7251
555259452,0,120,0.549878,0.863228,20.7684,12.7298
555359456,0,120,0.547255,0.837893,20.766,12.6534
555459456,0,120,0.553784,0.863962,20.3484,12.5819
555559456,0,120,0.551217,0.8729,20.3458,12.5082
555659456,0,120,0.548566,0.887645,20.3462,12.4343
555759456,0,120,0.545871,0.868311,20.3445,12.358
555859460,0,120,0.543167,0.848098,20.3429,12.2819
555959460,0,120,0.54972,0.823368,19.9209,12.2059
556059460,0,120,0.544308,0.812085,19.9135,12.0536
556159464,0,120,0.544225,0.808746,19.9108,12.0498
556259460,0,120,0.544308,0.827696,19.9165,12.0555
556359460,0,120,0.541517,0.816731,19.9116,11.9767
556459460,0,120,0.53882,0.824463,19.9153,11.9059
556559464,0,120,0.53604,0.815806,19.9139,11.8301
556659464,0,120,0.542672,0.806614,19.494,11.7562
556759468,0,120,0.54002,0.844853,19.4955,11.6867
556859464,0,120,0.539975,0.841139,19.4942,11.6848
556959464,0,120,0.537203,0.840247,19.4955,11.6122
557059464,0,120,0.534405,0.86992,19.4972,11.5394
557159464,120,120,0.531695,-2.48131,19.5052,11.4729
557259468,120,120,0.526048,-2.47924,19.5065,11.3259
557359468,0,120,0.525909,1.28421,19.5009,11.319
557459472,0,120,0.523081,1.89332,19.5014,11.2457
557559468,120,120,0.529724,-2.51706,19.0848,11.175
557659468,0,120,0.526814,1.21773,19.0768,11.0959
557759468,120,120,0.526894,-2.47495,19.0829,11.1015
557859468,0,120,0.520976,1.0625,19.0762,10.947
557959472,0,120,0.518018,1.22732,19.0766,10.8724
558059476,0,120,0.518016,2.41951,19.0779,10.8731
558159472,0,120,0.512096,0.949785,19.0747,10.7222
558259472,120,120,0.509277,-2.43408,19.0847,10.6571
558359472,120,120,0.50625,-2.47167,19.0822,10.58
558459472,120,120,0.503273,-2.49493,19.0829,10.5063
558559472,120,120,0.503248,-2.4945,19.083,10.5057
558659476,120,120,0.50324,-2.51264,19.0825,10.5053
558759480,120,120,0.494238,-2.40537,19.5113,10.5136
558859476,120,120,0.49416,-2.41105,19.5143,10.5132
558959476,120,120,0.494151,-2.41221,19.514,10.5128
559059480,120,120,0.494307,-2.38824,19.5226,10.5214
559159484,120,120,0.485183,-2.48887,19.9281,10.5064
559259476,120,120,0.487969,-2.5251,19.9293,10.5781
559359480,120,120,0.49086,-2.61718,19.9282,10.6515
559459480,120,120,0.490891,-2.56047,19.9288,10.6526
559559480,120,120,0.490901,-2.54597,19.9292,10.6531
559659484,120,120,0.490895,-2.58824,19.929,10.6528
559759484,120,120,0.49087,-2.77032,19.9278,10.6515
559859480,120,120,0.488075,-2.46078,19.9327,10.5826
559959480,0,120,0.487933,2.69576,19.9262,10.5756
560059484,120,120,0.490853,-2.64649,19.928,10.6512
560159484,120,120,0.493803,-2.51752,19.9306,10.7283
560259484,0,120,0.496622,3.03623,19.9266,10.7987
560359492,120,120,0.499573,-2.4964,19.9306,10.8771
560459484,120,120,0.499631,-2.4559,19.9322,10.8794
560559484,120,120,0.502454,-2.4916,19.9306,10.9517
560659484,120,120,0.508163,-2.4785,19.9313,11.1007
560759488,120,120,0.508263,-2.44048,19.9344,11.1051
560859488,120,120,0.508231,-2.47607,19.9327,11.1033
560959488,120,120,0.508223,-2.47402,19.9323,11.1028
561059488,120,120,0.508186,-2.52361,19.9299,11.1005
561159488,120,120,0.508164,-2.58059,19.9284,11.0992
561259488,120,120,0.508213,-2.47249,19.9314,11.1021
561359496,120,120,0.505307,-2.88158,19.9273,11.024
561459492,120,120,0.505338,-2.52477,19.9305,11.0266
561559492,120,120,0.505348,-2.4797,19.931,11.0272
561659500,120,120,0.505296,-2.68966,19.9279,11.0241
561759492,120,120,0.505334,-2.50267,19.9301,11.0263
561859500,120,120,0.505337,-2.50511,19.9303,11.0265
561959496,120,120,0.505307,-2.61273,19.9286,11.0248
562059496,120,120,0.505316,-2.58105,19.9291,11.0252
562159496,120,120,0.505276,-2.91644,19.927,11.0231
562259496,0,120,0.502426,3.12922,19.9263,10.9486
562359496,120,120,0.502513,-2.43661,19.9326,10.9544
562459496,120,120,0.502485,-2.47036,19.9312,10.9528
562559496,120,120,0.499643,-2.45912,19.9316,10.8794
562659500,120,120,0.499684,-2.42583,19.9351,10.8824
562759500,120,120,0.499693,-2.42744,19.9359,10.8831
562859500,120,120,0.499704,-2.42918,19.9364,10.8836
562959500,120,120,0.49973,-2.43382,19.938,10.8852
563059500,120,120,0.491054,-2.42846,20.3617,10.8883
563159500,120,120,0.493813,-2.41259,20.366,10.9629
563259500,120,120,0.499378,-2.4287,20.362,11.1074
563359500,120,120,0.499364,-2.45707,20.3586,11.1052
563459504,120,120,0.490844,-2.44992,20.7805,11.1066
563559504,120,120,0.490845,-2.42846,20.788,11.1107
563659504,120,120,0.488011,-2.44972,20.7844,11.0331
563759504,120,120,0.488076,-2.4109,20.7894,11.0375
563859504,120,120,0.487996,-2.43348,20.7846,11.0328
563959504,0,120,0.484961,1.02091,20.7701,10.9444
564059508,120,120,0.48506,-2.61441,20.7771,10.9508
564159508,120,120,0.476916,-2.50208,21.2018,10.9549
564259508,120,120,0.479589,-2.48938,21.2049,11.0284
564359516,120,120,0.479628,-2.45494,21.2056,11.0298
564459512,120,120,0.479679,-2.43718,21.2085,11.0327
564559516,120,120,0.482384,-2.47341,21.2067,11.1048
564659512,120,120,0.482282,-2.83515,21.1999,11.0985
564759512,120,120,0.485029,-2.63115,21.2007,11.1732
564859512,120,120,0.477162,-2.42429,21.6305,11.1832
564959512,120,120,0.47974,-2.44853,21.631,11.2542
565059516,120,120,0.482417,-2.47638,21.6295,11.3271
565159520,120,120,0.482467,-2.46947,21.6313,11.3294
565259516,120,120,0.485029,-2.68452,21.6248,11.3967
565359516,120,120,0.487682,-3.04661,21.6225,11.4689
565459516,0,120,0.490346,2.15861,21.6211,11.542
565559516,120,120,0.490414,-2.71601,21.6236,11.5453
565659516,120,120,0.487915,-2.44132,21.6333,11.481
565759520,120,120,0.477389,-2.42177,22.0577,11.4104
565859516,120,120,0.479982,-2.40979,22.0634,11.486
565959516,120,120,0.479919,-2.42729,22.0585,11.4816
566059516,120,120,0.482456,-2.47894,22.0528,11.5499
566159520,120,120,0.482622,-2.41585,22.0614,11.559
566259520,120,120,0.479895,-2.46164,22.0558,11.4795
566359520,120,120,0.479837,-2.47794,22.0538,11.4769
566459520,120,120,0.47987,-2.43489,22.0555,11.4787
566559520,120,120,0.474601,-2.43076,22.0563,11.3318
566659524,120,120,0.474524,-2.46156,22.0544,11.3287
566759524,120,120,0.466832,-2.55923,22.4718,11.3255
566859528,120,120,0.466759,-2.52844,22.4747,11.3249
566959528,120,120,0.469427,-2.46103,22.4774,11.4016
567059524,120,120,0.469509,-2.42642,22.4808,11.4056
567159524,120,120,0.472129,-2.4282,22.4814,11.48
567259532,120,120,0.474733,-2.44767,22.4803,11.5534
567359532,120,120,0.467266,-2.44798,22.9013,11.5544
567459528,120,120,0.467162,-2.46674,22.902,11.5518
567559528,120,120,0.467105,-2.5126,22.8988,11.5486
567659528,120,120,0.467113,-2.49809,22.8991,11.5489
567759528,120,120,0.467174,-2.45973,22.9027,11.5525
567859528,120,120,0.459965,-2.43594,23.3272,11.5564
567959532,120,120,0.462463,-2.42472,23.3317,11.6313
568059528,120,120,0.465005,-2.42278,23.331,11.7051
568159532,120,120,0.457931,-2.41118,23.7529,11.7072
568259532,120,120,0.460352,-2.41994,23.755,11.7798
568359532,120,120,0.462752,-2.5005,23.7485,11.8476
568459536,120,120,0.462704,-2.69009,23.7446,11.8443
568559540,0,120,0.467631,3.1332,23.742,11.9895
568659536,120,120,0.470218,-2.52477,23.7462,12.0688
568759536,120,120,0.465627,-2.52435,24.1665,12.1431
568859536,120,120,0.468129,-2.43994,24.1762,12.2238
568959544,120,120,0.468051,-2.55405,24.1704,12.2185
569059536,120,120,0.472869,-2.69375,24.168,12.3639
569159536,120,120,0.475411,-2.47636,24.1733,12.4442
569259536,120,120,0.475488,-2.43351,24.1769,12.4484
569359540,120,120,0.468456,-2.45585,24.5941,12.4452
569459540,120,120,0.468416,-2.45721,24.5985,12.4462
569559540,120,120,0.468477,-2.43708,24.6025,12.4501
569659540,120,120,0.468524,-2.41866,24.6056,12.4531
569759548,120,120,0.468464,-2.42681,24.6017,12.4493
569859548,120,120,0.468494,-2.4147,24.6033,12.4511
569959540,120,120,0.468451,-2.43933,24.6006,12.4484
570059540,120,120,0.468414,-2.46634,24.5986,12.4462
570159544,120,120,0.461612,-2.47188,25.0187,12.4457
570259544,120,120,0.463941,-2.44784,25.0232,12.5207
570359544,120,120,0.466294,-2.45721,25.0217,12.5937
570459548,120,120,0.46635,-2.43384,25.0239,12.5966
570559544,120,120,0.466336,-2.45575,25.023,12.5957
570659552,120,120,0.459727,-2.43857,25.4468,12.5989
570759548,120,120,0.457368,-2.42219,25.452,12.5269
570859548,120,120,0.457332,-2.41876,25.4509,12.5252
570959548,120,120,0.453172,-2.423,25.8706,12.5983
571059548,120,120,0.453083,-2.46024,25.8706,12.5954
571159556,120,120,0.45311,-2.4457,25.8724,12.5972
571259548,120,120,0.453069,-2.46363,25.8701,12.5948
571359548,120,120,0.453086,-2.4412,25.8709,12.5957
571459548,120,120,0.446805,-2.42836,26.2933,12.5977
571559552,120,120,0.446701,-2.46444,26.2935,12.5944
571659552,120,120,0.446677,-2.49758,26.2921,12.5929
571759556,120,120,0.448869,-2.94511,26.2866,12.6612
571859556,120,120,0.448949,-2.53076,26.2903,12.6656
571959560,120,120,0.448979,-2.47538,26.2923,12.6675
572059552,120,120,0.44281,-2.47702,26.7129,12.6677
572159552,120,120,0.444963,-2.58193,26.7131,12.7383
572259556,120,120,0.447194,-2.8096,26.7108,12.8105
572359556,0,120,0.447181,2.48417,26.7088,12.8091
572459560,0,120,0.44717,2.13469,26.7082,12.8085
572559556,0,120,0.449371,1.11307,26.7052,12.8793
572659560,0,120,0.45332,0.969635,26.2822,12.8036
572759564,0,120,0.453277,0.870012,26.2739,12.7981
572859560,0,120,0.453308,0.878201,26.2757,12.8
572959560,0,120,0.457333,0.83101,25.8512,12.7222
573059560,0,120,0.455124,0.825423,25.8513,12.6514
573159560,0,120,0.455147,0.803935,25.8536,12.6532
573259560,0,120,0.452838,0.766995,25.8533,12.5792
573359568,0,120,0.45455,0.768114,25.428,12.4261
573459564,0,120,0.454552,0.765537,25.4237,12.4241
573559564,0,120,0.449966,0.710487,25.4306,12.2833
573659564,120,120,0.447688,-2.18437,25.4376,12.2153
573759564,120,120,0.442915,-1.67008,25.4361,12.0655
573859564,0,120,0.44279,0.712891,25.431,12.0592
573959564,0,120,0.440309,0.753786,25.4245,11.979
574059568,0,120,0.44919,0.746852,25.0066,12.0546
574159568,0,120,0.446917,0.74102,25.0064,11.9845
