timestamp,logNumber,tooLargeSamples,droppedSamples,queuedSamples,buffersFilled,buffersWritten,writesFailed,lastWriteError,averageWriteTime,maxWriteTime
51027816,8,0,0,31196,51,51,0,0,77,104
52027808,8,0,0,31822,52,52,0,0,77,104
53027812,8,0,0,32448,53,53,0,0,102,104
54027816,8,0,0,33074,54,54,0,0,78,104
55027824,8,0,0,33700,55,55,0,0,79,104
56027852,8,0,0,34326,56,56,0,0,81,104
57027836,8,0,0,34952,57,57,0,0,84,104
58027856,8,0,0,35578,58,58,0,0,78,104
59027864,8,0,0,36204,59,59,0,0,80,104
60027868,8,0,0,36830,60,60,0,0,81,104
61027860,8,0,0,37456,61,61,0,0,83,104
62027884,8,0,0,38082,62,62,0,0,82,104
63027872,8,0,0,38708,63,63,0,0,82,104
64027876,8,0,0,39334,64,64,0,0,82,104
65028016,8,0,0,39960,65,65,0,0,87,104
66028004,8,0,0,40586,66,66,0,0,89,104
67028008,8,0,0,41212,67,67,0,0,80,104
68028016,8,0,0,41838,68,68,0,0,74,104
69028032,8,0,0,42464,69,69,0,0,75,104
70028040,8,0,0,43090,70,70,0,0,71,104
71028032,8,0,0,43716,71,71,0,0,71,104
72028052,8,0,0,44342,72,72,0,0,67,104
73028044,8,0,0,44968,73,73,0,0,69,104
74028052,8,0,0,45594,74,74,0,0,64,104
75028068,8,0,0,46220,75,75,0,0,78,104
76028076,8,0,0,46846,76,76,0,0,74,104
77028068,8,0,0,47472,77,77,0,0,73,104
78028076,8,0,0,48098,78,78,0,0,74,104
79028092,8,0,0,48724,79,79,0,0,74,104
80028088,8,0,0,49350,80,80,0,0,74,104
81028092,8,0,0,49976,81,81,0,0,78,104
82028112,8,0,0,50602,82,82,0,0,77,104
83028104,8,0,0,51228,83,83,0,0,80,104
84028124,8,0,0,51854,84,84,0,0,75,104
85028128,8,0,0,52480,85,85,0,0,79,104
86028136,8,0,0,53106,86,86,0,0,81,104
87028128,8,0,0,53732,87,87,0,0,80,104
88028132,8,0,0,54358,88,88,0,0,77,104
89028164,8,0,0,54984,89,89,0,0,79,104
90028172,8,0,0,55610,90,90,0,0,81,104
91028152,8,0,0,56236,92,91,0,0,86,104
92028416,8,0,0,56862,93,92,0,0,84,104
93028164,8,0,0,57488,94,93,0,0,82,104
94028168,8,0,0,58114,95,95,0,0,81,104
95028192,8,0,0,58740,96,96,0,0,85,104
96028180,8,0,0,59366,97,97,0,0,89,104
97028200,8,0,0,59992,98,98,0,0,85,104
98028192,8,0,0,60618,99,99,0,0,87,104
99028200,8,0,0,61244,100,100,0,0,90,104
100028204,8,0,0,61870,101,101,0,0,83,104
101028228,8,0,0,62496,102,102,0,0,81,104
102028216,8,0,0,63122,103,103,0,0,76,104
103028236,8,0,0,63748,104,104,0,0,85,104
104028248,8,0,0,64374,105,105,0,0,83,104
105028236,8,0,0,65000,106,106,0,0,76,104
106028260,8,0,0,65626,107,107,0,0,77,104
107028260,8,0,0,66252,108,108,0,0,76,104
108028272,8,0,0,66878,109,109,0,0,73,104
109028256,8,0,0,67504,110,110,0,0,95,104
110028264,8,0,0,68130,111,111,0,0,70,104
111028272,8,0,0,68756,112,112,0,0,77,104
112028276,8,0,0,69382,113,113,0,0,74,104
113028296,8,0,0,70008,114,114,0,0,73,104
114028288,8,0,0,70634,115,115,0,0,75,104
115028296,8,0,0,71260,116,116,0,0,82,104
116028312,8,0,0,71886,117,117,0,0,101,104
117028332,8,0,0,72512,118,118,0,0,81,104
118028324,8,0,0,73138,119,119,0,0,83,104
119028316,8,0,0,73764,120,120,0,0,87,104
120028348,8,0,0,74390,121,121,0,0,81,104
121028352,8,0,0,75016,122,122,0,0,81,104
122028360,8,0,0,75642,123,123,0,0,84,104
123028344,8,0,0,76268,124,124,0,0,85,104
124028372,8,0,0,76894,125,125,0,0,81,104
125028352,8,0,0,77520,126,126,0,0,84,104
126028360,8,0,0,78146,127,127,0,0,83,104
127028388,8,0,0,78772,128,128,0,0,84,104
128028372,8,0,0,79398,129,129,0,0,88,104
129028396,8,0,0,80024,130,130,0,0,80,104
130028396,8,0,0,80650,131,131,0,0,83,104
131028404,8,0,0,81276,132,132,0,0,80,104
132028408,8,0,0,81902,133,133,0,0,80,104
133028416,8,0,0,82528,134,134,0,0,85,104
134028432,8,0,0,83154,136,135,0,0,75,104
135028412,8,0,0,83780,137,136,0,0,79,104
136028448,8,0,0,84406,138,137,0,0,71,104
137028424,8,0,0,85032,139,139,0,0,73,104
138028432,8,0,0,85658,140,140,0,0,76,104
139028436,8,0,0,86284,141,141,0,0,71,104
140028536,8,0,0,86910,142,142,0,0,72,104
141028524,8,0,0,87536,143,143,0,0,73,104
142028556,8,0,0,88162,144,144,0,0,76,104
143028536,8,0,0,88788,145,145,0,0,75,104
144028544,8,0,0,89414,146,146,0,0,67,104
145028564,8,0,0,90040,147,147,0,0,77,104
146028568,8,0,0,90666,148,148,0,0,70,104
147028560,8,0,0,91292,149,149,0,0,77,104
148028568,8,0,0,91918,150,150,0,0,76,104
149028592,8,0,0,92544,151,151,0,0,80,104
150028580,8,0,0,93170,152,152,0,0,78,104
151028600,8,0,0,93796,153,153,0,0,79,104
152028592,8,0,0,94422,154,154,0,0,79,104
153028596,8,0,0,95048,155,155,0,0,80,104
154028616,8,0,0,95674,156,156,0,0,79,104
155028628,8,0,0,96300,157,157,0,0,81,104
156028628,8,0,0,96926,158,158,0,0,82,104
157028620,8,0,0,97552,159,159,0,0,79,104
158028648,8,0,0,98178,160,160,0,0,79,104
159028644,8,0,0,98804,161,161,0,0,82,104
160028640,8,0,0,99430,162,162,0,0,83,104
161028656,8,0,0,100056,163,163,0,0,78,104
162028664,8,0,0,100682,164,164,0,0,85,104
163028656,8,0,0,101308,165,165,0,0,88,104
164028664,8,0,0,101934,166,166,0,0,83,104
165028688,8,0,0,102560,167,167,0,0,90,104
166028676,8,0,0,103186,168,168,0,0,84,104
167028704,8,0,0,103812,169,169,0,0,89,104
168028700,8,0,0,104438,170,170,0,0,84,104
169028708,8,0,0,105064,171,171,0,0,90,104
170028712,8,0,0,105690,172,172,0,0,83,104
171028704,8,0,0,106316,173,173,0,0,84,104
172028724,8,0,0,106942,174,174,0,0,79,104
173028716,8,0,0,107568,175,175,0,0,77,104
174028736,8,0,0,108194,176,176,0,0,75,104
175028740,8,0,0,108820,177,177,0,0,80,104
176028732,8,0,0,109446,178,178,0,0,77,104
177029040,8,0,0,110072,180,179,0,0,76,104
178030196,8,0,0,110699,181,180,0,0,73,104
179030188,8,0,0,111325,182,181,0,0,76,104
180030192,8,0,0,111951,183,183,0,0,85,104
181030200,8,0,0,112577,184,184,0,0,80,104
182030204,8,0,0,113203,185,185,0,0,76,104
183030208,8,0,0,113829,186,186,0,0,79,104
184030216,8,0,0,114455,187,187,0,0,79,104
185030228,8,0,0,115081,188,188,0,0,78,104
186030228,8,0,0,115707,189,189,0,0,80,104
187030248,8,0,0,116333,190,190,0,0,79,104
188030240,8,0,0,116959,191,191,0,0,85,104
189030244,8,0,0,117585,192,192,0,0,82,104
190030252,8,0,0,118211,193,193,0,0,90,104
191030256,8,0,0,118837,194,194,0,0,81,104
192030264,8,0,0,119463,195,195,0,0,81,104
193030268,8,0,0,120089,196,196,0,0,86,104
194030276,8,0,0,120715,197,197,0,0,81,104
195030280,8,0,0,121341,198,198,0,0,83,104
196030284,8,0,0,121967,199,199,0,0,82,104
197030296,8,0,0,122593,200,200,0,0,86,104
198030300,8,0,0,123222,201,201,0,0,81,104
199030304,8,0,0,123858,202,202,0,0,88,104
200030312,8,0,0,124494,203,203,0,0,82,104
201030316,8,0,0,125130,204,204,0,0,89,104
202030324,8,0,0,125766,205,205,0,0,86,104
203030328,8,0,0,126402,206,206,0,0,81,104
204030336,8,0,0,127038,207,207,0,0,87,104
205030340,8,0,0,127674,208,208,0,0,80,104
206030348,8,0,0,128310,209,209,0,0,81,104
207030352,8,0,0,128946,210,210,0,0,81,104
208030360,8,0,0,129582,211,211,0,0,72,104
209030364,8,0,0,130218,212,212,0,0,73,104
210030372,8,0,0,130854,213,213,0,0,71,104
211030376,8,0,0,131490,214,214,0,0,74,104
212030396,8,0,0,132126,215,215,0,0,77,104
213030396,8,0,0,132762,217,216,0,0,72,104
214030396,8,0,0,133398,218,217,0,0,76,104
215030400,8,0,0,134034,219,219,0,0,73,104
216030412,8,0,0,134670,220,220,0,0,67,104
217030412,8,0,0,135306,221,221,0,0,68,104
218030416,8,0,0,135942,222,222,0,0,74,104
219030424,8,0,0,136578,223,223,0,0,76,104
220030428,8,0,0,137214,224,224,0,0,77,104
221030436,8,0,0,137850,225,225,0,0,76,104
222030440,8,0,0,138486,226,226,0,0,76,104
223030448,8,0,0,139122,227,227,0,0,77,104
224030452,8,0,0,139758,228,228,0,0,82,104
225030460,8,0,0,140394,229,229,0,0,84,104
226030464,8,0,0,141030,230,230,0,0,84,104
227030472,8,0,0,141666,231,231,0,0,82,104
228030476,8,0,0,142302,232,232,0,0,81,104
229030484,8,0,0,142938,233,233,0,0,81,104
230030496,8,0,0,143574,234,234,0,0,82,104
231030496,8,0,0,144210,235,235,0,0,82,104
232030500,8,0,0,144846,236,236,0,0,82,104
233030508,8,0,0,145482,237,237,0,0,83,104
234030512,8,0,0,146118,238,238,0,0,82,104
235030520,8,0,0,146754,239,239,0,0,85,104
236030524,8,0,0,147390,240,240,0,0,81,104
237030532,8,0,0,148026,241,241,0,0,86,104
238030536,8,0,0,148662,242,242,0,0,86,104
239030544,8,0,0,149298,243,243,0,0,88,104
240030548,8,0,0,149934,244,244,0,0,88,104
241030556,8,0,0,150570,245,245,0,0,90,104
242030560,8,0,0,151206,246,246,0,0,104,104
243030568,8,0,0,151842,248,247,0,0,70,104
244030604,8,0,0,152478,249,248,0,0,76,104
245030580,8,0,0,153114,250,250,0,0,76,104
246030584,8,0,0,153750,251,251,0,0,76,104
247030604,8,0,0,154386,252,252,0,0,73,104
248030596,8,0,0,155022,253,253,0,0,91,104
249030604,8,0,0,155658,254,254,0,0,83,104
250030608,8,0,0,156294,255,255,0,0,86,104
251030612,8,0,0,156930,256,256,0,0,86,104
252030620,8,0,0,157566,257,257,0,0,82,104
253030628,8,0,0,158202,258,258,0,0,82,104
254030636,8,0,0,158838,259,259,0,0,84,104
255030636,8,0,0,159474,260,260,0,0,83,104
256030644,8,0,0,160110,261,261,0,0,84,104
257030648,8,0,0,160746,262,262,0,0,82,104
258030656,8,0,0,161382,263,263,0,0,87,104
259030660,8,0,0,162018,264,264,0,0,87,104
260030668,8,0,0,162654,265,265,0,0,80,104
261030672,8,0,0,163290,266,266,0,0,83,104
262030688,8,0,0,163926,267,267,0,0,80,104
263030684,8,0,0,164562,268,268,0,0,77,104
264030692,8,0,0,165198,269,269,0,0,78,104
265030704,8,0,0,165834,270,270,0,0,82,104
266030704,8,0,0,166470,271,271,0,0,75,104
267030724,8,0,0,167106,272,272,0,0,74,104
268030716,8,0,0,167742,273,273,0,0,77,104
269030720,8,0,0,168378,274,274,0,0,71,104
270030728,8,0,0,169014,275,275,0,0,76,104
271030732,8,0,0,169650,276,276,0,0,78,104
272030740,8,0,0,170286,277,277,0,0,70,104
273030744,8,0,0,170922,279,278,0,0,70,104
274030768,8,0,0,171558,280,279,0,0,76,104
275030764,8,0,0,172194,281,281,0,0,73,104
276030764,8,0,0,172830,282,282,0,0,79,104
277030768,8,0,0,173466,283,283,0,0,76,104
278030784,8,0,0,174102,284,284,0,0,79,104
279030780,8,0,0,174738,285,285,0,0,78,104
280030788,8,0,0,175374,286,286,0,0,82,104
281030792,8,0,0,176010,287,287,0,0,81,104
282030800,8,0,0,176646,288,288,0,0,80,104
283030804,8,0,0,177282,289,289,0,0,76,104
284030816,8,0,0,177918,290,290,0,0,75,104
285030816,8,0,0,178554,291,291,0,0,76,104
286030824,8,0,0,179190,292,292,0,0,84,104
287030828,8,0,0,179826,293,293,0,0,81,104
288030836,8,0,0,180462,294,294,0,0,83,104
289030840,8,0,0,181098,295,295,0,0,82,104
290030844,8,0,0,181734,296,296,0,0,82,104
291030852,8,0,0,182370,297,297,0,0,85,104
292030860,8,0,0,183006,298,298,0,0,81,104
293030868,8,0,0,183642,299,299,0,0,85,104
294030868,8,0,0,184278,300,300,0,0,83,104
295030876,8,0,0,184914,301,301,0,0,84,104
296030884,8,0,0,185550,302,302,0,0,87,104
297030888,8,0,0,186186,303,303,0,0,87,104
298030896,8,0,0,186822,304,304,0,0,86,104
299030900,8,0,0,187458,305,305,0,0,86,104
300030904,8,0,0,188094,306,306,0,0,88,104
301030912,8,0,0,188730,307,307,0,0,85,104
302030924,8,0,0,189366,308,308,0,0,79,104
303030928,8,0,0,190002,310,309,0,0,83,104
304030932,8,0,0,190638,311,310,0,0,80,104
305030936,8,0,0,191274,312,312,0,0,74,104
306030940,8,0,0,191910,313,313,0,0,77,104
307030948,8,0,0,192546,314,314,0,0,71,104
308030952,8,0,0,193182,315,315,0,0,71,104
309030960,8,0,0,193818,316,316,0,0,78,104
310030968,8,0,0,194454,317,317,0,0,77,104
311030972,8,0,0,195090,318,318,0,0,80,104
312030976,8,0,0,195726,319,319,0,0,82,104
313030988,8,0,0,196362,320,320,0,0,75,104
314030988,8,0,0,196998,321,321,0,0,79,104
315030996,8,0,0,197634,322,322,0,0,78,104
316031000,8,0,0,198270,323,323,0,0,80,104
317031008,8,0,0,198906,324,324,0,0,78,104
318031012,8,0,0,199542,325,325,0,0,79,104
319031020,8,0,0,200178,326,326,0,0,85,104
320031024,8,0,0,200814,327,327,0,0,83,104
321031032,8,0,0,201450,328,328,0,0,84,104
322031036,8,0,0,202086,329,329,0,0,81,104
323031044,8,0,0,202722,330,330,0,0,83,104
324031056,8,0,0,203358,331,331,0,0,89,104
325031056,8,0,0,203994,332,332,0,0,81,104
326031060,8,0,0,204630,333,333,0,0,87,104
327031068,8,0,0,205266,334,334,0,0,82,104
328031072,8,0,0,205902,335,335,0,0,82,104
329031076,8,0,0,206538,336,336,0,0,87,104
330031084,8,0,0,207174,337,337,0,0,89,104
331031100,8,0,0,207810,338,338,0,0,87,104
332031096,8,0,0,208446,339,339,0,0,86,104
333031108,8,0,0,209082,341,340,0,0,90,104
334031144,8,0,0,209718,342,341,0,0,81,104
335031116,8,0,0,210354,343,343,0,0,78,104
336031124,8,0,0,210990,344,344,0,0,76,104
337031128,8,0,0,211626,345,345,0,0,81,104
338031132,8,0,0,212262,346,346,0,0,80,104
339031144,8,0,0,212898,347,347,0,0,78,104
340031156,8,0,0,213534,348,348,0,0,73,104
341031152,8,0,0,214170,349,349,0,0,78,104
342031156,8,0,0,214806,350,350,0,0,76,104
343031164,8,0,0,215442,351,351,0,0,70,104
344031168,8,0,0,216078,352,352,0,0,76,104
345031172,8,0,0,216714,353,353,0,0,79,104
346031180,8,0,0,217350,354,354,0,0,74,104
347031184,8,0,0,217986,355,355,0,0,73,104
348031192,8,0,0,218622,356,356,0,0,70,104
349031196,8,0,0,219258,357,357,0,0,80,104
350031204,8,0,0,219894,358,358,0,0,77,104
351031208,8,0,0,220530,359,359,0,0,79,104
352031216,8,0,0,221166,360,360,0,0,72,104
353031220,8,0,0,221802,361,361,0,0,74,104
354031228,8,0,0,222438,362,362,0,0,78,104
355031232,8,0,0,223074,363,363,0,0,84,104
356031240,8,0,0,223710,364,364,0,0,77,104
357031256,8,0,0,224346,365,365,0,0,83,104
358031252,8,0,0,224982,366,366,0,0,85,104
359031256,8,0,0,225618,367,367,0,0,88,104
360031264,8,0,0,226254,368,368,0,0,81,104
361031268,8,0,0,226890,369,369,0,0,82,104
362031276,8,0,0,227526,370,370,0,0,80,104
363031284,8,0,0,228162,372,371,0,0,81,104
364031288,8,0,0,228798,373,372,0,0,84,104
365031292,8,0,0,229434,374,374,0,0,77,104
366031300,8,0,0,230070,375,375,0,0,100,104
367031304,8,0,0,230706,376,376,0,0,67,104
368031312,8,0,0,231342,377,377,0,0,75,104
369031324,8,0,0,231978,378,378,0,0,69,104
370031324,8,0,0,232614,379,379,0,0,81,104
371031328,8,0,0,233250,380,380,0,0,74,104
372031336,8,0,0,233886,381,381,0,0,77,104
373031340,8,0,0,234522,382,382,0,0,71,104
374031344,8,0,0,235158,383,383,0,0,72,104
375031352,8,0,0,235794,384,384,0,0,76,104
376031356,8,0,0,236430,385,385,0,0,70,104
377031364,8,0,0,237066,386,386,0,0,79,104
378031372,8,0,0,237702,387,387,0,0,71,104
379031380,8,0,0,238338,388,388,0,0,78,104
380031380,8,0,0,238974,389,389,0,0,71,104
381031392,8,0,0,239610,390,390,0,0,78,104
382031408,8,0,0,240246,391,391,0,0,72,104
383031400,8,0,0,240882,392,392,0,0,98,104
384031404,8,0,0,241518,393,393,0,0,77,104
385031420,8,0,0,242154,394,394,0,0,78,104
386031420,8,0,0,242790,395,395,0,0,69,104
387031424,8,0,0,243426,396,396,0,0,76,104
388031428,8,0,0,244062,397,397,0,0,70,104
389031452,8,0,0,244698,398,398,0,0,77,104
390031440,8,0,0,245334,399,399,0,0,68,104
391031448,8,0,0,245970,400,400,0,0,79,104
392031452,8,0,0,246606,401,401,0,0,73,104
393031464,8,0,0,247242,403,402,0,0,75,104
394031464,8,0,0,247878,404,403,0,0,80,104
395031472,8,0,0,248514,405,405,0,0,76,104
396031476,8,0,0,249150,406,406,0,0,75,104
397031484,8,0,0,249786,407,407,0,0,78,104
398031488,8,0,0,250422,408,408,0,0,77,104
399031496,8,0,0,251058,409,409,0,0,74,104
400031500,8,0,0,251694,410,410,0,0,79,104
401031508,8,0,0,252330,411,411,0,0,75,104
402031512,8,0,0,252966,412,412,0,0,74,104
403031520,8,0,0,253602,413,413,0,0,74,104
404031524,8,0,0,254238,414,414,0,0,74,104
405031528,8,0,0,254874,415,415,0,0,73,104
406031536,8,0,0,255510,416,416,0,0,74,104
407031552,8,0,0,256146,417,417,0,0,76,104
408031548,8,0,0,256782,418,418,0,0,70,104
409031560,8,0,0,257418,419,419,0,0,78,104
410031560,8,0,0,258054,420,420,0,0,75,104
411031568,8,0,0,258690,421,421,0,0,80,104
412031572,8,0,0,259326,422,422,0,0,86,104
413031580,8,0,0,259962,423,423,0,0,80,104
414031600,8,0,0,260598,424,424,0,0,83,104
415031592,8,0,0,261234,425,425,0,0,80,104
416031596,8,0,0,261870,426,426,0,0,90,104
417031604,8,0,0,262506,427,427,0,0,81,104
418031608,8,0,0,263142,428,428,0,0,81,104
419031616,8,0,0,263778,429,429,0,0,81,104
420031620,8,0,0,264414,430,430,0,0,74,104
421031628,8,0,0,265050,431,431,0,0,78,104
422031632,8,0,0,265686,432,432,0,0,77,104
423031640,8,0,0,266322,434,433,0,0,80,104
424031676,8,0,0,266958,435,434,0,0,79,104
425031660,8,0,0,267594,436,436,0,0,80,104
426031656,8,0,0,268230,437,437,0,0,82,104
427031660,8,0,0,268866,438,438,0,0,86,104
428031668,8,0,0,269502,439,439,0,0,87,104
429031672,8,0,0,270138,440,440,0,0,110,110
430031680,8,0,0,270774,441,441,0,0,73,110
431031684,8,0,0,271410,442,442,0,0,79,110
432031692,8,0,0,272046,443,443,0,0,77,110
433031696,8,0,0,272682,444,444,0,0,78,110
434031708,8,0,0,273318,445,445,0,0,76,110
435031708,8,0,0,273954,446,446,0,0,71,110
436031716,8,0,0,274590,447,447,0,0,78,110
437031720,8,0,0,275226,448,448,0,0,75,110
438031728,8,0,0,275862,449,449,0,0,72,110
439031732,8,0,0,276498,450,450,0,0,77,110
440031740,8,0,0,277134,451,451,0,0,76,110
441031744,8,0,0,277770,452,452,0,0,74,110
442031752,8,0,0,278406,453,453,0,0,81,110
443031756,8,0,0,279042,454,454,0,0,76,110
444031776,8,0,0,279678,455,455,0,0,80,110
445031768,8,0,0,280314,456,456,0,0,81,110
446031776,8,0,0,280950,457,457,0,0,83,110
447031780,8,0,0,281586,458,458,0,0,77,110
448031788,8,0,0,282222,459,459,0,0,78,110
449031792,8,0,0,282858,460,460,0,0,77,110
450031800,8,0,0,283494,461,461,0,0,83,110
451031808,8,0,0,284130,462,462,0,0,82,110
452031808,8,0,0,284766,463,463,0,0,82,110
453031816,8,0,0,285402,465,464,0,0,83,110
454031824,8,0,0,286038,466,465,0,0,88,110
455031828,8,0,0,286674,467,467,0,0,82,110
456031832,8,0,0,287310,468,468,0,0,82,110
457031840,8,0,0,287946,469,469,0,0,83,110
458031860,8,0,0,288582,470,470,0,0,82,110
459031852,8,0,0,289218,471,471,0,0,85,110
460031856,8,0,0,289854,472,472,0,0,84,110
461031864,8,0,0,290490,473,473,0,0,87,110
462031872,8,0,0,291126,474,474,0,0,81,110
463031876,8,0,0,291762,475,475,0,0,79,110
464031884,8,0,0,292398,476,476,0,0,79,110
465031888,8,0,0,293034,477,477,0,0,80,110
466031892,8,0,0,293670,478,478,0,0,81,110
467031900,8,0,0,294306,479,479,0,0,79,110
468031904,8,0,0,294942,480,480,0,0,76,110
469031912,8,0,0,295578,481,481,0,0,81,110
470031916,8,0,0,296214,482,482,0,0,73,110
471031924,8,0,0,296850,483,483,0,0,77,110
472031928,8,0,0,297486,484,484,0,0,78,110
473031936,8,0,0,298122,485,485,0,0,74,110
474031940,8,0,0,298758,486,486,0,0,77,110
475031948,8,0,0,299394,487,487,0,0,72,110
476031960,8,0,0,300030,488,488,0,0,75,110
477031960,8,0,0,300666,489,489,0,0,81,110
478031968,8,0,0,301302,490,490,0,0,76,110
479031972,8,0,0,301938,491,491,0,0,81,110
480031992,8,0,0,302574,492,492,0,0,79,110
481031996,8,0,0,303210,493,493,0,0,79,110
482031988,8,0,0,303846,495,494,0,0,80,110
483031996,8,0,0,304482,496,495,0,0,81,110
484032000,8,0,0,305118,497,496,0,0,79,110
485032008,8,0,0,305754,498,498,0,0,84,110
486032012,8,0,0,306390,499,499,0,0,81,110
487032020,8,0,0,307026,500,500,0,0,78,110
488032028,8,0,0,307662,501,501,0,0,73,110
489032032,8,0,0,308298,502,502,0,0,78,110
490032036,8,0,0,308934,503,503,0,0,81,110
491032044,8,0,0,309570,504,504,0,0,107,110
492032048,8,0,0,310206,505,505,0,0,86,110
493032060,8,0,0,310842,506,506,0,0,82,110
494032060,8,0,0,311478,507,507,0,0,88,110
495032068,8,0,0,312114,508,508,0,0,85,110
496032072,8,0,0,312750,509,509,0,0,89,110
497032080,8,0,0,313386,510,510,0,0,83,110
498032084,8,0,0,314022,511,511,0,0,81,110
499032092,8,0,0,314658,512,512,0,0,84,110
500032104,8,0,0,315294,513,513,0,0,79,110
501032104,8,0,0,315930,514,514,0,0,83,110
502032108,8,0,0,316566,515,515,0,0,80,110
503032116,8,0,0,317202,516,516,0,0,75,110
504032132,8,0,0,317838,517,517,0,0,74,110
505032124,8,0,0,318474,518,518,0,0,74,110
506032132,8,0,0,319110,519,519,0,0,76,110
506538528,8,0,0,319439,520,520,0,0,72,110
