temperatureTimestamp,temperature,pressureTimestamp,pressure,humid_timestamp,humidity
3156200,32.18,3156200,100362,3156204,0
3176176,32.18,3176176,100362,3176180,0
3196324,32.18,3196324,100363,3196332,0
3216172,32.18,3216172,100363,3216176,0
3236172,32.18,3236172,100363,3236176,0
3256208,32.18,3256208,100363,3256212,0
3276172,32.18,3276172,100363,3276176,0
3296172,32.18,3296172,100363,3296176,0
3316172,32.18,3316172,100363,3316176,0
3336172,32.18,3336172,100363,3336176,0
3356200,32.18,3356200,100363,3356204,0
3376172,32.18,3376172,100364,3376176,0
3396172,32.18,3396172,100364,3396176,0
3416180,32.18,3416180,100363,3416184,0
3436172,32.18,3436172,100363,3436176,0
3456204,32.19,3456204,100363,3456208,0
3476172,32.19,3476172,100364,3476176,0
3496172,32.19,3496172,100364,3496176,0
3516176,32.19,3516176,100363,3516180,0
3536172,32.19,3536172,100363,3536176,0
3556204,32.19,3556204,100363,3556208,0
3576172,32.19,3576172,100363,3576180,0
3596172,32.19,3596172,100363,3596176,0
3616172,32.19,3616172,100363,3616176,0
3636172,32.19,3636172,100363,3636176,0
3656204,32.19,3656204,100363,3656208,0
3676172,32.19,3676172,100363,3676180,0
3696172,32.19,3696172,100363,3696176,0
3716172,32.19,3716172,100363,3716180,0
3736172,32.19,3736172,100363,3736180,0
3756204,32.19,3756204,100363,3756208,0
3776184,32.19,3776184,100363,3776188,0
3796176,32.19,3796176,100363,3796180,0
3816336,32.19,3816336,100362,3816340,0
3836176,32.19,3836176,100363,3836180,0
3856204,32.19,3856204,100363,3856208,0
3876176,32.19,3876176,100363,3876180,0
3896176,32.19,3896176,100363,3896180,0
3916176,32.19,3916176,100363,3916180,0
3936176,32.19,3936176,100363,3936180,0
3956204,32.19,3956204,100363,3956208,0
3976176,32.19,3976176,100363,3976180,0
3996176,32.19,3996176,100363,3996180,0
4016176,32.19,4016176,100363,4016180,0
4036184,32.19,4036184,100363,4036188,0
4056228,32.19,4056228,100363,4056236,0
4076188,32.19,4076188,100364,4076192,0
4096176,32.19,4096176,100364,4096180,0
4116176,32.19,4116176,100364,4116180,0
4136176,32.19,4136176,100364,4136180,0
4156204,32.2,4156204,100364,4156212,0
4176176,32.2,4176176,100364,4176180,0
4196176,32.2,4196176,100364,4196180,0
4216176,32.2,4216176,100363,4216180,0
4236176,32.2,4236176,100364,4236180,0
4256212,32.2,4256212,100364,4256216,0
4276176,32.2,4276176,100364,4276184,0
4296176,32.2,4296176,100363,4296184,0
4316176,32.2,4316176,100364,4316180,0
4336184,32.2,4336184,100364,4336188,0
4356208,32.2,4356208,100364,4356216,0
4376176,32.2,4376176,100364,4376184,0
4396176,32.2,4396176,100364,4396184,0
4416176,32.2,4416176,100364,4416184,0
4436348,32.2,4436348,100364,4436356,0
4456208,32.2,4456208,100364,4456212,0
4476180,32.2,4476180,100364,4476184,0
4496180,32.2,4496180,100363,4496184,0
4516180,32.2,4516180,100363,4516184,0
4536180,32.2,4536180,100363,4536184,0
4556208,32.2,4556208,100363,4556212,0
4576180,32.2,4576180,100363,4576184,0
4596184,32.2,4596184,100363,4596188,0
4616180,32.2,4616180,100363,4616184,0
4636180,32.2,4636180,100363,4636184,0
4656208,32.2,4656208,100363,4656212,0
4676188,32.2,4676188,100363,4676192,0
4696180,32.2,4696180,100363,4696184,0
4716180,32.2,4716180,100363,4716184,0
4736180,32.2,4736180,100363,4736184,0
4756208,32.2,4756208,100363,4756216,0
4776180,32.2,4776180,100363,4776184,0
4796180,32.2,4796180,100363,4796184,0
4816180,32.2,4816180,100363,4816184,0
4836188,32.2,4836188,100363,4836192,0
4856212,32.2,4856212,100363,4856216,0
4876180,32.2,4876180,100363,4876188,0
4896180,32.2,4896180,100363,4896184,0
4916180,32.2,4916180,100363,4916184,0
4936184,32.2,4936184,100363,4936188,0
4956208,32.21,4956208,100363,4956216,0
4976180,32.21,4976180,100363,4976188,0
4996180,32.21,4996180,100363,4996184,0
5016180,32.21,5016180,100363,5016188,0
5036188,32.21,5036188,100364,5036192,0
5056416,32.21,5056416,100364,5056420,0
5076180,32.21,5076180,100364,5076188,0
5096188,32.21,5096188,100364,5096196,0
5116180,32.21,5116180,100364,5116188,0
5136180,32.21,5136180,100365,5136188,0
5156212,32.21,5156212,100364,5156216,0
5176184,32.21,5176184,100364,5176188,0
5196180,32.21,5196180,100364,5196188,0
5216184,32.21,5216184,100364,5216188,0
5236184,32.21,5236184,100364,5236188,0
5256212,32.21,5256212,100364,5256220,0
5276184,32.21,5276184,100364,5276188,0
5296184,32.21,5296184,100364,5296188,0
5316184,32.21,5316184,100364,5316188,0
5336184,32.21,5336184,100364,5336188,0
5356212,32.21,5356212,100364,5356220,0
5376184,32.21,5376184,100364,5376188,0
5396184,32.21,5396184,100364,5396188,0
5416192,32.21,5416192,100364,5416196,0
5436184,32.21,5436184,100364,5436188,0
5456212,32.21,5456212,100364,5456220,0
5476184,32.21,5476184,100364,5476188,0
5496184,32.21,5496184,100364,5496188,0
5516184,32.21,5516184,100364,5516188,0
5536184,32.21,5536184,100364,5536188,0
5556216,32.21,5556216,100364,5556220,0
5576184,32.21,5576184,100364,5576188,0
5596184,32.21,5596184,100364,5596188,0
5616184,32.21,5616184,100364,5616192,0
5636192,32.21,5636192,100363,5636196,0
5656220,32.21,5656220,100363,5656228,0
5676340,32.21,5676340,100363,5676348,0
5696184,32.21,5696184,100363,5696192,0
5716184,32.21,5716184,100363,5716192,0
5736184,32.21,5736184,100363,5736192,0
5756224,32.21,5756224,100363,5756228,0
5776184,32.21,5776184,100363,5776192,0
5796184,32.21,5796184,100363,5796192,0
5816184,32.21,5816184,100363,5816192,0
5836188,32.21,5836188,100363,5836192,0
5856216,32.21,5856216,100363,5856220,0
5876188,32.21,5876188,100363,5876192,0
5896188,32.21,5896188,100363,5896192,0
5916188,32.21,5916188,100363,5916192,0
5936188,32.21,5936188,100363,5936192,0
5956216,32.22,5956216,100363,5956220,0
5976188,32.22,5976188,100363,5976192,0
5996200,32.22,5996200,100363,5996204,0
6016208,32.22,6016208,100363,6016216,0
6036196,32.22,6036196,100364,6036200,0
6056216,32.22,6056216,100364,6056224,0
6076188,32.22,6076188,100363,6076192,0
6096196,32.22,6096196,100363,6096200,0
6116196,32.22,6116196,100363,6116200,0
6136188,32.22,6136188,100363,6136192,0
6156216,32.22,6156216,100363,6156224,0
6176188,32.22,6176188,100363,6176192,0
6196188,32.22,6196188,100363,6196192,0
6216192,32.22,6216192,100363,6216196,0
6236188,32.22,6236188,100363,6236192,0
6256220,32.22,6256220,100362,6256224,0
6276196,32.22,6276196,100362,6276200,0
6296356,32.22,6296356,100362,6296360,0
6316188,32.22,6316188,100362,6316192,0
6336188,32.22,6336188,100362,6336196,0
6356220,32.22,6356220,100362,6356224,0
6376196,32.21,6376196,100361,6376204,0
6396192,32.21,6396192,100361,6396196,0
6416188,32.21,6416188,100361,6416196,0
6436188,32.21,6436188,100361,6436196,0
6456220,32.21,6456220,100361,6456224,0
6476192,32.22,6476192,100362,6476196,0
6496196,32.22,6496196,100362,6496204,0
6516188,32.22,6516188,100362,6516196,0
6536192,32.22,6536192,100361,6536196,0
6556220,32.22,6556220,100361,6556224,0
6576192,32.22,6576192,100362,6576196,0
6596192,32.22,6596192,100362,6596196,0
6616192,32.22,6616192,100362,6616196,0
6636192,32.21,6636192,100361,6636196,0
6656220,32.22,6656220,100362,6656224,0
6676192,32.22,6676192,100362,6676196,0
6696192,32.22,6696192,100362,6696196,0
6716192,32.22,6716192,100362,6716196,0
6736192,32.22,6736192,100362,6736196,0
6756240,32.22,6756240,100362,6756244,0
6776192,32.22,6776192,100361,6776196,0
6796192,32.22,6796192,100361,6796196,0
6816192,32.22,6816192,100361,6816196,0
6836192,32.22,6836192,100361,6836196,0
6856220,32.22,6856220,100362,6856228,0
6876192,32.22,6876192,100362,6876196,0
6896192,32.22,6896192,100361,6896196,0
6916368,32.22,6916368,100361,6916372,0
6936192,32.22,6936192,100361,6936196,0
6956228,32.22,6956232,100361,6956236,0
6976196,32.22,6976196,100362,6976200,0
6996200,32.22,6996200,100362,6996204,0
7016192,32.22,7016192,100362,7016200,0
7036192,32.22,7036192,100362,7036200,0
7056224,32.22,7056224,100361,7056228,0
7076192,32.22,7076192,100362,7076200,0
7096192,32.22,7096192,100362,7096200,0
7116192,32.22,7116192,100362,7116200,0
7136192,32.22,7136192,100362,7136200,0
7156232,32.22,7156232,100362,7156236,0
7176196,32.22,7176196,100362,7176200,0
7196196,32.22,7196196,100362,7196200,0
7216196,32.22,7216196,100362,7216200,0
7236196,32.22,7236196,100362,7236200,0
7256224,32.22,7256224,100362,7256228,0
7276200,32.22,7276200,100362,7276204,0
7296196,32.22,7296196,100362,7296200,0
7316196,32.22,7316196,100362,7316200,0
7336196,32.22,7336196,100362,7336200,0
7356224,32.22,7356224,100362,7356232,0
7376196,32.22,7376196,100362,7376200,0
7396196,32.22,7396196,100362,7396200,0
7416196,32.22,7416196,100362,7416200,0
7436200,32.22,7436200,100362,7436204,0
7456224,32.22,7456224,100362,7456232,0
7476196,32.22,7476196,100362,7476200,0
7496196,32.22,7496196,100362,7496200,0
7516196,32.22,7516196,100362,7516200,0
7536352,32.22,7536352,100363,7536360,0
7556224,32.22,7556224,100363,7556232,0
7576196,32.22,7576200,100363,7576204,0
7596196,32.22,7596196,100363,7596200,0
7616196,32.22,7616196,100363,7616200,0
7636196,32.22,7636196,100363,7636200,0
7656228,32.22,7656228,100363,7656232,0
7676196,32.22,7676196,100363,7676204,0
7696200,32.22,7696200,100363,7696204,0
7716196,32.22,7716196,100363,7716204,0
7736196,32.22,7736196,100362,7736204,0
7756236,32.22,7756236,100363,7756240,0
7776196,32.22,7776196,100363,7776204,0
7796196,32.22,7796196,100363,7796204,0
7816204,32.22,7816204,100363,7816212,0
7836196,32.22,7836196,100363,7836204,0
7856228,32.22,7856228,100362,7856232,0
7876200,32.22,7876200,100362,7876204,0
7896200,32.22,7896200,100362,7896204,0
7916208,32.22,7916208,100362,7916212,0
7936200,32.22,7936200,100362,7936204,0
7956236,32.22,7956236,100363,7956240,0
7976208,32.22,7976208,100363,7976216,0
7996200,32.23,7996200,100363,7996204,0
8016200,32.23,8016200,100363,8016204,0
8036200,32.23,8036200,100363,8036204,0
8056228,32.23,8056228,100363,8056236,0
8076200,32.23,8076200,100363,8076204,0
8096200,32.23,8096200,100363,8096204,0
8116200,32.23,8116200,100363,8116204,0
8136200,32.22,8136200,100362,8136204,0
8156420,32.22,8156420,100362,8156424,0
8176200,32.22,8176200,100362,8176204,0
8196200,32.22,8196200,100362,8196204,0
8216200,32.23,8216200,100362,8216204,0
8236200,32.23,8236200,100362,8236204,0
8256232,32.23,8256232,100362,8256236,0
8276200,32.23,8276200,100362,8276204,0
8296200,32.23,8296200,100362,8296204,0
8316200,32.23,8316200,100362,8316208,0
8336208,32.23,8336208,100361,8336212,0
8356244,32.23,8356244,100362,8356248,0
8376200,32.23,8376200,100361,8376208,0
8396200,32.23,8396200,100362,8396208,0
8416200,32.23,8416200,100362,8416208,0
8436200,32.23,8436200,100362,8436208,0
8456236,32.23,8456236,100362,8456248,0
8476200,32.23,8476200,100362,8476208,0
8496208,32.23,8496208,100362,8496216,0
8516204,32.23,8516204,100362,8516208,0
8536204,32.23,8536204,100362,8536208,0
8556240,32.23,8556240,100362,8556248,0
8576204,32.23,8576204,100362,8576208,0
8596200,32.23,8596204,100362,8596208,0
8616204,32.23,8616204,100362,8616208,0
8636204,32.23,8636204,100362,8636208,0
8656232,32.23,8656232,100362,8656240,0
8676204,32.23,8676204,100362,8676208,0
8696208,32.23,8696208,100362,8696212,0
8716212,32.23,8716212,100362,8716216,0
8736204,32.23,8736204,100361,8736208,0
8756244,32.23,8756244,100361,8756248,0
8776372,32.23,8776372,100361,8776376,0
8796204,32.23,8796204,100361,8796208,0
8816204,32.23,8816204,100361,8816208,0
8836212,32.23,8836212,100361,8836216,0
8856232,32.23,8856232,100361,8856240,0
8876204,32.23,8876204,100361,8876212,0
8896204,32.23,8896204,100361,8896208,0
8916208,32.23,8916208,100361,8916212,0
8936216,32.23,8936216,100361,8936220,0
8956268,32.23,8956268,100361,8956272,0
8976204,32.23,8976204,100361,8976212,0
8996204,32.23,8996204,100361,8996208,0
9016212,32.23,9016212,100361,9016216,0
9036204,32.23,9036204,100362,9036208,0
9056236,32.23,9056236,100362,9056240,0
9076208,32.23,9076208,100362,9076212,0
9096208,32.23,9096208,100362,9096216,0
9116208,32.23,9116208,100362,9116212,0
9136204,32.23,9136204,100362,9136212,0
9156240,32.23,9156240,100362,9156248,0
9176208,32.23,9176208,100362,9176212,0
9196204,32.23,9196204,100362,9196212,0
9216204,32.23,9216204,100362,9216212,0
9236208,32.23,9236208,100362,9236212,0
9256236,32.23,9256236,100362,9256240,0
9276208,32.23,9276208,100362,9276212,0
9296208,32.23,9296208,100362,9296212,0
9316208,32.23,9316208,100362,9316212,0
9336208,32.23,9336208,100362,9336212,0
9356240,32.23,9356240,100362,9356252,0
9376208,32.23,9376208,100362,9376212,0
9396380,32.23,9396380,100362,9396384,0
9416208,32.23,9416208,100362,9416212,0
9436212,32.23,9436212,100362,9436216,0
9456248,32.23,9456248,100362,9456252,0
9476208,32.23,9476208,100362,9476212,0
9496208,32.23,9496208,100361,9496212,0
9516208,32.23,9516208,100362,9516212,0
9536208,32.23,9536208,100361,9536212,0
9556236,32.23,9556236,100362,9556244,0
9576212,32.23,9576212,100362,9576216,0
9596208,32.23,9596208,100362,9596212,0
9616208,32.23,9616208,100362,9616212,0
9636208,32.23,9636208,100362,9636212,0
9656240,32.23,9656240,100362,9656244,0
9676208,32.23,9676208,100362,9676216,0
9696208,32.23,9696208,100361,9696212,0
9716208,32.23,9716208,100361,9716212,0
9736208,32.23,9736208,100362,9736216,0
9756244,32.23,9756244,100362,9756248,0
9776216,32.23,9776216,100362,9776220,0
9796212,32.23,9796212,100362,9796216,0
9816208,32.23,9816212,100361,9816216,0
9836212,32.23,9836212,100361,9836216,0
9856240,32.23,9856240,100361,9856244,0
9876212,32.23,9876212,100361,9876220,0
9896208,32.23,9896208,100361,9896216,0
9916212,32.23,9916212,100360,9916216,0
9936212,32.23,9936212,100360,9936220,0
9956252,32.23,9956252,100360,9956256,0
9976212,32.23,9976212,100360,9976216,0
9996212,32.23,9996212,100360,9996216,0
10016364,32.23,10016364,100360,10016372,0
10036212,32.23,10036212,100360,10036216,0
10056244,32.23,10056244,100360,10056256,0
10076212,32.23,10076212,100361,10076216,0
10096212,32.23,10096212,100361,10096216,0
10116216,32.23,10116216,100361,10116220,0
10136220,32.23,10136220,100361,10136224,0
10156244,32.23,10156244,100360,10156248,0
10176212,32.23,10176212,100360,10176216,0
10196212,32.23,10196212,100361,10196216,0
10216212,32.23,10216212,100361,10216216,0
10236212,32.23,10236212,100361,10236216,0
10256240,32.23,10256240,100361,10256248,0
10276212,32.23,10276212,100361,10276220,0
10296212,32.23,10296212,100361,10296216,0
10316220,32.23,10316220,100361,10316224,0
10336212,32.23,10336212,100361,10336216,0
10356244,32.23,10356244,100361,10356248,0
10376212,32.23,10376212,100361,10376220,0
10396212,32.23,10396212,100361,10396220,0
10416220,32.24,10416220,100362,10416224,0
10436212,32.24,10436212,100362,10436220,0
10456244,32.24,10456244,100362,10456248,0
10476216,32.24,10476216,100362,10476220,0
10496216,32.24,10496216,100362,10496220,0
10516212,32.24,10516212,100362,10516220,0
10536216,32.24,10536216,100362,10536224,0
10556244,32.24,10556244,100362,10556248,0
10576216,32.24,10576216,100362,10576220,0
10596216,32.24,10596216,100362,10596220,0
10616212,32.24,10616212,100362,10616220,0
10636376,32.24,10636376,100361,10636384,0
10656252,32.24,10656252,100361,10656256,0
10676216,32.24,10676216,100361,10676220,0
10696216,32.24,10696216,100361,10696220,0
10716216,32.24,10716216,100361,10716220,0
10736216,32.24,10736216,100361,10736220,0
10756248,32.24,10756248,100361,10756252,0
10776216,32.24,10776216,100361,10776220,0
10796216,32.24,10796216,100361,10796220,0
10816216,32.24,10816216,100361,10816220,0
10836216,32.24,10836216,100361,10836220,0
10856256,32.24,10856256,100361,10856260,0
10876220,32.24,10876220,100361,10876224,0
10896232,32.24,10896232,100361,10896236,0
10916216,32.24,10916216,100361,10916224,0
10936216,32.24,10936216,100361,10936220,0
10956248,32.24,10956248,100361,10956252,0
10976216,32.24,10976216,100361,10976220,0
10996216,32.24,10996216,100361,10996220,0
11016216,32.24,11016216,100361,11016224,0
11036216,32.24,11036216,100361,11036220,0
11056268,32.24,11056268,100361,11056272,0
11076216,32.24,11076216,100362,11076224,0
11096224,32.24,11096224,100362,11096228,0
11116216,32.24,11116216,100361,11116224,0
11136216,32.24,11136216,100361,11136224,0
11156248,32.24,11156248,100362,11156252,0
11176220,32.24,11176220,100361,11176224,0
11196216,32.24,11196216,100362,11196224,0
11216216,32.24,11216216,100362,11216224,0
11236220,32.24,11236220,100362,11236224,0
11256440,32.24,11256440,100361,11256444,0
11276220,32.24,11276220,100361,11276224,0
11296220,32.24,11296220,100362,11296224,0
11316220,32.24,11316220,100362,11316224,0
11336224,32.24,11336224,100362,11336228,0
11356256,32.24,11356256,100362,11356260,0
11376220,32.24,11376220,100362,11376224,0
11396220,32.24,11396220,100362,11396224,0
11416220,32.24,11416220,100362,11416224,0
11436228,32.24,11436228,100361,11436232,0
11456252,32.24,11456252,100361,11456264,0
11476220,32.24,11476220,100362,11476224,0
11496220,32.24,11496220,100362,11496224,0
11516220,32.24,11516220,100362,11516224,0
11536220,32.24,11536220,100362,11536224,0
11556260,32.24,11556260,100361,11556264,0
11576220,32.24,11576220,100361,11576228,0
11596220,32.24,11596220,100361,11596224,0
11616228,32.24,11616228,100361,11616232,0
11636220,32.24,11636220,100361,11636224,0
11656260,32.24,11656260,100361,11656264,0
11676220,32.24,11676220,100361,11676228,0
11696220,32.24,11696220,100361,11696228,0
11716220,32.24,11716220,100361,11716224,0
11736220,32.24,11736220,100361,11736224,0
11756252,32.24,11756252,100361,11756256,0
11776220,32.24,11776220,100361,11776228,0
11796220,32.24,11796220,100361,11796228,0
11816220,32.24,11816220,100361,11816228,0
11836220,32.24,11836224,100361,11836228,0
11856264,32.24,11856264,100361,11856276,0
11876428,32.24,11876428,100361,11876432,0
11896224,32.24,11896224,100361,11896228,0
11916224,32.24,11916224,100362,11916228,0
11936228,32.24,11936228,100362,11936236,0
11956256,32.24,11956256,100362,11956260,0
11976224,32.24,11976224,100361,11976228,0
11996224,32.24,11996224,100361,11996228,0
12016224,32.24,12016224,100361,12016228,0
12036224,32.24,12036224,100361,12036228,0
12056252,32.24,12056252,100361,12056256,0
12076224,32.24,12076224,100361,12076228,0
12096232,32.24,12096232,100361,12096236,0
12116224,32.24,12116224,100361,12116228,0
12136224,32.24,12136224,100361,12136228,0
12156256,32.24,12156256,100361,12156264,0
12176224,32.24,12176224,100362,12176228,0
12196224,32.24,12196224,100362,12196228,0
12216224,32.24,12216224,100362,12216232,0
12236224,32.24,12236224,100362,12236228,0
12256256,32.24,12256256,100362,12256260,0
12276224,32.24,12276224,100362,12276228,0
12296228,32.24,12296228,100362,12296232,0
12316224,32.24,12316224,100362,12316228,0
12336224,32.24,12336224,100362,12336228,0
12356256,32.24,12356256,100361,12356260,0
12376228,32.24,12376228,100361,12376232,0
12396232,32.24,12396232,100361,12396236,0
12416224,32.24,12416224,100361,12416228,0
12436224,32.24,12436224,100361,12436232,0
12456256,32.24,12456256,100361,12456260,0
12476224,32.24,12476224,100361,12476232,0
12496392,32.24,12496392,100362,12496396,0
12516224,32.24,12516224,100362,12516232,0
12536224,32.24,12536224,100362,12536232,0
12556256,32.24,12556256,100362,12556260,0
12576228,32.24,12576228,100362,12576232,0
12596224,32.24,12596224,100363,12596232,0
12616236,32.24,12616236,100363,12616240,0
12636232,32.24,12636232,100363,12636236,0
12656256,32.23,12656256,100362,12656260,0
12676228,32.23,12676228,100362,12676232,0
12696228,32.23,12696228,100362,12696232,0
12716236,32.23,12716236,100362,12716240,0
12736228,32.23,12736228,100362,12736236,0
12756268,32.23,12756268,100362,12756276,0
12776228,32.23,12776228,100363,12776236,0
12796228,32.23,12796228,100363,12796232,0
12816228,32.23,12816228,100363,12816232,0
12836228,32.23,12836228,100363,12836232,0
12856256,32.23,12856256,100362,12856264,0
12876228,32.23,12876228,100362,12876232,0
12896232,32.23,12896232,100362,12896236,0
12916228,32.23,12916228,100362,12916232,0
12936236,32.23,12936236,100362,12936240,0
12956256,32.23,12956256,100363,12956264,0
12976228,32.23,12976228,100363,12976236,0
12996228,32.23,12996228,100363,12996232,0
13016232,32.23,13016232,100362,13016236,0
13036232,32.23,13036232,100362,13036236,0
13056260,32.23,13056260,100363,13056264,0
13076228,32.23,13076232,100363,13076236,0
13096228,32.23,13096228,100363,13096236,0
13116404,32.23,13116404,100362,13116408,0
13136228,32.23,13136228,100362,13136236,0
13156260,32.23,13156260,100362,13156264,0
13176228,32.23,13176228,100362,13176236,0
13196228,32.23,13196228,100362,13196236,0
13216228,32.23,13216228,100362,13216236,0
13236232,32.23,13236232,100362,13236236,0
13256268,32.23,13256268,100363,13256276,0
13276232,32.23,13276232,100363,13276236,0
13296232,32.23,13296232,100362,13296236,0
13316232,32.23,13316232,100362,13316236,0
13336232,32.23,13336232,100362,13336236,0
13356260,32.23,13356260,100363,13356264,0
13376236,32.23,13376236,100363,13376240,0
13396232,32.23,13396232,100363,13396240,0
13416232,32.23,13416232,100363,13416236,0
13436232,32.23,13436232,100363,13436236,0
13456272,32.23,13456272,100363,13456276,0
13476232,32.23,13476232,100363,13476236,0
13496232,32.23,13496232,100363,13496236,0
13516240,32.23,13516240,100363,13516244,0
13536232,32.23,13536232,100363,13536236,0
13556260,32.23,13556260,100363,13556268,0
13576232,32.23,13576232,100363,13576236,0
13596232,32.23,13596232,100363,13596236,0
13616232,32.23,13616232,100362,13616236,0
13636232,32.23,13636232,100362,13636236,0
13656272,32.23,13656272,100363,13656276,0
13676232,32.23,13676232,100363,13676236,0
13696232,32.23,13696232,100363,13696240,0
13716236,32.23,13716236,100363,13716244,0
13736388,32.23,13736388,100363,13736392,0
13756264,32.23,13756264,100363,13756268,0
13776232,32.23,13776232,100363,13776240,0
13796232,32.22,13796232,100362,13796240,0
13816232,32.22,13816232,100363,13816240,0
13836236,32.22,13836236,100363,13836244,0
13856272,32.22,13856272,100363,13856280,0
13876236,32.22,13876236,100363,13876240,0
13896232,32.22,13896232,100363,13896240,0
13916236,32.22,13916236,100363,13916240,0
13936232,32.22,13936232,100363,13936240,0
13956264,32.22,13956264,100363,13956268,0
13976236,32.22,13976236,100363,13976240,0
13996236,32.22,13996236,100363,13996240,0
14016236,32.22,14016236,100363,14016240,0
14036236,32.22,14036236,100363,14036240,0
14056268,32.22,14056268,100363,14056280,0
14076236,32.22,14076236,100363,14076240,0
14096236,32.22,14096236,100363,14096240,0
14116236,32.22,14116236,100363,14116240,0
14136244,32.22,14136244,100363,14136248,0
14156264,32.22,14156264,100363,14156272,0
14176236,32.22,14176236,100362,14176240,0
14196240,32.22,14196240,100362,14196244,0
14216236,32.22,14216236,100363,14216240,0
14236236,32.22,14236236,100362,14236240,0
14256276,32.22,14256276,100362,14256280,0
