timestamp,cpu_usage,cpu_usage_min,cpu_usage_max,cpu_usage_mean,free_heap,min_free_heap
148339,59.7878,30.7459,59.8014,57.4768,5.28004e+06,5.27462e+06
149339,59.787,30.7459,59.8014,57.4925,5.28004e+06,5.27462e+06
150339,59.8091,30.7459,59.8091,57.5082,5.28004e+06,5.27462e+06
151339,59.8062,30.7459,59.8091,57.5236,5.28004e+06,5.27462e+06
152339,59.8188,30.7459,59.8188,57.5389,5.28004e+06,5.27462e+06
153339,59.8411,30.7459,59.8411,57.5542,5.28004e+06,5.27462e+06
154339,59.8241,30.7459,59.8411,57.5691,5.28004e+06,5.27462e+06
155339,59.8317,30.7459,59.8411,57.5839,5.28004e+06,5.27462e+06
156339,59.8436,30.7459,59.8436,57.5986,5.28004e+06,5.27462e+06
157339,59.8414,30.7459,59.8436,57.613,5.28004e+06,5.27462e+06
158339,59.8442,30.7459,59.8442,57.6273,5.28004e+06,5.27462e+06
159339,59.8697,30.7459,59.8697,57.6416,5.28004e+06,5.27462e+06
160339,59.8537,30.7459,59.8697,57.6556,5.28004e+06,5.27462e+06
161339,59.8614,30.7459,59.8697,57.6695,5.28004e+06,5.27462e+06
162339,59.8603,30.7459,59.8697,57.6832,5.28004e+06,5.27462e+06
163339,59.8478,30.7459,59.8697,57.6966,5.28004e+06,5.27462e+06
164339,59.8449,30.7459,59.8697,57.7099,5.28004e+06,5.27462e+06
165339,59.8329,30.7459,59.8697,57.7229,5.28004e+06,5.27462e+06
166339,59.8581,30.7459,59.8697,57.7359,5.28004e+06,5.27462e+06
167339,59.8452,30.7459,59.8697,57.7487,5.28004e+06,5.27462e+06
168339,59.8285,30.7459,59.8697,57.7612,5.28004e+06,5.27462e+06
169339,59.8319,30.7459,59.8697,57.7736,5.28004e+06,5.27462e+06
170339,59.8528,30.7459,59.8697,57.786,5.28004e+06,5.27462e+06
171339,59.8402,30.7459,59.8697,57.7982,5.28004e+06,5.27462e+06
172339,59.8646,30.7459,59.8697,57.8103,5.28004e+06,5.27462e+06
173339,59.8628,30.7459,59.8697,57.8223,5.28004e+06,5.27462e+06
174339,59.8531,30.7459,59.8697,57.8341,5.28004e+06,5.27462e+06
175339,59.8499,30.7459,59.8697,57.8458,5.28004e+06,5.27462e+06
176339,59.8457,30.7459,59.8697,57.8573,5.28004e+06,5.27462e+06
177339,59.8627,30.7459,59.8697,57.8687,5.28006e+06,5.27462e+06
178341,59.859,30.7459,59.8697,57.88,5.28006e+06,5.27462e+06
179341,59.8514,30.7459,59.8697,57.8912,5.28006e+06,5.27462e+06
180341,59.8684,30.7459,59.8697,57.9023,5.28004e+06,5.27462e+06
181341,59.867,30.7459,59.8697,57.9133,5.28004e+06,5.27462e+06
182341,59.8907,30.7459,59.8907,57.9243,5.28004e+06,5.27462e+06
183341,59.8948,30.7459,59.8948,57.9351,5.28004e+06,5.27462e+06
184341,59.887,30.7459,59.8948,57.9459,5.28004e+06,5.27462e+06
185341,59.8939,30.7459,59.8948,57.9565,5.28004e+06,5.27462e+06
186341,59.8957,30.7459,59.8957,57.967,5.28004e+06,5.27462e+06
187341,59.8945,30.7459,59.8957,57.9775,5.28004e+06,5.27462e+06
188341,59.8823,30.7459,59.8957,57.9877,5.28004e+06,5.27462e+06
189341,59.8992,30.7459,59.8992,57.9979,5.28004e+06,5.27462e+06
190341,59.8923,30.7459,59.8992,58.008,5.28004e+06,5.27462e+06
191341,59.8988,30.7459,59.8992,58.018,5.28004e+06,5.27462e+06
192341,59.9167,30.7459,59.9167,58.028,5.28004e+06,5.27462e+06
193341,59.9228,30.7459,59.9228,58.0379,5.28004e+06,5.27462e+06
194341,59.9279,30.7459,59.9279,58.0478,5.28004e+06,5.27462e+06
195341,59.926,30.7459,59.9279,58.0575,5.28004e+06,5.27462e+06
196341,59.9148,30.7459,59.9279,58.0671,5.28004e+06,5.27462e+06
197341,59.9192,30.7459,59.9279,58.0766,5.28004e+06,5.27462e+06
198341,59.924,30.7459,59.9279,58.086,5.28004e+06,5.27462e+06
199341,59.9301,30.7459,59.9301,58.0954,5.28004e+06,5.27462e+06
200341,59.9357,30.7459,59.9357,58.1047,5.28004e+06,5.27462e+06
201341,59.9311,30.7459,59.9357,58.1138,5.28004e+06,5.27462e+06
202341,59.9359,30.7459,59.9359,58.1229,5.28004e+06,5.27462e+06
203341,59.9506,30.7459,59.9506,58.132,5.28004e+06,5.27462e+06
204341,59.9445,30.7459,59.9506,58.141,5.28004e+06,5.27462e+06
205341,59.9494,30.7459,59.9506,58.1499,5.28004e+06,5.27462e+06
206341,59.9527,30.7459,59.9527,58.1588,5.28004e+06,5.27462e+06
207341,59.9469,30.7459,59.9527,58.1675,5.28004e+06,5.27462e+06
208341,59.9421,30.7459,59.9527,58.1761,5.28004e+06,5.27462e+06
209341,59.9471,30.7459,59.9527,58.1846,5.28004e+06,5.27462e+06
210341,59.9519,30.7459,59.9527,58.1931,5.28004e+06,5.27462e+06
211341,59.9496,30.7459,59.9527,58.2015,5.28004e+06,5.27462e+06
212341,59.9679,30.7459,59.9679,58.21,5.28004e+06,5.27462e+06
213341,59.9717,30.7459,59.9717,58.2183,5.28006e+06,5.27462e+06
214341,59.9637,30.7459,59.9717,58.2265,5.28006e+06,5.27462e+06
215341,59.9681,30.7459,59.9717,58.2347,5.28004e+06,5.27462e+06
216341,59.9715,30.7459,59.9717,58.2428,5.28004e+06,5.27462e+06
217341,59.9703,30.7459,59.9717,58.2509,5.28004e+06,5.27462e+06
218341,59.9739,30.7459,59.9739,58.2588,5.28004e+06,5.27462e+06
219341,59.9776,30.7459,59.9776,58.2668,5.28004e+06,5.27462e+06
220341,59.9686,30.7459,59.9776,58.2746,5.28004e+06,5.27462e+06
221341,59.9726,30.7459,59.9776,58.2823,5.28004e+06,5.27462e+06
222341,59.9867,30.7459,59.9867,58.2901,5.28004e+06,5.27462e+06
223341,59.974,30.7459,59.9867,58.2977,5.28004e+06,5.27462e+06
224341,59.9764,30.7459,59.9867,58.3052,5.28004e+06,5.27462e+06
225341,59.9921,30.7459,59.9921,58.3128,5.28004e+06,5.27462e+06
226341,59.9826,30.7459,59.9921,58.3203,5.28004e+06,5.27462e+06
227341,59.9708,30.7459,59.9921,58.3276,5.28004e+06,5.27462e+06
228341,59.9896,30.7459,59.9921,58.335,5.28004e+06,5.27462e+06
229341,59.9768,30.7459,59.9921,58.3422,5.28004e+06,5.27462e+06
230341,59.9786,30.7459,59.9921,58.3494,5.28004e+06,5.27462e+06
231341,59.9946,30.7459,59.9946,58.3565,5.28004e+06,5.27462e+06
232341,60,30.7459,60,58.3637,5.28004e+06,5.27462e+06
233341,60.0041,30.7459,60.0041,58.3708,5.28004e+06,5.27462e+06
234341,60.0051,30.7459,60.0051,58.3778,5.28004e+06,5.27462e+06
235341,59.9921,30.7459,60.0051,58.3848,5.28004e+06,5.27462e+06
236341,59.9961,30.7459,60.0051,58.3917,5.28004e+06,5.27462e+06
237341,60.0023,30.7459,60.0051,58.3985,5.28004e+06,5.27462e+06
238341,59.9971,30.7459,60.0051,58.4053,5.28004e+06,5.27462e+06
239341,60.0151,30.7459,60.0151,58.4121,5.28004e+06,5.27462e+06
240341,60.0103,30.7459,60.0151,58.4188,5.28004e+06,5.27462e+06
241341,59.9982,30.7459,60.0151,58.4254,5.28004e+06,5.27462e+06
242341,60.0008,30.7459,60.0151,58.432,5.28004e+06,5.27462e+06
243341,59.9951,30.7459,60.0151,58.4384,5.28006e+06,5.27462e+06
244341,59.9909,30.7459,60.0151,58.4449,5.28006e+06,5.27462e+06
245341,59.9848,30.7459,60.0151,58.4512,5.28004e+06,5.27462e+06
246341,59.985,30.7459,60.0151,58.4575,5.28004e+06,5.27462e+06
247341,59.9944,30.7459,60.0151,58.4638,5.28004e+06,5.27462e+06
248341,59.996,30.7459,60.0151,58.47,5.28004e+06,5.27462e+06
249341,60.0038,30.7459,60.0151,58.4762,5.28004e+06,5.27462e+06
250341,59.9993,30.7459,60.0151,58.4823,5.28004e+06,5.27462e+06
251341,59.9966,30.7459,60.0151,58.4884,5.28004e+06,5.27462e+06
252341,60.0007,30.7459,60.0151,58.4945,5.28004e+06,5.27462e+06
253341,60.0166,30.7459,60.0166,58.5005,5.28004e+06,5.27462e+06
254341,60.0114,30.7459,60.0166,58.5065,5.28004e+06,5.27462e+06
255341,60.025,30.7459,60.025,58.5125,5.28004e+06,5.27462e+06
256341,60.0209,30.7459,60.025,58.5185,5.28004e+06,5.27462e+06
257341,60.019,30.7459,60.025,58.5244,5.28004e+06,5.27462e+06
258341,60.0142,30.7459,60.025,58.5302,5.28004e+06,5.27462e+06
259341,60.0281,30.7459,60.0281,58.536,5.28004e+06,5.27462e+06
260341,60.017,30.7459,60.0281,58.5418,5.28004e+06,5.27462e+06
261341,60.0203,30.7459,60.0281,58.5475,5.28004e+06,5.27462e+06
262341,60.018,30.7459,60.0281,58.5531,5.28004e+06,5.27462e+06
263341,60.0102,30.7459,60.0281,58.5587,5.28004e+06,5.27462e+06
264341,60.0089,30.7459,60.0281,58.5642,5.28004e+06,5.27462e+06
265341,60.0017,30.7459,60.0281,58.5697,5.28004e+06,5.27462e+06
266341,60.0162,30.7459,60.0281,58.5752,5.28004e+06,5.27462e+06
267341,60.0084,30.7459,60.0281,58.5806,5.28004e+06,5.27462e+06
268341,60.0067,30.7459,60.0281,58.5859,5.28004e+06,5.27462e+06
269341,60.0156,30.7459,60.0281,58.5913,5.28004e+06,5.27462e+06
270341,60.0136,30.7459,60.0281,58.5966,5.28004e+06,5.27462e+06
271341,60.0064,30.7459,60.0281,58.6019,5.28004e+06,5.27462e+06
272341,60.0237,30.7459,60.0281,58.6071,5.28004e+06,5.27462e+06
273341,60.0163,30.7459,60.0281,58.6123,5.28006e+06,5.27462e+06
274341,60.0289,30.7459,60.0289,58.6175,5.28006e+06,5.27462e+06
275341,60.0217,30.7459,60.0289,58.6227,5.28004e+06,5.27462e+06
276341,60.025,30.7459,60.0289,58.6278,5.28004e+06,5.27462e+06
277341,60.0263,30.7459,60.0289,58.6329,5.28004e+06,5.27462e+06
278341,60.0252,30.7459,60.0289,58.6379,5.28004e+06,5.27462e+06
279341,60.0353,30.7459,60.0353,58.643,5.28004e+06,5.27462e+06
280341,60.0304,30.7459,60.0353,58.6479,5.28004e+06,5.27462e+06
281341,60.0258,30.7459,60.0353,58.6529,5.28004e+06,5.27462e+06
282341,60.0462,30.7459,60.0462,58.6579,5.28004e+06,5.27462e+06
283341,60.039,30.7459,60.0462,58.6628,5.28004e+06,5.27462e+06
284341,60.0416,30.7459,60.0462,58.6677,5.28004e+06,5.27462e+06
285341,60.0463,30.7459,60.0463,58.6725,5.28004e+06,5.27462e+06
286341,60.0447,30.7459,60.0463,58.6774,5.28004e+06,5.27462e+06
287341,60.0373,30.7459,60.0463,58.6821,5.28004e+06,5.27462e+06
288341,60.0469,30.7459,60.0469,58.6869,5.28004e+06,5.27462e+06
289341,60.045,30.7459,60.0469,58.6916,5.28004e+06,5.27462e+06
290341,60.0347,30.7459,60.0469,58.6963,5.28004e+06,5.27462e+06
291341,60.035,30.7459,60.0469,58.7009,5.28004e+06,5.27462e+06
292341,60.0491,30.7459,60.0491,58.7056,5.28004e+06,5.27462e+06
293341,60.0474,30.7459,60.0491,58.7102,5.28004e+06,5.27462e+06
294341,60.0602,30.7459,60.0602,58.7148,5.28004e+06,5.27462e+06
295341,60.0595,30.7459,60.0602,58.7194,5.28004e+06,5.27462e+06
296341,60.0498,30.7459,60.0602,58.7239,5.28004e+06,5.27462e+06
297341,60.0643,30.7459,60.0643,58.7285,5.28004e+06,5.27462e+06
298341,60.0546,30.7459,60.0643,58.733,5.28004e+06,5.27462e+06
299341,60.0559,30.7459,60.0643,58.7374,5.28004e+06,5.27462e+06
300341,60.0687,30.7459,60.0687,58.7419,5.28004e+06,5.27462e+06
301341,60.0612,30.7459,60.0687,58.7463,5.28004e+06,5.27462e+06
302341,60.0744,30.7459,60.0744,58.7507,5.28004e+06,5.27462e+06
303341,60.0773,30.7459,60.0773,58.7551,5.28006e+06,5.27462e+06
304341,60.0677,30.7459,60.0773,58.7595,5.28006e+06,5.27462e+06
305341,60.0691,30.7459,60.0773,58.7638,5.28004e+06,5.27462e+06
306341,60.0725,30.7459,60.0773,58.7681,5.28004e+06,5.27462e+06
307341,60.0739,30.7459,60.0773,58.7724,5.28004e+06,5.27462e+06
308341,60.0846,30.7459,60.0846,58.7767,5.28004e+06,5.27462e+06
309341,60.0773,30.7459,60.0846,58.7809,5.28004e+06,5.27462e+06
310341,60.0675,30.7459,60.0846,58.7851,5.28004e+06,5.27462e+06
311341,60.0685,30.7459,60.0846,58.7892,5.28004e+06,5.27462e+06
312341,60.0656,30.7459,60.0846,58.7934,5.28004e+06,5.27462e+06
313341,60.0615,30.7459,60.0846,58.7974,5.28004e+06,5.27462e+06
314341,60.0563,30.7459,60.0846,58.8015,5.28004e+06,5.27462e+06
315341,60.0528,30.7459,60.0846,58.8055,5.28004e+06,5.27462e+06
316341,60.0629,30.7459,60.0846,58.8095,5.28004e+06,5.27462e+06
317341,60.0589,30.7459,60.0846,58.8134,5.28004e+06,5.27462e+06
318341,60.0623,30.7459,60.0846,58.8174,5.27982e+06,5.27462e+06
319341,60.0666,30.7459,60.0846,58.8213,5.28004e+06,5.27462e+06
320341,60.062,30.7459,60.0846,58.8252,5.28004e+06,5.27462e+06
321341,60.0625,30.7459,60.0846,58.8291,5.28004e+06,5.27462e+06
322341,60.0758,30.7459,60.0846,58.833,5.28004e+06,5.27462e+06
323341,60.0666,30.7459,60.0846,58.8369,5.28004e+06,5.27462e+06
324341,60.0695,30.7459,60.0846,58.8407,5.28004e+06,5.27462e+06
325341,60.0785,30.7459,60.0846,58.8445,5.28004e+06,5.27462e+06
326341,60.0767,30.7459,60.0846,58.8483,5.28004e+06,5.27462e+06
327341,60.0652,30.7459,60.0846,58.8521,5.28004e+06,5.27462e+06
328341,60.0808,30.7459,60.0846,58.8558,5.28004e+06,5.27462e+06
329341,60.0721,30.7459,60.0846,58.8596,5.28004e+06,5.27462e+06
330341,60.0748,30.7459,60.0846,58.8633,5.28004e+06,5.27462e+06
331341,60.0831,30.7459,60.0846,58.867,5.28004e+06,5.27462e+06
332341,60.0879,30.7459,60.0879,58.8707,5.28004e+06,5.27462e+06
333341,60.096,30.7459,60.096,58.8744,5.28006e+06,5.27462e+06
334341,60.0952,30.7459,60.096,58.878,5.28006e+06,5.27462e+06
335341,60.0847,30.7459,60.096,58.8817,5.28004e+06,5.27462e+06
336341,60.0978,30.7459,60.0978,58.8853,5.28004e+06,5.27462e+06
337341,60.0891,30.7459,60.0978,58.8889,5.28004e+06,5.27462e+06
338341,60.0924,30.7459,60.0978,58.8925,5.28004e+06,5.27462e+06
339341,60.0996,30.7459,60.0996,58.8961,5.28004e+06,5.27462e+06
340341,60.0968,30.7459,60.0996,58.8996,5.28004e+06,5.27462e+06
341341,60.0883,30.7459,60.0996,58.9031,5.28004e+06,5.27462e+06
342341,60.0886,30.7459,60.0996,58.9066,5.28004e+06,5.27462e+06
343341,60.0869,30.7459,60.0996,58.9101,5.28004e+06,5.27462e+06
344341,60.0808,30.7459,60.0996,58.9135,5.28004e+06,5.27462e+06
345341,60.0717,30.7459,60.0996,58.9169,5.28004e+06,5.27462e+06
346341,60.0804,30.7459,60.0996,58.9202,5.28004e+06,5.27462e+06
347341,60.0821,30.7459,60.0996,58.9236,5.28004e+06,5.27462e+06
348341,60.0755,30.7459,60.0996,58.9269,5.28004e+06,5.27462e+06
349341,60.0737,30.7459,60.0996,58.9302,5.28004e+06,5.27462e+06
350341,60.0816,30.7459,60.0996,58.9336,5.28004e+06,5.27462e+06
351341,60.0796,30.7459,60.0996,58.9368,5.28004e+06,5.27462e+06
352341,60.0831,30.7459,60.0996,58.9401,5.28004e+06,5.27462e+06
353341,60.0859,30.7459,60.0996,58.9434,5.28004e+06,5.27462e+06
354341,60.0827,30.7459,60.0996,58.9466,5.28004e+06,5.27462e+06
355341,60.0778,30.7459,60.0996,58.9498,5.28004e+06,5.27462e+06
356341,60.0915,30.7459,60.0996,58.953,5.28004e+06,5.27462e+06
357341,60.0825,30.7459,60.0996,58.9562,5.28004e+06,5.27462e+06
358341,60.0835,30.7459,60.0996,58.9594,5.28004e+06,5.27462e+06
359341,60.086,30.7459,60.0996,58.9625,5.28004e+06,5.27462e+06
360341,60.0883,30.7459,60.0996,58.9657,5.28004e+06,5.27462e+06
