WingAlgorithmTimestamp,servo1Angle,servo2Angle,targetAngle, velocityAngle,targetX,targetY
245257616,120,120,-1.81794,-2.3063,-1.68941,-6.69588
245357612,120,120,-1.75605,-2.29551,-1.26864,-6.76943
245457612,120,120,-1.75584,-2.26683,-1.26766,-6.77239
245557612,120,120,-1.69465,-2.31503,-0.842571,-6.76786
245657612,120,120,-1.69398,-2.33232,-0.837749,-6.76649
245757612,120,120,-1.63191,-2.33096,-0.418692,-6.84195
245857612,120,120,-1.56973,-2.32597,0.00738144,-6.91418
245957620,120,120,-1.56919,-2.31431,0.011095,-6.91447
246057620,120,120,-1.56992,-2.30223,0.00605583,-6.91948
246157612,120,120,-1.50837,-2.33264,0.432169,-6.91395
246257616,120,120,-1.44806,-2.32151,0.853233,-6.91685
246357616,120,120,-1.38894,-2.27504,1.27273,-6.92126
246457616,120,120,-1.38868,-2.20185,1.27481,-6.92257
246557616,120,120,-1.32999,-2.28658,1.69902,-6.91869
246657616,120,120,-1.26698,-2.30045,2.12293,-6.77112
246757620,120,120,-1.2072,-2.31481,2.54766,-6.69532
246857616,120,120,-1.20269,-2.31119,2.55289,-6.61907
246957628,120,120,-1.19872,-2.3082,2.5537,-6.54376
247057624,120,120,-1.14539,-2.22722,2.96753,-6.5497
247157620,120,120,-1.1395,-2.31901,2.97727,-6.46963
247257620,120,120,-1.08238,-2.32664,3.39803,-6.39499
247357620,120,120,-1.02723,-2.30991,3.82036,-6.3221
247457628,120,120,-1.02711,-2.28426,3.82209,-6.32319
247557624,120,120,-0.973504,-2.30508,4.2473,-6.24449
247657624,120,120,-0.967775,-2.30699,4.24945,-6.17131
247757624,120,120,-0.917125,-2.32504,4.67015,-6.09668
247857628,120,120,-0.911209,-2.32733,4.67157,-6.02438
247957624,120,120,-0.898327,-2.31998,4.67572,-5.87194
248057624,120,120,-0.850787,-2.2684,5.08983,-5.80313
248157628,120,120,-0.844122,-2.28015,5.09279,-5.72902
248257632,120,120,-0.797955,-2.29642,5.51383,-5.65407
248357632,120,120,-0.784102,-2.30746,5.51868,-5.5044
248457628,120,120,-0.73359,-2.30097,5.94016,-5.35447
248557628,120,120,-0.726926,-2.24416,5.93992,-5.28295
248657632,120,120,-0.679101,-2.24485,6.36077,-5.13426
248757632,120,120,-0.671766,-2.25356,6.36352,-5.05985
248857644,120,120,-0.656885,-2.31412,6.3661,-4.90906
248957632,120,120,-0.612579,-2.14312,6.7812,-4.76559
249057632,120,120,-0.596874,-2.26524,6.7882,-4.61297
249157636,120,120,-0.582086,-2.20057,6.78597,-4.46621
249257632,120,120,-0.560027,0.641272,6.77906,-4.25039
249357632,120,120,-0.534588,-2.2713,6.7873,-4.01874
249457636,120,120,-0.483441,-2.31718,7.21523,-3.78794
249557636,120,120,-0.476563,-2.1382,7.20916,-3.72173
249657636,120,120,-0.436867,-2.29204,7.63687,-3.5661
249757644,120,120,-0.420568,-2.29467,7.64025,-3.41714
249857636,120,120,-0.413138,-2.26338,7.63533,-3.34708
249957636,120,120,-0.3864,-2.09602,8.05242,-3.27615
250057636,120,120,-0.361771,-2.26928,8.05974,-3.05002
250157636,120,120,-0.352746,-2.29835,8.06497,-2.96907
250257644,120,120,-0.328837,-2.29931,8.48475,-2.89522
250357640,120,120,-0.313178,-2.30421,8.48677,-2.74832
250457640,120,120,-0.305246,-2.2988,8.48623,-2.67396
250557640,120,120,-0.289303,-2.28715,8.48589,-2.52585
250657640,120,120,-0.268088,-2.29463,8.90965,-2.44749
250757648,120,120,-0.252567,-2.28758,8.9121,-2.30002
250857644,120,120,-0.237228,-2.27189,8.90915,-2.15407
250957652,120,120,-0.220796,-2.32211,8.91367,-2.00072
251057644,120,120,-0.204898,-2.317,8.91326,-1.8523
251157644,120,120,-0.188157,-2.29942,9.33369,-1.77722
251257644,120,120,-0.172845,-2.2898,9.33593,-1.62993
251357644,120,120,-0.150843,-2.27816,9.75477,-1.4827
251457644,120,120,-0.143489,-2.28359,9.75621,-1.4096
251557652,120,120,-0.122521,-2.32176,10.1841,-1.25405
251657648,120,120,-0.108279,-2.30499,10.1854,-1.1072
251757648,120,120,-0.101054,-2.28688,10.1847,-1.03272
251857648,120,120,-0.0902071,-2.28481,10.6041,-0.959167
251957656,120,120,-0.0758713,-2.31886,10.6119,-0.806684
252057648,120,120,-0.0666711,-2.31061,11.0277,-0.736322
252157648,120,120,-0.0596391,-2.31448,11.0342,-0.658852
252257652,120,120,-0.0531193,-2.28647,11.0319,-0.586559
252357656,120,120,-0.0465715,-2.26559,11.0299,-0.51405
252457652,120,120,-0.0396669,-2.29355,11.0317,-0.437822
252557652,120,120,-0.0461277,-2.31927,11.0335,-0.509314
252657652,120,120,-0.0444876,-2.30701,11.4541,-0.509901
252757656,120,120,-0.0445664,-2.29284,11.4564,-0.51091
252857652,120,120,-0.0508994,-2.28695,11.4575,-0.583683
252957656,120,120,-0.0489154,-2.30851,11.8806,-0.581608
253057656,120,120,-0.055129,-2.3146,11.8837,-0.655802
253157656,120,120,-0.0533549,-2.32133,12.3037,-0.657087
253257656,120,120,-0.053218,-2.31355,12.3086,-0.655657
253357656,120,120,-0.0458534,-2.2938,12.7268,-0.583977
253457660,120,120,-0.0459525,-2.2903,12.7282,-0.585302
253557656,120,120,-0.0401969,-2.2982,12.7278,-0.511894
253657660,120,120,-0.0388889,-2.30661,13.1482,-0.511576
253757660,120,120,-0.0390335,-2.28028,13.1496,-0.513535
253857660,120,120,-0.0334466,-2.26784,13.1493,-0.439962
253957660,120,120,-0.0267661,-2.28017,13.5719,-0.363352
254057660,120,120,-0.0268945,-2.26319,13.5729,-0.365124
254157660,120,120,-0.0213435,-2.29286,13.5745,-0.28977
254257660,120,120,-0.0210819,-2.31287,13.5774,-0.28628
254357664,120,120,-0.0154005,-2.31333,13.5806,-0.209166
254457664,120,120,-0.0147387,-2.31059,14.0032,-0.206404
254557664,120,120,-0.0255191,-2.30714,14.0033,-0.35743
254657664,120,120,-0.0310299,-2.30875,14.0013,-0.434599
254757664,120,120,-0.031088,-2.30857,14.0012,-0.43541
254857664,120,120,-0.0634289,-1.92898,13.9911,-0.888632
254957668,120,120,-0.0742465,-1.75424,13.9904,-1.04065
255057668,120,120,-0.0716157,-2.26999,14.4183,-1.03435
255157668,120,120,-0.050629,-2.3119,14.4295,-0.731174
255257676,120,120,-0.0243174,-2.31538,14.8484,-0.361145
255357668,120,120,-0.0140534,-2.32506,14.8535,-0.208755
255457668,120,120,-0.00915014,-2.27514,15.2679,-0.139708
255557672,120,120,5.84818e-05,-1.98485,15.2635,0.000892639
255657672,120,120,-0.00453784,-2.2017,15.266,-0.0692749
255757672,120,120,0.00515235,-2.2571,15.2669,0.078661
255857672,120,120,0.019968,-2.32225,15.6995,0.31353
255957672,120,120,0.0200579,-2.31795,15.7025,0.315002
256057672,120,120,0.0150211,-2.29151,15.6972,0.235807
256157680,120,120,0.0147262,-2.25935,15.693,0.231115
256257672,120,120,0.0194556,-2.27636,15.6935,0.305365
256357676,120,120,0.0378993,-1.98235,15.6869,0.594809
256457676,120,120,0.0565504,0.610099,15.682,0.887772
256557676,120,120,0.0708314,0.445682,15.6829,1.11271
256657676,120,120,0.0617101,-1.26501,15.6852,0.969166
256757680,120,120,0.0616424,-1.27924,15.6854,0.968109
256857676,120,120,0.0947575,-2.31993,16.5393,1.57193
256957680,120,120,0.125621,-2.29243,16.5414,2.08895
257057680,120,120,0.142992,-0.376397,16.5331,2.38035
257157680,120,120,0.178011,-1.8207,16.5341,2.97473
257257680,120,120,0.199801,-2.30553,16.9677,3.43601
257357680,120,120,0.225052,-2.3152,16.9743,3.88592
257457680,120,120,0.236193,-2.33228,17.397,4.18721
257557680,120,120,0.246649,-2.33023,17.8235,4.48751
257657684,120,120,0.258491,-2.32888,17.8294,4.71421
257757684,120,120,0.266128,-2.31366,17.8246,4.85887
257857684,120,120,0.275629,-2.32698,18.2514,5.162
257957684,120,120,0.286687,-2.32765,18.2489,5.37992
258057684,120,120,0.284176,-2.31534,18.6657,5.45189
258157684,120,120,0.291189,-2.28079,18.662,5.59317
258257692,120,120,0.298308,-2.13838,18.6565,5.73656
258357684,120,120,0.302067,-2.23504,18.6589,5.81415
258457692,120,120,0.299535,-2.29658,19.0847,5.89385
258557692,120,120,0.306535,-2.29892,19.0873,6.04135
258657688,120,120,0.306671,-2.30609,19.0898,6.04499
258757688,120,120,0.304251,-2.32573,19.5209,6.12957
258857688,120,120,0.294913,-2.32642,19.9482,6.05968
258957692,120,120,0.291268,-2.32049,19.9461,5.97974
259057692,120,120,0.291312,-2.33252,19.9485,5.98141
259157692,120,120,0.290989,-2.31388,19.9385,5.97139
259257692,120,120,0.281894,-2.29481,20.3571,5.89554
259357692,120,120,0.278244,-2.17587,20.3533,5.814
259457692,120,120,0.268101,-2.16937,20.3526,5.59118
259557692,120,120,0.252863,-2.18061,20.773,5.3676
259657700,120,120,0.239274,-1.95081,20.774,5.06775
259757696,120,120,0.229054,-1.79251,20.7735,4.84325
259857696,120,120,0.222242,-1.94724,20.7742,4.69444
259957696,120,120,0.208773,-2.24997,20.7785,4.40214
260057696,120,120,0.201824,-2.22135,20.7778,4.25134
260157696,120,120,0.187778,-2.23795,21.198,4.02798
260257700,120,120,0.180989,-2.25817,21.2028,3.87992
260357708,120,120,0.16749,-2.26318,21.2048,3.58518
260457700,120,120,0.160695,-2.27004,21.2071,3.43751
260557700,120,120,0.147404,-2.24376,21.6237,3.2107
260657700,120,120,0.137312,-2.26976,21.6285,2.98866
260757700,120,120,0.126999,-2.18122,21.6245,2.76116
260857700,120,120,0.113613,-2.25451,21.6285,2.4679
260957704,120,120,0.101315,-2.21262,22.0463,2.24129
261057704,120,120,0.0911548,-2.10427,22.0472,2.01529
261157712,120,120,0.0811016,-2.14204,22.0473,1.792
261257704,120,120,0.0713108,-2.29236,22.0542,1.57538
261357704,120,120,0.0709014,-1.92578,22.0463,1.56574
261457704,120,120,0.0710058,-2.18217,22.0488,1.56823
261557704,120,120,0.0677209,-2.20172,22.0499,1.49553
261657704,120,120,0.0678784,-2.2834,22.0544,1.49932
261757708,120,120,0.0611878,-2.283,22.0539,1.35112
261857708,120,120,0.0532965,-2.23325,22.471,1.19876
261957708,120,120,0.0498884,-2.17192,22.4728,1.12206
262057712,120,120,0.0467524,-2.25663,22.4767,1.05161
262157708,120,120,0.0363166,-2.28282,22.8999,0.832012
262257708,120,120,0.0298641,-2.30606,22.905,0.68424
262357712,120,120,0.0196414,-2.28946,23.3224,0.458145
262457712,120,120,0.0132494,-2.28427,23.3263,0.309076
262557712,120,120,0.00986855,-2.28256,23.7472,0.234358
262657712,120,120,0.00682502,-2.28315,23.7527,0.162115
262757712,120,120,0.00356749,-2.28092,24.1718,0.0862331
262857712,120,120,0.000550744,-2.30147,24.1768,0.0133152
262957712,120,120,-0.00841273,-2.31645,24.5994,-0.206953
263057716,120,120,-0.0175424,-2.30485,24.6016,-0.431616
263157716,120,120,-0.0265847,-2.29693,24.6023,-0.6542
263257716,120,120,-0.0237186,-2.28866,24.6007,-0.583605
263357716,120,120,-0.0268175,-2.2765,24.5979,-0.659813
263457724,120,120,-0.0291394,-2.31225,25.0233,-0.729372
263557720,120,120,-0.03493,-2.31882,25.0299,-0.874649
263657716,120,120,-0.0343934,-2.31891,25.4506,-0.875677
263757720,120,120,-0.0343591,-2.31634,25.4547,-0.874945
263857720,120,120,-0.039511,-2.31121,25.875,-1.02288
263957720,120,120,-0.0424979,-2.31297,25.8759,-1.10034
264057720,120,120,-0.0428741,-2.2569,25.8673,-1.10972
264157720,120,120,-0.0486845,-2.2056,25.8645,-1.2602
264257728,120,120,-0.0507793,-2.20372,26.2845,-1.33586
264357728,120,120,-0.0536022,-2.21681,26.2878,-1.41044
264457724,120,120,-0.0562424,-2.29126,26.2925,-1.48031
264557724,120,120,-0.0592272,-2.2399,26.2884,-1.55881
264657724,120,120,-0.0622021,-1.91348,26.2847,-1.63707
264757724,120,120,-0.0592683,-2.26574,26.2886,-1.55991
264857728,120,120,-0.056492,-2.23824,26.2874,-1.48661
264957732,120,120,-0.0575109,-1.81534,25.8639,-1.4891
265057728,120,120,-0.0574371,-2.19385,25.8624,-1.4871
265157728,120,120,-0.0575419,-1.287,25.8598,-1.48967
265257728,120,120,-0.0575489,-1.07097,25.8597,-1.48984
265357728,120,120,-0.0604582,0.489032,25.8581,-1.56524
265457728,120,120,-0.0577225,0.672237,25.856,-1.49413
265557728,120,120,-0.0461933,0.217948,25.8587,-1.19535
265657728,120,120,-0.0345929,-2.11732,25.8612,-0.894972
265757732,120,120,-0.0228697,-2.31185,25.8666,-0.591665
265857732,120,120,-0.0145591,-2.29989,25.4434,-0.370459
265957732,120,120,-0.0146833,0.467097,25.4352,-0.373499
266057732,120,120,-0.0119196,0.749376,25.4316,-0.30315
266157732,120,120,-0.00600498,0.730838,25.4337,-0.152731
266257736,120,120,0.00275455,0.743731,25.4338,0.0700588
266357732,120,120,0.00605564,-2.34282,25.0191,0.151508
266457740,120,120,0.0149361,-2.34255,25.0156,0.373663
266557740,120,120,0.0179448,-2.34183,25.0152,0.44894
266657736,120,120,0.0180144,-2.33889,25.0163,0.450703
266757736,120,120,0.0209402,-2.33579,25.0156,0.523909
266857736,120,120,0.0237606,0.463273,25.0117,0.594404
266957736,120,120,0.0296582,0.692437,25.0109,0.741997
267057736,120,120,0.0297117,0.787934,25.0111,0.74334
267157740,120,120,0.0266469,0.750221,25.0082,0.666548
267257740,120,120,0.0236674,0.764295,25.0081,0.591986
267357740,120,120,0.020631,0.768213,25.0065,0.515984
267457748,120,120,0.020525,0.790167,25.0044,0.513288
267557740,120,120,0.0236385,0.749391,25.0085,0.591274
267657748,120,120,0.0296283,0.676362,25.0102,0.741224
267757744,120,120,0.0325394,0.727792,25.0078,0.814028
267857744,120,120,0.0443842,0.741104,25.0085,1.11071
267957744,120,120,0.0567668,-2.34679,25.0218,1.42193
268057744,120,120,0.0627225,-2.35282,25.0212,1.57146
268157744,120,120,0.0621272,0.785472,25.004,1.55543
268257744,120,120,0.06323,0.817549,24.5847,1.55656
268357744,120,120,0.0632065,0.790929,24.5805,1.55572
268457748,120,120,0.0662188,0.791701,24.5809,1.6301
268557748,120,120,0.0754411,0.910264,24.587,1.85839
268657748,120,120,0.0811769,0.788131,24.5786,1.99961
268757748,120,120,0.093569,-2.37687,24.5899,2.30759
268857748,120,120,0.105621,-2.36738,24.5916,2.60708
268957756,120,120,0.114495,-2.63155,24.5881,2.82758
269057748,120,120,0.120414,0.848602,24.5858,2.97486
269157752,120,120,0.123165,0.813627,24.5786,3.04261
269257752,120,120,0.120012,0.808821,24.5725,2.96324
269357752,120,120,0.12505,0.818519,24.1515,3.036
269457752,120,120,0.128263,0.840896,24.1527,3.115
269557752,120,120,0.128838,-2.4595,24.1683,3.13113
269657752,120,120,0.128245,0.828782,24.1515,3.1144
269757756,120,120,0.122229,0.84323,24.1517,2.96683
269857756,120,120,0.115859,0.823248,24.1437,2.80985
269957756,120,120,0.105483,0.823136,23.7215,2.51154
270057756,120,120,0.109882,0.815134,23.2837,2.5688
270157756,120,120,0.116476,0.817902,23.288,2.72483
270257756,120,120,0.105961,0.81033,22.869,2.43234
270357756,120,120,0.0902235,0.839169,22.8744,2.06943
270457760,120,120,0.0780269,0.816229,22.4374,1.75428
270557764,120,120,0.0661053,0.818951,22.0145,1.4574
270657768,120,120,0.0588336,0.807897,21.9997,1.29582
270757764,120,120,0.0530654,0.803926,21.5783,1.14614
270857760,120,120,0.0537101,0.814063,21.5906,1.16075
270957760,120,120,0.0543358,0.845608,21.6049,1.17508
271057768,120,120,0.0483372,0.812854,20.74,1.00329
271157768,120,120,0.0421788,0.817345,20.3158,0.857403
271257768,120,120,0.0390236,0.824731,20.3235,0.793501
271357764,120,120,0.039029,0.815023,20.3239,0.793627
271457764,120,120,0.0475942,0.840417,19.9105,0.948341
271557764,120,120,0.0441823,0.867326,19.9118,0.880323
271657764,120,120,0.044297,0.887832,19.9149,0.882746
271757768,120,120,0.0442657,0.870092,19.9142,0.882092
271857768,120,120,0.0442113,0.841213,19.9129,0.880951
271957768,120,120,0.044068,0.83769,19.9099,0.877956
272057772,120,120,0.0444123,0.913157,19.9172,0.885149
272157768,120,120,0.0444714,0.966952,19.9184,0.886385
272257768,120,120,0.0406848,0.900061,19.9168,0.810757
272357768,120,120,0.0406844,0.883853,19.9173,0.81077
272457772,120,120,0.0444044,0.890061,19.9176,0.88501
272557776,120,120,0.0441881,0.853244,19.9125,0.880466
272657780,120,120,0.0478743,0.857102,19.9122,0.95401
272757772,120,120,0.0482126,0.922353,19.9187,0.961075
272857772,120,120,0.0518994,0.876492,19.9183,1.03468
272957772,120,120,0.0517693,0.848401,19.9148,1.0319
273057772,120,120,0.044617,0.953535,19.9201,0.889364
273157776,120,120,0.0408019,0.930732,19.919,0.813185
273257776,120,120,0.0374793,-2.61545,19.9275,0.747219
273357776,120,120,0.0374415,-2.66954,19.9274,0.74646
273457776,120,120,0.0410376,2.38689,19.9251,0.81814
273557776,120,120,0.040883,1.00234,19.9213,0.814896
273657780,120,120,0.0373796,-3.11892,19.9255,0.745153
273757784,120,120,0.033793,-2.5255,19.9285,0.673698
273857780,120,120,0.0373941,-2.67818,19.927,0.745499
273957780,120,120,0.0409712,1.20864,19.9237,0.816755
274057784,120,120,0.040887,1.00689,19.9214,0.81498
274157780,120,120,0.0408608,1.00802,19.9209,0.814436
274257780,120,120,0.0446375,1.13548,19.9225,0.889881
274357784,120,120,0.0411199,-3.05086,19.9257,0.819803
274457784,120,120,0.0409659,1.08681,19.923,0.816622
274557784,120,120,0.0330611,0.845576,19.9127,0.658575
274657784,120,120,0.0257353,0.829867,19.4842,0.501543
274757784,120,120,0.0181831,0.828191,19.4825,0.354292
274857784,120,120,0.0072707,0.869322,19.4926,0.141727
274957796,120,120,0.00757073,1.91807,19.5003,0.147635
275057784,120,120,0.00770972,-2.59029,19.503,0.150366
275157788,120,120,0.0110228,0.852445,19.4936,0.214884
275257788,120,120,0.0113696,2.09444,19.4999,0.221716
275357788,120,120,0.00823412,-2.40064,19.5127,0.160673
275457788,120,120,0.0043101,-2.41129,19.5106,0.0840931
275557788,120,120,-6.4851e-05,1.12014,19.4997,-0.00126457
275657788,120,120,-0.00806388,0.900667,19.075,-0.153822
275757788,120,120,-0.0200769,0.82174,19.0653,-0.382822
275857792,120,120,-0.0290474,0.794239,18.6357,-0.541471
275957796,120,120,-0.028801,0.79823,18.6377,-0.536934
276057800,120,120,-0.0365819,0.817458,18.6404,-0.682205
276157792,120,120,-0.0405383,0.80665,18.6415,-0.756109
276257792,120,120,-0.0496314,0.792002,18.2205,-0.905052
276357792,120,120,-0.0617241,0.823808,18.2189,-1.12597
276457792,120,120,-0.07974,0.81032,17.7993,-1.42233
276557800,120,120,-0.0923223,0.814047,17.7946,-1.64752
276657796,120,120,-0.100431,0.826993,17.7982,-1.79353
276757796,120,120,-0.104625,0.810703,17.7979,-1.86892
276857796,120,120,-0.10435,0.716039,17.8029,-1.86451
276957796,120,120,-0.112197,-2.39158,17.8085,-2.00648
277057796,120,120,-0.117037,0.810542,17.7976,-2.09254
277157800,120,120,-0.117797,0.799824,17.7859,-2.10488
277257800,120,120,-0.11656,0.795687,17.3634,-2.03311
277357800,120,120,-0.120291,0.790813,17.367,-2.09923
277457808,120,120,-0.124192,0.791556,17.3722,-2.16866
277557808,120,120,-0.124195,0.808307,17.3724,-2.16873
277657804,120,120,-0.123707,1.16886,17.3802,-2.16109
277757804,120,120,-0.127086,0.79715,16.9545,-2.16635
277857804,120,120,-0.122969,0.759523,16.9487,-2.09474
277957804,120,120,-0.122956,0.756016,16.9482,-2.09445
278057804,120,120,-0.117094,0.764761,16.53,-1.94445
278157804,120,120,-0.113264,0.776202,16.5172,-1.87885
278257804,120,120,-0.113119,0.77478,16.5188,-1.87659
278357804,120,120,-0.112523,0.740042,16.5277,-1.86764
278457804,120,120,-0.115267,0.71127,16.1097,-1.86519
278557808,120,120,-0.120028,0.756607,16.1031,-1.94216
278657816,120,120,-0.12494,0.785396,16.098,-2.02182
278757808,120,120,-0.133148,0.775182,15.6743,-2.09942
278857824,120,120,-0.137051,0.642049,15.6819,-2.16278
278957808,120,120,-0.141336,-2.21106,15.6871,-2.23203
279057808,120,120,-0.140831,-2.33444,15.6947,-2.22503
279157808,120,120,-0.136656,-2.30723,15.6886,-2.15738
279257812,120,120,-0.137433,0.763317,15.6771,-2.16822
279357812,120,120,-0.132688,0.769385,15.6788,-2.09269
279457812,120,120,-0.128226,0.783811,15.6759,-2.02115
279557812,120,120,-0.118894,0.782113,15.6762,-1.87264
279657812,120,120,-0.104721,0.794636,15.6781,-1.64786
279757820,120,120,-0.0976893,0.787567,15.2604,-1.49554
279857820,120,120,-0.083265,0.767054,15.2565,-1.27327
279957824,120,120,-0.0754848,0.674905,14.8374,-1.12213
280057816,120,120,-0.0704424,0.708675,14.8342,-1.04669
280157816,120,120,-0.0588314,0.706029,15.2547,-0.898491
280257816,120,120,-0.0492829,0.738602,15.2552,-0.752428
280357816,120,120,-0.0443563,0.763765,15.2555,-0.67712
280457820,120,120,-0.0395694,0.759711,15.2542,-0.603916
280557820,120,120,-0.0346555,0.751654,15.2548,-0.528873
280657820,120,120,-0.0240111,0.733761,15.6793,-0.376549
280757820,120,120,-0.0238325,0.525096,15.6842,-0.373865
280857820,120,120,-0.0190159,-2.08274,15.6859,-0.298317
280957820,120,120,-0.0236595,-1.89296,15.6861,-0.371195
281057828,120,120,-0.022976,-2.20059,16.1081,-0.370165
281157820,120,120,-0.0231869,0.393772,16.1083,-0.373569
281257820,120,120,-0.0231679,-0.321148,16.1086,-0.373268
281357824,120,120,-0.0232743,0.562185,16.1069,-0.374945
281457824,120,120,-0.0231455,-1.19698,16.1089,-0.372915
281557824,120,120,-0.0233084,0.64157,16.1064,-0.375483
281657824,120,120,-0.0233577,0.699522,16.1056,-0.376257
281757828,120,120,-0.0230066,-2.26269,16.1112,-0.370729
281857824,120,120,-0.0275472,-2.18746,16.1119,-0.443949
281957832,120,120,-0.0325512,0.603227,16.1056,-0.524441
282057828,120,120,-0.0368005,-2.1676,16.1114,-0.593174
282157832,120,120,-0.0462013,0.526346,16.1083,-0.744753
282257828,120,120,-0.0454003,0.709605,16.5241,-0.750713
282357828,120,120,-0.0542842,0.68937,16.5277,-0.898077
282457832,120,120,-0.0586965,0.624767,16.5295,-0.971336
282557828,120,120,-0.0633308,0.720406,16.5274,-1.0481
282657832,120,120,-0.0678848,0.735767,16.5263,-1.12361
282757832,120,120,-0.0765484,0.606111,16.5305,-1.26786
282857832,120,120,-0.0832802,-0.0159704,16.9525,-1.41508
282957832,120,120,-0.0879999,0.67938,16.9505,-1.4955
283057840,120,120,-0.0880772,0.723229,16.9499,-1.49677
283157836,120,120,-0.0984474,0.729308,17.3731,-1.71588
283257836,120,120,-0.107111,0.733902,17.3739,-1.86808
283357836,120,120,-0.115576,0.720908,17.3738,-2.01699
283457836,120,120,-0.119942,0.73787,17.3722,-2.0937
283557844,120,120,-0.128312,0.753304,17.3728,-2.24146
283657836,120,120,-0.132654,0.765258,17.3714,-2.31799
283757836,120,120,-0.14099,0.770856,17.3721,-2.46565
283857836,120,120,-0.145129,0.744856,17.3736,-2.53926
283957840,120,120,-0.153604,0.754898,17.3716,-2.68953
284057840,120,120,-0.153832,0.775047,17.3691,-2.69322
284157840,120,120,-0.170174,0.789525,16.9508,-2.91276
284257840,120,120,-0.178829,0.796338,16.9465,-3.06324
284357840,120,120,-0.178943,0.805856,16.9459,-3.06512
284457840,120,120,-0.192059,0.820197,16.5249,-3.21337
284557844,120,120,-0.196672,0.80398,16.5187,-3.2913
284657856,120,120,-0.205105,0.801369,16.5214,-3.43694
284757844,120,120,-0.210416,0.815963,16.1003,-3.43865
284857844,120,120,-0.214786,0.821671,16.0978,-3.51175
284957844,120,120,-0.223585,0.812704,16.0975,-3.66035
285057852,120,120,-0.234095,0.810088,15.6745,-3.73785
285157844,120,120,-0.238789,0.805552,15.6691,-3.81437
285257848,120,120,-0.247592,0.813683,15.6705,-3.96117
285357848,120,120,-0.252156,0.819734,15.6698,-4.03715
285457848,120,120,-0.260723,0.849625,15.6736,-4.18164
285557848,120,120,-0.27244,0.820629,15.2495,-4.26049
285657848,120,120,-0.276912,0.819227,15.2474,-4.33352
285757856,120,120,-0.281589,0.815535,15.2452,-4.41006
285857848,120,120,-0.298365,0.824874,14.8241,-4.55909
285957852,120,120,-0.311274,0.827791,14.4011,-4.6333
286057852,120,120,-0.311449,0.815002,14.3969,-4.63472
286157852,120,120,-0.320484,0.816001,14.3996,-4.7796
286257852,120,120,-0.334317,0.811565,13.9783,-4.85542
286357852,120,120,-0.339193,0.819709,13.9742,-4.93053
286457852,120,120,-0.353675,0.830697,13.5545,-5.00431
286557856,120,120,-0.358689,0.828607,13.55,-5.07998
286657864,120,120,-0.363448,0.815992,13.5505,-5.15386
286757856,120,120,-0.363436,0.804956,13.5509,-5.15384
286857856,120,120,-0.372845,0.822975,13.5519,-5.30068
286957856,120,120,-0.377621,0.81848,13.5521,-5.37555
287057856,120,120,-0.388773,0.812596,13.1296,-5.37816
287157860,120,120,-0.398114,0.821162,13.13,-5.5221
287257860,120,120,-0.41491,0.809582,12.7087,-5.59793
287357864,120,120,-0.420021,0.821431,12.704,-5.67359
287457860,120,120,-0.424735,0.82678,12.7058,-5.74637
287557876,120,120,-0.44256,0.829965,12.2844,-5.82172
287657860,120,120,-0.447454,0.808262,12.2826,-5.89463
287757860,120,120,-0.457076,0.802603,12.2839,-6.04138
287857864,120,120,-0.476417,0.810336,11.8596,-6.12033
287957864,120,120,-0.480935,0.8292,11.8616,-6.1894
288057872,120,120,-0.485804,0.847284,11.8621,-6.26333
288157864,120,120,-0.491044,0.793245,11.8587,-6.34122
288257864,120,120,-0.511443,0.804612,11.4355,-6.41825
288357864,120,120,-0.516151,0.809016,11.4356,-6.4893
288457868,120,120,-0.516002,0.818729,11.4374,-6.48807
288557868,120,120,-0.515721,0.862064,11.4402,-6.48536
288657868,120,120,-0.521222,0.80824,11.4342,-6.56533
288757868,120,120,-0.537258,0.798819,11.0168,-6.56277
288857868,120,120,-0.541824,0.84951,11.018,-6.63186
288957876,120,120,-0.552103,0.809219,11.0138,-6.78452
289057868,120,120,-0.556677,0.851222,11.017,-6.8562
289157868,120,120,-0.561586,0.799487,11.0166,-6.93122
289257880,120,120,-0.566616,0.805501,11.0146,-7.00754
289357872,120,120,-0.57587,0.831304,11.0172,-7.15329
289457872,120,120,-0.585487,0.831258,11.0157,-7.30384
289557872,120,120,-0.585606,0.839724,11.0153,-7.30544
289657872,120,120,-0.590459,0.832889,11.0134,-7.3814
289757872,120,120,-0.600004,0.814673,11.0104,-7.53267
289857876,120,120,-0.604186,0.813886,11.0146,-7.60338
289957876,120,120,-0.613189,0.828547,11.0152,-7.75116
290057884,120,120,-0.613346,0.817108,11.0144,-7.75318
290157880,120,120,-0.622514,0.812579,11.0119,-7.9034
290257876,120,120,-0.645169,0.829802,10.5956,-7.97432
290357876,120,120,-0.654697,0.804039,10.5874,-8.12736
290457892,120,120,-0.654926,0.815541,10.5859,-8.13006
290557876,120,120,-0.663398,0.835876,10.5883,-8.27546
290657880,120,120,-0.667995,0.832457,10.5864,-8.35265
290757880,120,120,-0.672154,0.834133,10.5879,-8.42547
290857880,120,120,-0.696412,0.812045,10.1665,-8.50092
290957880,120,120,-0.704864,0.841117,10.1653,-8.64695
291057880,120,120,-0.709332,0.831218,10.1634,-8.72394
291157880,120,120,-0.713511,0.839855,10.1636,-8.79815
291257880,120,120,-0.738997,0.818492,9.74014,-8.87572
291357884,120,120,-0.746962,0.829198,9.74108,-9.01963
