WingAlgorithmTimestamp,servo1Angle,servo2Angle,targetAngle,targetX,targetY
260957708,120,120,1.08685,12.7269,24.2121
261057716,120,120,1.07714,13.1478,24.4341
261157704,120,120,1.07951,13.156,24.5886
261257704,120,120,1.06888,13.5752,24.7361
261357708,120,120,1.07261,13.574,24.9541
261457728,120,120,1.07384,13.5763,25.0322
261557708,120,120,1.07383,13.5777,25.0342
261657708,120,120,1.07263,13.5748,24.9573
261757708,120,120,1.07138,13.5748,24.883
261857708,120,120,1.07137,13.5747,24.8822
261957708,120,120,1.07008,13.5772,24.8109
262057712,120,120,1.06756,13.5771,24.6625
262157712,120,120,1.06625,13.578,24.5884
262257712,120,120,1.06502,13.5743,24.5101
262357712,120,120,1.06373,13.5742,24.4355
262457712,120,120,1.06242,13.5752,24.362
262557712,120,120,1.06234,13.5804,24.3666
262657720,120,120,1.06243,13.5739,24.3602
262757716,120,120,1.04802,13.9962,24.2881
262857716,120,120,1.04659,13.9987,24.2126
262957716,120,120,1.04663,13.9952,24.2086
263057716,120,120,1.04659,13.9984,24.2117
263157724,120,120,1.03373,14.414,24.2068
263257716,50.3943,120,1.03367,14.4135,24.2029
263357716,120,120,1.03094,14.4167,24.0584
263457720,120,120,1.02941,14.4293,23.996
263557720,120,120,1.01655,14.856,24.0016
263657720,120,120,1.00252,15.2771,23.9249
263757720,120,120,1.0024,15.2808,23.9247
263857732,120,120,0.990054,15.6974,23.9206
263957724,120,120,0.990028,15.6936,23.9135
264057720,120,120,0.991483,15.6894,23.983
264157724,120,120,0.992802,15.6993,24.0674
264257732,120,120,0.995509,15.7093,24.2259
264357740,120,120,1.00104,15.7109,24.5241
264457724,120,120,0.995839,16.1334,24.8978
264557724,120,120,0.985366,16.5568,24.9741
264657728,120,120,0.975086,16.9766,25.0444
264757724,120,120,0.977736,16.9798,25.1926
264857728,120,120,0.979127,16.9782,25.2661
264957728,120,120,0.967772,17.3977,25.2658
265057728,120,120,0.968993,17.4068,25.3453
265157728,120,120,0.960539,17.8285,25.4948
265257728,120,120,0.959103,17.8327,25.4229
265357732,120,120,0.956371,17.8298,25.2717
265457732,120,120,0.954933,17.8347,25.2015
265557740,120,120,0.942454,18.2609,25.1327
265657736,120,120,0.930051,18.6895,25.063
265757732,120,120,0.919257,19.1132,25.062
265857732,120,120,0.922028,19.1123,25.2054
265957732,120,120,0.911596,19.5235,25.1973
266057736,120,120,0.910078,19.5291,25.1257
266157740,120,120,0.895454,19.9384,24.8923
266257744,120,120,0.895353,19.9381,24.8867
266357736,120,120,0.895339,19.9407,24.8893
266457736,120,120,0.895343,19.9395,24.8881
266557736,120,120,0.89531,19.9462,24.8948
266657736,120,120,0.886543,20.3707,24.9726
266757740,120,120,0.885056,20.3665,24.8918
266857740,120,120,0.882154,20.3595,24.7365
266957740,120,120,0.880659,20.3601,24.662
267057752,120,120,0.880631,20.3637,24.6648
267157748,120,120,0.870579,20.7835,24.6641
267257752,120,120,0.867529,20.7893,24.5189
267357740,120,120,0.867517,20.7863,24.5148
267457744,120,120,0.859113,21.2058,24.5876
267557744,120,120,0.859041,21.2101,24.589
267657752,120,120,0.857538,21.2143,24.5193
267757744,120,120,0.846316,21.6306,24.4407
267857744,120,120,0.84624,21.629,24.4351
267957752,120,120,0.84624,21.6289,24.435
268057744,120,120,0.84474,21.6276,24.3598
268157744,120,120,0.844729,21.6267,24.3582
268257748,120,120,0.833656,22.0429,24.2801
268357748,120,120,0.833565,22.0474,24.2806
268457748,120,120,0.832039,22.052,24.2113
268557748,120,120,0.830505,22.0522,24.1371
268657752,120,120,0.828963,22.0532,24.0635
268757760,120,120,0.825891,22.0485,23.9105
268857760,11.8556,120,0.821235,22.0409,23.6801
268957752,14.3023,120,0.816503,22.0418,23.4575
269057752,35.288,120,0.81331,22.0434,23.3096
269157752,120,120,0.811696,22.0458,23.2369
269257752,120,120,0.806894,22.0485,23.0173
269357752,120,120,0.803634,22.049,22.8682
269457752,14.9358,120,0.800373,22.0431,22.7134
269557752,12.5178,120,0.797084,22.0424,22.5637
269657752,103.256,120,0.795419,22.0442,22.4904
269757756,20.7004,120,0.793763,22.0434,22.4154
269857756,5.1383,120,0.790442,22.042,22.2654
269957756,11.9665,120,0.788753,22.0427,22.1911
270057756,4.63139,120,0.796702,21.6197,22.1141
270157780,2.76595,120,0.795097,21.6115,22.0348
270257756,2.28601,120,0.793406,21.6104,21.9593
270357760,2.17624,120,0.791706,21.6115,21.8859
270457760,3.81383,120,0.790002,21.6151,21.815
270557760,2.57207,120,0.788293,21.612,21.7375
270657760,3.21991,120,0.78828,21.6126,21.7375
270757760,5.28932,120,0.786578,21.6148,21.6659
270857760,5.391,120,0.784858,21.6145,21.5912
270957760,3.17417,120,0.792954,21.1899,21.5125
271057760,3.07218,120,0.791301,21.1867,21.4383
271157764,3.49174,120,0.78956,21.189,21.3661
271257764,2.60317,120,0.789547,21.1847,21.3612
271357764,1.81613,120,0.786077,21.1827,21.2115
271457776,1.98478,120,0.792579,20.7624,21.0627
271557764,1.84577,120,0.789113,20.759,20.9138
271657768,1.9511,120,0.785539,20.7622,20.7681
271757768,3.13075,120,0.783729,20.7641,20.6949
271857768,3.75888,120,0.781929,20.7667,20.6231
271957768,6.2154,120,0.788545,20.3479,20.4763
272057768,2.12514,120,0.783159,20.3414,20.2505
272157768,2.44527,120,0.781286,20.3432,20.1766
272257768,1.78084,120,0.775748,20.3423,19.9534
272357780,120,120,0.780564,19.9304,19.7386
272457772,120,120,0.773064,19.9313,19.4456
272557772,0.0488119,120,0.767259,19.9144,19.2047
272657784,0,120,0.765283,19.9099,19.1246
272757784,0,120,0.763333,19.9125,19.0526
272857780,0.582687,120,0.761387,19.9172,18.9829
272957772,0.778163,120,0.759423,19.9172,18.9084
273057776,0,120,0.755487,19.9132,18.7562
273157776,0,120,0.762155,19.4886,18.6031
273257776,0,120,0.758238,19.4932,18.462
273357776,0,120,0.754202,19.4963,18.3163
273457776,0,120,0.752145,19.4922,18.2371
273557776,0,120,0.746026,19.4891,18.0118
273657780,0,120,0.741879,19.4925,17.8657
273757780,0,120,0.748573,19.0709,17.7156
273857780,0,120,0.744457,19.0678,17.5671
273957780,0,120,0.740209,19.0654,17.4157
274057788,0,120,0.74704,18.6434,17.2654
274157780,0,120,0.742806,18.6373,17.1136
274257792,0,120,0.740618,18.6381,17.0394
274357784,0,120,0.74982,18.224,16.9713
274457784,0,120,0.745527,18.2164,16.8188
274557784,0,120,0.743305,18.2189,16.7463
274657788,0,120,0.738863,18.2148,16.5938
274757784,0,120,0.741519,17.7978,16.3006
274857792,0,120,0.739279,17.7939,16.2239
274957784,0,120,0.734698,17.7907,16.0724
275057788,0,120,0.730077,17.7933,15.926
275157788,0,120,0.727732,17.7941,15.8517
275257788,0,120,0.723072,17.7963,15.7055
275357788,0,120,0.718343,17.7952,15.5555
275457788,0,120,0.730149,17.368,15.5476
275557788,0,120,0.725504,17.3645,15.3998
275657800,0,120,0.718288,17.3673,15.1798
275757792,0,120,0.7304,16.949,15.1802
275857792,0,120,0.728056,16.9398,15.1005
275957792,0,120,0.723155,16.939,14.9515
276057792,0,120,0.733147,16.5205,14.8784
276157792,0,120,0.730774,16.5231,14.8099
276257792,0,120,0.728278,16.5243,14.7367
276357800,0,120,0.736045,16.0984,14.5829
276457796,0,120,0.731036,16.0924,14.4314
276557796,0,120,0.728439,16.0908,14.3548
276657796,0,120,0.739033,15.6743,14.2843
276757796,0,120,0.733956,15.6736,14.1387
276857796,0,120,0.728687,15.672,13.9882
276957804,0,120,0.728678,15.6796,13.9947
277057800,0.870743,120,0.726057,15.6823,13.9234
277157800,0,120,0.723365,15.6752,13.8418
277257800,0,120,0.720697,15.6773,13.7694
277357800,0,120,0.728819,15.2568,13.6211
277457800,0,120,0.728886,15.2548,13.6212
277557800,0,120,0.726163,15.2499,13.5424
277657800,0,120,0.73457,14.8244,13.3892
277757804,0,120,0.731909,14.8264,13.3195
277857804,0,120,0.729134,14.8287,13.2473
277957804,0,120,0.740626,14.4038,13.1685
278057812,0,120,0.73511,14.4021,13.0219
278157804,0,120,0.729401,14.4039,12.8748
278257804,0,120,0.741228,13.9829,12.7992
278357808,0,120,0.741335,13.9822,12.8013
278457808,0,120,0.738459,13.9838,12.729
278557812,0,120,0.747838,13.5654,12.5828
278657808,0,120,0.744974,13.5614,12.5071
278757820,0,120,0.741992,13.5587,12.43
278857820,0,120,0.736024,13.5604,12.2834
278957808,0,120,0.732967,13.5591,12.2069
279057812,0,120,0.726879,13.5562,12.0557
279157812,0,120,0.726837,13.5582,12.0565
279257812,0,120,0.739453,13.139,11.9839
279357812,0,120,0.733402,13.1397,11.8397
279457812,120,120,0.727166,13.1513,11.7024
279557812,120,120,0.702121,13.5782,11.4861
279657824,0,120,0.695405,13.5633,11.3181
279757816,0,120,0.704347,13.1359,11.1622
279857816,0,120,0.697852,13.1318,11.0127
279957816,0,120,0.694519,13.136,10.9418
280057816,0,120,0.691182,13.1383,10.8697
280157816,0,120,0.703797,12.7167,10.7939
280257816,0,120,0.700505,12.7113,10.7175
280357828,0,120,0.69703,12.7057,10.6376
280457820,0,120,0.693566,12.7047,10.562
280557820,0,120,0.706714,12.2919,10.4952
280657820,0,120,0.69979,12.2833,10.3417
280757820,0,120,0.696177,12.2799,10.2632
280857820,0,120,0.689028,12.2801,10.1152
280957820,0,120,0.706091,11.8562,10.1104
281057828,0,120,0.699005,11.8568,9.96666
281157824,0,120,0.695312,11.8602,9.89505
281257824,0,120,0.705653,11.4385,9.74555
281357824,0,120,0.702008,11.438,9.67347
281457824,0,120,0.694392,11.4371,9.52418
281557832,0,120,0.686674,11.4391,9.37735
281657824,0,120,0.686625,11.4409,9.37781
281757836,0,120,0.697188,11.0166,9.22634
281857828,0,120,0.689338,11.0131,9.07725
281957828,0,120,0.689173,11.0019,9.06501
282057828,0,120,0.689148,10.9997,9.06274
282157828,0,120,0.693177,11.0049,9.1417
282257828,0,120,0.712439,10.5866,9.14449
282357828,0,120,0.708624,10.5881,9.07544
282457832,0,120,0.704581,10.5914,9.0043
282557840,0,120,0.720495,10.1686,8.92747
282657832,0,120,0.716553,10.1722,8.85984
282757840,0,120,0.716507,10.1715,8.85839
282857832,120,120,0.708224,10.1752,8.71453
282957832,0,120,0.724804,9.74834,8.63317
283057832,0,120,0.720633,9.73875,8.55245
283157836,0,120,0.74252,9.31654,8.54999
283257840,0,120,0.742741,9.32162,8.55845
283357840,0,120,0.74274,9.31894,8.55597
283457836,0,120,0.738433,9.32072,8.4839
283557836,0,120,0.734059,9.32332,8.412
283657836,0,120,0.75699,8.89466,8.40312
283757840,0,120,0.748278,8.87875,8.24291
283857848,0,120,0.752708,8.89165,8.32852
283957840,0,120,0.752773,8.89705,8.33466
284057840,0,120,0.748331,8.8976,8.26128
284157840,0,120,0.743816,8.8984,8.18751
284257840,0,120,0.739256,8.89789,8.11243
284357852,0,120,0.73922,8.89691,8.11096
284457844,0,120,0.739235,8.89845,8.1126
284557844,0,120,0.739217,8.89497,8.10914
284657844,0,120,0.739221,8.89688,8.11096
284757856,0,120,0.763355,8.47374,8.10817
284857844,0,120,0.763547,8.46394,8.1019
284957844,0,120,0.763552,8.46343,8.10149
285057856,0,120,0.793563,8.04505,8.17751
285157848,0,120,0.793814,8.04585,8.18243
285257848,0,120,0.793818,8.03896,8.17549
285357848,0,120,0.816108,7.62102,8.10409
285457848,0,120,0.811713,7.62198,8.03407
285557860,0,120,0.807072,7.62118,7.95892
285657848,0,120,0.835364,7.19715,7.95486
285757848,0,120,0.830929,7.19778,7.88497
285857852,0,120,0.830909,7.19271,7.87911
285957852,2.05161,120,0.856201,6.76686,7.79996
286057852,1.11563,120,0.85637,6.76895,7.80503
286157852,0,120,0.856314,6.77441,7.81044
286257852,0,120,0.856298,6.77618,7.81224
286357860,0,120,0.85161,6.7739,7.73603
286457852,1.29332,120,0.878474,6.35299,7.66114
286557856,3.42851,120,0.878803,6.34238,7.65348
286657856,5.31856,120,0.907633,5.91843,7.57621
286757856,4.1113,120,0.903061,5.91783,7.50446
286857856,5.05857,120,0.933727,5.50019,7.43271
286957856,3.93067,120,0.929118,5.50093,7.36249
287057864,2.22557,120,0.924171,5.50439,7.29161
287157868,0,120,0.91918,5.5066,7.21932
287257864,5.3665,120,0.952335,5.07965,7.13846
287357860,5.3522,120,0.942694,5.07585,6.98949
287457860,3.00952,120,0.942507,5.08061,6.99329
287557864,120,120,0.942295,5.08888,7.00154
287657864,120,120,0.93715,5.09289,6.9318
287757864,120,120,0.931861,5.09759,6.86183
287857864,120,120,0.926684,5.09499,6.78468
287957864,120,120,0.92672,5.09168,6.78078
288057876,120,120,0.926755,5.09081,6.78012
288157864,120,120,0.926733,5.09161,6.78087
288257868,120,120,0.926805,5.0889,6.77827
288357864,0,120,0.926857,5.08611,6.77529
288457868,120,120,0.926643,5.09569,6.78504
288557876,120,120,0.888162,5.51767,6.78657
288657868,120,120,0.893152,5.52111,6.86045
288757876,120,120,0.893165,5.52239,6.86224
288857872,120,120,0.893128,5.52433,6.86411
288957876,120,120,0.862336,5.94538,6.93861
289057872,120,120,0.867428,5.94118,7.00559
289157872,120,120,0.867426,5.94466,7.00967
289257872,120,120,0.838742,6.36825,7.08668
289357872,120,120,0.848823,6.36576,7.22917
289457872,120,120,0.85889,6.36854,7.38084
289557884,120,120,0.863906,6.36694,7.45425
289657872,120,120,0.841954,6.79119,7.60632
289757876,120,120,0.851338,6.79381,7.75452
289857876,120,120,0.851343,6.80104,7.76285
289957876,120,120,0.851326,6.80293,7.76473
290057876,120,120,0.856051,6.79989,7.83567
290157876,120,120,0.830972,7.21726,7.90701
290257876,120,120,0.830787,7.21885,7.90581
290357880,120,120,0.830807,7.21575,7.90273
290457884,120,120,0.830764,7.22215,7.90905
290557880,120,120,0.835443,7.21462,7.97544
290657880,120,120,0.807224,7.63774,7.97864
290757880,120,120,0.806986,7.64555,7.98298
290857880,120,120,0.816152,7.64259,8.12774
290957888,120,120,0.793987,8.06357,8.20328
291057884,120,120,0.793801,8.07166,8.20847
291157884,120,120,0.807133,8.06692,8.42543
291257884,120,120,0.786204,8.49124,8.50493
291357884,120,120,0.790365,8.49282,8.5776
291457888,120,120,0.770521,8.91111,8.64983
291557896,120,120,0.774621,8.91678,8.72663
291657896,120,120,0.774649,8.91736,8.72768
291757884,120,120,0.766112,8.91372,8.57636
291857884,120,120,0.761725,8.91573,8.50329
291957888,120,120,0.738737,9.34198,8.50844
292057888,120,120,0.738569,9.34872,8.51172
292157888,120,120,0.720981,9.76589,8.5823
292257888,120,120,0.725058,9.76325,8.65079
292357888,120,120,0.729341,9.76809,8.73006
292457896,120,120,0.720888,10.187,8.95066
292557888,120,120,0.724902,10.1917,9.02759
292657892,120,120,0.728987,10.1928,9.10315
292757892,120,120,0.716948,10.6131,9.25123
292857892,120,120,0.724741,10.6221,9.40577
292957892,120,120,0.709423,11.0387,9.47703
293057900,120,120,0.716947,11.0407,9.62397
293157892,120,120,0.724576,11.0443,9.77636
293257892,120,120,0.728342,11.037,9.8443
293357896,120,120,0.735779,11.0382,9.99373
293457896,120,120,0.746751,11.0356,10.214
293557896,120,120,0.757558,11.0387,10.4405
293657896,120,120,0.742525,11.4613,10.5184
293757908,120,120,0.745859,11.4558,10.5839
293857900,120,120,0.745926,11.4679,10.5965
293957900,120,120,0.745908,11.4626,10.5912
294057908,120,120,0.745921,11.4662,10.5948
294157900,120,120,0.734864,11.8831,10.739
294257900,120,120,0.734784,11.8877,10.7414
294357900,120,120,0.738173,11.8828,10.8104
294457900,120,120,0.741606,11.887,10.889
294557904,120,120,0.724357,12.3084,10.8906
294657904,120,120,0.724221,12.3121,10.8908
294757904,120,120,0.724199,12.3083,10.887
294857904,120,120,0.724178,12.3049,10.8835
294957904,120,120,0.710913,12.7298,10.9619
295057904,120,120,0.710799,12.7322,10.9614
295157904,120,120,0.710807,12.7338,10.963
295257908,120,120,0.694734,13.1477,10.9563
295357908,120,120,0.694667,13.1589,10.9641
295457908,120,120,0.697966,13.1588,11.0378
295557912,120,120,0.685819,13.5789,11.112
295657908,120,120,0.685723,13.5824,11.1127
295757908,120,120,0.685735,13.5842,11.1145
295857908,120,120,0.685718,13.5823,11.1125
295957912,120,120,0.685697,13.5797,11.1099
296057916,120,120,0.688928,13.5772,11.1813
296157912,120,120,0.688979,13.5805,11.1852
296257912,120,120,0.677277,14.0017,11.2597
296357912,120,120,0.677161,14.0022,11.2575
296457916,120,120,0.677186,14.0053,11.2605
296557912,120,120,0.665988,14.4285,11.3371
296657916,120,120,0.665873,14.4289,11.3347
296757916,120,120,0.665893,14.4312,11.337
296857916,120,120,0.669047,14.4312,11.4108
296957916,120,120,0.655158,14.8527,11.4124
297057928,120,120,0.658166,14.8559,11.4862
297157916,120,120,0.644769,15.2802,11.4904
297257920,120,120,0.650772,15.28,11.6345
297357920,120,120,0.640801,15.6988,11.708
297457920,120,120,0.643737,15.7023,11.7825
297557920,120,120,0.646749,15.701,11.8556
297657920,120,120,0.649753,15.6995,11.9287
297757920,120,120,0.655751,15.7032,12.0807
297857920,120,120,0.655771,15.7005,12.0792
297957924,120,120,0.658729,15.7018,12.1543
298057924,120,120,0.648914,16.1217,12.2282
298157924,120,120,0.651746,16.1259,12.3034
298257924,120,120,0.654642,16.1245,12.3764
298357936,120,120,0.645138,16.5455,12.4515
298457924,120,120,0.650707,16.5454,12.5963
298557928,120,120,0.653597,16.5481,12.6741
298657928,120,120,0.65923,16.5484,12.8229
298757928,120,120,0.647148,16.967,12.8222
298857928,120,120,0.64988,16.9778,12.9034
298957928,120,120,0.652605,16.9729,12.9728
299057932,120,120,0.643635,17.399,13.0529
299157928,120,120,0.646264,17.4011,13.1261
299257928,120,120,0.640189,17.8208,13.2736
299357932,120,120,0.640112,17.8212,13.2717
299457932,120,120,0.642781,17.822,13.3465
299557944,120,120,0.648116,17.8247,13.4975
299657944,120,120,0.653417,17.8258,13.6477
299757932,120,120,0.653417,17.8206,13.6436
299857932,120,120,0.647364,18.2407,13.7909
299957936,120,120,0.649874,18.2429,13.8647
300057936,120,120,0.655059,18.2495,14.0196
300157940,120,120,0.644091,18.6654,14.0163
300257936,120,120,0.646545,18.6709,14.0922
300357936,120,120,0.649076,18.6704,14.1661
300457936,120,120,0.651602,18.6701,14.2403
300557936,120,120,0.645872,19.091,14.3891
300657940,120,120,0.648295,19.0948,14.4646
300757940,120,120,0.653197,19.0928,14.611
300857948,120,120,0.645161,19.5118,14.6845
300957940,120,120,0.657946,19.085,14.7492
301057944,120,120,0.662892,19.0837,14.8996
301157940,120,120,0.657214,19.512,15.0565
301257944,120,120,0.659571,19.5202,15.1363
301357944,120,120,0.66193,19.5179,15.2084
301457944,120,120,0.653986,19.9388,15.2834
301557948,120,120,0.653922,19.9423,15.284
301657956,120,120,0.658595,19.9454,15.4349
301757956,120,120,0.66091,19.94,15.5046
301857944,120,120,0.663237,19.9406,15.5797
301957944,120,120,0.663265,19.9425,15.5821
302057948,120,120,0.663252,19.9409,15.5804
302157948,120,120,0.653138,20.3589,15.578
302257948,120,120,0.653066,20.3636,15.5792
302357948,120,120,0.65306,20.3629,15.5785
302457948,120,120,0.643215,20.7821,15.5773
302557948,120,120,0.643175,20.7906,15.5823
302657952,120,120,0.643131,20.785,15.5767
302757952,120,120,0.643141,20.7861,15.5778
302857952,120,120,0.633565,21.2075,15.5788
302957952,120,120,0.635741,21.2102,15.652
303057964,120,120,0.633521,21.2133,15.5816
303157956,120,120,0.635748,21.2118,15.6533
303257960,120,120,0.624189,21.6344,15.5823
303357956,120,120,0.624051,21.6324,15.5763
303457964,120,120,0.628543,21.6336,15.7252
303557956,120,120,0.619411,22.0495,15.7217
303657956,120,120,0.619349,22.0539,15.7228
303757956,120,120,0.619348,22.054,15.7229
303857968,120,120,0.61714,22.0559,15.6509
303957968,120,120,0.617135,22.0573,15.6517
304057960,120,120,0.617089,22.0521,15.6464
304157960,120,120,0.614874,22.0537,15.5743
304257960,120,120,0.61485,22.0533,15.5732
304357960,120,120,0.614844,22.0529,15.5727
304457960,120,120,0.612616,22.0536,15.4997
304557960,120,120,0.612594,22.0533,15.4988
304657964,120,120,0.61033,22.0514,15.423
304757972,3.91205,120,0.607982,22.0432,15.3402
304857964,17.5078,120,0.605699,22.0435,15.2659
304957964,120,120,0.596907,22.4676,15.2691
305057964,0,120,0.605561,22.0416,15.2601
305157964,0,120,0.607893,22.038,15.3337
305257964,46.8969,120,0.610218,22.0435,15.4138
305357968,120,120,0.612518,22.0471,15.4919
305457968,120,120,0.614761,22.0453,15.5646
305557968,120,120,0.614803,22.0482,15.5681
305657968,120,120,0.61702,22.0465,15.6402
305757968,120,120,0.621477,22.046,15.788
305857968,120,120,0.623745,22.0483,15.8655
305957980,120,120,0.623791,22.0517,15.8694
306057972,120,120,0.621565,22.0498,15.7937
306157972,120,120,0.62154,22.049,15.7923
306257976,120,120,0.623731,22.0467,15.8639
306357972,120,120,0.617018,22.4681,15.9393
306457984,120,120,0.619133,22.4699,16.0121
306557972,120,120,0.621347,22.4723,16.0889
306657976,120,120,0.621371,22.473,16.0902
306757976,120,120,0.621361,22.4719,16.0891
306857976,120,120,0.621351,22.4705,16.0878
306957984,120,120,0.619166,22.4696,16.0129
307057976,120,120,0.619164,22.4714,16.0142
307157976,120,120,0.621361,22.4738,16.0905
307257980,120,120,0.623537,22.4725,16.1637
307357976,120,120,0.621394,22.4736,16.0914
307457980,120,120,0.623521,22.4706,16.1617
307557980,120,120,0.623527,22.4692,16.1609
307657980,120,120,0.62354,22.4707,16.1625
307757980,120,120,0.621367,22.4704,16.0882
307857980,120,120,0.621351,22.4706,16.0878
307957984,120,120,0.621359,22.4715,16.0888
308057984,120,120,0.62136,22.4717,16.0889
308157984,120,120,0.621345,22.4698,16.0871
308257984,120,120,0.621351,22.4705,16.0878
308357984,120,120,0.621352,22.4706,16.0879
308457984,120,120,0.62136,22.4715,16.0888
308557996,120,120,0.621341,22.4694,16.0866
308657984,120,120,0.621368,22.4726,16.0899
308757988,120,120,0.623518,22.4702,16.1613
308857988,120,120,0.623536,22.4703,16.162
308957988,120,120,0.625688,22.4688,16.2344
309057988,120,120,0.625727,22.4716,16.2378
309157988,120,120,0.623565,22.4715,16.1639
309257992,120,120,0.623552,22.472,16.1638
309357988,120,120,0.612617,22.8907,16.0881
309457992,120,120,0.612533,22.8946,16.088
309557992,120,120,0.612523,22.8935,16.0868
309657992,104.919,120,0.612511,22.8922,16.0855
309757992,69.4209,120,0.614666,22.8918,16.159
309857996,120,120,0.614699,22.8937,16.1615
309957996,120,120,0.6147,22.8936,16.1614
310058000,12.0649,120,0.614674,22.8909,16.1587
310157996,120,120,0.616841,22.893,16.2346
310257996,120,120,0.614721,22.8941,16.1625
310357996,120,120,0.612543,22.8939,16.0878
310457996,120,120,0.610372,22.8949,16.0144
310557996,120,120,0.608194,22.8961,15.9411
310658000,120,120,0.608155,22.8936,15.938
310758008,120,120,0.608144,22.8925,15.9368
310858000,120,120,0.608152,22.8933,15.9377
310958000,120,120,0.608158,22.8939,15.9383
311058012,120,120,0.608157,22.8939,15.9382
311158000,23.3596,120,0.605958,22.8914,15.8618
311258000,120,120,0.605948,22.8923,15.8622
311358000,65.4603,120,0.605944,22.8919,15.8618
311458004,120,120,0.597456,23.3128,15.8623
311558004,120,120,0.599553,23.3166,15.9364
311658004,24.4396,120,0.599558,23.3153,15.9357
311758012,120,120,0.599569,23.3163,15.9368
311858004,54.4121,120,0.603866,23.3157,16.0838
311958004,16.9149,120,0.606038,23.3151,16.1582
312058004,119.591,120,0.608205,23.3162,16.2339
312158008,120,120,0.610371,23.3182,16.3104
312258008,120,120,0.610391,23.3187,16.3115
312358008,120,120,0.610382,23.3176,16.3103
312458008,120,120,0.610399,23.3195,16.3123
312558008,120,120,0.61038,23.3174,16.3101
312658012,120,120,0.612512,23.3183,16.385
312758020,120,120,0.614639,23.3174,16.4585
312858012,120,120,0.616789,23.3199,16.5355
312958012,120,120,0.616796,23.3186,16.5348
313058012,120,120,0.6189,23.3186,16.6087
313158012,120,120,0.618914,23.3182,16.6089
313258024,120,120,0.62102,23.3191,16.6836
313358012,120,120,0.621032,23.3186,16.6837
313458016,120,120,0.621035,23.3188,16.6839
313558016,120,120,0.621052,23.3209,16.6861
313658016,120,120,0.621046,23.3202,16.6854
