timestamp,threadId,minimumStack
30331,1,14796
30359,3,15748
30342,4,16204
29798,5,16256
29877,6,15636
30289,7,16180
30362,8,16180
30389,10,1436
29393,16,15316
18558,0,14844
31379,1,14796
31358,3,15748
31342,4,16204
30776,5,16256
30856,6,15636
31365,7,16180
30362,8,16180
31389,10,1436
30393,16,15300
18558,0,14844
32385,1,14796
32358,3,15748
32342,4,16204
31752,5,16256
31837,6,15636
32163,7,16180
32362,8,16180
32389,10,1436
31393,16,15300
18558,0,14844
33377,1,14796
33358,3,15748
33342,4,16204
32729,5,16256
32813,6,15636
33225,7,16180
32362,8,16180
33389,10,1436
32393,16,15300
18558,0,14844
34363,1,14796
34358,3,15748
34342,4,16204
33706,5,16256
33794,6,15636
34271,7,16180
34362,8,16180
34389,10,1436
33393,16,15300
18558,0,14844
35383,1,14796
35361,3,15748
35342,4,16204
34682,5,16256
34766,6,15636
34974,7,16180
34362,8,16180
35389,10,1436
34393,16,15300
18558,0,14844
36327,1,14796
36160,3,15748
36342,4,16204
35658,5,16256
35744,6,15636
36091,7,16180
36362,8,16180
36389,10,1436
35393,16,15300
18558,0,14844
37333,1,14796
37360,3,15076
37342,4,16204
36636,5,16256
36722,6,15636
37141,7,16180
36362,8,16180
37389,10,1436
36393,16,15300
18558,0,14844
38339,1,14796
38359,3,15076
38342,4,16204
37614,5,16256
37699,6,15636
38263,7,16180
38362,8,16180
38389,10,1436
37393,16,15300
18558,0,14844
39387,1,14796
39362,3,15076
39342,4,16204
38590,5,16256
38672,6,15636
39294,7,16180
38362,8,16180
39389,10,1436
38393,16,15300
18558,0,14844
40379,1,14796
40361,3,15076
40342,4,16204
39568,5,16256
39653,6,15636
40011,7,16180
40362,8,16180
40389,10,1436
39393,16,15300
18558,0,14844
41352,1,14796
41359,3,15076
41342,4,16204
40544,5,16256
40627,6,15636
41116,7,16180
40362,8,16180
41389,10,1436
40393,16,15300
18558,0,14844
42386,1,14796
42361,3,15076
42342,4,16204
41520,5,16256
41608,6,15636
42240,7,16180
42362,8,16180
42389,10,1436
41393,16,15300
18558,0,14844
43344,1,14796
43361,3,15076
43342,4,16204
42498,5,16256
42578,6,15636
43331,7,16180
42362,8,16180
43389,10,1436
42393,16,15300
18558,0,14844
44350,1,14796
44361,3,15076
44342,4,16204
43476,5,16256
43554,6,15636
44375,7,16180
44362,8,16180
44389,10,1436
43393,16,15300
18558,0,14844
45385,1,14796
45364,3,15076
45342,4,16204
44452,5,16256
44532,6,15636
45079,7,16180
44362,8,16180
45389,10,1436
44393,16,15300
18558,0,14844
46377,1,14796
46361,3,15076
46342,4,16204
45429,5,16256
45506,6,15636
46197,7,16180
46362,8,16180
46389,10,1436
45393,16,15300
47166,0,14740
47377,1,14796
47368,3,15076
47342,4,16204
46406,5,16256
46484,6,15636
47261,7,16180
46362,8,16180
47389,10,1436
46393,16,15300
47166,0,14740
48383,1,14796
48369,3,15076
48342,4,16204
48372,5,16256
47465,6,15636
48265,7,16180
48362,8,16180
48389,10,1436
47393,16,15300
47166,0,14740
49375,1,14796
49369,3,15076
49342,4,16204
49350,5,16256
48448,6,15636
49299,7,16180
48362,8,16180
49389,10,1436
48393,16,15300
47166,0,14740
50381,1,14796
50368,3,15076
50342,4,16204
50326,5,16256
49423,6,15636
50342,7,16180
50362,8,16180
50389,10,1436
49393,16,15300
47166,0,14740
51353,1,14796
51368,3,15076
51342,4,16204
51304,5,16256
51376,6,15636
51145,7,16180
50362,8,16180
51389,10,1436
50393,16,15300
47166,0,14740
52387,1,14796
52367,3,15076
52342,4,16204
52280,5,16256
52387,6,15588
52201,7,16180
52362,8,16180
52389,10,1436
51393,16,15300
47166,0,14740
53331,1,14796
53298,3,15076
53342,4,16204
53258,5,16256
53341,6,15588
53331,7,16180
52362,8,16180
53389,10,1436
52393,16,15300
47166,0,14740
54380,1,14796
54294,3,15076
54342,4,16204
54234,5,16256
54315,6,15588
54380,7,16180
54362,8,16180
54389,10,1436
53393,16,15300
47166,0,14740
55387,1,14796
55300,3,15076
55342,4,16204
55212,5,16256
55295,6,15588
55079,7,16180
54362,8,16180
55389,10,1436
54393,16,15300
47166,0,14740
56379,1,14796
56296,3,15076
56342,4,16204
56189,5,16256
56269,6,15588
56186,7,16180
56362,8,16180
56389,10,1436
55393,16,15300
47166,0,14740
57351,1,14796
57295,3,15076
57342,4,16204
57166,5,16256
57249,6,15588
57233,7,16180
56362,8,16180
57389,10,1436
56393,16,15300
47166,0,14740
58385,1,14796
58298,3,15076
58342,4,16204
58142,5,16256
58221,6,15588
58357,7,16180
58362,8,16180
58389,10,1436
57393,16,15300
47166,0,14740
59378,1,14796
59384,3,15076
59342,4,16204
59118,5,16256
59200,6,15588
59079,7,16180
58362,8,16180
59389,10,1436
58393,16,15300
47166,0,14740
60337,1,14796
60383,3,15076
60342,4,16204
60096,5,16256
60180,6,15588
60100,7,16180
60362,8,16180
60389,10,1436
59393,16,15300
47166,0,14740
61385,1,14796
61380,3,15076
61342,4,16204
61072,5,16256
61157,6,15588
61157,7,16180
60362,8,16180
61389,10,1436
60393,16,15300
47166,0,14740
62377,1,14796
62382,3,15076
62342,4,16204
62049,5,16256
62130,6,15588
62202,7,16180
62362,8,16180
62389,10,1436
61393,16,15300
47166,0,14740
63383,1,14796
63386,3,15076
63342,4,16204
63026,5,16256
63113,6,15588
63232,7,16180
62362,8,16180
63389,10,1436
62393,16,15300
47166,0,14740
64369,1,14796
64380,3,15076
64342,4,16204
64004,5,16256
64089,6,15588
64341,7,16180
64362,8,16180
64389,10,1436
63393,16,15300
47166,0,14740
65375,1,14796
65384,3,15076
65342,4,16204
64980,5,16256
65067,6,15588
65049,7,16180
64362,8,16180
65389,10,1436
64393,16,15300
47166,0,14740
66333,1,14796
66389,3,15076
66342,4,16204
65958,5,16256
66041,6,15588
66097,7,16180
66362,8,16180
66389,10,1436
65393,16,15300
47166,0,14740
67339,1,14796
67384,3,15076
67342,4,16204
66934,5,16256
67018,6,15588
67150,7,16180
66362,8,16180
67391,10,1436
66393,16,15300
47166,0,14740
68345,1,14796
68388,3,15076
68342,4,16204
67912,5,16256
67997,6,15588
68269,7,16180
68362,8,16180
68391,10,1436
67393,16,15300
47166,0,14740
69379,1,14796
69386,3,15076
69342,4,16204
68889,5,16256
68976,6,15588
69337,7,16180
68362,8,16180
69391,10,1436
68393,16,15300
47166,0,14740
70387,1,14796
70386,3,15076
70342,4,16204
69866,5,16256
69948,6,15588
70078,7,16180
70362,8,16180
70391,10,1436
69393,16,15300
47166,0,14740
71359,1,14796
71385,3,15076
71342,4,16204
70842,5,16256
70931,6,15588
71124,7,16180
70362,8,16180
71391,10,1436
70393,16,15300
47166,0,14740
72379,1,14796
72386,3,15076
72342,4,16204
71818,5,16256
71901,6,15588
72215,7,16180
72362,8,16180
72391,10,1436
71393,16,15300
47166,0,14740
73351,1,14796
73389,3,15076
73342,4,16204
72796,5,16256
72875,6,15588
73243,7,16180
72362,8,16180
73391,10,1436
72393,16,15300
47166,0,14740
74357,1,14796
74390,3,15076
74342,4,16204
73772,5,16256
73848,6,15588
74253,7,16180
74362,8,16180
74391,10,1436
73393,16,15300
47166,0,14740
75378,1,14796
75387,3,15076
75342,4,16204
74749,5,16256
74829,6,15588
75275,7,16180
74362,8,16180
75391,10,1436
74393,16,15300
47166,0,14740
76385,1,14796
76285,3,15076
76342,4,16204
75726,5,16256
75806,6,15588
76045,7,16180
76362,8,16180
76391,10,1436
75393,16,15300
47166,0,14740
77329,1,14796
77386,3,15076
77342,4,16204
76704,5,16256
76791,6,15588
77121,7,16180
76362,8,16180
77391,10,1436
76393,16,15300
47166,0,14740
78377,1,14796
78385,3,15076
78342,4,16204
77680,5,16256
77762,6,15588
78127,7,16180
78362,8,16180
78391,10,1436
77393,16,15300
47166,0,14740
79383,1,14796
79388,3,15076
79342,4,16204
78658,5,16256
78737,6,15588
79293,7,16180
78362,8,16180
79391,10,1436
78393,16,15300
47166,0,14740
80342,1,14796
80390,3,15076
80342,4,16204
79634,5,16256
79710,6,15588
80314,7,16180
80362,8,16180
80391,10,1436
79393,16,15300
47166,0,14740
81349,1,14796
81388,3,15076
81343,4,16204
80612,5,16256
80684,6,15588
81373,7,16180
80362,8,16180
81391,10,1436
80393,16,15300
47166,0,14740
82383,1,14796
82389,3,15076
82344,4,16204
81589,5,16256
81662,6,15588
82053,7,16180
82362,8,16180
82391,10,1436
81393,16,15300
47166,0,14740
83389,1,14796
83390,3,15076
83344,4,16204
82566,5,16256
82643,6,15588
83096,7,16180
82362,8,16180
83391,10,1436
82393,16,15300
47166,0,14740
84375,1,14796
84385,3,15076
84344,4,16204
83542,5,16256
83614,6,15588
84139,7,16180
84362,8,16180
84391,10,1436
83393,16,15300
47166,0,14740
85381,1,14796
85383,3,15076
85344,4,16204
84518,5,16256
84595,6,15588
85194,7,16180
84362,8,16180
85391,10,1436
84393,16,15300
47166,0,14740
86387,1,14796
86387,3,15076
86344,4,16204
85496,5,16256
85574,6,15588
86311,7,16180
86362,8,16180
86391,10,1436
85393,16,15300
47166,0,14740
87379,1,14796
87390,3,15076
87344,4,16204
86472,5,16256
86546,6,15588
87365,7,16180
86362,8,16180
87391,10,1436
86393,16,15300
47166,0,14740
88365,1,14796
88389,3,15076
88344,4,16204
87449,5,16256
87524,6,15588
88115,7,16180
88362,8,16180
88391,10,1436
87393,16,15300
47166,0,14740
89385,1,14796
89287,3,15076
89344,4,16204
88426,5,16256
88501,6,15588
89163,7,16180
88362,8,16180
89391,10,1436
88393,16,15300
47166,0,14740
90377,1,14796
90388,3,15076
90344,4,16204
89404,5,16256
89478,6,15588
90207,7,16180
90362,8,16180
90391,10,1436
89393,16,15300
47166,0,14740
91335,1,14796
91293,3,15076
91344,4,16204
91370,5,16256
90467,6,15588
91335,7,16180
90362,8,16180
91391,10,1436
90393,16,15300
47166,0,14740
92383,1,14796
92391,3,15076
92344,4,16204
92348,5,16256
91451,6,15588
92065,7,16180
92362,8,16180
92391,10,1436
91393,16,15300
93083,0,14740
93389,1,14796
93292,3,15076
93344,4,16204
93324,5,16256
92429,6,15588
93209,7,16180
92362,8,16180
93391,10,1436
92393,16,15300
93687,0,14740
94375,1,14796
94292,3,15076
94344,4,16204
94302,5,16256
94382,6,15588
94347,7,16180
94362,8,16180
94391,10,1436
93393,16,15300
93687,0,14740
95381,1,14796
95391,3,15076
95344,4,16204
95278,5,16256
95360,6,15588
95055,7,16180
94362,8,16180
95391,10,1436
94393,16,15300
93687,0,14740
96339,1,14796
96387,3,15076
96344,4,16204
96256,5,16256
96339,6,15588
96102,7,16180
96362,8,16180
96391,10,1436
95393,16,15300
93687,0,14740
97346,1,14796
97294,3,15076
97344,4,16204
97232,5,16256
97311,6,15588
97228,7,16180
96362,8,16180
97391,10,1436
96393,16,15300
93687,0,14740
98381,1,14796
98389,3,15076
98344,4,16204
98210,5,16256
98291,6,15588
98277,7,16180
98362,8,16180
98391,10,1436
97393,16,15300
93687,0,14740
99387,1,14796
99295,3,15076
99344,4,16204
99188,5,16256
99269,6,15588
99345,7,16180
98362,8,16180
99391,10,1436
98393,16,15300
93687,0,14740
100331,1,14796
100298,3,15076
100344,4,16204
100164,5,16256
100245,6,15588
100095,7,16180
100362,8,16180
100391,10,1436
99393,16,15300
93687,0,14740
101379,1,14796
101389,3,15076
101344,4,16204
101140,5,16256
101222,6,15588
101129,7,16180
100362,8,16180
101391,10,1436
100393,16,15300
93687,0,14740
102385,1,14796
102385,3,15076
102344,4,16204
102118,5,16256
102205,6,15588
102267,7,16180
102362,8,16180
102391,10,1436
101393,16,15300
93687,0,14740
103359,1,14796
103290,3,15076
103344,4,16204
103094,5,16256
103178,6,15588
103359,7,16180
102362,8,16180
103391,10,1436
102393,16,15300
93687,0,14740
104365,1,14796
104387,3,15076
104344,4,16204
104070,5,16256
104157,6,15588
104037,7,16180
104362,8,16180
104391,10,1436
103393,16,15300
93687,0,14740
105385,1,14796
105385,3,15076
105344,4,16204
105048,5,16256
105133,6,15588
105164,7,16180
104362,8,16180
105391,10,1436
104393,16,15300
93687,0,14740
106329,1,14796
106388,3,15076
106344,4,16204
106024,5,16256
106113,6,15588
106211,7,16180
106362,8,16180
106391,10,1436
105393,16,15300
93687,0,14740
107335,1,14796
107390,3,15076
107344,4,16204
107002,5,16256
107090,6,15588
107279,7,16180
106362,8,16180
107391,10,1436
106393,16,15300
93687,0,14740
108383,1,14796
108385,3,15076
108344,4,16204
107978,5,16256
108063,6,15588
108383,7,16180
108362,8,16180
108391,10,1436
107393,16,15300
93687,0,14740
109389,1,14796
109294,3,15076
109344,4,16204
108956,5,16256
109042,6,15588
109088,7,16180
108362,8,16180
109391,10,1436
108393,16,15300
93687,0,14740
110381,1,14796
110389,3,15076
110344,4,16204
109932,5,16256
110025,6,15588
110201,7,16180
110362,8,16180
110391,10,1436
109393,16,15300
93687,0,14740
111353,1,14796
111382,3,15076
111344,4,16204
110910,5,16256
110994,6,15588
111236,7,16180
110362,8,16180
111391,10,1436
110393,16,15300
93687,0,14740
112388,1,14796
112386,3,15076
112344,4,16204
111888,5,16256
111970,6,15588
112329,7,16180
112362,8,16180
112391,10,1436
111393,16,15300
93687,0,14740
113346,1,14796
113385,3,15076
113344,4,16204
112864,5,16256
112949,6,15588
113040,7,16180
112362,8,16180
113391,10,1436
112393,16,15300
93687,0,14740
114380,1,14796
114385,3,15076
114344,4,16204
113841,5,16256
113927,6,15588
114143,7,16180
114362,8,16180
114391,10,1436
113393,16,15300
93687,0,14740
115386,1,14796
115283,3,15076
115344,4,16204
114818,5,16256
114924,6,15588
115268,7,16180
114362,8,16180
115391,10,1436
114393,16,15300
93687,0,14740
116379,1,14796
116391,3,15076
116344,4,16204
115794,5,16256
115869,6,15588
116317,7,16180
116362,8,16180
116391,10,1436
115393,16,15300
93687,0,14740
117385,1,14796
117391,3,15076
117344,4,16204
116770,5,16256
116842,6,15588
117385,7,16180
116362,8,16180
117391,10,1436
116393,16,15300
93687,0,14740
118371,1,14796
118384,3,15076
118344,4,16204
117748,5,16256
117824,6,15588
118135,7,16180
118362,8,16180
118391,10,1436
117393,16,15300
93687,0,14740
119380,1,14796
119290,3,15076
119344,4,16204
118724,5,16256
118796,6,15588
119171,7,16180
118362,8,16180
119391,10,1436
118393,16,15300
93687,0,14740
120339,1,14796
120294,3,15076
120344,4,16204
119702,5,16256
119776,6,15588
120221,7,16180
120362,8,16180
120391,10,1436
119393,16,15300
93687,0,14740
121346,1,14796
121384,3,15076
121345,4,16204
120678,5,16256
120756,6,15588
121346,7,16180
120362,8,16180
121391,10,1436
120393,16,15300
93687,0,14740
122381,1,14796
122388,3,15076
122345,4,16204
121656,5,16256
121732,6,15588
122082,7,16180
122362,8,16180
122391,10,1436
121393,16,15300
93687,0,14740
123388,1,14796
123388,3,15076
123345,4,16204
122632,5,16256
122704,6,15588
123166,7,16180
122362,8,16180
123391,10,1436
122393,16,15300
93687,0,14740
124375,1,14796
124385,3,15076
124346,4,16204
123610,5,16256
123687,6,15588
124257,7,16180
124362,8,16180
124391,10,1436
123393,16,15300
93687,0,14740
125381,1,14796
125389,3,15076
125346,4,16204
124588,5,16256
124666,6,15588
125302,7,16180
124362,8,16180
125391,10,1436
124393,16,15300
93687,0,14740
126388,1,14796
126386,3,15076
126346,4,16204
125564,5,16256
125641,6,15588
126061,7,16180
126362,8,16180
126391,10,1436
125393,16,15300
93687,0,14740
127363,1,14796
127385,3,15076
127346,4,16204
126540,5,16256
126610,6,15588
127113,7,16180
126362,8,16180
127391,10,1436
126393,16,15300
93687,0,14740
128383,1,14796
128284,3,15076
128346,4,16204
127518,5,16256
127597,6,15588
128161,7,16180
128362,8,16180
128391,10,1436
127393,16,15300
93687,0,14740
129389,1,14796
129292,3,15076
129346,4,16204
128494,5,16256
128577,6,15588
129243,7,16180
128362,8,16180
129391,10,1436
128393,16,15300
93687,0,14740
130333,1,14796
130389,3,15076
130346,4,16204
129470,5,16256
129549,6,15588
130333,7,16180
130362,8,16180
130391,10,1436
129393,16,15300
93687,0,14740
131382,1,14796
131285,3,15076
131346,4,16204
130448,5,16256
130532,6,15588
131382,7,16180
130362,8,16180
131391,10,1436
130393,16,15300
93687,0,14740
132388,1,14796
132386,3,15076
132347,4,16204
131424,5,16256
131505,6,15588
132166,7,16180
132362,8,16180
132391,10,1436
131393,16,15300
93687,0,14740
133382,1,14796
133388,3,15076
133347,4,16204
132402,5,16256
132482,6,15588
133244,7,16180
132362,8,16180
133391,10,1436
132393,16,15300
93687,0,14740
134370,1,14796
134388,3,15076
134347,4,16204
134369,5,16256
133474,6,15588
134278,7,16180
134362,8,16180
134391,10,1436
133393,16,15300
93687,0,14740
135390,1,14796
135386,3,15076
135347,4,16204
135346,5,16256
134455,6,15588
135008,7,16180
134362,8,16180
135391,10,1436
134393,16,15300
93687,0,14740
136335,1,14796
136386,3,15076
136348,4,16204
136322,5,16256
135427,6,15588
136099,7,16180
136362,8,16180
136391,10,1436
135393,16,15300
93687,0,14740
137341,1,14796
137384,3,15076
137348,4,16204
137300,5,16256
137381,6,15588
137144,7,16180
136362,8,16180
137391,10,1436
136393,16,15300
93687,0,14740
138389,1,14796
138388,3,15076
138348,4,16204
138278,5,16256
138361,6,15588
138271,7,16180
138362,8,16180
138391,10,1436
137393,16,15300
93687,0,14740
139381,1,14796
139385,3,15076
139348,4,16204
139254,5,16256
139338,6,15588
139319,7,16180
138362,8,16180
139391,10,1436
138393,16,15300
93687,0,14740
140387,1,14796
140387,3,15076
140348,4,16204
140230,5,16256
140311,6,15588
139999,7,16180
140362,8,16180
140391,10,1436
139393,16,15300
93687,0,14740
141373,1,14796
141385,3,15076
141348,4,16204
141208,5,16256
141289,6,15588
141123,7,16180
140362,8,16180
141391,10,1436
140393,16,15300
93687,0,14740
142381,1,14796
142384,3,15076
142348,4,16204
142184,5,16256
142268,6,15588
142213,7,16180
142362,8,16180
142391,10,1436
141393,16,15300
93687,0,14740
143353,1,14796
143387,3,15076
143348,4,16204
143160,5,16256
143247,6,15588
143353,7,16180
142362,8,16180
143391,10,1436
142393,16,15300
93687,0,14740
144359,1,14796
144385,3,15076
144348,4,16204
144138,5,16256
144223,6,15588
144387,7,16180
144362,8,16180
144391,10,1436
143393,16,15300
93687,0,14740
145379,1,14796
145384,3,15076
145348,4,16204
145114,5,16256
145192,6,15588
145115,7,16180
144362,8,16180
145391,10,1436
144393,16,15300
93687,0,14740
146389,1,14796
146288,3,15076
146348,4,16204
146090,5,16256
146172,6,15588
146209,7,16180
146362,8,16180
146391,10,1436
145393,16,15300
93687,0,14740
147333,1,14796
147287,3,15076
147348,4,16204
147068,5,16256
147147,6,15588
147257,7,16180
146362,8,16180
147391,10,1436
146393,16,15300
93687,0,14740
148381,1,14796
148384,3,15076
148348,4,16204
148044,5,16256
148131,6,15588
148293,7,16180
148362,8,16180
148391,10,1436
147393,16,15300
93687,0,14740
149388,1,14796
149386,3,15076
149348,4,16204
149020,5,16256
149105,6,15588
149019,7,16180
148362,8,16180
149391,10,1436
148393,16,15300
93687,0,14740
150347,1,14796
150386,3,15076
150348,4,16204
149998,5,16256
150086,6,15588
150111,7,16180
150362,8,16180
150391,10,1436
149393,16,15300
93687,0,14740
151353,1,14796
151384,3,15076
151348,4,16204
150976,5,16256
151064,6,15588
151157,7,16180
150362,8,16180
151391,10,1436
150393,16,15300
93687,0,14740
152388,1,14796
152386,3,15076
152348,4,16204
151952,5,16256
152036,6,15588
152326,7,16180
152362,8,16180
152391,10,1436
151393,16,15300
93687,0,14740
153347,1,14796
153385,3,15076
153348,4,16204
152929,5,16256
153008,6,15588
153333,7,16180
152362,8,16180
153391,10,1436
152393,16,15300
93687,0,14740
154381,1,14796
154383,3,15076
154348,4,16204
153906,5,16256
153980,6,15588
154131,7,16180
154362,8,16180
154391,10,1436
153393,16,15300
93687,0,14740
155387,1,14796
155384,3,15076
155348,4,16204
154882,5,16256
154959,6,15588
155193,7,16180
154362,8,16180
155391,10,1436
154393,16,15300
93687,0,14740
156379,1,14796
156387,3,15076
156348,4,16204
155858,5,16256
155936,6,15588
156226,7,16180
156362,8,16180
156391,10,1436
155393,16,15300
93687,0,14740
157365,1,14796
157383,3,15076
157348,4,16204
156836,5,16256
156912,6,15588
157365,7,16180
156362,8,16180
157391,10,1436
156393,16,15300
93687,0,14740
158387,1,14796
158391,3,15076
158348,4,16204
157814,5,16256
157892,6,15588
158048,7,16180
158362,8,16180
158391,10,1436
157393,16,15300
93687,0,14740
159380,1,14796
159292,3,15076
159348,4,16204
158790,5,16256
158867,6,15588
159095,7,16180
158362,8,16180
159391,10,1436
158393,16,15300
93687,0,14740
160339,1,14796
160384,3,15076
160348,4,16204
159768,5,16256
159849,6,15588
160221,7,16180
160362,8,16180
160391,10,1436
159393,16,15300
93687,0,14740
161346,1,14796
161387,3,15076
161348,4,16204
160744,5,16256
160818,6,15588
161270,7,16180
160362,8,16180
161391,10,1436
160393,16,15300
93687,0,14740
162381,1,14796
162384,3,15076
162348,4,16204
161720,5,16256
161794,6,15588
162342,7,16180
162362,8,16180
162391,10,1436
161393,16,15300
93687,0,14740
163387,1,14796
163384,3,15076
163348,4,16204
162698,5,16256
162774,6,15588
163131,7,16180
162362,8,16180
163391,10,1436
162393,16,15300
93687,0,14740
164373,1,14796
164387,3,15076
164348,4,16204
163676,5,16256
163751,6,15588
164161,7,16180
164362,8,16180
164391,10,1436
163393,16,15300
93687,0,14740
165379,1,14796
165389,3,15076
165348,4,16204
164652,5,16256
164726,6,15588
165303,7,16180
164362,8,16180
165391,10,1436
164393,16,15300
93687,0,14740
166337,1,14796
166390,3,15076
166348,4,16204
165629,5,16256
165705,6,15588
166337,7,16180
166362,8,16180
166391,10,1436
165393,16,15300
93687,0,14740
167357,1,14796
167389,3,15076
167348,4,16204
166606,5,16256
166681,6,15588
167343,7,16180
166362,8,16180
167391,10,1436
166393,16,15300
93687,0,14740
168377,1,14796
168384,3,15076
168348,4,16204
167582,5,16256
167656,6,15588
168099,7,16180
168362,8,16180
168391,10,1436
167393,16,15300
169125,0,14740
169335,1,14796
169283,3,15076
169348,4,16204
168558,5,16256
168638,6,15588
169203,7,16180
168362,8,16180
169391,10,1436
168393,16,15300
169125,0,14740
170385,1,14796
170291,3,15076
170348,4,16204
169536,5,16256
169611,6,15588
170275,7,16180
170362,8,16180
170391,10,1436
169393,16,15300
169125,0,14740
171377,1,14796
171387,3,15076
171348,4,16204
170514,5,16256
170595,6,15588
171287,7,16180
170362,8,16180
171391,10,1436
170393,16,15300
169125,0,14740
172383,1,14796
172383,3,15076
172348,4,16204
171490,5,16256
171573,6,15588
172360,7,16180
172362,8,16180
172391,10,1436
171393,16,15300
169125,0,14740
173370,1,14796
173291,3,15076
173348,4,16204
172468,5,16256
172550,6,15588
173121,7,16180
172362,8,16180
173391,10,1436
172393,16,15300
169125,0,14740
174390,1,14796
174390,3,15076
174348,4,16204
173444,5,16256
173522,6,15588
174168,7,16180
174362,8,16180
174391,10,1436
173393,16,15300
169125,0,14740
175337,1,14796
175389,3,15076
175348,4,16204
174420,5,16256
174500,6,15588
175219,7,16180
174362,8,16180
175391,10,1436
174393,16,15300
176256,0,14740
176387,1,14796
176385,3,15076
176348,4,16204
176389,5,16256
175482,6,15588
176265,7,16180
176362,8,16180
176391,10,1436
175393,16,15300
177358,0,14740
177331,1,14796
177293,3,15076
177348,4,16204
177366,5,16256
176471,6,15588
177081,7,16180
176362,8,16180
177391,10,1436
176393,16,15300
178285,0,14740
178381,1,14796
178391,3,15076
178348,4,16204
178342,5,16256
177450,6,15588
178222,7,16180
178362,8,16180
178391,10,1436
177393,16,15300
178525,0,14740
179387,1,14796
