timestamp,n,e,d,vn,ve,vd,qx,qy,qz,qw,bx,by,bz
3247552,-5.2333,1.07466,-110.881,-10.251,1.93353,10.0554,-0.0423481,-0.968811,0.242948,0.0242325,-0.00195354,0.0128365,-0.00442681
3267552,-5.43832,1.11333,-110.884,-10.4485,1.96862,10.1077,-0.0424326,-0.968713,0.243362,0.0238872,-0.00195102,0.0128431,-0.00443107
3287560,-5.64729,1.1527,-110.885,-10.644,2.00009,10.1515,-0.0428825,-0.968793,0.242915,0.0243618,-0.00193511,0.0128365,-0.00443694
3307552,-5.86017,1.19271,-110.881,-10.8441,2.03021,10.1863,-0.0435512,-0.968934,0.242329,0.0233867,-0.00191688,0.0128471,-0.00445147
3327552,-6.07705,1.23331,-110.881,-11.0313,2.08412,10.2429,-0.0436,-0.96886,0.242561,0.0239642,-0.00191097,0.0128332,-0.00444872
3347552,-6.29768,1.27499,-110.885,-11.2199,2.12814,10.2707,-0.0445739,-0.968995,0.241896,0.0234142,-0.00189126,0.0128324,-0.0044591
3367560,-6.52208,1.31755,-110.884,-11.4121,2.16324,10.3085,-0.044684,-0.968823,0.242568,0.0233724,-0.00189332,0.0128304,-0.00445709
3387552,-6.75032,1.36082,-110.881,-11.6064,2.19146,10.3568,-0.0447253,-0.968653,0.243236,0.0233863,-0.00189425,0.0128281,-0.00445558
3407552,-6.98244,1.40465,-110.883,-11.8016,2.22231,10.3983,-0.0455257,-0.968884,0.242139,0.0236645,-0.00186969,0.01282,-0.00446559
3427552,-7.21847,1.44909,-110.884,-11.995,2.26075,10.4348,-0.04559,-0.968833,0.242344,0.0235169,-0.00186467,0.0128238,-0.00446998
3447552,-7.45837,1.49431,-110.884,-12.1897,2.29926,10.4666,-0.0457739,-0.9689,0.241926,0.0246687,-0.00185087,0.0128101,-0.00447161
3467552,-7.70217,1.5403,-110.884,-12.3857,2.33624,10.4959,-0.0462919,-0.969037,0.241265,0.0248285,-0.00183303,0.012809,-0.00448084
3487552,-7.94988,1.58702,-110.883,-12.5813,2.37346,10.5231,-0.0464911,-0.968986,0.24151,0.024038,-0.00182762,0.0128208,-0.00448881
3507552,-8.20151,1.63449,-110.881,-12.7785,2.41234,10.5463,-0.047458,-0.969212,0.240496,0.0231952,-0.00180315,0.0128285,-0.00450549
3527556,-8.45708,1.68274,-110.885,-12.9739,2.45061,10.5647,-0.0477088,-0.96917,0.240574,0.0236136,-0.00179511,0.0128197,-0.00450616
3547552,-8.71655,1.73175,-110.883,-13.1705,2.48591,10.5914,-0.0474825,-0.968916,0.241651,0.0234936,-0.00180298,0.0128202,-0.00450206
3567552,-8.97997,1.78147,-110.886,-13.3644,2.51857,10.6165,-0.0480807,-0.969,0.24117,0.0237689,-0.00178645,0.0128113,-0.00450732
3587552,-9.24725,1.83184,-110.882,-13.5667,2.54735,10.6538,-0.048332,-0.968965,0.241286,0.0234841,-0.00178082,0.0128139,-0.00451152
3607552,-9.51859,1.88278,-110.884,-13.7589,2.57267,10.6748,-0.0485334,-0.968947,0.241286,0.0238193,-0.00177229,0.0128094,-0.00451429
3627552,-9.79377,1.93424,-110.885,-13.9543,2.60257,10.6901,-0.0487828,-0.968916,0.241416,0.0232613,-0.00176551,0.0128192,-0.00452216
3647552,-10.0729,1.98629,-110.88,-14.1505,2.63538,10.7112,-0.049014,-0.968958,0.241073,0.0245188,-0.00175192,0.0128016,-0.00452215
3667552,-10.3559,2.039,-110.881,-14.3448,2.67304,10.7249,-0.0489225,-0.968821,0.241647,0.0245025,-0.00175189,0.0128027,-0.00452261
3687552,-10.6428,2.09246,-110.881,-14.5436,2.71694,10.7448,-0.0487402,-0.968679,0.242146,0.0255117,-0.00175219,0.012789,-0.00451663
3707556,-10.9336,2.1468,-110.881,-14.7419,2.75133,10.7616,-0.0491578,-0.968745,0.241804,0.0254402,-0.00173791,0.0127875,-0.00452374
3727552,-11.2285,2.20182,-110.885,-14.9342,2.77547,10.7796,-0.0490834,-0.968639,0.242218,0.0256715,-0.00173533,0.0127839,-0.00452362
3747552,-11.5272,2.25733,-110.885,-15.1385,2.81869,10.7887,-0.0492481,-0.968715,0.241785,0.0265641,-0.00172111,0.0127681,-0.00452456
3767552,-11.8299,2.31371,-110.884,-15.3311,2.85916,10.8137,-0.0496241,-0.968774,0.241379,0.0274046,-0.00170796,0.012754,-0.00452563
3787552,-12.1365,2.37089,-110.882,-15.5278,2.89335,10.825,-0.0493161,-0.968449,0.242718,0.0275945,-0.00172201,0.0127552,-0.00451854
3807556,-12.4471,2.42876,-110.885,-15.7253,2.92039,10.8394,-0.0491218,-0.968255,0.243511,0.0277602,-0.00172548,0.012754,-0.00451616
3827552,-12.7616,2.48716,-110.883,-15.9239,2.95444,10.8542,-0.0493506,-0.968326,0.243168,0.0279173,-0.00171275,0.0127499,-0.00452129
3847552,-13.0801,2.54625,-110.881,-16.1194,2.99825,10.8696,-0.0495172,-0.968314,0.243199,0.0277696,-0.00170494,0.0127511,-0.00452597
3867552,-13.4025,2.60622,-110.883,-16.3153,3.03704,10.8797,-0.0495287,-0.968154,0.243838,0.0277055,-0.0017066,0.0127541,-0.00452636
3887556,-13.7288,2.66696,-110.885,-16.5125,3.06983,10.886,-0.0489988,-0.967774,0.245443,0.0277534,-0.0017231,0.0127576,-0.00451905
3907552,-14.059,2.72836,-110.882,-16.7088,3.10488,10.8982,-0.0492613,-0.967831,0.245153,0.0278775,-0.00171027,0.0127527,-0.00452381
3927552,-14.3932,2.79045,-110.883,-16.9047,3.14637,10.9077,-0.0492935,-0.967731,0.245567,0.027648,-0.00170822,0.0127536,-0.00452533
3947556,-14.7313,2.85338,-110.885,-17.0997,3.18908,10.9191,-0.0491466,-0.967614,0.245953,0.0285643,-0.00170668,0.0127398,-0.00452015
3967556,-15.0733,2.91716,-110.881,-17.2966,3.22582,10.9347,-0.0496599,-0.967746,0.245276,0.02899,-0.00168916,0.0127313,-0.00452582
3987556,-15.4192,2.98168,-110.882,-17.4928,3.2611,10.9439,-0.0498859,-0.967761,0.245141,0.0292591,-0.00167961,0.0127267,-0.00452896
4007556,-15.7691,3.0469,-110.882,-17.6884,3.29957,10.9538,-0.050072,-0.967683,0.245541,0.0281451,-0.00167666,0.012742,-0.00453718
4027560,-16.1228,3.11289,-110.883,-17.8847,3.33928,10.9625,-0.0504402,-0.96764,0.245752,0.0270942,-0.00167052,0.0127562,-0.00454664
4047556,-16.4805,3.17968,-110.883,-18.0809,3.37848,10.9698,-0.05085,-0.967617,0.245832,0.0264348,-0.00166235,0.0127654,-0.00455509
4067556,-16.8422,3.24725,-110.883,-18.2767,3.41334,10.972,-0.0511073,-0.967623,0.245695,0.0269754,-0.00165232,0.0127571,-0.00455689
4087556,-17.2077,3.31551,-110.883,-18.4728,3.44988,10.9763,-0.0509723,-0.967426,0.246567,0.0263429,-0.00165753,0.0127666,-0.0045582
4107560,-17.5771,3.38451,-110.883,-18.6703,3.48522,10.982,-0.0510883,-0.967267,0.247342,0.0246227,-0.00165898,0.0127909,-0.004568
4127556,-17.9506,3.45422,-110.883,-18.8656,3.52601,10.9896,-0.0511305,-0.967186,0.247698,0.0241422,-0.00165567,0.0127993,-0.00457354
4147556,-18.3279,3.52474,-110.882,-19.0607,3.56913,10.9928,-0.0520796,-0.967284,0.247294,0.0222499,-0.00163888,0.0128269,-0.00459479
4167556,-18.7091,3.59612,-110.882,-19.2569,3.61039,10.9899,-0.0528658,-0.967344,0.246984,0.0211823,-0.00162415,0.0128432,-0.00461016
4187556,-19.0942,3.66833,-110.881,-19.4501,3.60234,11.004,-0.0533917,-0.967379,0.246819,0.0201688,-0.00161407,0.0128594,-0.00462278
4207556,-19.4832,3.74037,-110.881,-19.6376,3.63772,11.0145,-0.0541652,-0.967436,0.246484,0.0194656,-0.00159849,0.012866,-0.00463447
4227556,-19.876,3.81313,-110.885,-19.8377,3.67703,11.0041,-0.0541816,-0.967243,0.247338,0.0181652,-0.00160208,0.0128838,-0.00464018
4247556,-20.2727,3.88667,-110.885,-20.0353,3.72025,10.999,-0.0551156,-0.967264,0.247121,0.017137,-0.00158763,0.0128952,-0.00465343
4267560,-20.6734,3.96107,-110.884,-20.2311,3.75945,10.9974,-0.0552329,-0.967072,0.247876,0.016673,-0.00159039,0.0129012,-0.00465448
4287556,-21.078,4.03626,-110.883,-20.4278,3.79326,10.9959,-0.0551729,-0.966946,0.248321,0.0175358,-0.00158998,0.0128867,-0.00464841
4307556,-21.4866,4.11213,-110.883,-20.621,3.82992,10.9985,-0.0555661,-0.966898,0.248476,0.0167489,-0.00158287,0.0128937,-0.00465549
4327556,-21.899,4.18873,-110.882,-20.8181,3.87124,11.0004,-0.0559174,-0.966854,0.248607,0.0161383,-0.00157582,0.0128995,-0.00466205
4347560,-22.3154,4.26615,-110.882,-21.0142,3.91454,11.0059,-0.0564839,-0.966857,0.248486,0.0158552,-0.00156447,0.012902,-0.00466963
4367564,-22.7357,4.34444,-110.881,-21.2095,3.95011,11.0067,-0.0566146,-0.966955,0.247834,0.0192613,-0.00154904,0.0128545,-0.00465789
4387556,-23.1599,4.42344,-110.88,-21.4062,3.98363,11.0047,-0.0554625,-0.966605,0.249192,0.022415,-0.00156462,0.0128155,-0.00463216
4407556,-23.588,4.50312,-110.885,-21.607,4.02279,10.9977,-0.0544143,-0.966421,0.249729,0.0265467,-0.00156984,0.0127615,-0.0046056
4427564,-24.0201,4.58357,-110.884,-21.806,4.06279,10.9913,-0.053642,-0.966471,0.249161,0.0312304,-0.00156026,0.0126953,-0.00458181
4447568,-24.4562,4.66483,-110.884,-22.0007,4.10625,10.9933,-0.0524509,-0.966653,0.247486,0.0397793,-0.0015397,0.0125724,-0.00453846
4467556,-24.8963,4.74695,-110.884,-22.197,4.14319,10.9962,-0.0515592,-0.966555,0.246846,0.0466912,-0.00153056,0.012474,-0.00450031
4487556,-25.3402,4.82982,-110.883,-22.3922,4.18091,11.0055,-0.0505292,-0.966544,0.245774,0.0532461,-0.00151655,0.0123782,-0.00446521
4507556,-25.788,4.91344,-110.882,-22.5871,4.22117,11.0209,-0.0494994,-0.966537,0.244668,0.0591015,-0.00150161,0.0122924,-0.00443527
4527560,-26.2398,4.99786,-110.881,-22.7796,4.26185,11.0395,-0.0483332,-0.966552,0.243204,0.065515,-0.00148323,0.0121989,-0.00440283
4547564,-26.6954,5.0831,-110.885,-22.9732,4.30123,11.0542,-0.0476606,-0.966064,0.243577,0.0715463,-0.00148465,0.0121174,-0.00436694
4567560,-27.1548,5.16912,-110.884,-23.1661,4.34118,11.0715,-0.046409,-0.96612,0.242095,0.0764755,-0.00146695,0.0120457,-0.00434303
4587556,-27.6182,5.25594,-110.882,-23.3587,4.38158,11.0924,-0.0454044,-0.966005,0.241159,0.0813386,-0.00145453,0.011976,-0.00431842
4607564,-28.0853,5.34358,-110.884,-23.55,4.42313,11.1078,-0.0445757,-0.96614,0.239956,0.0837092,-0.00143771,0.0119388,-0.00430877
4627560,-28.5563,5.43204,-110.882,-23.7425,4.46408,11.1299,-0.0439726,-0.966046,0.239481,0.0864368,-0.00142803,0.0118984,-0.00429548
4647560,-29.0312,5.52132,-110.884,-23.9348,4.50331,11.1479,-0.0429427,-0.966311,0.237514,0.0893615,-0.00140188,0.01185,-0.00428434
4667556,-29.5099,5.61139,-110.886,-24.126,4.54265,11.1715,-0.0422182,-0.966364,0.236341,0.0922069,-0.00138361,0.0118046,-0.00427237
4687560,-29.9924,5.70224,-110.882,-24.316,4.58202,11.2032,-0.0417803,-0.966344,0.235818,0.0939359,-0.00137252,0.0117786,-0.00426531
4707560,-30.4787,5.79388,-110.882,-24.5066,4.62165,11.2283,-0.0413264,-0.966326,0.235345,0.0954947,-0.00136188,0.0117557,-0.00425974
4727560,-30.9688,5.88631,-110.882,-24.6977,4.66136,11.2503,-0.0408858,-0.966266,0.234845,0.0974981,-0.00135065,0.0117269,-0.00425158
4747560,-31.4628,5.97954,-110.882,-24.8894,4.70269,11.2725,-0.0408544,-0.965753,0.236331,0.0989936,-0.0013623,0.0117092,-0.00423974
4767560,-31.9606,6.07359,-110.881,-25.0792,4.74494,11.2974,-0.0405588,-0.965854,0.235762,0.0994891,-0.00134943,0.0116999,-0.00424009
4787568,-32.4622,6.16849,-110.886,-25.2703,4.78648,11.3148,-0.0405802,-0.965561,0.237014,0.0993506,-0.00135824,0.0117037,-0.00423847
4807560,-32.9676,6.26422,-110.884,-25.4604,4.82745,11.342,-0.0408955,-0.965947,0.236493,0.0966739,-0.00134168,0.0117376,-0.00425842
4827560,-33.4768,6.36077,-110.882,-25.6507,4.86489,11.3681,-0.0417318,-0.96655,0.236091,0.0911071,-0.0013244,0.0118125,-0.00429653
4847560,-33.9898,6.45807,-110.885,-25.8017,4.92511,11.3787,-0.0422769,-0.966884,0.237676,0.0828144,-0.00133454,0.0119283,-0.00434136
4867560,-34.5058,6.55657,-110.882,-25.9954,4.9757,11.3901,-0.0435446,-0.967218,0.238375,0.0759663,-0.0013273,0.0120229,-0.00438432
4887560,-35.0257,6.65608,-110.885,-26.1867,5.0107,11.391,-0.044758,-0.967459,0.239025,0.0699061,-0.00132429,0.0121087,-0.00442186
4907560,-35.5495,6.7563,-110.882,-26.374,5.05063,11.4062,-0.0463635,-0.967674,0.239472,0.0641088,-0.00131369,0.0121887,-0.0044602
4927560,-36.077,6.85731,-110.884,-26.5653,5.0887,11.4107,-0.0460742,-0.967673,0.241201,0.057519,-0.00133043,0.0122806,-0.00449152
4947564,-36.6083,6.95909,-110.881,-26.756,5.13299,11.4311,-0.0480032,-0.96774,0.241611,0.0529108,-0.00131776,0.012344,-0.00452414
4967560,-37.1434,7.06175,-110.883,-26.9498,5.16986,11.4332,-0.0490846,-0.967729,0.242313,0.0487364,-0.00131465,0.012404,-0.00455135
4987560,-37.6824,7.16514,-110.885,-27.1442,5.2051,11.4268,-0.0493324,-0.967656,0.243315,0.0447933,-0.0013191,0.0124616,-0.00457388
5007564,-38.2253,7.26924,-110.881,-27.3389,5.24709,11.4274,-0.0502982,-0.967593,0.244164,0.0402273,-0.00131774,0.0125259,-0.00460234
5027560,-38.772,7.37419,-110.883,-27.534,5.29089,11.4215,-0.0500712,-0.967442,0.24532,0.0369846,-0.00132733,0.0125721,-0.00461751
5047560,-39.3227,7.48,-110.885,-27.7298,5.33253,11.4164,-0.0512883,-0.967352,0.245772,0.034587,-0.00132161,0.0126066,-0.00463562
5067560,-39.8773,7.58666,-110.882,-27.9244,5.37088,11.4139,-0.0529234,-0.967268,0.246055,0.0323835,-0.00131008,0.0126374,-0.0046547
5087560,-40.4358,7.69407,-110.884,-28.1222,5.40807,11.4005,-0.0533576,-0.967143,0.2467,0.0304536,-0.0013098,0.0126628,-0.0046659
5107560,-40.9982,7.80223,-110.88,-28.3193,5.44668,11.3958,-0.053138,-0.966974,0.247542,0.0293516,-0.00131472,0.0126761,-0.00466911
5127560,-41.5646,7.91117,-110.883,-28.5142,5.4858,11.3886,-0.0529789,-0.966793,0.248425,0.0280893,-0.00131981,0.0126934,-0.00467387
5147560,-42.1349,8.02088,-110.886,-28.7142,5.52604,11.3789,-0.0522038,-0.966579,0.249413,0.0281656,-0.00132964,0.0126933,-0.00466868
5167568,-42.7092,8.1314,-110.883,-28.9095,5.56347,11.38,-0.0522253,-0.966441,0.249935,0.0282328,-0.00132901,0.0126932,-0.004669
5187560,-43.2874,8.24267,-110.886,-29.1054,5.60218,11.3662,-0.0528329,-0.966366,0.250191,0.0273776,-0.00132298,0.0127066,-0.00467805
5207560,-43.8695,8.35472,-110.883,-29.2993,5.64325,11.3613,-0.0537214,-0.966344,0.25015,0.0267848,-0.00131021,0.0127152,-0.004689
5227572,-44.4555,8.46758,-110.881,-29.4972,5.68465,11.3529,-0.0536115,-0.966231,0.250566,0.0272002,-0.00130854,0.0127104,-0.00468774
5247560,-45.0454,8.58127,-110.884,-29.6928,5.72643,11.3348,-0.0537633,-0.96621,0.250463,0.0285549,-0.00129997,0.0126905,-0.00468365
5267560,-45.6393,8.6958,-110.882,-29.863,5.76664,11.3339,-0.0539908,-0.966157,0.25049,0.0296724,-0.00129158,0.0126728,-0.0046803
5287568,-46.2365,8.81114,-110.88,-30.0712,5.80479,11.3231,-0.0537924,-0.966057,0.250859,0.0301538,-0.00129222,0.0126668,-0.0046773
5307568,-46.838,8.92723,-110.885,-30.2669,5.8464,11.3145,-0.0543208,-0.966132,0.250424,0.0304317,-0.00127728,0.0126614,-0.00468289
5327572,-47.4433,9.04416,-110.883,-30.4619,5.88315,11.3144,-0.0551233,-0.966194,0.250067,0.029949,-0.00126064,0.012665,-0.00469345
5347564,-48.0525,9.16182,-110.881,-30.7093,5.87808,11.2919,-0.0555543,-0.966151,0.25012,0.0300851,-0.00125171,0.0126633,-0.00469748
5367564,-48.6667,9.27938,-110.886,-30.9336,5.8979,11.2647,-0.0561022,-0.966235,0.249645,0.0303378,-0.00123699,0.0126601,-0.004704
5387564,-49.2854,9.39734,-110.885,-31.1404,5.93552,11.2571,-0.0559315,-0.966109,0.250104,0.0308671,-0.00123666,0.0126545,-0.0047017
5407572,-49.9082,9.51605,-110.885,-31.3363,5.99124,11.2596,-0.0558149,-0.965982,0.250573,0.0312367,-0.00123646,0.0126515,-0.0047005
5427564,-50.5349,9.63588,-110.884,-31.5317,6.0377,11.2581,-0.0557294,-0.965807,0.251238,0.0314608,-0.00123886,0.0126519,-0.00469943
5447564,-51.1656,9.75663,-110.884,-31.7367,6.0518,11.2358,-0.0556911,-0.965667,0.251721,0.0319581,-0.00123784,0.0126466,-0.00469758
5467564,-51.8003,9.87767,-110.884,-31.9362,6.08085,11.2277,-0.0555894,-0.96555,0.252163,0.0322063,-0.00123596,0.0126415,-0.00469633
5487564,-52.439,9.99929,-110.884,-32.1494,6.1058,11.2151,-0.0554978,-0.965274,0.253441,0.0305601,-0.00124472,0.0126644,-0.0047019
5507564,-53.082,10.1214,-110.884,-32.3517,6.14926,11.2201,-0.0560537,-0.965405,0.252675,0.0317349,-0.00122369,0.0126428,-0.0047035
5527564,-53.729,10.2444,-110.885,-32.5528,6.18502,11.2184,-0.056255,-0.965333,0.252841,0.0322185,-0.0012199,0.0126362,-0.00470258
