timestamp,cpu_usage,cpu_usage_min,cpu_usage_max,cpu_usage_mean,free_heap,min_free_heap
78391,59.0134,31.9122,59.0256,55.8325,5.28004e+06,5.27462e+06
79391,59.0916,31.9122,59.0916,55.8748,5.28004e+06,5.27462e+06
80391,59.0677,31.9122,59.0916,55.9158,5.28004e+06,5.27462e+06
81391,59.0834,31.9122,59.0916,55.9559,5.28004e+06,5.27462e+06
82391,59.0848,31.9122,59.0916,55.995,5.28004e+06,5.27462e+06
83391,59.0814,31.9122,59.0916,56.0331,5.28004e+06,5.27462e+06
84391,59.0816,31.9122,59.0916,56.0703,5.28004e+06,5.27462e+06
85391,59.0964,31.9122,59.0964,56.1067,5.28004e+06,5.27462e+06
86391,59.134,31.9122,59.134,56.1428,5.28004e+06,5.27462e+06
87391,59.1472,31.9122,59.1472,56.1781,5.28004e+06,5.27462e+06
88391,59.1815,31.9122,59.1815,56.213,5.28004e+06,5.27462e+06
89391,59.1714,31.9122,59.1815,56.247,5.28004e+06,5.27462e+06
90391,59.1739,31.9122,59.1815,56.2803,5.28004e+06,5.27462e+06
91391,59.2128,31.9122,59.2128,56.3132,5.28006e+06,5.27462e+06
92391,59.2543,31.9122,59.2543,56.3459,5.28006e+06,5.27462e+06
93391,59.2812,31.9122,59.2812,56.3782,5.28006e+06,5.27462e+06
94391,59.3308,31.9122,59.3308,56.4103,5.28004e+06,5.27462e+06
95391,59.3445,31.9122,59.3445,56.4418,5.28004e+06,5.27462e+06
96391,59.3325,31.9122,59.3445,56.4726,5.28004e+06,5.27462e+06
97391,59.3684,31.9122,59.3684,56.5031,5.28004e+06,5.27462e+06
98391,59.3615,31.9122,59.3684,56.5328,5.28004e+06,5.27462e+06
99391,59.377,31.9122,59.377,56.5621,5.28004e+06,5.27462e+06
100391,59.3898,31.9122,59.3898,56.591,5.28004e+06,5.27462e+06
101391,59.3801,31.9122,59.3898,56.6192,5.28004e+06,5.27462e+06
102391,59.4271,31.9122,59.4271,56.6473,5.28004e+06,5.27462e+06
103391,59.4452,31.9122,59.4452,56.675,5.28004e+06,5.27462e+06
104391,59.468,31.9122,59.468,56.7023,5.28004e+06,5.27462e+06
105391,59.4646,31.9122,59.468,56.7292,5.28004e+06,5.27462e+06
106391,59.4616,31.9122,59.468,56.7554,5.28004e+06,5.27462e+06
107391,59.4751,31.9122,59.4751,56.7813,5.28004e+06,5.27462e+06
108391,59.492,31.9122,59.492,56.8069,5.28004e+06,5.27462e+06
109391,59.5064,31.9122,59.5064,56.8321,5.28004e+06,5.27462e+06
110391,59.5108,31.9122,59.5108,56.8569,5.28004e+06,5.27462e+06
111391,59.5023,31.9122,59.5108,56.8812,5.28004e+06,5.27462e+06
112391,59.5268,31.9122,59.5268,56.9053,5.28004e+06,5.27462e+06
113391,59.5596,31.9122,59.5596,56.9292,5.28004e+06,5.27462e+06
114391,59.5424,31.9122,59.5596,56.9525,5.28004e+06,5.27462e+06
115391,59.5688,31.9122,59.5688,56.9757,5.28004e+06,5.27462e+06
116391,59.561,31.9122,59.5688,56.9983,5.28004e+06,5.27462e+06
117391,59.573,31.9122,59.573,57.0207,5.28004e+06,5.27462e+06
118391,59.5829,31.9122,59.5829,57.0428,5.28004e+06,5.27462e+06
119391,59.572,31.9122,59.5829,57.0644,5.28004e+06,5.27462e+06
120391,59.5645,31.9122,59.5829,57.0856,5.28004e+06,5.27462e+06
121391,59.5912,31.9122,59.5912,57.1067,5.28004e+06,5.27462e+06
122391,59.6094,31.9122,59.6094,57.1275,5.28004e+06,5.27462e+06
123391,59.6201,31.9122,59.6201,57.1481,5.28004e+06,5.27462e+06
124391,59.6233,31.9122,59.6233,57.1684,5.28004e+06,5.27462e+06
125391,59.6223,31.9122,59.6233,57.1884,5.28004e+06,5.27462e+06
126391,59.6492,31.9122,59.6492,57.2082,5.28004e+06,5.27462e+06
127391,59.6462,31.9122,59.6492,57.2277,5.28004e+06,5.27462e+06
128391,59.6317,31.9122,59.6492,57.2468,5.28004e+06,5.27462e+06
129391,59.6427,31.9122,59.6492,57.2657,5.28004e+06,5.27462e+06
130391,59.6466,31.9122,59.6492,57.2843,5.28004e+06,5.27462e+06
131391,59.6447,31.9122,59.6492,57.3026,5.28004e+06,5.27462e+06
132391,59.6751,31.9122,59.6751,57.3208,5.28004e+06,5.27462e+06
133391,59.6821,31.9122,59.6821,57.3388,5.28004e+06,5.27462e+06
134391,59.6689,31.9122,59.6821,57.3565,5.28006e+06,5.27462e+06
135391,59.6977,31.9122,59.6977,57.3741,5.28006e+06,5.27462e+06
136391,59.6887,31.9122,59.6977,57.3914,5.28006e+06,5.27462e+06
137391,59.6853,31.9122,59.6977,57.4084,5.28004e+06,5.27462e+06
138391,59.7074,31.9122,59.7074,57.4253,5.28004e+06,5.27462e+06
139391,59.7056,31.9122,59.7074,57.4419,5.28004e+06,5.27462e+06
140391,59.7208,31.9122,59.7208,57.4584,5.28004e+06,5.27462e+06
141391,59.7244,31.9122,59.7244,57.4747,5.28004e+06,5.27462e+06
142391,59.7319,31.9122,59.7319,57.4908,5.28004e+06,5.27462e+06
143391,59.7608,31.9122,59.7608,57.5069,5.28004e+06,5.27462e+06
144391,59.7479,31.9122,59.7608,57.5227,5.28004e+06,5.27462e+06
145391,59.7551,31.9122,59.7608,57.5383,5.28004e+06,5.27462e+06
146391,59.7641,31.9122,59.7641,57.5538,5.28004e+06,5.27462e+06
147391,59.7619,31.9122,59.7641,57.569,5.28004e+06,5.27462e+06
148391,59.7534,31.9122,59.7641,57.584,5.28004e+06,5.27462e+06
149391,59.7784,31.9122,59.7784,57.5989,5.28004e+06,5.27462e+06
150391,59.769,31.9122,59.7784,57.6136,5.28004e+06,5.27462e+06
151391,59.766,31.9122,59.7784,57.628,5.28004e+06,5.27462e+06
152391,59.8015,31.9122,59.8015,57.6425,5.28004e+06,5.27462e+06
153391,59.7803,31.9122,59.8015,57.6567,5.28004e+06,5.27462e+06
154391,59.8098,31.9122,59.8098,57.6708,5.28004e+06,5.27462e+06
155391,59.8122,31.9122,59.8122,57.6848,5.28004e+06,5.27462e+06
156391,59.7995,31.9122,59.8122,57.6985,5.28004e+06,5.27462e+06
157391,59.8221,31.9122,59.8221,57.7122,5.28004e+06,5.27462e+06
158391,59.8128,31.9122,59.8221,57.7257,5.28004e+06,5.27462e+06
159391,59.8092,31.9122,59.8221,57.739,5.28004e+06,5.27462e+06
160391,59.8262,31.9122,59.8262,57.7522,5.28004e+06,5.27462e+06
161391,59.8241,31.9122,59.8262,57.7652,5.28004e+06,5.27462e+06
162391,59.8313,31.9122,59.8313,57.7781,5.28004e+06,5.27462e+06
163391,59.8406,31.9122,59.8406,57.7909,5.28004e+06,5.27462e+06
164391,59.8466,31.9122,59.8466,57.8036,5.28004e+06,5.27462e+06
165391,59.8707,31.9122,59.8707,57.8163,5.28004e+06,5.27462e+06
166391,59.8621,31.9122,59.8707,57.8288,5.28004e+06,5.27462e+06
167391,59.843,31.9122,59.8707,57.841,5.28004e+06,5.27462e+06
168391,59.8598,31.9122,59.8707,57.8532,5.28004e+06,5.27462e+06
169391,59.8679,31.9122,59.8707,57.8652,5.28004e+06,5.27462e+06
170391,59.8739,31.9122,59.8739,57.8772,5.28004e+06,5.27462e+06
171391,59.8584,31.9122,59.8739,57.8889,5.28004e+06,5.27462e+06
172391,59.8631,31.9122,59.8739,57.9005,5.28004e+06,5.27462e+06
173391,59.8802,31.9122,59.8802,57.9121,5.28004e+06,5.27462e+06
174391,59.8721,31.9122,59.8802,57.9235,5.28004e+06,5.27462e+06
175391,59.8688,31.9122,59.8802,57.9347,5.28004e+06,5.27462e+06
176391,59.8662,31.9122,59.8802,57.9458,5.28006e+06,5.27462e+06
177391,59.8999,31.9122,59.8999,57.957,5.28006e+06,5.27462e+06
178391,59.9187,31.9122,59.9187,57.9681,5.28006e+06,5.27462e+06
179391,59.9249,31.9122,59.9249,57.9792,5.28006e+06,5.27462e+06
180391,59.9496,31.9122,59.9496,57.9903,5.28004e+06,5.27462e+06
181391,59.9344,31.9122,59.9496,58.0011,5.28004e+06,5.27462e+06
182391,59.9468,31.9122,59.9496,58.0119,5.28004e+06,5.27462e+06
183391,59.9543,31.9122,59.9543,58.0227,5.28004e+06,5.27462e+06
184391,59.9611,31.9122,59.9611,58.0333,5.28004e+06,5.27462e+06
185391,59.9815,31.9122,59.9815,58.044,5.28004e+06,5.27462e+06
186391,59.9702,31.9122,59.9815,58.0544,5.28004e+06,5.27462e+06
187391,59.9547,31.9122,59.9815,58.0647,5.28004e+06,5.27462e+06
188391,59.9828,31.9122,59.9828,58.075,5.28004e+06,5.27462e+06
189391,59.9809,31.9122,59.9828,58.0852,5.28004e+06,5.27462e+06
190391,59.9678,31.9122,59.9828,58.0952,5.28004e+06,5.27462e+06
191391,59.9841,31.9122,59.9841,58.1052,5.28004e+06,5.27462e+06
192391,59.9929,31.9122,59.9929,58.1152,5.28004e+06,5.27462e+06
193391,59.998,31.9122,59.998,58.125,5.28004e+06,5.27462e+06
194391,60.0052,31.9122,60.0052,58.1348,5.28004e+06,5.27462e+06
195391,60.0026,31.9122,60.0052,58.1445,5.28004e+06,5.27462e+06
196391,59.992,31.9122,60.0052,58.154,5.28004e+06,5.27462e+06
197391,60.01,31.9122,60.01,58.1635,5.28004e+06,5.27462e+06
198391,59.9997,31.9122,60.01,58.1729,5.28004e+06,5.27462e+06
199391,59.997,31.9122,60.01,58.1821,5.28004e+06,5.27462e+06
200391,60.0072,31.9122,60.01,58.1914,5.28004e+06,5.27462e+06
201391,60.005,31.9122,60.01,58.2005,5.28004e+06,5.27462e+06
202391,60.0284,31.9122,60.0284,58.2096,5.28004e+06,5.27462e+06
203391,60.0344,31.9122,60.0344,58.2187,5.28004e+06,5.27462e+06
204391,60.053,31.9122,60.053,58.2278,5.28004e+06,5.27462e+06
205391,60.0352,31.9122,60.053,58.2367,5.28004e+06,5.27462e+06
206391,60.0411,31.9122,60.053,58.2455,5.28004e+06,5.27462e+06
207391,60.0541,31.9122,60.0541,58.2543,5.28004e+06,5.27462e+06
208391,60.0508,31.9122,60.0541,58.2631,5.28004e+06,5.27462e+06
209391,60.037,31.9122,60.0541,58.2716,5.28004e+06,5.27462e+06
210391,60.0614,31.9122,60.0614,58.2802,5.28004e+06,5.27462e+06
211391,60.0485,31.9122,60.0614,58.2887,5.28004e+06,5.27462e+06
212391,60.0584,31.9122,60.0614,58.2971,5.28004e+06,5.27462e+06
213391,60.0458,31.9122,60.0614,58.3054,5.28004e+06,5.27462e+06
214391,60.0359,31.9122,60.0614,58.3136,5.28006e+06,5.27462e+06
215391,60.0331,31.9122,60.0614,58.3217,5.28006e+06,5.27462e+06
216391,60.0234,31.9122,60.0614,58.3296,5.28004e+06,5.27462e+06
217391,60.0392,31.9122,60.0614,58.3376,5.28004e+06,5.27462e+06
218391,60.0291,31.9122,60.0614,58.3454,5.28004e+06,5.27462e+06
219391,60.0335,31.9122,60.0614,58.3532,5.28004e+06,5.27462e+06
220391,60.0383,31.9122,60.0614,58.3609,5.28004e+06,5.27462e+06
221391,60.0348,31.9122,60.0614,58.3685,5.28004e+06,5.27462e+06
222391,60.0564,31.9122,60.0614,58.3762,5.28004e+06,5.27462e+06
223391,60.0539,31.9122,60.0614,58.3838,5.28004e+06,5.27462e+06
224391,60.0589,31.9122,60.0614,58.3914,5.28004e+06,5.27462e+06
225391,60.0599,31.9122,60.0614,58.3988,5.28004e+06,5.27462e+06
226391,60.0507,31.9122,60.0614,58.4062,5.28004e+06,5.27462e+06
227391,60.0552,31.9122,60.0614,58.4135,5.28004e+06,5.27462e+06
228391,60.0562,31.9122,60.0614,58.4208,5.28004e+06,5.27462e+06
229391,60.0545,31.9122,60.0614,58.428,5.28004e+06,5.27462e+06
230391,60.0604,31.9122,60.0614,58.4352,5.28004e+06,5.27462e+06
231391,60.059,31.9122,60.0614,58.4423,5.28004e+06,5.27462e+06
232391,60.0749,31.9122,60.0749,58.4494,5.28004e+06,5.27462e+06
233391,60.0763,31.9122,60.0763,58.4564,5.28004e+06,5.27462e+06
234391,60.07,31.9122,60.0763,58.4633,5.28004e+06,5.27462e+06
235391,60.0861,31.9122,60.0861,58.4703,5.28004e+06,5.27462e+06
236391,60.0766,31.9122,60.0861,58.4772,5.27982e+06,5.27462e+06
237391,60.0754,31.9122,60.0861,58.484,5.28004e+06,5.27462e+06
238391,60.0829,31.9122,60.0861,58.4908,5.28004e+06,5.27462e+06
239391,60.0833,31.9122,60.0861,58.4975,5.28004e+06,5.27462e+06
240391,60.0744,31.9122,60.0861,58.5041,5.28004e+06,5.27462e+06
241391,60.0778,31.9122,60.0861,58.5107,5.28004e+06,5.27462e+06
242391,60.0926,31.9122,60.0926,58.5173,5.28004e+06,5.27462e+06
243391,60.1074,31.9122,60.1074,58.5239,5.28004e+06,5.27462e+06
244391,60.0985,31.9122,60.1074,58.5304,5.28006e+06,5.27462e+06
245391,60.0949,31.9122,60.1074,58.5368,5.28006e+06,5.27462e+06
246391,60.1055,31.9122,60.1074,58.5433,5.28004e+06,5.27462e+06
247391,60.1026,31.9122,60.1074,58.5496,5.28004e+06,5.27462e+06
248391,60.0966,31.9122,60.1074,58.5559,5.28004e+06,5.27462e+06
249391,60.1,31.9122,60.1074,58.5622,5.28004e+06,5.27462e+06
250391,60.1031,31.9122,60.1074,58.5684,5.28004e+06,5.27462e+06
251391,60.1009,31.9122,60.1074,58.5745,5.28004e+06,5.27462e+06
252391,60.1215,31.9122,60.1215,58.5807,5.28004e+06,5.27462e+06
253391,60.1091,31.9122,60.1215,58.5868,5.28004e+06,5.27462e+06
254391,60.1093,31.9122,60.1215,58.5928,5.28004e+06,5.27462e+06
255391,60.124,31.9122,60.124,58.5989,5.28004e+06,5.27462e+06
256391,60.1164,31.9122,60.124,58.6049,5.28004e+06,5.27462e+06
257391,60.1047,31.9122,60.124,58.6107,5.28004e+06,5.27462e+06
258391,60.1043,31.9122,60.124,58.6166,5.28004e+06,5.27462e+06
259391,60.1096,31.9122,60.124,58.6224,5.28004e+06,5.27462e+06
260391,60.1104,31.9122,60.124,58.6282,5.28004e+06,5.27462e+06
261391,60.1179,31.9122,60.124,58.6339,5.28004e+06,5.27462e+06
262391,60.1207,31.9122,60.124,58.6396,5.28004e+06,5.27462e+06
263391,60.1344,31.9122,60.1344,58.6454,5.28004e+06,5.27462e+06
264391,60.1356,31.9122,60.1356,58.651,5.27982e+06,5.27462e+06
265391,60.1232,31.9122,60.1356,58.6566,5.28004e+06,5.27462e+06
266391,60.1268,31.9122,60.1356,58.6622,5.28004e+06,5.27462e+06
267391,60.1314,31.9122,60.1356,58.6677,5.28004e+06,5.27462e+06
268391,60.1267,31.9122,60.1356,58.6732,5.28004e+06,5.27462e+06
269391,60.1426,31.9122,60.1426,58.6787,5.28004e+06,5.27462e+06
270391,60.1399,31.9122,60.1426,58.6842,5.28004e+06,5.27462e+06
271391,60.1283,31.9122,60.1426,58.6896,5.28004e+06,5.27462e+06
272391,60.1379,31.9122,60.1426,58.6949,5.28004e+06,5.27462e+06
273391,60.1394,31.9122,60.1426,58.7002,5.28004e+06,5.27462e+06
274391,60.1401,31.9122,60.1426,58.7055,5.28006e+06,5.27462e+06
275391,60.1437,31.9122,60.1437,58.7108,5.28006e+06,5.27462e+06
276391,60.1364,31.9122,60.1437,58.716,5.28006e+06,5.27462e+06
277391,60.1509,31.9122,60.1509,58.7212,5.28004e+06,5.27462e+06
278391,60.1483,31.9122,60.1509,58.7264,5.28004e+06,5.27462e+06
279391,60.1371,31.9122,60.1509,58.7315,5.28004e+06,5.27462e+06
280391,60.1411,31.9122,60.1509,58.7366,5.28004e+06,5.27462e+06
281391,60.146,31.9122,60.1509,58.7416,5.28004e+06,5.27462e+06
282391,60.1526,31.9122,60.1526,58.7467,5.28004e+06,5.27462e+06
283391,60.1578,31.9122,60.1578,58.7517,5.28004e+06,5.27462e+06
284391,60.1582,31.9122,60.1582,58.7567,5.28004e+06,5.27462e+06
285391,60.1623,31.9122,60.1623,58.7616,5.28004e+06,5.27462e+06
286391,60.1625,31.9122,60.1625,58.7666,5.28004e+06,5.27462e+06
287391,60.1523,31.9122,60.1625,58.7714,5.28004e+06,5.27462e+06
288391,60.1535,31.9122,60.1625,58.7763,5.28004e+06,5.27462e+06
289391,60.1564,31.9122,60.1625,58.7811,5.28004e+06,5.27462e+06
290391,60.1576,31.9122,60.1625,58.7858,5.28004e+06,5.27462e+06
291391,60.169,31.9122,60.169,58.7906,5.28004e+06,5.27462e+06
292391,60.1666,31.9122,60.169,58.7954,5.28004e+06,5.27462e+06
293391,60.1612,31.9122,60.169,58.8001,5.28004e+06,5.27462e+06
294391,60.1658,31.9122,60.169,58.8047,5.28004e+06,5.27462e+06
295391,60.1596,31.9122,60.169,58.8094,5.28004e+06,5.27462e+06
296391,60.1631,31.9122,60.169,58.814,5.28004e+06,5.27462e+06
297391,60.1671,31.9122,60.169,58.8186,5.28004e+06,5.27462e+06
298391,60.1619,31.9122,60.169,58.8231,5.28004e+06,5.27462e+06
299391,60.1584,31.9122,60.169,58.8276,5.28004e+06,5.27462e+06
300391,60.1733,31.9122,60.1733,58.8321,5.28004e+06,5.27462e+06
301391,60.1626,31.9122,60.1733,58.8366,5.28004e+06,5.27462e+06
302391,60.1712,31.9122,60.1733,58.841,5.28004e+06,5.27462e+06
303391,60.1731,31.9122,60.1733,58.8454,5.28004e+06,5.27462e+06
304391,60.174,31.9122,60.174,58.8498,5.28006e+06,5.27462e+06
305391,60.177,31.9122,60.177,58.8542,5.28006e+06,5.27462e+06
306391,60.1731,31.9122,60.177,58.8586,5.28004e+06,5.27462e+06
307391,60.17,31.9122,60.177,58.8629,5.28004e+06,5.27462e+06
308391,60.179,31.9122,60.179,58.8672,5.28004e+06,5.27462e+06
309391,60.1731,31.9122,60.179,58.8714,5.28004e+06,5.27462e+06
310391,60.1717,31.9122,60.179,58.8756,5.28004e+06,5.27462e+06
311391,60.1806,31.9122,60.1806,58.8799,5.28004e+06,5.27462e+06
312391,60.1848,31.9122,60.1848,58.8841,5.28004e+06,5.27462e+06
313391,60.1909,31.9122,60.1909,58.8883,5.28004e+06,5.27462e+06
